"","x"
"djlC",25
"hscC",14
"rihA",75
"gltL",183
"gltK",109
"gltJ",140
"gltI",1112
"lnt",468
"ybeX",1021
"ybeY",330
"ybeZ",842
"miaB",454
"ubiF",269
"glnX",51
"glnV",78
"metU",88
"glnW",164
"glnU",195
"leuW",152
"metT",14
"asnB",1084
"umpH",442
"nagC",514
"nagA",330
"nagB",236
"nagE",625
"glnS",1597
"chiP",12
"chiQ",18
"fur",893
"uof",76
"fldA",575
"ybfE",41
"ybfF",93
"seqA",440
"pgm",1736
"ybfP",22
"ybfG",6
"ybfI",1
"potE",29
"speF",20
"ybfK",2
"kdpE",47
"kdpD",177
"kdpC",9
"kdpB",15
"kdpA",2
"kdpF",1
"ybfA",82
"rhsC",61
"ybfB",0
"rhsO",17
"ybfC",5
"ybfQ",1
"ybfL",0
"ybfD",0
"ybgA",49
"phr",120
"dtpD",61
"ybgI",644
"ybgJ",607
"ybgK",584
"ybgL",313
"nei",152
"abrB",53
"ybgO",21
"ybgP",4
"ybgQ",8
"ybgD",5
"gltA",5438
"sdhC",290
"sdhD",233
"sdhA",1384
"sdhB",536
"sucA",5123
"sucB",3756
"sucC",3437
"sucD",2865
"mngR",63
"mngA",5
"mngB",71
"cydA",923
"cydB",695
"cydX",79
"ybgE",144
"ybgC",143
"tolQ",305
"tolR",119
"tolA",389
"tolB",1926
"pal",3687
"ybgF",1371
"lysT",172
"valT",411
"lysW",110
"valZ",158
"lysY",57
"lysZ",74
"lysQ",9
"nadA",604
"pnuC",459
"zitB",152
"ybgS",84
"aroG",3080
"gpmA",6203
"galM",888
"galK",316
"galT",219
"galE",236
"modF",728
"modE",130
"acrZ",54
"modA",586
"modB",366
"modC",497
"ybhA",138
"pgl",715
"ybhD",20
"ybhH",3
"ybhI",5
"ybhJ",39
"ybhC",579
"ybhB",123
"bioA",154
"bioB",206
"bioF",164
"bioC",84
"bioD",59
"uvrB",385
"ybhK",186
"moaA",307
"moaB",290
"moaC",281
"moaD",68
"moaE",284
"ybhL",269
"ybhM",16
"ybhN",49
"clsB",114
"ybhP",79
"ybhQ",15
"ybhR",45
"ybhS",76
"ybhF",227
"ybhG",188
"ybiH",47
"rhlE",276
"ybiA",9
"dinG",121
"ybiB",435
"ybiC",1192
"ybiJ",91
"ybiI",239
"ybiX",1457
"fiu",13728
"mcbA",11
"rlmF",128
"ybiO",69
"glnQ",342
"glnP",335
"glnH",1164
"dps",2677
"rhtA",27
"ompX",4735
"opgE",78
"mntS",173
"mntR",131
"ybiR",138
"ldtB",789
"ybiT",694
"ybiU",134
"ybiV",110
"ybiW",45
"ybiY",8
"fsaA",45
"moeB",188
"moeA",303
"iaaA",706
"gsiA",1092
"gsiB",837
"gsiC",263
"gsiD",189
"yliE",81
"yliF",51
"rimO",194
"bssR",37
"yliI",50
"gstB",564
"dacC",440
"deoR",209
"ybjG",145
"mdfA",90
"ybjH",47
"ybjI",171
"ybjJ",116
"rcdA",9
"rybB",11
"ybjL",212
"ybjM",23
"grxA",26
"ybjC",24
"nfsA",182
"rimK",185
"ybjN",104
"potF",496
"potG",301
"potH",135
"potI",130
"ybjO",20
"rlmC",111
"artJ",548
"artM",149
"artQ",210
"artI",359
"artP",193
"ybjP",189
"ybjQ",98
"amiD",228
"ybjS",157
"ybjT",396
"ltaE",482
"poxB",573
"hcr",5
"hcp",6
"ybjE",81
"aqpZ",42
"ybjD",263
"ybjX",655
"macA",195
"macB",244
"cspD",499
"clpS",245
"clpA",8391
"serW",5
"infA",613
"aat",112
"cydC",278
"cydD",286
"trxB",1178
"lrp",1852
"ftsK",1611
"lolA",376
"rarA",333
"serS",2140
"dmsA",27
"dmsB",4
"dmsC",20
"ycaC",107
"ycaD",113
"ycaM",19
"ycaN",25
"ycaK",18
"pflA",97
"pflB",6964
"focA",218
"ycaO",457
"ycaP",45
"serC",6207
"aroA",2860
"ycaL",39
"cmk",358
"rpsA",18516
"ihfB",1475
"ycaI",44
"msbA",650
"lpxK",289
"ycaQ",66
"ycaR",44
"kdsB",444
"ycbJ",59
"elyC",39
"smtA",199
"mukF",409
"mukE",304
"mukB",2199
"ldtD",569
"ycbK",598
"ycbL",733
"aspC",3914
"ompF",29487
"asnS",2509
"pncB",1160
"pepN",2089
"ssuB",49
"ssuC",6
"ssuD",18
"ssuA",7
"ssuE",11
"elfA",7
"elfD",10
"elfC",29
"elfG",40
"ycbU",10
"ycbV",12
"ycbF",37
"pyrD",180
"zapC",150
"ycbX",358
"rlmL",441
"uup",444
"pqiA",114
"pqiB",159
"pqiC",69
"rmf",1520
"fabA",1272
"ycbZ",592
"matP",60
"ompA",52591
"sulA",78
"sxy",50
"yccS",227
"yccF",57
"helD",420
"mgsA",295
"yccT",22
"yccU",184
"hspQ",294
"rlmI",281
"yccX",38
"tusE",65
"yccA",1183
"serT",9
"hyaA",12
"hyaB",6
"hyaC",4
"hyaD",8
"hyaE",4
"hyaF",13
"cbdA",42
"cbdB",23
"cbdX",2
"appA",48
"etk",66
"etp",6
"gfcE",20
"gfcD",16
"gfcC",4
"gfcB",0
"gfcA",12
"cspH",1
"cspG",353
"ymcE",11
"gnsA",50
"yccM",26
"torS",47
"torT",15
"torR",34
"torC",0
"torA",29
"torD",22
"cbpM",102
"cbpA",230
"yccE",5
"agp",179
"yccJ",293
"wrbA",515
"ymdF",28
"rutG",28
"rutF",15
"rutE",5
"rutD",4
"rutC",1
"rutB",9
"rutA",6
"rutR",51
"putA",434
"putP",585
"efeU",591
"efeO",1036
"efeB",664
"phoH",714
"pgaD",24
"pgaC",15
"pgaB",11
"pgaA",37
"ycdT",53
"ymdE",1
"ycdU",9
"serX",0
"ghrA",480
"ycdX",493
"ycdY",390
"ycdZ",156
"csgG",101
"csgF",35
"csgE",33
"csgD",86
"csgB",1
"csgA",27
"csgC",6
"ymdA",112
"ymdB",162
"clsC",132
"opgC",84
"opgG",1056
"opgH",1335
"yceK",206
"msyB",215
"mdtG",30
"lpxL",87
"yceA",270
"yceI",230
"yceJ",14
"yceO",3
"solA",447
"bssS",143
"dinI",121
"pyrC",847
"yceB",108
"grxB",310
"mdtH",54
"rimJ",246
"yceH",329
"yceM",337
"murJ",238
"flgN",885
"flgM",554
"flgA",559
"flgB",948
"flgC",1209
"flgD",2825
"flgE",5080
"flgF",2319
"flgG",2244
"flgH",939
"flgI",797
"flgJ",590
"flgK",4381
"flgL",3899
"rne",2913
"yceQ",178
"rluC",229
"yceF",200
"psrD",56
"yceD",2830
"rpmF",2716
"plsX",1323
"fabH",1224
"fabD",1414
"fabG",2630
"acpP",4784
"fabF",2505
"pabC",79
"yceG",97
"tmk",164
"holB",181
"ycfH",223
"ptsG",4707
"fhuE",2613
"hinT",256
"ycfL",262
"lpoB",412
"thiK",128
"nagZ",253
"ycfP",267
"ndh",699
"ycfJ",79
"ycfQ",309
"bhsA",40
"ldtC",109
"mfd",902
"ycfT",9
"lolC",334
"lolD",215
"lolE",353
"nagK",356
"cobB",276
"ycfZ",12
"ymfA",23
"potD",1335
"potC",225
"potB",262
"potA",408
"pepT",383
"roxA",542
"phoQ",483
"phoP",496
"purB",1279
"hflD",329
"mnmA",580
"nudJ",75
"rluE",74
"icd",21230
"ymfD",17
"ymfE",4
"lit",36
"intE",29
"xisE",3
"ymfI",52
"ymfJ",19
"cohE",131
"croE",7
"ymfL",4
"ymfM",4
"oweE",1
"aaaE",11
"ymfR",3
"beeE",1
"jayE",5
"ymfQ",3
"stfP",4
"tfaP",1
"tfaE",9
"stfE",3
"pinE",6
"mcrA",39
"icdC",4
"iraM",1
"ycgX",5
"bluR",251
"bluF",185
"ycgZ",3
"ymgA",5
"ariR",3
"ymgC",5
"ycgG",12
"ymgF",2
"ycgH",38
"ymgD",17
"ymgG",15
"ymgI",0
"ymgJ",1
"ycgI",6
"minE",382
"minD",1049
"minC",585
"ycgJ",64
"pliG",312
"ycgL",121
"ycgM",246
"ycgN",80
"hlyE",1
"umuD",9
"umuC",36
"dsbB",353
"nhaB",472
"fadR",284
"ycgB",333
"dadA",247
"dadX",190
"cvrA",274
"ldcA",125
"emtA",377
"ycgR",1350
"ymgE",16
"ycgY",8
"treA",56
"dhaM",478
"dhaL",208
"dhaK",343
"dhaR",141
"ycgV",67
"ychF",608
"pth",69
"ychH",63
"dauA",90
"prs",1971
"ispE",372
"lolB",254
"hemA",333
"prfA",207
"prmC",91
"ychQ",24
"ychA",325
"kdsA",774
"ldrA",0
"rdlA",19
"ldrB",4
"rdlB",3
"ldrC",0
"rdlC",1
"chaA",296
"chaB",32
"chaC",111
"ychN",170
"ychO",98
"narL",266
"narX",150
"narK",14
"narG",77
"narH",36
"narJ",18
"narI",18
"rttR",3
"tpr",0
"tyrV",33
"tyrT",30
"purU",635
"ychJ",152
"rssA",272
"rssB",179
"galU",885
"hns",2568
"tdk",97
"insZ",51
"adhE",5005
"ychE",15
"oppA",17854
"oppB",1229
"oppC",861
"oppD",1134
"oppF",1112
"yciU",204
"clsA",520
"yciY",55
"kch",97
"yciI",312
"tonB",757
"yciA",47
"yciB",143
"yciC",141
"ompW",65
"yciE",22
"yciF",20
"yciG",14
"trpA",1356
"trpB",1904
"trpC",1246
"trpD",1160
"trpE",920
"trpL",6
"yciV",127
"yciO",154
"yciQ",104
"rluB",371
"btuR",156
"yciK",172
"sohB",577
"yciN",72
"topA",1909
"cysB",500
"ymiA",5
"yciX",42
"acnA",1033
"ribA",266
"pgpB",111
"yciS",127
"yciM",282
"pyrF",201
"yciH",96
"osmB",41
"yciT",304
"yciZ",46
"gmr",168
"ymiB",3
"rnb",1588
"yciW",266
"fabI",2372
"ycjD",13
"sapF",116
"sapD",157
"sapC",75
"sapB",95
"sapA",230
"ymjA",36
"puuP",86
"puuA",380
"puuD",128
"puuR",134
"puuC",231
"puuB",190
"puuE",170
"pspF",83
"pspA",210
"pspB",54
"pspC",52
"pspD",21
"pspE",81
"ycjM",4
"ycjN",6
"ycjO",2
"ycjP",8
"ycjQ",15
"ycjR",10
"ycjS",13
"ycjT",21
"ycjU",1
"ycjV",3
"ompG",7
"ycjW",37
"ycjX",184
"ycjF",138
"tyrR",450
"tpx",3314
"ycjG",126
"mpaA",180
"ymjC",5
"ymjD",3
"ycjY",15
"pgrR",53
"mppA",182
"ynaI",65
"ynaJ",310
"uspE",890
"fnr",1428
"ogt",67
"abgT",18
"abgB",32
"abgA",15
"abgR",32
"mcaS",6
"smrA",53
"ydaM",157
"ydaN",148
"fnrS",23
"dbpA",114
"ttcA",249
"intR",47
"ydaQ",1
"ydaC",0
"ralA",0
"ralR",0
"recT",18
"recE",29
"racC",3
"ydaE",1
"kilR",0
"sieB",3
"ydaF",3
"ydaG",3
"racR",150
"ydaS",5
"ydaT",4
"ydaU",14
"ydaV",9
"ydaW",5
"rzpR",2
"rzoR",0
"trkG",62
"ynaK",8
"ydaY",8
"tmpR",12
"lomR",7
"stfR",25
"tfaR",0
"pinR",4
"ynaE",3
"ttcC",8
"uspF",124
"ompN",8
"micC",0
"pfo",594
"ydbJ",60
"hslJ",92
"ldhA",361
"ydbH",157
"ynbE",17
"ydbL",36
"feaR",24
"feaB",97
"tynA",29
"paaZ",9
"paaA",2
"paaB",3
"paaC",3
"paaD",11
"paaE",6
"paaF",10
"paaG",6
"paaH",10
"paaI",3
"paaJ",34
"paaK",39
"paaX",66
"paaY",80
"ynbG",1
"ydbA",365
"ydbC",71
"ydbD",12
"ynbA",0
"ynbB",2
"ynbC",17
"ynbD",40
"azoR",148
"hrpA",602
"ydcF",160
"aldA",968
"gapC",977
"cybB",156
"rydC",16
"ydcA",26
"hokB",11
"mokB",0
"sokB",0
"trg",533
"ydcI",384
"ydcJ",40
"opgD",451
"ydcH",17
"rimL",51
"ydcK",47
"tehA",83
"tehB",210
"ydcL",275
"insP",43
"insQ",154
"ydcO",18
"ydcN",17
"ydcP",285
"yncJ",12
"hicA",11
"hicB",39
"ydcR",139
"ydcS",41
"ydcT",19
"ydcU",19
"ydcV",6
"patD",142
"yncL",16
"ydcX",10
"ydcY",117
"ydcZ",104
"mnaT",165
"curA",157
"mcbR",39
"yncD",104
"yncE",5983
"ansP",52
"yncG",15
"yncH",4
"rhsE",4
"ydcD",5
"yncI",11
"ydcC",2
"pptA",14
"yddH",32
"nhoA",51
"yddE",154
"narV",8
"narW",6
"narY",26
"narZ",60
"narU",11
"yddK",3
"yddL",1
"yddG",44
"fdnG",13
"fdnH",4
"fdnI",10
"yddM",86
"adhP",282
"maeA",908
"sra",330
"bdm",7
"osmC",522
"ddpF",107
"ddpD",17
"ddpC",12
"ddpB",4
"ddpA",30
"ddpX",15
"dosP",228
"dosC",269
"yddW",109
"gadC",184
"gadB",79
"pqqL",385
"yddB",269
"yddA",95
"ydeM",5
"ydeN",20
"ydeO",2
"safA",0
"ydeP",33
"ydeQ",10
"ydeR",0
"ydeS",7
"ydeT",7
"yneL",0
"hipA",98
"hipB",17
"yneO",220
"lsrK",61
"lsrR",58
"lsrA",9
"lsrC",6
"lsrD",7
"lsrB",15
"lsrF",27
"lsrG",22
"tam",56
"yneE",82
"uxaB",19
"yneF",49
"yneG",55
"glsB",116
"sad",170
"yneJ",53
"yneK",7
"ydeA",111
"marC",61
"marR",26
"marA",126
"marB",83
"eamA",260
"ydeE",54
"yneM",100
"mgrR",17
"dgcZ",100
"ydeI",6
"ydeJ",47
"dcp",917
"ydfG",680
"rspR",195
"ydfZ",16
"ydfI",35
"ydfJ",343
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",13
"rspA",7
"ynfA",14
"ynfB",165
"speG",236
"ynfC",84
"ynfD",32
"ynfE",52
"ynfF",24
"ynfG",7
"ynfH",23
"dmsD",116
"clcB",22
"ynfK",26
"mlc",233
"ynfL",25
"ynfM",69
"asr",23
"ydgU",0
"ydgD",125
"mdtI",13
"mdtJ",24
"tqsA",68
"pntB",7279
"pntA",7841
"ydgH",950
"ydgI",38
"folM",130
"ydgC",66
"rstA",217
"rstB",210
"tus",83
"fumC",243
"fumA",316
"manA",389
"ydgA",1248
"uidC",3
"uidB",6
"uidA",10
"uidR",111
"hdhA",266
"malI",53
"malX",33
"malY",126
"add",166
"ydgJ",474
"blr",7
"cnu",33
"ydgK",101
"rsxA",108
"rsxB",144
"rsxC",387
"rsxD",82
"rsxG",68
"rsxE",57
"nth",68
"dtpA",40
"gstA",339
"pdxY",336
"tyrS",1439
"pdxH",275
"mliC",24
"anmK",148
"slyB",1421
"slyA",398
"ydhI",19
"ydhJ",32
"ydhK",72
"sodC",142
"ydhF",169
"ydhL",7
"nemR",43
"nemA",287
"gloA",383
"rnt",103
"lhr",370
"grxD",353
"mepH",83
"sodB",168
"ydhP",114
"ynhF",22
"purR",749
"ydhB",79
"ydhC",32
"cfa",1159
"ribC",315
"mdtK",277
"ydhQ",469
"valV",2
"valW",8
"ydhR",230
"ydhS",106
"ydhT",21
"ydhU",21
"ydhX",16
"ydhW",5
"ydhV",12
"ydhY",5
"ydhZ",31
"pykF",2162
"lpp",16519
"ldtE",483
"sufE",275
"sufS",939
"sufD",1158
"sufC",570
"sufB",1356
"sufA",232
"rydB",19
"ydiH",40
"menI",164
"ydiJ",1171
"ydiK",263
"rprA",3
"ydiL",6
"ydiM",7
"ydiN",2
"ydiB",9
"aroD",184
"ydiF",16
"ydiO",13
"ydiP",25
"ydiQ",6
"ydiR",21
"ydiS",13
"ydiT",8
"fadK",46
"ppsA",2632
"ppsR",214
"aroH",354
"ydiE",69
"ydiU",432
"ydiV",71
"nlpC",162
"btuD",176
"btuE",209
"btuC",110
"ihfA",1620
"pheT",3113
"pheS",1227
"pheM",29
"rplT",5434
"rpmI",4592
"infC",4791
"thrS",5029
"arpB",6
"yniD",7
"ydiY",144
"pfkB",88
"ydiZ",64
"yniA",253
"yniB",92
"yniC",124
"ydjM",12
"ydjN",1619
"ydjO",56
"cedA",15
"katE",760
"chbG",55
"chbF",24
"chbR",29
"chbA",14
"chbC",16
"chbB",25
"osmE",613
"nadE",984
"cho",126
"ves",204
"spy",52
"astE",16
"astB",24
"astD",49
"astA",24
"astC",38
"xthA",245
"ydjX",19
"ydjY",15
"ydjZ",17
"ynjA",29
"ynjB",98
"ynjC",44
"ynjD",20
"ynjE",97
"ynjF",36
"nudG",141
"ynjH",72
"gdhA",9258
"ynjI",206
"topB",668
"selD",1033
"ydjA",476
"sppA",468
"ansA",266
"pncA",213
"ydjE",16
"ydjF",34
"ydjG",17
"ydjH",7
"ydjI",10
"ydjJ",12
"ydjK",7
"ydjL",9
"yeaC",194
"msrB",228
"gapA",14570
"yeaD",313
"yeaE",96
"mipA",1045
"yeaG",1167
"yeaH",314
"yeaI",6
"yeaJ",33
"yeaK",123
"yoaI",16
"yeaL",32
"yeaM",24
"yeaN",18
"yeaO",85
"yoaF",40
"yeaP",243
"yoaK",10
"yoaJ",17
"yeaQ",480
"yoaG",2
"yeaR",2
"leuE",23
"dmlR",63
"dmlA",35
"yeaV",4
"yeaW",3
"yeaX",23
"rnd",186
"fadD",140
"yeaY",157
"tsaB",184
"yoaA",192
"yoaB",316
"yoaC",43
"yoaH",41
"pabB",107
"nudL",96
"sdaA",180
"yoaD",35
"yoaE",276
"manX",1868
"manY",1716
"manZ",1897
"yobD",57
"mntP",10
"rlmA",141
"cspC",2532
"yobF",264
"yebO",268
"mgrB",42
"yobH",31
"kdgR",234
"yebQ",16
"htpX",907
"prc",1874
"proQ",1596
"msrC",646
"yebS",94
"yebT",250
"rsmF",97
"yebV",184
"yebW",18
"pphA",24
"ryeA",11
"sdsR",0
"yebY",164
"yebZ",323
"yobA",152
"holE",55
"yobB",46
"exoX",124
"ptrB",204
"yebE",135
"yebF",178
"yebG",84
"purT",476
"eda",561
"edd",258
"zwf",1626
