"","x"
"sdsR",0
"yebY",319
"yebZ",443
"yobA",271
"holE",118
"yobB",177
"exoX",217
"ptrB",349
"yebE",111
"yebF",275
"yebG",95
"purT",870
"eda",1041
"edd",503
"zwf",3045
"yebK",215
"pykA",3276
"lpxM",414
"mepM",5749
"znuA",20159
"znuC",1117
"znuB",746
"ruvB",544
"ruvA",176
"yobI",5
"yebB",27
"ruvC",833
"yebC",1626
"nudB",730
"aspS",3460
"yecD",286
"yecE",198
"yecN",182
"cmoA",407
"cmoB",333
"torZ",110
"torY",15
"cutC",244
"yecM",159
"argS",1162
"yecT",20
"flhE",30
"flhA",252
"flhB",151
"cheZ",1558
"cheY",977
"cheB",667
"cheR",808
"tap",2902
"tar",4498
"cheW",2171
"cheA",4445
"motB",1042
"motA",999
"flhC",559
"flhD",329
"uspC",75
"otsA",857
"otsB",222
"araH",68
"araG",58
"araF",22
"ftnB",162
"yecJ",62
"azuC",32
"yecR",23
"ftnA",131
"yecH",32
"tyrP",109
"yecA",582
"leuZ",502
"cysT",181
"glyW",78
"pgsA",336
"uvrC",1175
"uvrY",547
"yecF",42
"sdiA",153
"yecC",517
"yecS",507
"dcyD",946
"fliY",4283
"fliZ",765
"fliA",1227
"fliC",56897
"fliD",2464
"fliS",486
"fliT",349
"amyA",684
"yedD",298
"yedE",403
"yedF",110
"yedK",27
"yedL",32
"yedN",29
"intG",40
"fliE",71
"fliF",498
"fliG",411
"fliH",216
"fliI",325
"fliJ",77
"fliK",212
"fliL",229
"fliM",515
"fliN",151
"fliO",74
"fliP",71
"fliQ",32
"fliR",30
"rcsA",76
"dsrB",22
"yodD",70
"dsrA",24
"yedP",238
"yedQ",285
"yodC",102
"yedI",316
"yedA",50
"vsr",73
"dcm",512
"yedJ",431
"yedR",108
"rseX",0
"yedS",86
"hchA",703
"yedV",148
"yedW",130
"hiuH",17
"yedY",120
"yedZ",95
"zinT",26006
"yodB",223
"serU",11
"mtfA",337
"asnT",14
"yeeJ",368
"yeeL",39
"shiA",2092
"amn",1475
"yeeN",476
"asnW",8
"yeeO",124
"asnU",3
"cbl",244
"nac",50
"asnV",2
"ldtA",338
"cobT",441
"cobS",256
"cobU",132
"yeeH",3
"yoeG",15
"yoeH",7
"yoeA",154
"yeeP",52
"isrC",4
"flu",435
"yeeR",72
"yeeS",26
"yeeT",10
"cbeA",11
"cbtA",4
"yeeW",2
"yoeD",6
"yoeF",20
"yeeX",1543
"yeeA",142
"sbmC",164
"dacD",109
"sbcB",500
"yeeD",659
"yeeE",1305
"plaP",1070
"yoeI",17
"yeeY",177
"yeeZ",867
"yoeB",121
"yefM",104
"hisL",1
"hisG",2267
"hisD",3197
"hisC",2516
"hisB",2454
"hisH",1092
"hisA",1106
"hisF",914
"hisI",1065
"wzzB",1515
"ugd",123
"gnd",7755
"wbbL",564
"wbbK",460
"wbbJ",362
"wbbI",732
"wbbH",583
"glf",1336
"wzxB",516
"rfbC",279
"rfbA",821
"rfbD",647
"rfbB",870
"wcaN",1859
"wcaM",55
"wcaL",38
"wcaK",30
"wzxC",13
"wcaJ",20
"cpsG",33
"cpsB",26
"wcaI",11
"wcaH",4
"wcaG",25
"gmd",19
"wcaF",9
"wcaE",10
"wcaD",23
"wcaC",15
"wcaB",6
"wcaA",19
"wzc",30
"wzb",4
"wza",16
"yegH",388
"asmA",672
"dcd",600
"udk",269
"yegE",347
"alkA",77
"yegD",137
"yegI",64
"yegJ",20
"yegK",18
"yegL",14
"sibA",8
"ibsA",0
"sibB",3
"ibsB",0
"mdtA",113
"mdtB",154
"mdtC",113
"iceT",64
"baeS",83
"baeR",213
"yegP",206
"yegQ",526
"cyaR",51
"ogrK",28
"yegZ",11
"yegR",19
"yegS",122
"gatR",80
"gatD",454
"gatC",2731
"gatB",690
"gatA",2135
"gatZ",10112
"gatY",7621
"fbaB",1736
"yegT",30
"yegU",64
"yegV",67
"yegW",106
"yegX",132
"thiD",617
"thiM",685
"rcnR",26
"rcnA",73
"rcnB",135
"yehA",20
"yehB",52
"yehC",10
"yehD",17
"yehE",80
"mrp",904
"metG",2945
"yehH",130
"yehI",110
"yehK",11
"yehL",18
"yehM",25
"yehP",17
"yehQ",58
"yehR",22
"yehS",135
"yehT",84
"yehU",71
"mlrA",137
"yohO",12
"yehW",64
"yehX",79
"yehY",112
"osmF",185
"bglX",1078
"dld",2281
"pbpG",437
"yohC",99
"yohD",95
"yohF",111
"mdtQ",20
"yohP",6
"dusC",66
"yohJ",22
"yohK",75
"cdd",343
"sanA",52
"yeiS",32
"preT",30
"preA",54
"mglC",48
"mglA",70
"mglB",101
"galS",39
"yeiB",439
"folE",2881
"yeiG",1450
"cirA",24695
"lysP",1060
"yeiE",130
"yeiH",130
"nfo",395
"yeiI",302
"nupX",42
"rihB",9
"yeiL",17
"psuT",49
"psuG",22
"psuK",12
"fruA",600
"fruK",330
"fruB",379
"setB",29
"yeiW",22
"yeiP",347
"yeiQ",84
"yeiR",153
"lpxT",98
"mepS",1119
"rtn",155
"yejA",195
"yejB",67
"yejE",98
"yejF",302
"yejG",137
"bcr",462
"rsuA",431
"yejH",156
"rplY",1956
"yejK",475
"yejL",105
"yejM",719
"proL",36
"yejO",307
"narP",355
"ccmH",118
"dsbE",58
"ccmF",151
"ccmE",57
"ccmD",15
"ccmC",88
"ccmB",25
"ccmA",132
"napC",28
"napB",15
"napH",25
"napG",14
"napA",100
"napD",4
"napF",7
"eco",82
"mqo",579
"yojI",550
"alkB",50
"ada",122
"apbE",117
"ompC",53545
"micF",7
"rcsD",1204
"rcsB",1699
"rcsC",516
"atoS",64
"atoC",95
"atoD",7
"atoA",4
"atoE",29
"atoB",22
"yfaP",16
"yfaQ",37
"yfaS",105
"yfaT",9
"yfaA",42
"gyrA",4822
"ubiG",505
"yfaL",369
"nrdA",1452
"nrdB",874
"yfaE",173
"inaA",323
"yfaH",23
"glpQ",463
"glpT",378
"glpA",3709
"glpB",2564
"glpC",2136
"yfaD",52
"ypaA",106
"rhmA",62
"rhmT",33
"rhmD",21
"rhmR",17
"yfaY",492
"yfaZ",85
"nudI",43
"ais",12
"arnB",82
"arnC",39
"arnA",112
"arnD",29
"arnT",39
"arnE",12
"arnF",52
"pmrD",41
"menE",260
"menC",452
"menB",559
"menH",51
"menD",346
"menF",434
"elaB",1114
"elaA",115
"rbn",117
"elaD",33
"yfbK",38
"yfbL",12
"yfbM",14
"yfbN",21
"yfbO",15
"yfbP",88
"nuoN",1286
"nuoM",1340
"nuoL",1430
"nuoK",139
"nuoJ",390
"nuoI",367
"nuoH",615
"nuoG",2615
"nuoF",1571
"nuoE",599
"nuoC",1605
"nuoB",853
"nuoA",504
"lrhA",562
"alaA",690
"yfbR",128
"yfbS",300
"yfbT",1267
"yfbU",877
"yfbV",291
"ackA",3307
"pta",4219
"yfcC",41
"yfcD",603
"yfcE",413
"yfcF",119
"yfcG",84
"folX",288
"yfcH",782
"yfcI",101
"hisP",236
"hisM",190
"hisQ",379
"hisJ",1410
"argT",432
"ubiX",139
"purF",1689
"cvpA",492
"dedD",382
"folC",500
"accD",2048
"dedA",481
"truA",480
"usg",558
"pdxB",780
"flk",183
"yfcJ",81
"fabB",3725
"mnmC",253
"yfcL",162
"epmC",270
"yfcA",212
"mepA",614
"aroC",1602
"prmB",929
"smrB",276
"yfcO",197
"yfcP",15
"yfcQ",9
"yfcR",24
"yfcS",5
"yfcU",89
"yfcV",0
"sixA",603
"fadJ",108
"fadI",54
"yfcZ",339
"fadL",274
"yfdF",37
"mlaA",840
"yfdC",73
"argW",5
"intS",107
"gtrA",126
"gtrB",713
"gtrS",418
"tfaS",13
"yfdK",8
"yfdL",11
"yfdM",2
"yfdN",9
"oweS",4
"yfdP",10
"yfdQ",54
"yfdR",9
"yfdS",10
"yfdT",8
"ypdJ",2
"torI",29
"pawZ",3
"dsdC",79
"dsdX",49
"dsdA",153
"emrY",38
"emrK",31
"evgA",594
"evgS",706
"yfdE",34
"yfdV",34
"oxc",45
"frc",37
"yfdX",12
"ypdI",41
"yfdY",38
"lpxP",107
"ypdK",49
"alaC",724
"ypdA",144
"ypdB",223
"ypdC",95
"fryA",57
"ypdE",17
"ypdF",14
"fryC",18
"fryB",2
"glk",503
"yfeO",155
"ypeC",529
"mntH",3880
"nupC",728
"yfeA",246
"alaX",15
"alaW",5
"yfeC",62
"yfeD",109
"gltX",2476
"valU",25
"valX",323
"valY",65
"lysV",2
"xapR",64
"xapB",53
"xapA",18
"yfeN",36
"yfeR",51
"yfeH",166
"ypeB",31
"ligA",469
"zipA",1594
"cysZ",194
"cysK",17882
"ptsH",3204
"ptsI",13894
"crr",5051
"pdxK",555
"yfeK",24
"yfeS",216
"cysM",1304
"cysA",2448
"cysW",770
"cysU",776
"cysP",1923
"ucpA",184
"murR",48
"murQ",84
"murP",88
"yfeW",53
"yfeX",778
"yfeY",263
"yfeZ",86
"ypeA",91
"amiA",385
"hemF",307
"eutR",142
"eutK",91
"eutL",154
"eutC",183
"eutB",798
"intZ",188
"yffL",53
"yffM",15
"yffN",13
"yffO",12
"yffP",30
"yffQ",27
"yffR",73
"yffS",245
"eutA",23
"eutH",16
"eutG",15
"eutJ",16
"eutE",17
"eutN",3
"eutM",15
"eutD",19
"eutT",12
"eutQ",17
"eutP",8
"eutS",8
"maeB",2186
"talA",1105
"tktB",2765
"ypfG",240
"nudK",138
"aegA",86
"narQ",163
"acrD",151
"ypfM",29
"yffB",132
"dapE",551
"ypfN",134
"ypfH",224
"tmcA",383
"ypfJ",410
"purC",1889
"bamC",2618
"dapA",3004
"gcvR",574
"bcp",1535
"hyfA",12
"hyfB",53
"hyfC",15
"hyfD",17
"hyfE",9
"hyfF",41
"hyfG",46
"hyfH",13
"hyfI",30
"hyfJ",17
"hyfR",48
"focB",89
"yfgO",280
"bepA",851
"yfgD",595
"hda",249
"uraA",456
"upp",835
"purM",1466
"purN",939
"ppk",1009
"ppx",753
"yfgF",84
"yfgG",80
"yfgH",19
"yfgI",14
"guaA",4800
"guaB",3798
"xseA",789
"yfgJ",157
"der",1077
"bamB",1795
"yfgM",867
"hisS",1927
"ispG",1483
"rodZ",1108
"rlmN",467
"ndk",322
"pbpC",102
"yfhM",1146
"sseA",409
"ryfA",67
"sseB",218
"pepB",581
"iscX",124
"fdx",246
"hscA",947
"hscB",396
"iscA",843
"iscU",1049
"iscS",2335
"iscR",909
"trmJ",674
"suhB",453
"yfhR",31
"csiE",84
"hcaT",59
"hcaR",95
"iroK",0
"hcaE",142
"hcaF",20
"hcaC",17
"hcaB",44
"hcaD",78
"yphA",103
"yphB",75
"yphC",50
"yphD",22
"yphE",41
"yphF",19
"yphG",61
"yphH",110
"glyA",10813
"hmp",292
"glnB",251
"glrR",240
"yfhG",215
"glrK",246
"glmY",1157
"purL",4735
"mltF",103
"tadA",118
"pgpC",156
"yfhH",78
"yfhL",63
"shoB",21
"ohsC",1
"acpS",269
"pdxJ",770
"recO",270
"era",862
"rnc",544
"lepB",800
"lepA",1941
"rseC",242
"rseB",1308
"rseA",2354
"rpoE",977
"nadB",357
"trmN",126
"srmB",632
"yfiE",87
"eamB",69
"grcA",10898
"ung",340
"yfiF",794
"trxC",91
"yfiP",62
"pka",294
"pssA",1158
"yfiM",432
"kgtP",5261
"rrfG",28
"rrlG",0
"gltW",20
"rrsG",4185
"clpB",4711
"ryfD",70
"yfiH",302
"rluD",486
"bamD",1644
"raiA",2435
"pheL",34
"pheA",1339
"tyrA",743
"aroF",1111
"yfiL",22
"yfiR",87
"yfiN",97
"yfiB",113
"rplS",4514
"trmD",8685
"rimM",6785
"rpsP",1955
"ffh",1218
"ypjD",221
"yfjD",354
"grpE",1380
"nadK",363
"recN",228
"bamE",560
"ratB",154
"ratA",174
"smpB",544
"ssrA",178712
"intA",379
"yfjH",120
"alpA",8
"yfjI",24
"yfjJ",8
"yfjK",479
"yfjL",541
"yfjM",21
"rnlA",672
"rnlB",204
"yfjP",27
"yfjQ",27
"yfjR",11
"ypjK",4
"yfjS",2
"yfjT",47
"yfjU",22
"yfjV",73
"yfjW",186
"ypjI",9
"yfjX",11
"yfjY",7
"ypjJ",6
"yfjZ",9
"ypjF",22
"psaA",5
"ypjA",336
"pinH",11
"ypjC",46
"ileY",1
"ygaQ",60
"csiD",53
"lhgO",92
"gabD",282
"gabT",233
"gabP",85
"csiR",183
"ygaU",660
"yqaE",68
"ygaV",19
"ygaP",114
"stpA",714
"alaE",37
"ygaC",50
"ygaM",569
"nrdH",437
"nrdI",1031
"nrdE",3150
"nrdF",879
"proV",280
"proW",212
"proX",281
"ygaY",38
"ygaZ",423
"ygaH",152
"mprA",736
"emrA",322
"emrB",287
"luxS",1994
"micA",120
"gshA",1437
"yqaA",175
"yqaB",162
"argQ",55
"argZ",120
"argY",248
"argV",141
"serV",56
"csrA",1174
"alaS",5970
"recX",23
"recA",1762
"pncC",138
"mltB",205
"srlA",14
"srlE",38
"srlB",9
"srlD",69
"srlM",19
"srlR",148
"srlQ",228
"norR",173
"norV",75
"norW",52
"hypF",179
"hydN",9
"ascG",216
"ascF",48
"ascB",99
"hycI",85
"hycH",43
"hycG",29
"hycF",8
"hycE",32
"hycD",10
"hycC",18
"hycB",10
"hycA",11
"hypA",7
"hypB",165
"hypC",26
"hypD",164
"hypE",130
"fhlA",136
"ygbA",16
"mutS",722
"pphB",38
"ygbI",137
"ygbJ",14
"ygbK",35
"ygbL",25
"ygbM",34
"ygbN",54
"rpoS",14085
"nlpD",7393
"pcm",398
"umpG",511
"truD",594
"ispF",198
"ispD",254
"ftsB",167
"ygbE",359
"cysC",1350
"cysN",5653
"cysD",2685
"iap",137
"ygbF",32
"ygbT",75
"casE",57
"casD",67
"casC",55
"casB",23
"casA",59
"ygcB",83
"sokX",0
"cysH",1470
"cysI",2802
"cysJ",2690
"queD",57
"ygcN",45
"ygcO",6
"ygcP",19
"ygcQ",42
"ygcR",15
"ygcS",14
"ygcU",25
"ygcW",8
"yqcE",36
"ygcE",41
"queE",160
"yqcG",7
"ygcG",26
"eno",18281
"pyrG",2904
"mazG",317
"mazF",173
"mazE",121
"relA",1593
"rlmD",299
"barA",413
"gudD",122
"gudX",42
"gudP",28
"yqcA",267
"truC",144
"yqcC",44
"csrB",62671
"syd",172
"queF",281
"ygdH",1132
"sdaC",225
"sdaB",107
"ygdG",107
"fucO",94
"fucA",17
"fucP",18
"fucI",55
"fucK",66
"fucU",219
"fucR",221
"rlmM",539
"ygdD",122
"gcvA",200
"gcvB",21
"ygdI",88
"csdA",297
"csdE",151
"tcdA",279
"mltA",408
"metZ",53
"metW",209
"metV",57
"amiC",385
"argA",1053
"recD",406
"recB",723
"ptrA",489
"recC",656
"ppdC",18
"ygdB",24
"ppdB",21
"ppdA",9
"thyA",690
"lgt",455
"ptsP",1854
"rppH",630
"mutH",105
"ygdQ",126
"ygdR",83
"tas",920
"lplT",180
"aas",434
"omrA",13
"omrB",8
"galR",302
"lysA",640
"lysR",117
"ygeA",228
"araE",97
"kduD",60
"kduI",33
"yqeF",114
"yqeG",38
"yqeH",23
"yqeI",35
"yqeJ",21
"yqeL",0
"yqeK",10
"ygeF",26
"ygeG",8
"ygeH",17
"ygeI",12
"pbl",6
"ygeK",17
"ygeN",10
"ygeO",15
"ygeQ",51
"glyU",16
"ygeR",276
"xdhA",86
"xdhB",19
"xdhC",18
"ygeV",133
"ygeW",21
"ygeX",25
"ygeY",39
"hyuA",31
"yqeA",43
"yqeB",69
"yqeC",15
"mocA",41
"ygfK",56
"ssnA",19
"ygfM",12
"xdhD",119
"xanQ",55
"guaD",124
"ghxQ",79
"ygfS",22
"ygfT",47
"uacT",26
"yqfG",3
"idi",93
"lysS",3487
"prfB",2137
"recJ",773
"dsbC",432
"xerD",319
"fldB",264
"cptA",171
"sdhE",102
"ygfZ",1407
"yqfA",391
"yqfB",114
"bglA",1234
"ygfF",50
"gcvP",791
"gcvH",115
"gcvT",278
"ubiI",544
"ubiH",903
"pepP",1866
"ygfB",557
"zapA",369
"ssrS",7966
"fau",102
"sibC",4
"ibsC",0
"serA",18562
"rpiA",1221
"yqfE",7
"argP",457
"scpA",49
"argK",20
"scpB",35
"scpC",59
"ygfI",69
"yggE",755
"argO",120
"mscS",1994
"fbaA",10834
"pgk",9537
"epd",1229
"yggC",149
"yggD",127
"yggF",26
"yggP",32
"cmtA",37
"cmtB",7
"tktA",7827
"loiP",208
"speB",392
"speA",2335
"yqgB",103
"yqgC",106
"metK",4922
"galP",379
"yggI",55
"endA",21
"rsmE",235
"gshB",965
"yqgE",529
"yqgF",273
"yggR",83
"yggS",242
"yggT",324
"yggU",85
"rdgB",255
"yggW",309
"yggM",36
"ansB",142
"yggN",309
"yggL",638
"trmI",317
"mutY",214
"yggX",236
"mltC",313
"nupG",286
"speC",731
"yqgA",63
"pheV",15
"yghD",20
"yghE",114
"yghF",13
"yghG",23
"pppA",53
"sslE",351
"glcA",68
"glcB",542
"glcG",87
"glcF",61
"glcE",44
"glcD",56
"glcC",83
"yghO",39
"yghQ",30
"yghR",6
"yghS",10
"yghT",14
"pitB",21
"gss",1618
"yghU",699
"hybG",60
"hybF",41
"hybE",93
"hybD",142
"hybC",270
"hybB",33
"hybA",73
"hybO",118
"yghW",7
"yghX",95
"gpr",135
"yqhA",284
"yghA",94
"exbD",1556
"exbB",3178
"metC",862
"yghB",217
"yqhC",118
"yqhD",1280
"dkgA",693
"yqhG",27
"yqhH",9
"ygiQ",355
"ftsP",596
"plsC",241
"parC",907
"ygiS",162
"mqsA",177
"mqsR",86
"ygiV",58
"ygiW",154
"qseB",28
"qseC",60
"ygiZ",11
"mdaB",299
"ygiN",739
"parE",924
"yqiA",283
"cpdA",773
"yqiB",197
"nudF",217
"tolC",3457
"ygiB",708
"ygiC",1140
"ygiD",103
"zupT",397
"ribB",663
"yqiC",215
"ygiL",16
"yqiG",51
"yqiH",17
"yqiI",62
"glgS",241
"yqiJ",14
"yqiK",39
"sibD",10
"ibsD",0
"sibE",32
"ibsE",0
"hldE",1071
"glnE",1198
"ygiF",631
"ygiM",367
"cca",628
"bacA",316
"folB",58
"plsY",169
"ttdR",101
"ttdA",18
"ttdB",11
"ttdT",93
"tsaD",350
"rpsU",2577
"dnaG",1276
"rpoD",3831
"mug",392
"ileX",41
"yqjH",656
"yqjI",218
"aer",354
"patA",629
"ygjH",28
"ebgR",138
"ebgA",41
"ebgC",3
"ygjI",15
"ygjJ",26
"ygjK",51
"fadH",36
"higA",49
"higB",15
"rlmG",125
"ygjP",52
"ygjQ",26
"ygjR",275
"alx",48
"sstT",3195
"ygjV",61
"uxaA",117
"uxaC",134
"exuT",85
"exuR",432
"yqjA",220
"mzrA",111
"yqjC",555
"yqjD",711
"yqjE",786
"yqjK",706
"yqjF",25
"yqjG",238
"yhaH",250
"yhaI",39
"yhaJ",348
"yhaK",56
"yhaL",17
"yhaM",96
"yhaO",50
"tdcG",53
"tdcF",18
"tdcE",84
"tdcD",40
"tdcC",64
"tdcB",12
"tdcA",18
"tdcR",3
"yhaB",12
"yhaC",37
"rnpB",23108
"garK",93
"garR",65
"garL",26
"garP",14
"garD",59
"prlF",75
"yhaV",286
"agaR",346
"kbaZ",25
"agaV",15
"agaW",9
"agaA",24
"agaS",15
"kbaY",20
"agaB",11
"agaC",9
"agaD",13
"agaI",19
"yraH",12
"yraI",18
"yraJ",115
"yraK",87
"rsmI",255
"lpoA",1086
"yraN",199
"diaA",300
"yraP",464
"yraQ",296
"yraR",91
"yhbO",43
"yhbP",41
"yhbQ",48
"yhbS",363
"yhbT",472
"yhbU",174
"yhbV",107
"yhbW",285
"mtr",254
"deaD",1468
"yrbN",36
"nlpI",2659
"pnp",6678
"psrO",67
"rpsO",2631
"truB",703
"rbfA",338
"infB",5872
"nusA",2680
"rimP",491
"metY",83
"argG",3018
"yhbX",73
"leuU",89
"secG",1327
"glmM",1628
"folP",182
"ftsH",5664
"rlmE",1038
"yhbY",461
"greA",251
"dacB",272
"obgE",579
"yhbE",268
"rpmA",3950
"rplU",2320
"ispB",1120
"sfsB",64
"murA",1588
"ibaG",276
"mlaB",391
"mlaC",788
"mlaD",381
"mlaE",444
"mlaF",646
"yrbG",192
"kdsD",551
"kdsC",414
"lptC",446
"lptA",626
"lptB",732
"rpoN",1905
"hpf",1480
"ptsN",1233
"yhbJ",1216
"npr",158
"yrbL",3016
"mtgA",1039
"elbB",539
"arcZ",52
"arcB",672
"yhcC",52
"gltB",21137
"gltD",7492
"gltF",107
"yhcA",26
"yhcD",93
"yhcE",27
"yhcF",75
"yhcG",42
"yhcH",50
"nanK",68
"nanE",33
"nanT",28
"nanA",30
"nanR",352
"dcuD",74
"sspB",744
"sspA",1531
"rpsI",6580
"rplM",6414
"zapE",349
"yhcB",810
"degQ",559
"degS",292
"mdh",6587
"argR",435
"yhcN",73
"yhcO",38
"aaeB",62
"aaeA",40
"aaeX",48
"aaeR",242
"tldD",1035
"yhdP",572
"rng",811
"yhdE",338
"mreD",163
"mreC",756
"mreB",2475
"csrD",375
"acuI",603
"yrdF",31
"yrdE",19
"accB",1560
"accC",3476
"yhdT",19
"panF",156
"prmA",299
"dusB",1721
"fis",894
"yhdJ",36
"yhdU",11
"acrS",9
"acrE",18
"acrF",103
"yhdV",22
"yhdW",40
"yhdX",36
"yhdY",30
"yhdZ",57
"rrfF",781
"thrV",33
"rrfD",20
"rrlD",1391
"alaU",0
"ileU",0
"rrsD",685
"yrdA",286
"yrdB",131
"aroE",321
"tsaC",295
"yrdD",570
"smg",807
"smf",116
"def",592
"fmt",985
"rsmB",590
"trkA",422
"mscL",427
"arfA",91
"zntR",180
"yhdN",97
"rplQ",7353
"rpoA",22603
"rpsD",13574
"rpsK",10775
"rpsM",8984
"rpmJ",2845
"secY",22474
"rplO",8364
"rpmD",2166
"rpsE",9034
"rplR",5388
"rplF",8705
"rpsH",7361
"rpsN",9160
"rplE",11341
"rplX",7558
"rplN",6065
"rpsQ",5063
"rpmC",2563
"rplP",6221
"rpsC",12059
"rplV",6298
"rpsS",4991
"rplB",15150
"rplW",5413
"rplD",8268
"rplC",13016
"rpsJ",8430
"gspB",30
"gspA",52
"gspC",17
"gspD",68
"gspE",24
"gspF",42
"gspG",9
"gspH",3
"gspI",2
"gspJ",7
"gspK",33
"gspL",54
"gspM",27
"gspO",80
"bfr",445
"bfd",237
"chiA",149
"tufA",15281
"fusA",49676
"rpsG",12225
"rpsL",6569
"tusB",102
"tusC",149
"tusD",281
"yheO",682
"fkpA",1241
"slyX",37
"slyD",2549
"yheV",89
"kefB",179
"kefG",89
"yheS",600
"yheT",199
"yheU",45
"prkB",421
"yhfA",410
"crp",2955
"yhfK",787
"argD",1430
"pabA",101
"fic",157
"yhfG",16
"ppiA",435
"tsgA",361
"nirB",354
"nirD",30
"nirC",77
"cysG",447
"yhfL",18
"frlA",27
"frlB",25
"frlC",24
"frlD",32
"frlR",121
"yhfS",38
"yhfT",25
"yhfU",11
"php",17
"yhfW",12
"yhfX",24
"yhfY",23
"yhfZ",53
"trpS",1613
"gph",892
"rpe",825
"dam",470
"damX",2572
"aroB",2004
"aroK",1230
"hofQ",55
"hofP",4
"hofO",5
"hofN",13
"hofM",34
"mrcA",473
"nudE",254
"yrfF",399
"yrfG",191
"hslR",185
"hslO",506
"yhgE",137
"pck",1139
"envZ",546
"ompR",917
"greB",143
"yhgF",1220
"feoA",1007
"feoB",10220
"feoC",1050
"yhgA",43
"bioH",134
"gntX",131
"nfuA",1099
"gntT",164
"malQ",475
"malP",594
"malT",1750
"rtcA",131
"rtcB",72
"rtcR",56
"glpR",302
"glpG",332
"glpE",156
"glpD",15129
"yzgL",313
"glgP",3066
"glgA",2207
"glgC",2748
"glgX",2049
"glgB",4497
"asd",10215
"yhgN",98
"gntU",98
"gntK",39
"gntR",420
"yhhW",150
"yhhX",589
"ryhB",246
"yhhY",97
"yhhZ",52
"yrhA",10
"yrhB",8
"ggt",323
"yhhA",106
"ugpQ",223
"ugpC",85
"ugpE",31
"ugpA",25
"ugpB",165
"livF",1510
"livG",1437
"livM",2379
"livH",2177
"livK",4008
"panM",94
"livJ",16845
"rpoH",1433
"ftsX",587
"ftsE",615
"ftsY",1147
"rsmD",150
"yhhL",68
"yhhM",68
"yhhN",232
"zntA",119
"tusA",62
"yhhQ",85
"dcrB",588
"yhhS",235
"yhhT",104
"acpT",160
"nikA",24
"nikB",20
"nikC",19
"nikD",13
"nikE",18
"nikR",110
"rhsB",21
"yhhH",12
"yrhC",17
"yhhI",19
"yhhJ",452
"rbbA",1719
"yhiI",1407
"yhiJ",41
"yhiL",51
"yhiM",54
"yhiN",278
"pitA",1356
"uspB",168
"uspA",6405
"dtpB",81
"rsmJ",169
"prlC",1408
"rlmJ",230
"gor",1129
"dinQ",209
"agrA",14
"agrB",6
"arsR",12
"arsB",39
"arsC",46
"yhiS",32
"slp",538
"dctR",77
"yhiD",174
"hdeB",2359
"hdeA",2351
"hdeD",782
"arrS",40
"gadE",338
"mdtE",252
"mdtF",506
"gadW",561
"gadY",73
"gadX",513
"gadA",280
"yhjA",100
"treF",408
"yhjB",65
"yhjC",88
"yhjD",214
"yhjE",3641
"yhjG",577
"yhjH",791
"kdgK",396
"yhjJ",547
"dctA",180
"yhjK",263
"bcsC",273
"bcsZ",52
"bcsB",117
"bcsA",65
"bcsQ",74
"yhjR",95
"bcsE",821
"bcsF",59
"bcsG",420
"ldrD",39
"rdlD",9
"yhjV",154
"dppF",369
"dppD",427
"dppC",252
"dppB",515
"dppA",16260
"proK",11
"eptB",130
"yhjX",57
"yhjY",219
"tag",169
"yiaC",138
"bisC",607
"yiaD",112
"ghrB",1310
"yiaF",966
"yiaG",201
"cspA",2274
"mokA",0
"hokA",0
"insJ",14
"insK",27
"sokA",0
"glyS",4582
"glyQ",2206
"ysaB",13
"wecH",33
"yiaA",15
"yiaB",6
"xylB",177
"xylA",57
"xylF",20
"xylG",48
"xylH",31
"xylR",180
"bax",572
"malS",80
"avtA",1565
"ysaA",131
"yiaJ",320
"yiaK",12
"yiaL",6
"yiaM",4
"yiaN",13
"yiaO",8
"lyxK",20
"sgbH",12
"sgbU",25
"sgbE",34
"ysaC",4
"ysaD",6
"yiaT",16
"yiaU",49
"yiaV",24
"yiaW",6
"aldB",94
"yiaY",26
"selB",927
"selA",575
"yibF",176
"rhsA",26
"yibA",61
"rhsJ",36
"yibG",24
"yibS",4
"yibW",17
"yibV",18
"yibU",21
"yibH",48
"yibI",11
"mtlA",835
"mtlD",602
"mtlR",676
"yibT",294
"yibL",169
"lldP",106
"lldR",62
"lldD",208
"trmL",91
"cysE",674
"gpsA",1561
"secB",1813
"grxC",703
"yibN",423
"gpmM",4051
"envC",765
"yibQ",233
"waaH",25
"tdh",333
"kbl",276
"yibB",206
"hldD",1376
"waaF",906
"waaC",412
"waaL",387
"waaU",215
"waaZ",159
"waaY",167
"waaR",200
"waaO",265
"waaB",262
"waaS",164
"waaP",221
"waaG",359
"waaQ",327
"waaA",216
"coaD",125
"mutM",123
"rpmG",2233
"rpmB",3915
"yicR",27
"dfp",623
"dut",515
"slmA",509
"pyrE",38
"rph",280
"yicC",575
"dinD",33
"yicG",29
"ligB",52
"gmk",764
"rpoZ",817
"spoT",2245
"trmH",244
"recG",532
"gltS",196
"xanP",1070
"yicH",729
"yicI",163
"yicJ",19
"selC",13
"yicT",3
"setC",16
"yicL",305
"nlpA",1383
"yicS",36
"nepI",112
"yicN",43
"adeQ",53
"adeD",88
"uhpT",210
"uhpC",75
"uhpB",164
"uhpA",239
"ilvN",173
"ilvB",1300
"ivbL",81
"istR",7
"tisB",98
"emrD",20
"yidF",36
"yidG",36
"yidH",44
"yidI",28
"yidJ",40
"yidK",23
"yidL",33
"glvG",26
"glvC",32
"yidP",17
