"","x"
"zwf",1240
"yebK",119
"pykA",1282
"lpxM",211
"mepM",3007
"znuA",10617
"znuC",487
"znuB",340
"ruvB",253
"ruvA",101
"yobI",0
"yebB",9
"ruvC",397
"yebC",800
"nudB",340
"aspS",1717
"yecD",125
"yecE",75
"yecN",79
"cmoA",121
"cmoB",179
"torZ",65
"torY",7
"cutC",178
"yecM",63
"argS",643
"yecT",18
"flhE",52
"flhA",329
"flhB",193
"cheZ",2197
"cheY",1486
"cheB",1131
"cheR",1234
"tap",4330
"tar",5882
"cheW",2298
"cheA",5293
"motB",1271
"motA",1388
"flhC",292
"flhD",157
"uspC",34
"otsA",243
"otsB",72
"araH",32
"araG",33
"araF",17
"ftnB",63
"yecJ",32
"azuC",32
"yecR",25
"ftnA",58
"yecH",20
"tyrP",77
"yecA",360
"leuZ",253
"cysT",99
"glyW",39
"pgsA",144
"uvrC",629
"uvrY",285
"yecF",26
"sdiA",112
"yecC",298
"yecS",300
"dcyD",568
"fliY",2908
"fliZ",1230
"fliA",1935
"fliC",89686
"fliD",3076
"fliS",600
"fliT",506
"amyA",511
"yedD",141
"yedE",228
"yedF",67
"yedK",15
"yedL",26
"yedN",15
"intG",67
"fliE",140
"fliF",795
"fliG",723
"fliH",335
"fliI",591
"fliJ",130
"fliK",372
"fliL",398
"fliM",814
"fliN",255
"fliO",122
"fliP",101
"fliQ",42
"fliR",45
"rcsA",54
"dsrB",30
"yodD",29
"dsrA",7
"yedP",74
"yedQ",109
"yodC",39
"yedI",166
"yedA",18
"vsr",42
"dcm",201
"yedJ",146
"yedR",37
"rseX",2
"yedS",29
"hchA",182
"yedV",52
"yedW",71
"hiuH",26
"yedY",51
"yedZ",35
"zinT",8276
"yodB",163
"serU",5
"mtfA",121
"asnT",5
"yeeJ",160
"yeeL",4
"shiA",1388
"amn",857
"yeeN",302
"asnW",0
"yeeO",71
"asnU",2
"cbl",109
"nac",58
"asnV",2
"ldtA",128
"cobT",226
"cobS",125
"cobU",83
"yeeH",4
"yoeG",1
"yoeH",1
"yoeA",32
"yeeP",24
"isrC",2
"flu",203
"yeeR",12
"yeeS",4
"yeeT",4
"cbeA",7
"cbtA",5
"yeeW",0
"yoeD",1
"yoeF",22
"yeeX",708
"yeeA",60
"sbmC",80
"dacD",29
"sbcB",237
"yeeD",263
"yeeE",578
"plaP",561
"yoeI",13
"yeeY",125
"yeeZ",439
"yoeB",58
"yefM",57
"hisL",2
"hisG",577
"hisD",909
"hisC",802
"hisB",829
"hisH",420
"hisA",525
"hisF",423
"hisI",464
"wzzB",848
"ugd",79
"gnd",4767
"wbbL",286
"wbbK",290
"wbbJ",208
"wbbI",417
"wbbH",329
"glf",708
"wzxB",327
"rfbC",189
"rfbA",497
"rfbD",407
"rfbB",551
"wcaN",978
"wcaM",20
"wcaL",15
"wcaK",10
"wzxC",14
"wcaJ",8
"cpsG",19
"cpsB",13
"wcaI",7
"wcaH",2
"wcaG",9
"gmd",23
"wcaF",0
"wcaE",4
"wcaD",11
"wcaC",12
"wcaB",1
"wcaA",7
"wzc",16
"wzb",0
"wza",6
"yegH",168
"asmA",365
"dcd",294
"udk",118
"yegE",292
"alkA",49
"yegD",54
"yegI",23
"yegJ",1
"yegK",5
"yegL",3
"sibA",1
"ibsA",0
"sibB",4
"ibsB",0
"mdtA",44
"mdtB",54
"mdtC",47
"iceT",18
"baeS",18
"baeR",103
"yegP",34
"yegQ",213
"cyaR",19
"ogrK",18
"yegZ",10
"yegR",5
"yegS",32
"gatR",65
"gatD",350
"gatC",2265
"gatB",523
"gatA",1516
"gatZ",6553
"gatY",4467
"fbaB",421
"yegT",17
"yegU",34
"yegV",35
"yegW",56
"yegX",75
"thiD",319
"thiM",301
"rcnR",9
"rcnA",28
"rcnB",69
"yehA",1
"yehB",10
"yehC",0
"yehD",6
"yehE",17
"mrp",527
"metG",1309
"yehH",27
"yehI",50
"yehK",0
"yehL",2
"yehM",16
"yehP",4
"yehQ",33
"yehR",10
"yehS",57
"yehT",49
"yehU",43
"mlrA",35
"yohO",2
"yehW",33
"yehX",31
"yehY",44
"osmF",51
"bglX",500
"dld",1297
"pbpG",220
"yohC",32
"yohD",46
"yohF",32
"mdtQ",5
"yohP",6
"dusC",31
"yohJ",4
"yohK",22
"cdd",108
"sanA",29
"yeiS",19
"preT",8
"preA",12
"mglC",51
"mglA",92
"mglB",153
"galS",18
"yeiB",325
"folE",1794
"yeiG",983
"cirA",21303
"lysP",1158
"yeiE",143
"yeiH",71
"nfo",147
"yeiI",130
"nupX",7
"rihB",2
"yeiL",6
"psuT",15
"psuG",4
"psuK",1
"fruA",212
"fruK",98
"fruB",99
"setB",14
"yeiW",21
"yeiP",240
"yeiQ",69
"yeiR",68
"lpxT",39
"mepS",660
"rtn",107
"yejA",107
"yejB",45
"yejE",60
"yejF",177
"yejG",117
"bcr",191
"rsuA",198
"yejH",86
"rplY",1345
"yejK",268
"yejL",39
"yejM",336
"proL",9
"yejO",132
"narP",118
"ccmH",50
"dsbE",16
"ccmF",64
"ccmE",21
"ccmD",10
"ccmC",34
"ccmB",6
"ccmA",50
"napC",28
"napB",22
"napH",17
"napG",35
"napA",181
"napD",6
"napF",21
"eco",34
"mqo",521
"yojI",223
"alkB",19
"ada",44
"apbE",27
"ompC",9339
"micF",2
"rcsD",594
"rcsB",831
"rcsC",353
"atoS",27
"atoC",38
"atoD",8
"atoA",2
"atoE",2
"atoB",5
"yfaP",3
"yfaQ",15
"yfaS",42
"yfaT",3
"yfaA",29
"gyrA",3041
"ubiG",276
"yfaL",153
"nrdA",646
"nrdB",372
"yfaE",51
"inaA",63
"yfaH",14
"glpQ",505
"glpT",476
"glpA",949
"glpB",577
"glpC",615
"yfaD",24
"ypaA",59
"rhmA",30
"rhmT",18
"rhmD",3
"rhmR",3
"yfaY",271
"yfaZ",44
"nudI",12
"ais",2
"arnB",28
"arnC",16
"arnA",75
"arnD",17
"arnT",14
"arnE",7
"arnF",29
"pmrD",29
"menE",159
"menC",221
"menB",264
"menH",22
"menD",148
"menF",214
"elaB",370
"elaA",90
"rbn",75
"elaD",7
"yfbK",24
"yfbL",4
"yfbM",1
"yfbN",2
"yfbO",6
"yfbP",25
"nuoN",626
"nuoM",687
"nuoL",878
"nuoK",93
"nuoJ",219
"nuoI",215
"nuoH",376
"nuoG",1428
"nuoF",844
"nuoE",330
"nuoC",906
"nuoB",442
"nuoA",233
"lrhA",237
"alaA",490
"yfbR",65
"yfbS",113
"yfbT",558
"yfbU",322
"yfbV",149
"ackA",985
"pta",1378
"yfcC",19
"yfcD",252
"yfcE",193
"yfcF",66
"yfcG",29
"folX",155
"yfcH",361
"yfcI",45
"hisP",179
"hisM",176
"hisQ",293
"hisJ",1180
"argT",454
"ubiX",68
"purF",1323
"cvpA",438
"dedD",196
"folC",325
"accD",1131
"dedA",253
"truA",285
"usg",312
"pdxB",446
"flk",94
"yfcJ",25
"fabB",3043
"mnmC",170
"yfcL",90
"epmC",166
"yfcA",118
"mepA",402
"aroC",942
"prmB",596
"smrB",132
"yfcO",98
"yfcP",3
"yfcQ",1
"yfcR",5
"yfcS",2
"yfcU",33
"yfcV",0
"sixA",231
"fadJ",90
"fadI",33
"yfcZ",121
"fadL",278
"yfdF",8
"mlaA",319
"yfdC",31
"argW",0
"intS",59
"gtrA",68
"gtrB",384
"gtrS",242
"tfaS",11
"yfdK",4
"yfdL",1
"yfdM",0
"yfdN",0
"oweS",2
"yfdP",7
"yfdQ",10
"yfdR",1
"yfdS",1
"yfdT",0
"ypdJ",0
"torI",24
"pawZ",2
"dsdC",22
"dsdX",16
"dsdA",76
"emrY",3
"emrK",0
"evgA",193
"evgS",220
"yfdE",8
"yfdV",5
"oxc",13
"frc",4
"yfdX",4
"ypdI",10
"yfdY",20
"lpxP",205
"ypdK",7
"alaC",441
"ypdA",67
"ypdB",83
"ypdC",42
"fryA",36
"ypdE",19
"ypdF",7
"fryC",1
"fryB",1
"glk",289
"yfeO",87
"ypeC",321
"mntH",2275
"nupC",514
"yfeA",115
"alaX",4
"alaW",0
"yfeC",40
"yfeD",49
"gltX",1300
"valU",13
"valX",208
"valY",51
"lysV",0
"xapR",30
"xapB",26
"xapA",5
"yfeN",9
"yfeR",30
"yfeH",93
"ypeB",34
"ligA",257
"zipA",745
"cysZ",113
"cysK",7031
"ptsH",1992
"ptsI",7953
"crr",2246
"pdxK",232
"yfeK",13
"yfeS",133
"cysM",914
"cysA",1150
"cysW",387
"cysU",328
"cysP",666
"ucpA",126
"murR",28
"murQ",53
"murP",43
"yfeW",36
"yfeX",351
"yfeY",117
"yfeZ",45
"ypeA",71
"amiA",155
"hemF",153
"eutR",65
"eutK",33
"eutL",48
"eutC",61
"eutB",465
"intZ",151
"yffL",24
"yffM",3
"yffN",6
"yffO",7
"yffP",18
"yffQ",8
"yffR",45
"yffS",163
"eutA",4
"eutH",13
"eutG",5
"eutJ",5
"eutE",10
"eutN",0
"eutM",8
"eutD",12
"eutT",5
"eutQ",8
"eutP",1
"eutS",0
"maeB",1649
"talA",327
"tktB",862
"ypfG",78
"nudK",84
"aegA",31
"narQ",73
"acrD",58
"ypfM",11
"yffB",80
"dapE",246
"ypfN",49
"ypfH",88
"tmcA",221
"ypfJ",210
"purC",1167
"bamC",1464
"dapA",1585
"gcvR",314
"bcp",628
"hyfA",1
"hyfB",14
"hyfC",2
"hyfD",6
"hyfE",2
"hyfF",13
"hyfG",15
"hyfH",7
"hyfI",22
"hyfJ",4
"hyfR",15
"focB",49
"yfgO",160
"bepA",394
"yfgD",294
"hda",323
"uraA",1297
"upp",1266
"purM",1157
"purN",599
"ppk",520
"ppx",437
"yfgF",34
"yfgG",66
"yfgH",7
"yfgI",12
"guaA",4248
"guaB",2834
"xseA",513
"yfgJ",53
"der",587
"bamB",1138
"yfgM",568
"hisS",998
"ispG",742
"rodZ",643
"rlmN",277
"ndk",398
"pbpC",39
"yfhM",418
"sseA",195
"ryfA",44
"sseB",128
"pepB",419
"iscX",80
"fdx",140
"hscA",530
"hscB",175
"iscA",390
"iscU",449
"iscS",1258
"iscR",599
"trmJ",312
"suhB",306
"yfhR",9
"csiE",45
"hcaT",61
"hcaR",56
"iroK",0
"hcaE",56
"hcaF",17
"hcaC",2
"hcaB",31
"hcaD",30
"yphA",34
"yphB",26
"yphC",37
"yphD",7
"yphE",11
"yphF",10
"yphG",17
"yphH",60
"glyA",5413
"hmp",117
"glnB",169
"glrR",157
"yfhG",107
"glrK",117
"glmY",963
"purL",3342
"mltF",48
"tadA",87
"pgpC",102
"yfhH",14
"yfhL",13
"shoB",12
"ohsC",0
"acpS",129
"pdxJ",330
"recO",129
"era",459
"rnc",245
"lepB",451
"lepA",1131
"rseC",161
"rseB",693
"rseA",1327
"rpoE",602
"nadB",463
"trmN",73
"srmB",308
"yfiE",43
"eamB",38
"grcA",2743
"ung",171
"yfiF",483
"trxC",63
"yfiP",39
"pka",190
"pssA",592
"yfiM",328
"kgtP",3964
"rrfG",22
"rrlG",0
"gltW",18
"rrsG",6836
"clpB",1106
"ryfD",54
"yfiH",148
"rluD",281
"bamD",932
"raiA",738
"pheL",15
"pheA",738
"tyrA",1022
"aroF",1475
"yfiL",9
"yfiR",39
"yfiN",58
"yfiB",95
"rplS",3032
"trmD",5497
"rimM",4461
"rpsP",1491
"ffh",769
"ypjD",82
"yfjD",180
"grpE",601
"nadK",166
"recN",130
"bamE",327
"ratB",61
"ratA",94
"smpB",296
"ssrA",103286
"intA",234
"yfjH",25
"alpA",1
"yfjI",7
"yfjJ",3
"yfjK",215
"yfjL",213
"yfjM",0
"rnlA",283
"rnlB",90
"yfjP",9
"yfjQ",4
"yfjR",6
"ypjK",2
"yfjS",5
"yfjT",17
"yfjU",9
"yfjV",41
"yfjW",70
"ypjI",2
"yfjX",1
"yfjY",5
"ypjJ",0
"yfjZ",2
"ypjF",2
"psaA",0
"ypjA",130
"pinH",0
"ypjC",9
"ileY",0
"ygaQ",9
"csiD",37
"lhgO",46
"gabD",139
"gabT",109
"gabP",17
"csiR",90
"ygaU",199
"yqaE",32
"ygaV",15
"ygaP",57
"stpA",155
"alaE",13
"ygaC",16
"ygaM",218
"nrdH",146
"nrdI",357
"nrdE",1346
"nrdF",400
"proV",157
"proW",105
"proX",181
"ygaY",12
"ygaZ",233
"ygaH",81
"mprA",278
"emrA",156
"emrB",167
"luxS",798
"micA",45
"gshA",776
"yqaA",110
"yqaB",119
"argQ",24
"argZ",63
"argY",102
"argV",60
"serV",62
"csrA",728
"alaS",3522
"recX",13
"recA",1005
"pncC",63
"mltB",86
"srlA",8
"srlE",29
"srlB",8
"srlD",40
"srlM",13
"srlR",50
"srlQ",112
"norR",94
"norV",10
"norW",10
"hypF",75
"hydN",8
"ascG",106
"ascF",35
"ascB",41
"hycI",33
"hycH",14
"hycG",9
"hycF",5
"hycE",20
"hycD",6
"hycC",10
"hycB",4
"hycA",3
"hypA",2
"hypB",37
"hypC",9
"hypD",129
"hypE",56
"fhlA",32
"ygbA",8
"mutS",358
"pphB",11
"ygbI",62
"ygbJ",5
"ygbK",32
"ygbL",8
"ygbM",20
"ygbN",22
"rpoS",5540
"nlpD",3769
"pcm",180
"umpG",307
"truD",368
"ispF",130
"ispD",155
"ftsB",82
"ygbE",153
"cysC",682
"cysN",2696
"cysD",1263
"iap",99
"ygbF",17
"ygbT",34
"casE",21
"casD",19
"casC",22
"casB",8
"casA",13
"ygcB",34
"sokX",0
"cysH",784
"cysI",1659
"cysJ",1496
"queD",42
"ygcN",12
"ygcO",2
"ygcP",16
"ygcQ",7
"ygcR",12
"ygcS",2
"ygcU",7
"ygcW",3
"yqcE",8
"ygcE",9
"queE",106
"yqcG",3
"ygcG",7
"eno",8147
"pyrG",1905
"mazG",185
"mazF",72
"mazE",85
"relA",941
"rlmD",176
"barA",188
"gudD",44
"gudX",28
"gudP",11
"yqcA",144
"truC",68
"yqcC",21
"csrB",26052
"syd",95
"queF",115
"ygdH",764
"sdaC",135
"sdaB",74
"ygdG",48
"fucO",34
"fucA",2
"fucP",9
"fucI",28
"fucK",28
"fucU",84
"fucR",87
"rlmM",250
"ygdD",56
"gcvA",98
"gcvB",22
"ygdI",40
"csdA",160
"csdE",84
"tcdA",127
"mltA",153
"metZ",34
"metW",200
"metV",59
"amiC",261
"argA",662
"recD",324
"recB",474
"ptrA",282
"recC",424
"ppdC",9
"ygdB",9
"ppdB",5
"ppdA",9
"thyA",360
"lgt",276
"ptsP",1083
"rppH",396
"mutH",43
"ygdQ",70
"ygdR",51
"tas",798
"lplT",154
"aas",258
"omrA",1
"omrB",1
"galR",170
"lysA",446
"lysR",47
"ygeA",105
"araE",43
"kduD",23
"kduI",21
"yqeF",104
"yqeG",18
"yqeH",1
"yqeI",5
"yqeJ",1
"yqeL",0
"yqeK",0
"ygeF",1
"ygeG",2
"ygeH",5
"ygeI",1
"pbl",0
"ygeK",5
"ygeN",4
"ygeO",3
"ygeQ",15
"glyU",8
"ygeR",173
"xdhA",24
"xdhB",11
"xdhC",9
"ygeV",26
"ygeW",7
"ygeX",14
"ygeY",5
"hyuA",10
"yqeA",19
"yqeB",29
"yqeC",2
"mocA",8
"ygfK",23
"ssnA",2
"ygfM",5
"xdhD",44
"xanQ",11
"guaD",38
"ghxQ",37
"ygfS",6
"ygfT",7
"uacT",3
"yqfG",0
"idi",27
"lysS",2016
"prfB",1166
"recJ",423
"dsbC",209
"xerD",165
"fldB",173
"cptA",81
"sdhE",79
"ygfZ",612
"yqfA",422
"yqfB",52
"bglA",688
"ygfF",41
"gcvP",766
"gcvH",138
"gcvT",242
"ubiI",341
"ubiH",499
"pepP",1133
"ygfB",332
"zapA",250
"ssrS",7684
"fau",63
"sibC",3
"ibsC",0
"serA",10215
"rpiA",625
"yqfE",3
"argP",224
"scpA",38
"argK",13
"scpB",11
"scpC",26
"ygfI",22
"yggE",327
"argO",43
"mscS",473
"fbaA",5663
"pgk",4603
"epd",650
"yggC",68
"yggD",61
"yggF",10
"yggP",5
"cmtA",9
"cmtB",2
"tktA",5047
"loiP",113
"speB",266
"speA",1727
"yqgB",78
"yqgC",107
"metK",1699
"galP",265
"yggI",34
"endA",10
"rsmE",134
"gshB",493
"yqgE",247
"yqgF",176
"yggR",24
"yggS",130
"yggT",168
"yggU",62
"rdgB",171
"yggW",221
"yggM",11
"ansB",51
"yggN",191
"yggL",290
"trmI",206
"mutY",131
"yggX",140
"mltC",201
"nupG",63
"speC",270
"yqgA",17
"pheV",1
"yghD",15
"yghE",66
"yghF",2
"yghG",7
"pppA",14
"sslE",152
"glcA",62
"glcB",546
"glcG",88
"glcF",73
"glcE",46
"glcD",90
"glcC",87
"yghO",30
"yghQ",11
"yghR",4
"yghS",2
"yghT",2
"pitB",5
"gss",647
"yghU",278
"hybG",15
"hybF",18
"hybE",23
"hybD",60
"hybC",97
"hybB",13
"hybA",10
"hybO",17
"yghW",6
"yghX",33
"gpr",90
"yqhA",121
"yghA",31
"exbD",838
"exbB",1838
"metC",450
"yghB",118
"yqhC",59
"yqhD",447
"dkgA",226
"yqhG",13
"yqhH",8
"ygiQ",272
"ftsP",349
"plsC",105
"parC",568
"ygiS",115
"mqsA",82
"mqsR",49
"ygiV",7
"ygiW",16
"qseB",7
"qseC",16
"ygiZ",2
"mdaB",113
"ygiN",358
"parE",508
"yqiA",172
"cpdA",434
"yqiB",94
"nudF",170
"tolC",1674
"ygiB",377
"ygiC",564
"ygiD",55
"zupT",251
"ribB",275
"yqiC",96
"ygiL",3
"yqiG",25
"yqiH",3
"yqiI",10
"glgS",59
"yqiJ",4
"yqiK",9
"sibD",7
"ibsD",0
"sibE",27
"ibsE",0
"hldE",625
"glnE",730
"ygiF",357
"ygiM",202
"cca",324
"bacA",152
"folB",37
"plsY",75
"ttdR",38
"ttdA",9
"ttdB",2
"ttdT",27
"tsaD",167
"rpsU",1852
"dnaG",596
"rpoD",1552
"mug",192
"ileX",18
"yqjH",412
"yqjI",111
"aer",363
"patA",463
"ygjH",15
"ebgR",73
"ebgA",20
"ebgC",0
"ygjI",4
"ygjJ",2
"ygjK",19
"fadH",25
"higA",17
"higB",5
"rlmG",53
"ygjP",14
"ygjQ",5
"ygjR",134
"alx",37
"sstT",922
"ygjV",16
"uxaA",73
"uxaC",78
"exuT",25
"exuR",268
"yqjA",125
"mzrA",64
"yqjC",233
"yqjD",255
"yqjE",285
"yqjK",244
"yqjF",12
"yqjG",77
"yhaH",121
"yhaI",5
"yhaJ",262
"yhaK",15
"yhaL",16
"yhaM",44
"yhaO",28
"tdcG",28
"tdcF",6
"tdcE",25
"tdcD",20
"tdcC",23
"tdcB",2
"tdcA",3
"tdcR",0
"yhaB",1
"yhaC",6
"rnpB",16153
"garK",36
"garR",32
"garL",8
"garP",6
"garD",30
"prlF",34
"yhaV",142
"agaR",223
"kbaZ",9
"agaV",2
"agaW",2
"agaA",15
"agaS",8
"kbaY",5
"agaB",4
"agaC",2
"agaD",7
"agaI",8
"yraH",4
"yraI",1
"yraJ",53
"yraK",41
"rsmI",110
"lpoA",599
"yraN",117
"diaA",158
"yraP",264
"yraQ",335
"yraR",46
"yhbO",21
"yhbP",21
"yhbQ",36
"yhbS",186
"yhbT",229
"yhbU",45
"yhbV",41
"yhbW",102
"mtr",86
"deaD",736
"yrbN",23
"nlpI",1980
"pnp",5001
"psrO",75
"rpsO",2059
"truB",418
"rbfA",176
"infB",3573
"nusA",1508
"rimP",327
"metY",66
"argG",3541
"yhbX",37
"leuU",47
"secG",837
"glmM",1155
"folP",125
"ftsH",2857
"rlmE",568
"yhbY",325
"greA",148
"dacB",127
"obgE",380
"yhbE",217
"rpmA",2306
"rplU",1773
"ispB",681
"sfsB",33
"murA",947
"ibaG",153
"mlaB",145
"mlaC",363
"mlaD",175
"mlaE",245
"mlaF",332
"yrbG",106
"kdsD",331
"kdsC",200
"lptC",229
"lptA",378
"lptB",506
"rpoN",1260
"hpf",717
"ptsN",626
"yhbJ",645
"npr",86
"yrbL",657
"mtgA",226
"elbB",219
"arcZ",31
"arcB",377
"yhcC",15
"gltB",17135
"gltD",4936
"gltF",84
"yhcA",11
"yhcD",51
"yhcE",12
"yhcF",30
"yhcG",28
"yhcH",19
"nanK",11
"nanE",20
"nanT",14
"nanA",27
"nanR",219
"dcuD",34
"sspB",444
"sspA",892
"rpsI",4380
"rplM",4340
"zapE",187
"yhcB",546
"degQ",294
"degS",132
"mdh",3914
"argR",213
"yhcN",32
"yhcO",13
"aaeB",34
"aaeA",15
"aaeX",23
"aaeR",146
"tldD",607
"yhdP",356
"rng",517
"yhdE",193
"mreD",116
"mreC",448
"mreB",1418
"csrD",178
"acuI",244
"yrdF",11
"yrdE",11
"accB",686
"accC",1818
"yhdT",6
"panF",66
"prmA",118
"dusB",936
"fis",460
"yhdJ",12
"yhdU",0
"acrS",2
"acrE",4
"acrF",39
"yhdV",8
"yhdW",36
"yhdX",12
"yhdY",6
"yhdZ",27
"rrfF",475
"thrV",50
"rrfD",47
"rrlD",4516
"alaU",0
"ileU",0
"rrsD",1511
"yrdA",240
"yrdB",103
"aroE",169
"tsaC",157
"yrdD",308
"smg",539
"smf",53
"def",349
"fmt",603
"rsmB",274
"trkA",186
"mscL",266
"arfA",33
"zntR",62
"yhdN",59
"rplQ",5266
"rpoA",17344
"rpsD",10218
"rpsK",7556
"rpsM",6232
"rpmJ",2207
"secY",17125
"rplO",6657
"rpmD",1549
"rpsE",6825
"rplR",4605
"rplF",6641
"rpsH",5131
"rpsN",6556
"rplE",7567
"rplX",4433
"rplN",5021
"rpsQ",3719
"rpmC",1960
"rplP",4837
"rpsC",9214
"rplV",4697
"rpsS",3906
"rplB",11330
"rplW",3637
"rplD",6239
"rplC",8732
"rpsJ",5216
"gspB",8
"gspA",13
"gspC",2
"gspD",37
"gspE",10
"gspF",23
"gspG",2
"gspH",2
"gspI",1
"gspJ",4
"gspK",15
"gspL",33
"gspM",4
"gspO",39
"bfr",219
"bfd",161
"chiA",87
"tufA",10638
"fusA",34507
"rpsG",8073
"rpsL",4792
"tusB",49
"tusC",85
"tusD",162
"yheO",381
"fkpA",1056
"slyX",25
"slyD",2023
"yheV",52
"kefB",165
"kefG",92
"yheS",338
"yheT",106
"yheU",36
"prkB",228
"yhfA",227
"crp",1697
"yhfK",503
"argD",1110
"pabA",41
"fic",59
"yhfG",10
"ppiA",125
"tsgA",109
"nirB",299
"nirD",16
"nirC",45
"cysG",293
"yhfL",5
"frlA",7
"frlB",12
"frlC",5
"frlD",16
"frlR",74
"yhfS",22
"yhfT",10
"yhfU",8
"php",10
"yhfW",9
"yhfX",5
"yhfY",12
"yhfZ",34
"trpS",815
"gph",391
"rpe",395
"dam",221
"damX",1207
"aroB",966
"aroK",596
"hofQ",19
"hofP",4
"hofO",1
"hofN",7
"hofM",16
"mrcA",253
"nudE",206
"yrfF",240
"yrfG",115
"hslR",68
"hslO",213
"yhgE",57
"pck",808
"envZ",217
"ompR",337
"greB",69
"yhgF",736
"feoA",233
"feoB",1776
"feoC",184
"yhgA",29
"bioH",73
"gntX",103
"nfuA",496
"gntT",108
"malQ",377
"malP",474
"malT",1298
"rtcA",73
"rtcB",33
"rtcR",34
"glpR",139
"glpG",213
"glpE",113
"glpD",9735
"yzgL",164
"glgP",1483
"glgA",1236
"glgC",1543
"glgX",1285
"glgB",2848
"asd",6101
"yhgN",47
"gntU",35
"gntK",16
"gntR",208
"yhhW",82
"yhhX",308
"ryhB",81
"yhhY",46
"yhhZ",3
"yrhA",0
"yrhB",3
"ggt",155
"yhhA",36
"ugpQ",88
"ugpC",63
"ugpE",21
"ugpA",17
"ugpB",190
"livF",1139
"livG",1118
"livM",2069
"livH",1729
"livK",3475
"panM",61
"livJ",13391
"rpoH",578
"ftsX",305
"ftsE",264
"ftsY",569
"rsmD",61
"yhhL",36
"yhhM",35
"yhhN",122
"zntA",34
"tusA",21
"yhhQ",15
"dcrB",356
"yhhS",118
"yhhT",45
"acpT",73
"nikA",23
"nikB",9
"nikC",8
"nikD",6
"nikE",22
"nikR",46
"rhsB",7
"yhhH",1
"yrhC",0
"yhhI",6
"yhhJ",205
"rbbA",1021
"yhiI",822
"yhiJ",9
"yhiL",3
"yhiM",9
"yhiN",153
"pitA",759
"uspB",82
"uspA",2837
"dtpB",47
"rsmJ",87
"prlC",708
"rlmJ",146
"gor",567
"dinQ",169
"agrA",8
"agrB",7
"arsR",5
"arsB",22
"arsC",12
"yhiS",4
"slp",43
"dctR",7
"yhiD",13
"hdeB",105
"hdeA",150
"hdeD",32
"arrS",12
"gadE",7
"mdtE",17
"mdtF",55
"gadW",112
"gadY",4
"gadX",59
"gadA",14
"yhjA",30
"treF",140
"yhjB",21
"yhjC",32
"yhjD",84
"yhjE",2788
"yhjG",576
"yhjH",1111
"kdgK",215
"yhjJ",274
"dctA",155
"yhjK",162
"bcsC",135
"bcsZ",13
"bcsB",46
"bcsA",34
"bcsQ",46
"yhjR",60
"bcsE",461
"bcsF",32
"bcsG",247
"ldrD",23
"rdlD",2
"yhjV",88
"dppF",209
"dppD",216
"dppC",165
"dppB",261
"dppA",8834
"proK",3
"eptB",77
"yhjX",13
"yhjY",64
"tag",111
"yiaC",54
"bisC",348
"yiaD",66
"ghrB",760
"yiaF",437
"yiaG",50
"cspA",3232
"mokA",1
"hokA",0
"insJ",11
"insK",7
"sokA",0
"glyS",2446
"glyQ",1002
"ysaB",11
"wecH",14
"yiaA",3
"yiaB",3
"xylB",73
"xylA",32
"xylF",9
"xylG",24
"xylH",6
"xylR",77
"bax",243
"malS",75
"avtA",878
"ysaA",52
"yiaJ",129
"yiaK",12
"yiaL",2
"yiaM",0
"yiaN",4
"yiaO",3
"lyxK",7
"sgbH",3
"sgbU",8
"sgbE",10
"ysaC",0
"ysaD",1
"yiaT",6
"yiaU",25
"yiaV",6
"yiaW",0
"aldB",26
"yiaY",5
"selB",439
"selA",284
"yibF",87
"rhsA",8
"yibA",9
"rhsJ",17
"yibG",0
"yibS",2
"yibW",7
"yibV",0
"yibU",1
"yibH",19
"yibI",7
"mtlA",402
"mtlD",195
"mtlR",137
"yibT",50
"yibL",149
"lldP",48
"lldR",45
"lldD",102
"trmL",71
"cysE",360
"gpsA",921
"secB",1120
"grxC",452
"yibN",300
"gpmM",1695
"envC",429
"yibQ",127
"waaH",25
"tdh",157
"kbl",96
"yibB",95
"hldD",760
"waaF",581
"waaC",270
"waaL",190
"waaU",102
"waaZ",70
"waaY",76
"waaR",113
"waaO",148
"waaB",114
"waaS",59
"waaP",114
"waaG",190
"waaQ",165
"waaA",126
"coaD",64
"mutM",52
"rpmG",1426
"rpmB",3101
"yicR",26
"dfp",307
"dut",267
"slmA",219
"pyrE",26
"rph",147
"yicC",377
"dinD",27
"yicG",4
"ligB",30
"gmk",434
"rpoZ",516
"spoT",1321
"trmH",158
"recG",313
"gltS",61
"xanP",542
"yicH",340
"yicI",67
"yicJ",8
"selC",2
"yicT",0
"setC",1
"yicL",107
"nlpA",668
"yicS",14
"nepI",57
"yicN",18
"adeQ",0
"adeD",58
"uhpT",275
"uhpC",26
"uhpB",62
"uhpA",99
"ilvN",89
"ilvB",592
"ivbL",45
"istR",1
"tisB",96
"emrD",6
"yidF",11
"yidG",34
"yidH",29
"yidI",22
"yidJ",20
"yidK",12
"yidL",13
"glvG",13
"glvC",12
"yidP",7
"yidE",177
"ibpB",8
"ibpA",64
"yidQ",130
"yidR",222
"cbrA",8
"dgoT",13
"dgoD",20
"dgoA",15
"dgoK",22
"dgoR",53
"yidX",38
"yidA",370
"yidB",43
"gyrB",1393
"recF",138
"dnaN",322
"dnaA",606
"rpmH",579
"rnpA",357
"yidD",149
"yidC",1690
"mnmE",244
"tnaC",0
"tnaA",10
"tnaB",9
