"","x"
"ryeA",6
"sdsR",0
"yebY",261
"yebZ",340
"yobA",204
"holE",88
"yobB",153
"exoX",187
"ptrB",270
"yebE",82
"yebF",237
"yebG",130
"purT",1064
"eda",1212
"edd",683
"zwf",2758
"yebK",248
"pykA",5064
"lpxM",339
"mepM",373
"znuA",298
"znuC",148
"znuB",173
"ruvB",391
"ruvA",202
"yobI",1
"yebB",18
"ruvC",784
"yebC",1687
"nudB",749
"aspS",3419
"yecD",162
"yecE",146
"yecN",171
"cmoA",306
"cmoB",362
"torZ",112
"torY",12
"cutC",307
"yecM",132
"argS",1282
"yecT",45
"flhE",95
"flhA",578
"flhB",345
"cheZ",2220
"cheY",1452
"cheB",1187
"cheR",1398
"tap",4703
"tar",6853
"cheW",3068
"cheA",6363
"motB",1483
"motA",1499
"flhC",583
"flhD",376
"uspC",62
"otsA",749
"otsB",223
"araH",71
"araG",56
"araF",29
"ftnB",93
"yecJ",104
"azuC",35
"yecR",43
"ftnA",187
"yecH",48
"tyrP",189
"yecA",491
"leuZ",444
"cysT",237
"glyW",73
"pgsA",262
"uvrC",1134
"uvrY",530
"yecF",27
"sdiA",139
"yecC",473
"yecS",440
"dcyD",884
"fliY",4630
"fliZ",1504
"fliA",2515
"fliC",81649
"fliD",3606
"fliS",778
"fliT",599
"amyA",822
"yedD",287
"yedE",640
"yedF",150
"yedK",25
"yedL",22
"yedN",37
"intG",139
"fliE",226
"fliF",1222
"fliG",1049
"fliH",600
"fliI",803
"fliJ",215
"fliK",454
"fliL",568
"fliM",1222
"fliN",379
"fliO",203
"fliP",167
"fliQ",50
"fliR",63
"rcsA",89
"dsrB",29
"yodD",71
"dsrA",18
"yedP",166
"yedQ",206
"yodC",109
"yedI",310
"yedA",49
"vsr",66
"dcm",434
"yedJ",371
"yedR",95
"rseX",0
"yedS",47
"hchA",470
"yedV",124
"yedW",148
"hiuH",23
"yedY",109
"yedZ",38
"zinT",74
"yodB",11
"serU",9
"mtfA",421
"asnT",14
"yeeJ",298
"yeeL",6
"shiA",1467
"amn",1279
"yeeN",578
"asnW",1
"yeeO",99
"asnU",8
"cbl",242
"nac",62
"asnV",2
"ldtA",273
"cobT",404
"cobS",218
"cobU",131
"yeeH",4
"yoeG",53
"yoeH",36
"yoeA",114
"yeeP",45
"isrC",1
"flu",520
"yeeR",56
"yeeS",14
"yeeT",9
"cbeA",9
"cbtA",5
"yeeW",8
"yoeD",7
"yoeF",29
"yeeX",1473
"yeeA",141
"sbmC",183
"dacD",77
"sbcB",541
"yeeD",532
"yeeE",1257
"plaP",1199
"yoeI",17
"yeeY",192
"yeeZ",810
"yoeB",115
"yefM",81
"hisL",3
"hisG",3264
"hisD",5590
"hisC",4614
"hisB",4755
"hisH",2282
"hisA",2473
"hisF",2080
"hisI",2325
"wzzB",1865
"ugd",124
"gnd",7678
"wbbL",577
"wbbK",506
"wbbJ",481
"wbbI",796
"wbbH",552
"glf",1298
"wzxB",629
"rfbC",408
"rfbA",979
"rfbD",753
"rfbB",1191
"wcaN",1680
"wcaM",40
"wcaL",24
"wcaK",31
"wzxC",6
"wcaJ",14
"cpsG",26
"cpsB",28
"wcaI",13
"wcaH",10
"wcaG",31
"gmd",37
"wcaF",4
"wcaE",8
"wcaD",11
"wcaC",18
"wcaB",4
"wcaA",19
"wzc",22
"wzb",0
"wza",10
"yegH",326
"asmA",786
"dcd",590
"udk",308
"yegE",438
"alkA",84
"yegD",106
"yegI",69
"yegJ",4
"yegK",10
"yegL",12
"sibA",5
"ibsA",0
"sibB",7
"ibsB",0
"mdtA",86
"mdtB",155
"mdtC",107
"iceT",37
"baeS",59
"baeR",161
"yegP",166
"yegQ",564
"cyaR",49
"ogrK",27
"yegZ",9
"yegR",10
"yegS",96
"gatR",252
"gatD",1800
"gatC",7085
"gatB",1829
"gatA",4612
"gatZ",18644
"gatY",12424
"fbaB",1344
"yegT",30
"yegU",78
"yegV",85
"yegW",105
"yegX",135
"thiD",536
"thiM",548
"rcnR",30
"rcnA",32
"rcnB",115
"yehA",5
"yehB",29
"yehC",7
"yehD",26
"yehE",52
"mrp",1480
"metG",3089
"yehH",59
"yehI",98
"yehK",1
"yehL",7
"yehM",13
"yehP",4
"yehQ",46
"yehR",17
"yehS",135
"yehT",112
"yehU",112
"mlrA",90
"yohO",5
"yehW",80
"yehX",71
"yehY",81
"osmF",144
"bglX",998
"dld",1876
"pbpG",441
"yohC",59
"yohD",78
"yohF",79
"mdtQ",2
"yohP",0
"dusC",65
"yohJ",25
"yohK",75
"cdd",269
"sanA",48
"yeiS",28
"preT",25
"preA",26
"mglC",30
"mglA",87
"mglB",153
"galS",29
"yeiB",422
"folE",1961
"yeiG",1061
"cirA",11119
"lysP",1867
"yeiE",206
"yeiH",107
"nfo",301
"yeiI",214
"nupX",13
"rihB",6
"yeiL",10
"psuT",56
"psuG",10
"psuK",2
"fruA",867
"fruK",521
"fruB",464
"setB",25
"yeiW",34
"yeiP",379
"yeiQ",58
"yeiR",124
"lpxT",97
"mepS",1290
"rtn",138
"yejA",223
"yejB",83
"yejE",100
"yejF",327
"yejG",175
"bcr",462
"rsuA",457
"yejH",169
"rplY",2225
"yejK",524
"yejL",109
"yejM",683
"proL",23
"yejO",288
"narP",502
"ccmH",123
"dsbE",54
"ccmF",181
"ccmE",66
"ccmD",17
"ccmC",107
"ccmB",38
"ccmA",144
"napC",62
"napB",26
"napH",32
"napG",56
"napA",234
"napD",7
"napF",26
"eco",74
"mqo",562
"yojI",521
"alkB",27
"ada",125
"apbE",71
"ompC",24944
"micF",3
"rcsD",1076
"rcsB",1666
"rcsC",566
"atoS",35
"atoC",79
"atoD",1
"atoA",2
"atoE",10
"atoB",20
"yfaP",15
"yfaQ",50
"yfaS",66
"yfaT",4
"yfaA",46
"gyrA",5068
"ubiG",484
"yfaL",333
"nrdA",1715
"nrdB",972
"yfaE",205
"inaA",148
"yfaH",46
"glpQ",1150
"glpT",1087
"glpA",6046
"glpB",4497
"glpC",4106
"yfaD",60
"ypaA",89
"rhmA",60
"rhmT",16
"rhmD",11
"rhmR",9
"yfaY",429
"yfaZ",57
"nudI",36
"ais",13
"arnB",57
"arnC",35
"arnA",122
"arnD",37
"arnT",19
"arnE",13
"arnF",40
"pmrD",37
"menE",393
"menC",590
"menB",651
"menH",66
"menD",427
"menF",368
"elaB",929
"elaA",120
"rbn",150
"elaD",6
"yfbK",34
"yfbL",4
"yfbM",9
"yfbN",10
"yfbO",6
"yfbP",97
"nuoN",2236
"nuoM",2333
"nuoL",3118
"nuoK",300
"nuoJ",834
"nuoI",971
"nuoH",1557
"nuoG",5581
"nuoF",2804
"nuoE",1078
"nuoC",3310
"nuoB",1493
"nuoA",832
"lrhA",518
"alaA",756
"yfbR",126
"yfbS",364
"yfbT",1227
"yfbU",823
"yfbV",346
"ackA",4578
"pta",5737
"yfcC",47
"yfcD",588
"yfcE",396
"yfcF",135
"yfcG",52
"folX",232
"yfcH",585
"yfcI",86
"hisP",275
"hisM",232
"hisQ",537
"hisJ",1707
"argT",499
"ubiX",174
"purF",2452
"cvpA",655
"dedD",503
"folC",672
"accD",2216
"dedA",508
"truA",521
"usg",637
"pdxB",874
"flk",162
"yfcJ",85
"fabB",4609
"mnmC",307
"yfcL",177
"epmC",338
"yfcA",255
"mepA",655
"aroC",1734
"prmB",923
"smrB",290
"yfcO",201
"yfcP",11
"yfcQ",11
"yfcR",7
"yfcS",4
"yfcU",74
"yfcV",0
"sixA",547
"fadJ",124
"fadI",47
"yfcZ",595
"fadL",379
"yfdF",12
"mlaA",668
"yfdC",55
"argW",3
"intS",141
"gtrA",111
"gtrB",742
"gtrS",376
"tfaS",15
"yfdK",14
"yfdL",8
"yfdM",0
"yfdN",1
"oweS",0
"yfdP",10
"yfdQ",28
"yfdR",0
"yfdS",6
"yfdT",1
"ypdJ",1
"torI",10
"pawZ",2
"dsdC",38
"dsdX",23
"dsdA",122
"emrY",14
"emrK",7
"evgA",364
"evgS",459
"yfdE",13
"yfdV",9
"oxc",25
"frc",21
"yfdX",22
"ypdI",14
"yfdY",27
"lpxP",338
"ypdK",27
"alaC",704
"ypdA",163
"ypdB",217
"ypdC",98
"fryA",46
"ypdE",19
"ypdF",15
"fryC",7
"fryB",0
"glk",661
"yfeO",105
"ypeC",165
"mntH",983
"nupC",779
"yfeA",246
"alaX",10
"alaW",2
"yfeC",94
"yfeD",118
"gltX",2734
"valU",19
"valX",569
"valY",139
"lysV",5
"xapR",76
"xapB",45
"xapA",10
"yfeN",24
"yfeR",48
"yfeH",200
"ypeB",43
"ligA",582
"zipA",1401
"cysZ",154
"cysK",15240
"ptsH",4128
"ptsI",17847
"crr",5960
"pdxK",522
"yfeK",24
"yfeS",221
"cysM",1697
"cysA",2201
"cysW",789
"cysU",791
"cysP",1884
"ucpA",240
"murR",47
"murQ",67
"murP",77
"yfeW",83
"yfeX",1041
"yfeY",213
"yfeZ",107
"ypeA",99
"amiA",361
"hemF",287
"eutR",135
"eutK",95
"eutL",102
"eutC",196
"eutB",777
"intZ",243
"yffL",23
"yffM",6
"yffN",7
"yffO",13
"yffP",23
"yffQ",7
"yffR",77
"yffS",303
"eutA",19
"eutH",4
"eutG",11
"eutJ",3
"eutE",11
"eutN",2
"eutM",16
"eutD",14
"eutT",10
"eutQ",11
"eutP",1
"eutS",2
"maeB",2140
"talA",800
"tktB",2047
"ypfG",185
"nudK",113
"aegA",179
"narQ",230
"acrD",185
"ypfM",17
"yffB",123
"dapE",543
"ypfN",144
"ypfH",195
"tmcA",439
"ypfJ",435
"purC",2039
"bamC",2600
"dapA",2956
"gcvR",541
"bcp",1501
"hyfA",1
"hyfB",22
"hyfC",7
"hyfD",15
"hyfE",4
"hyfF",24
"hyfG",38
"hyfH",14
"hyfI",15
"hyfJ",9
"hyfR",42
"focB",73
"yfgO",258
"bepA",716
"yfgD",452
"hda",481
"uraA",1485
"upp",1654
"purM",1936
"purN",1208
"ppk",1063
"ppx",828
"yfgF",52
"yfgG",68
"yfgH",9
"yfgI",28
"guaA",6079
"guaB",4468
"xseA",786
"yfgJ",149
"der",1183
"bamB",1950
"yfgM",968
"hisS",2191
"ispG",1621
"rodZ",1133
"rlmN",458
"ndk",570
"pbpC",97
"yfhM",943
"sseA",344
"ryfA",82
"sseB",258
"pepB",675
"iscX",137
"fdx",285
"hscA",874
"hscB",287
"iscA",626
"iscU",684
"iscS",1490
"iscR",272
"trmJ",817
"suhB",696
"yfhR",16
"csiE",53
"hcaT",59
"hcaR",83
"iroK",0
"hcaE",152
"hcaF",31
"hcaC",11
"hcaB",29
"hcaD",87
"yphA",77
"yphB",77
"yphC",75
"yphD",21
"yphE",24
"yphF",12
"yphG",22
"yphH",109
"glyA",9511
"hmp",280
"glnB",316
"glrR",282
"yfhG",188
"glrK",241
"glmY",717
"purL",6340
"mltF",85
"tadA",127
"pgpC",156
"yfhH",83
"yfhL",42
"shoB",26
"ohsC",0
"acpS",289
"pdxJ",704
"recO",311
"era",1025
"rnc",507
"lepB",1047
"lepA",2159
"rseC",231
"rseB",1155
"rseA",1984
"rpoE",935
"nadB",664
"trmN",127
"srmB",575
"yfiE",72
"eamB",66
"grcA",10973
"ung",367
"yfiF",829
"trxC",97
"yfiP",74
"pka",385
"pssA",1369
"yfiM",436
"kgtP",4894
"rrfG",19
"rrlG",0
"gltW",49
"rrsG",4855
"clpB",3970
"ryfD",81
"yfiH",299
"rluD",543
"bamD",1802
"raiA",2835
"pheL",49
"pheA",1865
"tyrA",1118
"aroF",1727
"yfiL",19
"yfiR",60
"yfiN",95
"yfiB",134
"rplS",5808
"trmD",11276
"rimM",8194
"rpsP",2391
"ffh",1427
"ypjD",167
"yfjD",320
"grpE",1353
"nadK",332
"recN",214
"bamE",532
"ratB",159
"ratA",174
"smpB",500
"ssrA",197951
"intA",364
"yfjH",71
"alpA",6
"yfjI",10
"yfjJ",11
"yfjK",488
"yfjL",534
"yfjM",7
"rnlA",971
"rnlB",270
"yfjP",21
"yfjQ",4
"yfjR",22
"ypjK",4
"yfjS",10
"yfjT",32
"yfjU",23
"yfjV",71
"yfjW",146
"ypjI",4
"yfjX",8
"yfjY",5
"ypjJ",1
"yfjZ",2
"ypjF",8
"psaA",0
"ypjA",243
"pinH",4
"ypjC",1
"ileY",0
"ygaQ",5
"csiD",45
"lhgO",74
"gabD",211
"gabT",240
"gabP",52
"csiR",165
"ygaU",488
"yqaE",35
"ygaV",22
"ygaP",149
"stpA",1094
"alaE",50
"ygaC",45
"ygaM",428
"nrdH",236
"nrdI",539
"nrdE",2006
"nrdF",585
"proV",252
"proW",246
"proX",257
"ygaY",33
"ygaZ",434
"ygaH",134
"mprA",633
"emrA",448
"emrB",395
"luxS",1677
"micA",130
"gshA",1561
"yqaA",156
"yqaB",189
"argQ",60
"argZ",154
"argY",307
"argV",263
"serV",77
"csrA",1207
"alaS",6678
"recX",31
"recA",2122
"pncC",110
"mltB",177
"srlA",28
"srlE",58
"srlB",22
"srlD",102
"srlM",16
"srlR",136
"srlQ",240
"norR",155
"norV",42
"norW",18
"hypF",263
"hydN",23
"ascG",219
"ascF",32
"ascB",85
"hycI",91
"hycH",35
"hycG",23
"hycF",7
"hycE",20
"hycD",6
"hycC",20
"hycB",6
"hycA",2
"hypA",12
"hypB",391
"hypC",60
"hypD",419
"hypE",292
"fhlA",148
"ygbA",17
"mutS",704
"pphB",12
"ygbI",110
"ygbJ",15
"ygbK",44
"ygbL",30
"ygbM",45
"ygbN",39
"rpoS",10824
"nlpD",6221
"pcm",399
"umpG",585
"truD",700
"ispF",235
"ispD",348
"ftsB",193
"ygbE",318
"cysC",1256
"cysN",4716
"cysD",2528
"iap",162
"ygbF",29
"ygbT",80
"casE",57
"casD",60
"casC",63
"casB",15
"casA",53
"ygcB",48
"sokX",2
"cysH",2207
"cysI",4741
"cysJ",4355
"queD",70
"ygcN",33
"ygcO",2
"ygcP",6
"ygcQ",18
"ygcR",11
"ygcS",3
"ygcU",18
"ygcW",0
"yqcE",10
"ygcE",18
"queE",189
"yqcG",0
"ygcG",8
"eno",21329
"pyrG",3787
"mazG",347
"mazF",189
"mazE",137
"relA",1737
"rlmD",240
"barA",367
"gudD",74
"gudX",48
"gudP",15
"yqcA",231
"truC",138
"yqcC",23
"csrB",45147
"syd",152
"queF",338
"ygdH",1055
"sdaC",333
"sdaB",159
"ygdG",127
"fucO",100
"fucA",8
"fucP",10
"fucI",38
"fucK",43
"fucU",176
"fucR",220
"rlmM",530
"ygdD",98
"gcvA",202
"gcvB",16
"ygdI",47
"csdA",241
"csdE",164
"tcdA",299
"mltA",371
"metZ",53
"metW",385
"metV",109
"amiC",461
"argA",1819
"recD",541
"recB",866
"ptrA",548
"recC",640
"ppdC",18
"ygdB",13
"ppdB",14
"ppdA",2
"thyA",749
"lgt",532
"ptsP",1983
"rppH",686
"mutH",80
"ygdQ",123
"ygdR",56
"tas",851
"lplT",182
"aas",376
"omrA",0
"omrB",0
"galR",337
"lysA",741
"lysR",118
"ygeA",220
"araE",78
"kduD",53
"kduI",40
"yqeF",151
"yqeG",24
"yqeH",11
"yqeI",19
"yqeJ",11
"yqeL",0
"yqeK",1
"ygeF",0
"ygeG",0
"ygeH",6
"ygeI",2
"pbl",2
"ygeK",2
"ygeN",5
"ygeO",8
"ygeQ",67
"glyU",16
"ygeR",304
"xdhA",63
"xdhB",13
"xdhC",25
"ygeV",134
"ygeW",5
"ygeX",21
"ygeY",29
"hyuA",18
"yqeA",33
"yqeB",61
"yqeC",23
"mocA",22
"ygfK",37
"ssnA",6
"ygfM",18
"xdhD",98
"xanQ",29
"guaD",91
"ghxQ",59
"ygfS",14
"ygfT",50
"uacT",6
"yqfG",1
"idi",68
"lysS",4054
"prfB",2325
"recJ",909
"dsbC",448
"xerD",309
"fldB",350
"cptA",256
"sdhE",151
"ygfZ",1139
"yqfA",583
"yqfB",95
"bglA",1217
"ygfF",47
"gcvP",806
"gcvH",183
"gcvT",282
"ubiI",587
"ubiH",888
"pepP",1913
"ygfB",607
"zapA",433
"ssrS",4414
"fau",104
"sibC",13
"ibsC",0
"serA",18308
"rpiA",1148
"yqfE",7
"argP",384
"scpA",32
"argK",5
"scpB",16
"scpC",32
"ygfI",55
"yggE",552
"argO",80
"mscS",1263
"fbaA",13067
"pgk",11911
"epd",1943
"yggC",167
"yggD",146
"yggF",25
"yggP",25
"cmtA",10
"cmtB",3
"tktA",8370
"loiP",211
"speB",418
"speA",2703
"yqgB",109
"yqgC",103
"metK",4949
"galP",373
"yggI",49
"endA",24
"rsmE",228
"gshB",1008
"yqgE",495
"yqgF",338
"yggR",58
"yggS",247
"yggT",351
"yggU",119
"rdgB",283
"yggW",411
"yggM",22
"ansB",602
"yggN",302
"yggL",660
"trmI",335
"mutY",216
"yggX",302
"mltC",337
"nupG",154
"speC",604
"yqgA",58
"pheV",4
"yghD",19
"yghE",118
"yghF",16
"yghG",43
"pppA",50
"sslE",472
"glcA",46
"glcB",548
"glcG",105
"glcF",60
"glcE",28
"glcD",42
"glcC",155
"yghO",25
"yghQ",38
"yghR",3
"yghS",5
"yghT",1
"pitB",17
"gss",1387
"yghU",576
"hybG",58
"hybF",42
"hybE",144
"hybD",217
"hybC",657
"hybB",132
"hybA",187
"hybO",341
"yghW",3
"yghX",83
"gpr",237
"yqhA",297
"yghA",83
"exbD",1399
"exbB",2668
"metC",914
"yghB",275
"yqhC",91
"yqhD",771
"dkgA",448
"yqhG",19
"yqhH",16
"ygiQ",562
"ftsP",705
"plsC",241
"parC",1058
"ygiS",172
"mqsA",116
"mqsR",69
"ygiV",40
"ygiW",53
"qseB",16
"qseC",40
"ygiZ",2
"mdaB",292
"ygiN",674
"parE",1042
"yqiA",290
"cpdA",754
"yqiB",180
"nudF",234
"tolC",2921
"ygiB",642
"ygiC",1162
"ygiD",110
"zupT",373
"ribB",994
"yqiC",160
"ygiL",5
"yqiG",35
"yqiH",9
"yqiI",28
"glgS",105
"yqiJ",11
"yqiK",44
"sibD",4
"ibsD",0
"sibE",36
"ibsE",0
"hldE",1095
"glnE",1412
"ygiF",737
"ygiM",238
"cca",606
"bacA",340
"folB",44
"plsY",188
"ttdR",138
"ttdA",9
"ttdB",11
"ttdT",62
"tsaD",328
"rpsU",3465
"dnaG",1420
"rpoD",3630
"mug",369
"ileX",30
"yqjH",503
"yqjI",199
"aer",438
"patA",523
"ygjH",16
"ebgR",136
"ebgA",34
"ebgC",2
"ygjI",4
"ygjJ",9
"ygjK",13
"fadH",45
"higA",40
"higB",12
"rlmG",134
"ygjP",32
"ygjQ",6
"ygjR",268
"alx",69
"sstT",3512
"ygjV",33
"uxaA",120
"uxaC",164
"exuT",53
"exuR",476
"yqjA",220
"mzrA",102
"yqjC",407
"yqjD",572
"yqjE",632
"yqjK",564
"yqjF",13
"yqjG",171
"yhaH",207
"yhaI",18
"yhaJ",393
"yhaK",23
"yhaL",14
"yhaM",82
"yhaO",28
"tdcG",35
"tdcF",11
"tdcE",68
"tdcD",19
"tdcC",71
"tdcB",2
"tdcA",1
"tdcR",0
"yhaB",3
"yhaC",6
"rnpB",32931
"garK",78
"garR",58
"garL",12
"garP",3
"garD",70
"prlF",75
"yhaV",255
"agaR",318
"kbaZ",24
"agaV",6
"agaW",4
"agaA",16
"agaS",15
"kbaY",8
"agaB",3
"agaC",5
"agaD",16
"agaI",10
"yraH",8
"yraI",2
"yraJ",96
"yraK",57
"rsmI",258
"lpoA",986
"yraN",189
"diaA",312
"yraP",420
"yraQ",311
"yraR",74
"yhbO",30
"yhbP",49
"yhbQ",92
"yhbS",534
"yhbT",550
"yhbU",272
"yhbV",186
"yhbW",157
"mtr",229
"deaD",2653
"yrbN",95
"nlpI",3853
"pnp",8829
"psrO",128
"rpsO",3459
"truB",942
"rbfA",412
"infB",8324
"nusA",3450
"rimP",658
"metY",53
"argG",5293
"yhbX",40
"leuU",138
"secG",1715
"glmM",1884
"folP",256
"ftsH",6046
"rlmE",1033
"yhbY",501
"greA",270
"dacB",243
"obgE",847
"yhbE",378
"rpmA",4892
"rplU",2848
"ispB",1181
"sfsB",65
"murA",1786
"ibaG",297
"mlaB",376
"mlaC",729
"mlaD",353
"mlaE",379
"mlaF",535
"yrbG",182
"kdsD",695
"kdsC",483
"lptC",450
"lptA",692
"lptB",978
"rpoN",2309
"hpf",1428
"ptsN",1258
"yhbJ",1224
"npr",133
"yrbL",1147
"mtgA",524
"elbB",468
"arcZ",57
"arcB",616
"yhcC",63
"gltB",35137
"gltD",11238
"gltF",172
"yhcA",23
"yhcD",80
"yhcE",27
"yhcF",50
"yhcG",43
"yhcH",54
"nanK",52
"nanE",31
"nanT",35
"nanA",28
"nanR",351
"dcuD",61
"sspB",915
"sspA",1777
"rpsI",8349
"rplM",8087
"zapE",361
"yhcB",836
"degQ",487
"degS",268
"mdh",5792
"argR",458
"yhcN",47
"yhcO",21
"aaeB",76
"aaeA",27
"aaeX",43
"aaeR",252
"tldD",992
"yhdP",672
"rng",919
"yhdE",373
"mreD",228
"mreC",829
"mreB",2450
"csrD",317
"acuI",600
"yrdF",25
"yrdE",24
"accB",1582
"accC",3797
"yhdT",7
"panF",166
"prmA",320
"dusB",2300
"fis",1389
"yhdJ",26
"yhdU",2
"acrS",5
"acrE",7
"acrF",73
"yhdV",15
"yhdW",33
"yhdX",16
"yhdY",6
"yhdZ",47
"rrfF",883
"thrV",38
"rrfD",34
"rrlD",2366
"alaU",0
"ileU",0
"rrsD",972
"yrdA",363
"yrdB",174
"aroE",374
"tsaC",341
"yrdD",540
"smg",876
"smf",86
"def",582
"fmt",1025
"rsmB",602
"trkA",413
"mscL",355
"arfA",73
"zntR",164
"yhdN",97
"rplQ",9398
"rpoA",28591
"rpsD",17000
"rpsK",13366
"rpsM",10874
"rpmJ",3304
"secY",27783
"rplO",10736
"rpmD",2490
"rpsE",10978
"rplR",7150
"rplF",11043
"rpsH",9025
"rpsN",11889
"rplE",14101
"rplX",9705
"rplN",7952
"rpsQ",6089
"rpmC",2950
"rplP",6981
"rpsC",14570
"rplV",7589
"rpsS",6258
"rplB",18952
"rplW",6339
"rplD",9959
"rplC",16680
"rpsJ",10514
"gspB",45
"gspA",22
"gspC",14
"gspD",67
"gspE",31
"gspF",49
"gspG",4
"gspH",9
"gspI",4
"gspJ",5
"gspK",29
"gspL",24
"gspM",18
"gspO",55
"bfr",462
"bfd",143
"chiA",177
"tufA",18557
"fusA",62589
"rpsG",15358
"rpsL",8490
"tusB",105
"tusC",148
"tusD",308
"yheO",640
"fkpA",1424
"slyX",56
"slyD",2958
"yheV",63
"kefB",184
"kefG",82
"yheS",795
"yheT",252
"yheU",59
"prkB",421
"yhfA",411
"crp",2880
"yhfK",890
"argD",2351
"pabA",93
"fic",151
"yhfG",20
"ppiA",382
"tsgA",252
"nirB",678
"nirD",82
"nirC",101
"cysG",465
"yhfL",9
"frlA",12
"frlB",18
"frlC",15
"frlD",29
"frlR",97
"yhfS",41
"yhfT",26
"yhfU",10
"php",12
"yhfW",9
"yhfX",7
"yhfY",24
"yhfZ",70
"trpS",1622
"gph",864
"rpe",843
"dam",447
"damX",2686
"aroB",2125
"aroK",1526
"hofQ",48
"hofP",6
"hofO",3
"hofN",3
"hofM",27
"mrcA",572
"nudE",334
"yrfF",348
"yrfG",172
"hslR",180
"hslO",454
"yhgE",125
"pck",1906
"envZ",389
"ompR",589
"greB",126
"yhgF",1456
"feoA",989
"feoB",10093
"feoC",1138
"yhgA",54
"bioH",154
"gntX",121
"nfuA",576
"gntT",366
"malQ",727
"malP",1003
"malT",2542
"rtcA",135
"rtcB",74
"rtcR",66
"glpR",308
"glpG",328
"glpE",123
"glpD",14272
"yzgL",337
"glgP",3772
"glgA",2642
"glgC",3472
"glgX",2935
"glgB",6050
"asd",13367
"yhgN",101
"gntU",112
"gntK",51
"gntR",423
"yhhW",118
"yhhX",509
"ryhB",93
"yhhY",71
"yhhZ",5
"yrhA",1
"yrhB",5
"ggt",312
"yhhA",68
"ugpQ",175
"ugpC",80
"ugpE",27
"ugpA",21
"ugpB",183
"livF",1866
"livG",1634
"livM",2710
"livH",2495
"livK",4661
"panM",88
"livJ",16274
"rpoH",1268
"ftsX",550
"ftsE",608
"ftsY",1176
"rsmD",127
"yhhL",58
"yhhM",74
"yhhN",195
"zntA",348
"tusA",55
"yhhQ",46
"dcrB",562
"yhhS",222
"yhhT",80
"acpT",131
"nikA",71
"nikB",54
"nikC",68
"nikD",61
"nikE",63
"nikR",125
"rhsB",8
"yhhH",10
"yrhC",7
"yhhI",19
"yhhJ",435
"rbbA",1611
"yhiI",1304
"yhiJ",22
"yhiL",4
"yhiM",34
"yhiN",236
"pitA",1939
"uspB",111
"uspA",5139
"dtpB",96
"rsmJ",149
"prlC",1220
"rlmJ",282
"gor",1117
"dinQ",374
"agrA",11
"agrB",6
"arsR",9
"arsB",24
"arsC",35
"yhiS",0
"slp",219
"dctR",35
"yhiD",90
"hdeB",1207
"hdeA",1330
"hdeD",361
"arrS",26
"gadE",132
"mdtE",92
"mdtF",276
"gadW",281
"gadY",26
"gadX",264
"gadA",156
"yhjA",150
"treF",251
"yhjB",28
"yhjC",106
"yhjD",141
"yhjE",3358
"yhjG",844
"yhjH",1302
"kdgK",456
"yhjJ",431
"dctA",280
"yhjK",262
"bcsC",246
"bcsZ",36
"bcsB",78
"bcsA",43
"bcsQ",30
"yhjR",94
"bcsE",622
"bcsF",30
"bcsG",290
"ldrD",31
"rdlD",4
"yhjV",282
"dppF",1162
"dppD",1257
"dppC",970
"dppB",1342
"dppA",18908
"proK",4
"eptB",91
"yhjX",33
"yhjY",187
"tag",186
"yiaC",98
"bisC",649
"yiaD",101
"ghrB",1162
"yiaF",847
"yiaG",146
"cspA",4662
"mokA",0
"hokA",0
"insJ",7
"insK",9
"sokA",0
"glyS",5031
"glyQ",2145
"ysaB",10
"wecH",29
"yiaA",7
"yiaB",4
"xylB",137
"xylA",41
"xylF",9
"xylG",40
"xylH",18
"xylR",154
"bax",783
"malS",119
"avtA",1615
"ysaA",170
"yiaJ",262
"yiaK",11
"yiaL",2
"yiaM",1
"yiaN",4
"yiaO",0
"lyxK",9
"sgbH",11
"sgbU",12
"sgbE",40
"ysaC",2
"ysaD",3
"yiaT",10
"yiaU",44
"yiaV",20
"yiaW",0
"aldB",100
"yiaY",6
"selB",1120
"selA",559
"yibF",114
"rhsA",9
"yibA",28
"rhsJ",22
"yibG",4
"yibS",4
"yibW",4
"yibV",1
"yibU",2
"yibH",42
"yibI",6
"mtlA",725
"mtlD",486
"mtlR",339
"yibT",113
"yibL",204
"lldP",107
"lldR",59
"lldD",134
"trmL",117
"cysE",616
"gpsA",1766
"secB",2063
"grxC",774
"yibN",536
"gpmM",6721
"envC",974
"yibQ",275
"waaH",14
"tdh",279
"kbl",228
"yibB",195
"hldD",1422
"waaF",1069
"waaC",572
"waaL",452
"waaU",185
"waaZ",120
"waaY",180
"waaR",238
"waaO",259
"waaB",263
"waaS",154
"waaP",226
"waaG",321
"waaQ",338
"waaA",211
"coaD",119
"mutM",117
"rpmG",2936
"rpmB",4869
"yicR",38
"dfp",541
"dut",483
"slmA",516
"pyrE",45
"rph",232
"yicC",584
"dinD",54
"yicG",23
"ligB",26
"gmk",793
"rpoZ",850
"spoT",2561
"trmH",315
"recG",664
"gltS",134
"xanP",1082
"yicH",610
"yicI",123
"yicJ",19
"selC",5
"yicT",2
"setC",9
"yicL",277
"nlpA",1293
"yicS",23
"nepI",79
"yicN",42
"adeQ",3
"adeD",77
"uhpT",318
"uhpC",78
"uhpB",158
"uhpA",252
"ilvN",302
"ilvB",1566
"ivbL",76
"istR",2
"tisB",134
"emrD",14
"yidF",29
"yidG",26
"yidH",47
"yidI",32
"yidJ",26
