"","x"
"ptwF",3
"yagP",16
"ykgT",0
"paoD",31
"paoC",79
"paoB",37
"paoA",27
"yagU",1579
"ykgJ",88
"ecpE",41
"ecpD",89
"ecpC",80
"ecpB",34
"ecpA",122
"ecpR",21
"ykgL",16
"ykgO",12
"ykgM",17
"ykgR",1
"ykgP",2
"eaeH",5
"insE1",0
"insF1",0
"ykgA",48
"ykgQ",2
"rclC",8
"rclB",2
"rclA",79
"rclR",36
"ykgE",19
"ykgF",115
"ykgG",78
"ykgH",10
"betA",478
"betB",860
"betI",291
"betT",359
"yahA",162
"yahB",73
"yahC",9
"yahD",21
"yahE",12
"yahF",18
"yahG",39
"yahI",23
"yahJ",207
"yahK",591
"yahL",5
"yahM",29
"yahN",15
"yahO",284
"prpR",70
"prpB",10
"prpC",12
"prpD",14
"prpE",41
"codB",3885
"codA",6022
"cynR",92
"cynT",25
"cynS",27
"cynX",42
"lacA",25
"lacY",24
"lacZ",79
"lacI",436
"mhpR",381
"mhpA",23
"mhpB",12
"mhpC",40
"mhpD",24
"mhpF",53
"mhpE",60
"mhpT",60
"yaiL",268
"frmB",303
"frmA",855
"frmR",158
"yaiO",32
"yaiX",11
"insC1",0
"insD1",3
"yaiP",19
"yaiS",5
"tauA",33
"tauB",21
"tauC",24
"tauD",58
"hemB",1405
"yaiT",189
"yaiV",6
"ampH",377
"sbmA",202
"yaiW",309
"yaiY",44
"yaiZ",48
"ddlA",625
"iraP",292
"phoA",400
"psiF",75
"yaiC",50
"proC",712
"yaiI",161
"aroL",1053
"yaiA",471
"aroM",182
"yaiE",442
"ykiA",67
"rdgC",731
"mak",317
"araJ",153
"sbcC",677
"sbcD",280
"phoB",237
"phoR",170
"brnQ",721
"proY",549
"malZ",383
"acpH",133
"queA",582
"tgt",1743
"yajC",2054
"secD",4990
"secF",2235
"yajD",152
"tsx",3231
"yajI",59
"nrdR",466
"ribD",1286
"ribE",1316
"nusB",1730
"thiL",779
"pgpA",517
"yajO",589
"dxs",2164
"ispA",1310
"xseB",323
"thiI",1198
"yajL",349
"panE",410
"yajQ",1904
"yajR",308
"cyoE",10193
"cyoD",4022
"cyoC",7405
"cyoB",26255
"cyoA",14813
"ampG",990
"yajG",739
"bolA",680
"tig",16182
"clpP",2492
"clpX",6094
"lon",5844
"hupB",5434
"ppiD",3730
"ybaV",36
"fadM",33
"queC",464
"ybaE",91
"cof",137
"ybaO",82
"mdlA",216
"mdlB",188
"glnK",90
"amtB",481
"tesB",329
"ybaY",670
"ybaZ",101
"ffs",108
"ybaA",43
"ylaB",167
"ylaC",448
"maa",371
"hha",809
"tomB",242
"acrB",10811
"acrA",5272
"acrR",554
"mscK",1135
"ybaM",86
"priC",208
"ybaN",226
"apt",1307
"dnaX",1520
"ybaB",1350
"recR",1542
"htpG",3704
"adk",3439
"hemH",255
"aes",54
"gsk",796
"ybaL",857
"fsr",186
"ushA",1077
"ybaK",303
"chiX",15
"ybaP",220
"ybaQ",307
"copA",1401
"glsA",160
"ybaT",144
"cueR",205
"ybbJ",190
"qmcA",330
"fetA",165
"fetB",211
"ybbN",1479
"ybbO",458
"tesA",288
"ybbA",163
"ybbP",261
"rhsD",178
"ybbC",52
"rhsH",51
"ybbD",14
"ylbI",9
"ylbG",43
"mnmH",133
"allS",10
"allA",17
"allR",1373
"gcl",37
"hyi",6
"glxR",22
"ybbW",20
"allB",32
"ybbY",23
"glxK",64
"allE",218
"allC",62
"allD",12
"fdrA",16
"ylbE",17
"ylbF",7
"ybcF",105
"purK",2539
"purE",1355
"lpxH",710
"ppiB",3215
"cysS",1481
"ybcI",64
"ybcJ",404
"folD",1487
"sfmA",9
"sfmC",9
"sfmD",44
"sfmH",6
"sfmF",6
"sfmZ",3
"argU",9
"intD",374
"xisD",4
"exoD",2
"peaD",4
"renD",62
"emrE",90
"ybcK",24
"ybcL",28
"ybcM",116
"ylcH",4
"ybcN",3
"ninE",2
"ybcO",1
"rusA",5
"ylcG",3
"quuD",4
"nmpC",7126
"essD",13
"rrrD",22
"rzpD",137
"rzoD",0
"borD",935
"ybcV",9
"ybcW",13
"ylcI",8
"nohD",2
"aaaD",9
"tfaD",9
"ybcY",29
"tfaX",7
"appY",116
"ompT",40638
"pauD",3
"envY",42
"ybcH",54
"nfrA",272
"nfrB",64
"cusS",217
"cusR",176
"cusC",136
"cusF",69
"cusB",134
"cusA",154
"pheP",623
"ybdG",482
"nfsB",1110
"ybdF",90
"ybdJ",62
"ybdK",129
"sokE",3
"hokE",1
"entD",184
"fepA",2809
"fes",394
"ybdZ",95
"entF",2221
"fepE",31
"fepC",271
"fepG",158
"fepD",227
"entS",475
"fepB",512
"entC",1392
"entE",1571
"entB",978
"entA",660
"entH",401
"cstA",1737
"ybdD",119
"ybdH",510
"ybdL",382
"ybdM",77
"ybdN",29
"ybdO",19
"dsbG",277
"ahpC",14092
"ahpF",2212
"uspG",451
"ybdR",80
"rnk",332
"rna",505
"citT",31
"citG",10
"citX",6
"citF",9
"citE",10
"citD",1
"citC",14
"citA",145
"citB",82
"dcuC",30
"pagP",32
"cspE",10687
"flc",143
"ybeM",109
"tatE",521
"lipA",1245
"ybeF",70
"lipB",521
"ybeD",477
"dacA",2271
"rlpA",1992
"mrdB",497
"mrdA",1020
"rlmH",629
"rsfS",503
"cobC",178
"nadD",446
"holA",972
"lptE",1665
"leuS",7103
"ybeL",433
"ybeQ",87
"ybeR",5
"djlB",25
"ybeT",4
"ybeU",9
"djlC",61
"hscC",60
"rihA",335
"gltL",460
"gltK",252
"gltJ",401
"gltI",2170
"lnt",1156
"ybeX",2597
"ybeY",659
"ybeZ",1684
"miaB",1827
"ubiF",688
"glnX",365
"glnV",773
"metU",453
"glnW",848
"glnU",1094
"leuW",802
"metT",18
"asnB",2351
"umpH",915
"nagC",1163
"nagA",588
"nagB",432
"nagE",1064
"glnS",4842
"chiP",32
"chiQ",32
"fur",2255
"uof",160
"fldA",1439
"ybfE",89
"ybfF",257
"seqA",1031
"pgm",4014
"ybfP",52
"ybfG",11
"ybfI",2
"potE",50
"speF",24
"ybfK",1
"kdpE",104
"kdpD",439
"kdpC",20
"kdpB",49
"kdpA",15
"kdpF",0
"ybfA",163
"rhsC",137
"ybfB",9
"rhsO",26
"ybfC",12
"ybfQ",1
"ybfL",6
"ybfD",4
"ybgA",59
"phr",189
"dtpD",326
"ybgI",1175
"ybgJ",1171
"ybgK",1215
"ybgL",682
"nei",337
"abrB",137
"ybgO",42
"ybgP",14
"ybgQ",18
"ybgD",4
"gltA",16519
"sdhC",2643
"sdhD",2556
"sdhA",15255
"sdhB",6691
"sucA",24026
"sucB",16409
"sucC",14394
"sucD",11787
"mngR",150
"mngA",8
"mngB",131
"cydA",2883
"cydB",2067
"cydX",162
"ybgE",412
"ybgC",408
"tolQ",1008
"tolR",380
"tolA",1171
"tolB",5687
"pal",10165
"ybgF",4634
"lysT",868
"valT",2315
"lysW",838
"valZ",859
"lysY",322
"lysZ",359
"lysQ",73
"nadA",1929
"pnuC",1117
"zitB",345
"ybgS",137
"aroG",7008
"gpmA",6600
"galM",2244
"galK",731
"galT",648
"galE",694
"modF",1673
"modE",308
"acrZ",147
"modA",531
"modB",350
"modC",525
"ybhA",377
"pgl",1222
"ybhD",55
"ybhH",7
"ybhI",8
"ybhJ",106
"ybhC",2426
"ybhB",359
"bioA",552
"bioB",1064
"bioF",727
"bioC",388
"bioD",378
"uvrB",934
"ybhK",343
"moaA",691
"moaB",615
"moaC",547
"moaD",146
"moaE",566
"ybhL",559
"ybhM",34
"ybhN",58
"clsB",141
"ybhP",97
"ybhQ",76
"ybhR",131
"ybhS",144
"ybhF",519
"ybhG",382
"ybiH",121
"rhlE",594
"ybiA",39
"dinG",312
"ybiB",926
"ybiC",2648
"ybiJ",113
"ybiI",78
"ybiX",310
"fiu",2805
"mcbA",19
"rlmF",411
"ybiO",123
"glnQ",1160
"glnP",1084
"glnH",2854
"dps",3678
"rhtA",67
"ompX",9491
"opgE",212
"mntS",128
"mntR",385
"ybiR",319
"ldtB",2151
"ybiT",1615
"ybiU",384
"ybiV",431
"ybiW",88
"ybiY",22
"fsaA",108
"moeB",426
"moeA",786
"iaaA",1873
"gsiA",2347
"gsiB",1465
"gsiC",465
"gsiD",404
"yliE",484
"yliF",232
"rimO",846
"bssR",67
"yliI",83
"gstB",924
"dacC",943
"deoR",468
"ybjG",397
"mdfA",267
"ybjH",109
"ybjI",293
"ybjJ",218
"rcdA",45
"rybB",22
"ybjL",545
"ybjM",42
"grxA",50
"ybjC",57
"nfsA",621
"rimK",497
"ybjN",428
"potF",1353
"potG",681
"potH",325
"potI",277
"ybjO",91
"rlmC",415
"artJ",4076
"artM",569
"artQ",645
"artI",1289
"artP",849
"ybjP",427
"ybjQ",232
"amiD",462
"ybjS",526
"ybjT",844
"ltaE",940
"poxB",765
"hcr",34
"hcp",20
"ybjE",309
"aqpZ",75
"ybjD",795
"ybjX",2058
"macA",367
"macB",466
"cspD",1187
"clpS",469
"clpA",10434
"serW",8
"infA",2219
"aat",406
"cydC",795
"cydD",843
"trxB",4018
"lrp",4727
"ftsK",4136
"lolA",842
"rarA",812
"serS",4437
"dmsA",168
"dmsB",23
"dmsC",79
"ycaC",185
"ycaD",270
"ycaM",41
"ycaN",73
"ycaK",58
"pflA",507
"pflB",15777
"focA",527
"ycaO",1510
"ycaP",73
"serC",14293
"aroA",5397
"ycaL",74
"cmk",1263
"rpsA",63008
"ihfB",2646
"ycaI",118
"msbA",1652
"lpxK",631
"ycaQ",149
"ycaR",127
"kdsB",1457
"ycbJ",141
"elyC",102
"smtA",507
"mukF",955
"mukE",710
"mukB",4613
"ldtD",958
"ycbK",1366
"ycbL",1807
"aspC",7396
"ompF",72940
"asnS",7645
"pncB",3010
"pepN",3792
"ssuB",79
"ssuC",10
"ssuD",28
"ssuA",23
"ssuE",21
"elfA",14
"elfD",13
"elfC",67
"elfG",63
"ycbU",25
"ycbV",18
"ycbF",71
"pyrD",1188
"zapC",427
"ycbX",613
"rlmL",1311
"uup",1304
"pqiA",273
"pqiB",444
"pqiC",166
"rmf",3003
"fabA",2711
"ycbZ",1172
"matP",202
"ompA",104246
"sulA",178
"sxy",99
"yccS",760
"yccF",167
"helD",1006
"mgsA",681
"yccT",25
"yccU",332
"hspQ",827
"rlmI",908
"yccX",162
"tusE",204
"yccA",3191
"serT",10
"hyaA",14
"hyaB",23
"hyaC",13
"hyaD",21
"hyaE",21
"hyaF",30
"cbdA",96
"cbdB",59
"cbdX",19
"appA",169
"etk",219
"etp",15
"gfcE",47
"gfcD",77
"gfcC",18
"gfcB",8
"gfcA",36
"cspH",12
"cspG",123
"ymcE",4
"gnsA",92
"yccM",47
"torS",124
"torT",70
"torR",125
"torC",9
"torA",53
"torD",61
"cbpM",249
"cbpA",616
"yccE",18
"agp",294
"yccJ",480
"wrbA",989
"ymdF",53
"rutG",65
"rutF",16
"rutE",15
"rutD",12
"rutC",12
"rutB",9
"rutA",12
"rutR",136
"putA",918
"putP",1739
"efeU",725
"efeO",1578
"efeB",916
"phoH",1224
"pgaD",72
"pgaC",42
"pgaB",40
"pgaA",132
"ycdT",147
"ymdE",3
"ycdU",10
"serX",0
"ghrA",983
"ycdX",1128
"ycdY",993
"ycdZ",368
"csgG",198
"csgF",97
"csgE",114
"csgD",243
"csgB",5
"csgA",37
"csgC",16
"ymdA",378
"ymdB",339
"clsC",302
"opgC",206
"opgG",3042
"opgH",3671
"yceK",360
"msyB",405
"mdtG",72
"lpxL",349
"yceA",1047
"yceI",494
"yceJ",51
"yceO",17
"solA",1326
"bssS",147
"dinI",615
"pyrC",4169
"yceB",258
"grxB",593
"mdtH",70
"rimJ",470
"yceH",705
"yceM",606
"murJ",486
"flgN",1235
"flgM",684
"flgA",1377
"flgB",1809
"flgC",2358
"flgD",5037
"flgE",9438
"flgF",4041
"flgG",4099
"flgH",1554
"flgI",1330
"flgJ",976
"flgK",4274
"flgL",3498
"rne",7392
"yceQ",402
"rluC",1035
"yceF",483
"psrD",138
"yceD",8000
"rpmF",7838
"plsX",4122
"fabH",3696
"fabD",4318
"fabG",7142
"acpP",14296
"fabF",7742
"pabC",185
"yceG",232
"tmk",358
"holB",363
"ycfH",601
"ptsG",15796
"fhuE",364
"hinT",599
"ycfL",620
"lpoB",898
"thiK",329
"nagZ",772
"ycfP",876
"ndh",1017
"ycfJ",110
"ycfQ",329
"bhsA",49
"ldtC",225
"mfd",2606
"ycfT",23
"lolC",767
"lolD",468
"lolE",880
"nagK",843
"cobB",751
"ycfZ",67
"ymfA",69
"potD",4255
"potC",641
"potB",964
"potA",1473
"pepT",681
"roxA",1550
"phoQ",1091
"phoP",1059
"purB",4906
"hflD",1016
"mnmA",1858
"nudJ",158
"rluE",184
"icd",49752
"ymfD",65
"ymfE",46
"lit",101
"intE",58
"xisE",12
"ymfI",100
"ymfJ",55
"cohE",346
"croE",4
"ymfL",18
"ymfM",8
"oweE",2
"aaaE",22
"ymfR",2
"beeE",7
"jayE",5
"ymfQ",9
"stfP",11
"tfaP",14
"tfaE",19
"stfE",6
"pinE",16
"mcrA",90
"icdC",9
"iraM",9
"ycgX",22
"bluR",507
"bluF",193
"ycgZ",26
"ymgA",53
"ariR",34
"ymgC",15
"ycgG",31
"ymgF",1
"ycgH",120
"ymgD",251
"ymgG",207
"ymgI",1
"ymgJ",8
"ycgI",7
"minE",888
"minD",2614
"minC",1435
"ycgJ",183
"pliG",163
"ycgL",300
"ycgM",589
"ycgN",327
"hlyE",15
"umuD",25
"umuC",103
"dsbB",531
"nhaB",1135
"fadR",647
"ycgB",385
"dadA",378
"dadX",261
"cvrA",587
"ldcA",334
"emtA",710
"ycgR",1514
"ymgE",38
"ycgY",6
"treA",77
"dhaM",1244
"dhaL",455
"dhaK",746
"dhaR",222
"ycgV",133
"ychF",2415
"pth",341
"ychH",178
"dauA",248
"prs",8665
"ispE",917
"lolB",520
"hemA",915
"prfA",721
"prmC",274
"ychQ",73
"ychA",883
"kdsA",2018
"ldrA",0
"rdlA",52
"ldrB",9
"rdlB",3
"ldrC",0
"rdlC",4
"chaA",967
"chaB",45
"chaC",318
"ychN",392
"ychO",219
"narL",498
"narX",312
"narK",27
"narG",112
"narH",69
"narJ",41
"narI",29
"rttR",29
"tpr",0
"tyrV",181
"tyrT",160
"purU",2220
"ychJ",347
"rssA",570
"rssB",431
"galU",2046
"hns",3200
"tdk",338
"insZ",108
"adhE",11622
"ychE",79
"oppA",47399
"oppB",6266
"oppC",4717
"oppD",6061
"oppF",6444
"yciU",532
"clsA",1086
"yciY",136
"kch",222
"yciI",517
"tonB",1163
"yciA",220
"yciB",462
"yciC",410
"ompW",478
"yciE",72
"yciF",25
"yciG",18
"trpA",3245
"trpB",4460
"trpC",2775
"trpD",3231
"trpE",2741
"trpL",17
"yciV",329
"yciO",380
"yciQ",256
"rluB",1097
"btuR",291
"yciK",396
"sohB",1415
"yciN",227
"topA",4570
"cysB",1080
"ymiA",35
"yciX",163
"acnA",3017
"ribA",663
"pgpB",225
"yciS",313
"yciM",632
"pyrF",831
"yciH",491
"osmB",186
"yciT",413
"yciZ",49
"gmr",331
"ymiB",11
"rnb",6109
"yciW",932
"fabI",7059
"ycjD",39
"sapF",235
"sapD",389
"sapC",162
"sapB",208
"sapA",545
"ymjA",85
"puuP",270
"puuA",1122
"puuD",347
"puuR",404
"puuC",496
"puuB",339
"puuE",295
"pspF",147
"pspA",411
"pspB",63
"pspC",99
"pspD",47
"pspE",226
"ycjM",10
"ycjN",6
"ycjO",5
"ycjP",16
"ycjQ",29
"ycjR",20
"ycjS",44
"ycjT",37
"ycjU",2
"ycjV",6
"ompG",15
"ycjW",108
"ycjX",336
"ycjF",276
"tyrR",1065
"tpx",6343
"ycjG",283
"mpaA",294
"ymjC",5
"ymjD",5
"ycjY",44
"pgrR",119
"mppA",606
"ynaI",276
"ynaJ",967
"uspE",1628
"fnr",3785
"ogt",141
"abgT",41
"abgB",58
"abgA",42
"abgR",72
"mcaS",6
"smrA",166
"ydaM",180
"ydaN",354
"fnrS",47
"dbpA",256
"ttcA",776
"intR",68
"ydaQ",0
"ydaC",1
"ralA",0
"ralR",0
"recT",44
"recE",55
"racC",4
"ydaE",3
"kilR",1
"sieB",18
"ydaF",7
"ydaG",3
"racR",374
"ydaS",4
"ydaT",7
"ydaU",16
"ydaV",10
"ydaW",9
"rzpR",2
"rzoR",0
"trkG",192
"ynaK",10
"ydaY",16
"tmpR",26
"lomR",18
"stfR",46
"tfaR",0
"pinR",1
"ynaE",8
"ttcC",8
"uspF",291
"ompN",25
"micC",1
"pfo",1620
"ydbJ",191
"hslJ",319
"ldhA",500
"ydbH",394
"ynbE",40
"ydbL",117
"feaR",79
"feaB",190
"tynA",70
"paaZ",18
"paaA",17
"paaB",2
"paaC",6
"paaD",9
"paaE",29
"paaF",16
"paaG",15
"paaH",41
"paaI",11
"paaJ",112
"paaK",102
"paaX",199
"paaY",180
"ynbG",0
"ydbA",1116
"ydbC",101
"ydbD",33
"ynbA",2
"ynbB",6
"ynbC",67
"ynbD",71
"azoR",328
"hrpA",1803
"ydcF",395
"aldA",3656
"gapC",1815
"cybB",599
"rydC",70
"ydcA",168
"hokB",39
"mokB",0
"sokB",1
"trg",627
"ydcI",806
"ydcJ",60
"opgD",1094
"ydcH",66
"rimL",122
"ydcK",74
"tehA",146
"tehB",365
"ydcL",568
"insP",69
"insQ",334
"ydcO",67
"ydcN",62
"ydcP",1297
"yncJ",36
"hicA",25
"hicB",134
"ydcR",376
"ydcS",57
"ydcT",23
"ydcU",34
"ydcV",25
"patD",240
"yncL",47
"ydcX",42
"ydcY",309
"ydcZ",220
"mnaT",237
"curA",197
"mcbR",61
"yncD",306
"yncE",3525
"ansP",221
"yncG",41
"yncH",3
"rhsE",28
"ydcD",24
"yncI",24
"ydcC",7
"pptA",38
"yddH",102
"nhoA",92
"yddE",330
"narV",30
"narW",24
"narY",65
"narZ",180
"narU",30
"yddK",8
"yddL",0
"yddG",154
"fdnG",45
"fdnH",22
"fdnI",23
"yddM",109
"adhP",328
"maeA",3096
"sra",461
"bdm",35
"osmC",713
"ddpF",150
"ddpD",40
"ddpC",41
"ddpB",21
"ddpA",68
"ddpX",33
"dosP",216
"dosC",270
"yddW",395
"gadC",688
"gadB",265
"pqqL",297
"yddB",206
"yddA",59
"ydeM",22
"ydeN",86
"ydeO",9
"safA",3
"ydeP",150
"ydeQ",12
"ydeR",7
"ydeS",5
"ydeT",20
"yneL",7
"hipA",256
"hipB",50
"yneO",469
"lsrK",123
"lsrR",121
"lsrA",19
"lsrC",9
"lsrD",11
"lsrB",36
"lsrF",59
"lsrG",40
"tam",117
"yneE",172
"uxaB",35
"yneF",90
"yneG",148
"glsB",373
"sad",343
"yneJ",104
"yneK",19
"ydeA",270
"marC",136
"marR",69
"marA",197
"marB",159
"eamA",477
"ydeE",63
"yneM",120
"mgrR",30
"dgcZ",116
"ydeI",41
"ydeJ",95
"dcp",1957
"ydfG",1955
"rspR",467
"ydfZ",99
"ydfI",76
"ydfJ",566
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",45
"rspA",30
"ynfA",45
"ynfB",490
"speG",780
"ynfC",206
"ynfD",43
"ynfE",126
"ynfF",214
"ynfG",52
"ynfH",85
"dmsD",258
"clcB",65
"ynfK",96
"mlc",524
"ynfL",78
"ynfM",208
"asr",41
"ydgU",7
"ydgD",261
"mdtI",28
"mdtJ",40
"tqsA",171
"pntB",20301
"pntA",24510
"ydgH",2527
"ydgI",91
"folM",281
"ydgC",147
"rstA",501
"rstB",512
"tus",206
"fumC",689
"fumA",3154
"manA",963
"ydgA",2154
"uidC",15
"uidB",14
"uidA",16
"uidR",257
"hdhA",611
"malI",89
"malX",99
"malY",359
"add",399
"ydgJ",930
"blr",26
"cnu",45
"ydgK",224
"rsxA",247
"rsxB",256
"rsxC",952
"rsxD",281
"rsxG",207
"rsxE",216
"nth",221
"dtpA",134
"gstA",696
"pdxY",867
"tyrS",4331
"pdxH",806
"mliC",62
"anmK",370
"slyB",3792
"slyA",804
"ydhI",31
"ydhJ",71
"ydhK",118
"sodC",219
"ydhF",392
"ydhL",35
"nemR",94
"nemA",408
"gloA",783
"rnt",343
"lhr",673
"grxD",1630
"mepH",295
"sodB",5001
"ydhP",254
"ynhF",56
"purR",2084
"ydhB",165
"ydhC",96
"cfa",2870
"ribC",842
"mdtK",449
"ydhQ",990
"valV",0
"valW",32
"ydhR",515
"ydhS",192
"ydhT",44
"ydhU",36
"ydhX",36
"ydhW",25
"ydhV",18
"ydhY",6
"ydhZ",81
"pykF",6268
"lpp",40444
"ldtE",653
"sufE",127
"sufS",433
"sufD",529
"sufC",244
"sufB",679
"sufA",112
"rydB",34
"ydiH",109
"menI",758
"ydiJ",5798
"ydiK",526
"rprA",3
"ydiL",6
"ydiM",4
"ydiN",4
"ydiB",22
"aroD",430
"ydiF",38
"ydiO",39
"ydiP",75
"ydiQ",7
"ydiR",23
"ydiS",26
"ydiT",10
"fadK",99
"ppsA",7530
"ppsR",480
"aroH",1396
"ydiE",51
"ydiU",589
"ydiV",205
"nlpC",437
"btuD",381
"btuE",396
"btuC",223
"ihfA",3230
"pheT",8537
"pheS",3736
"pheM",67
"rplT",17313
"rpmI",15769
"infC",14874
"thrS",12534
"arpB",20
"yniD",5
"ydiY",379
"pfkB",443
"ydiZ",158
"yniA",499
"yniB",298
"yniC",339
"ydjM",13
"ydjN",5561
"ydjO",265
"cedA",33
"katE",1560
"chbG",119
"chbF",38
"chbR",77
"chbA",35
"chbC",50
"chbB",68
"osmE",987
"nadE",1898
"cho",232
"ves",259
"spy",84
"astE",40
"astB",74
"astD",65
"astA",49
"astC",94
"xthA",788
"ydjX",52
"ydjY",43
"ydjZ",63
"ynjA",78
"ynjB",207
"ynjC",88
"ynjD",78
"ynjE",268
"ynjF",65
"nudG",205
"ynjH",110
"gdhA",19243
"ynjI",538
"topB",1727
"selD",2349
"ydjA",932
"sppA",1165
"ansA",767
"pncA",468
"ydjE",33
"ydjF",119
"ydjG",70
"ydjH",38
"ydjI",26
"ydjJ",17
"ydjK",28
"ydjL",33
"yeaC",1090
"msrB",1044
"gapA",41827
"yeaD",1319
"yeaE",201
"mipA",3609
"yeaG",1404
"yeaH",382
"yeaI",13
"yeaJ",104
"yeaK",389
"yoaI",59
"yeaL",87
"yeaM",86
"yeaN",52
"yeaO",187
"yoaF",68
"yeaP",707
"yoaK",36
"yoaJ",19
"yeaQ",823
"yoaG",3
"yeaR",8
"leuE",49
"dmlR",177
"dmlA",97
"yeaV",15
"yeaW",10
"yeaX",41
"rnd",425
"fadD",367
"yeaY",406
"tsaB",499
"yoaA",442
"yoaB",964
"yoaC",136
"yoaH",99
"pabB",401
"nudL",259
"sdaA",290
"yoaD",89
"yoaE",703
"manX",4558
"manY",3992
"manZ",4572
"yobD",216
"mntP",29
"rlmA",320
"cspC",7050
"yobF",773
"yebO",656
"mgrB",103
"yobH",99
"kdgR",802
"yebQ",38
