"","x"
"chiQ",8
"fur",722
"uof",50
"fldA",504
"ybfE",24
"ybfF",90
"seqA",397
"pgm",1628
"ybfP",20
"ybfG",3
"ybfI",2
"potE",22
"speF",11
"ybfK",1
"kdpE",45
"kdpD",136
"kdpC",13
"kdpB",12
"kdpA",8
"kdpF",0
"ybfA",114
"rhsC",47
"ybfB",8
"rhsO",5
"ybfC",4
"ybfQ",2
"ybfL",1
"ybfD",2
"ybgA",38
"phr",103
"dtpD",53
"ybgI",626
"ybgJ",557
"ybgK",606
"ybgL",311
"nei",129
"abrB",60
"ybgO",18
"ybgP",6
"ybgQ",13
"ybgD",3
"gltA",4265
"sdhC",174
"sdhD",124
"sdhA",985
"sdhB",383
"sucA",3945
"sucB",2839
"sucC",2746
"sucD",2569
"mngR",55
"mngA",3
"mngB",70
"cydA",1205
"cydB",771
"cydX",74
"ybgE",167
"ybgC",106
"tolQ",234
"tolR",83
"tolA",293
"tolB",1691
"pal",3305
"ybgF",1199
"lysT",153
"valT",290
"lysW",115
"valZ",110
"lysY",27
"lysZ",57
"lysQ",8
"nadA",563
"pnuC",466
"zitB",141
"ybgS",67
"aroG",2590
"gpmA",6039
"galM",816
"galK",318
"galT",166
"galE",215
"modF",689
"modE",126
"acrZ",44
"modA",525
"modB",270
"modC",469
"ybhA",119
"pgl",736
"ybhD",26
"ybhH",1
"ybhI",2
"ybhJ",27
"ybhC",558
"ybhB",100
"bioA",130
"bioB",132
"bioF",102
"bioC",40
"bioD",52
"uvrB",375
"ybhK",160
"moaA",246
"moaB",256
"moaC",293
"moaD",60
"moaE",269
"ybhL",276
"ybhM",18
"ybhN",42
"clsB",88
"ybhP",75
"ybhQ",36
"ybhR",48
"ybhS",67
"ybhF",210
"ybhG",172
"ybiH",49
"rhlE",180
"ybiA",20
"dinG",99
"ybiB",371
"ybiC",1175
"ybiJ",70
"ybiI",218
"ybiX",1211
"fiu",11619
"mcbA",12
"rlmF",138
"ybiO",65
"glnQ",304
"glnP",257
"glnH",995
"dps",2574
"rhtA",23
"ompX",4262
"opgE",59
"mntS",126
"mntR",93
"ybiR",93
"ldtB",726
"ybiT",579
"ybiU",120
"ybiV",125
"ybiW",28
"ybiY",8
"fsaA",28
"moeB",171
"moeA",342
"iaaA",648
"gsiA",945
"gsiB",711
"gsiC",222
"gsiD",145
"yliE",54
"yliF",19
"rimO",169
"bssR",50
"yliI",52
"gstB",543
"dacC",430
"deoR",190
"ybjG",110
"mdfA",61
"ybjH",46
"ybjI",142
"ybjJ",108
"rcdA",16
"rybB",7
"ybjL",187
"ybjM",20
"grxA",31
"ybjC",13
"nfsA",198
"rimK",173
"ybjN",106
"potF",479
"potG",226
"potH",121
"potI",95
"ybjO",24
"rlmC",83
"artJ",459
"artM",139
"artQ",172
"artI",347
"artP",175
"ybjP",205
"ybjQ",105
"amiD",212
"ybjS",166
"ybjT",299
"ltaE",451
"poxB",567
"hcr",19
"hcp",18
"ybjE",61
"aqpZ",17
"ybjD",260
"ybjX",550
"macA",199
"macB",248
"cspD",522
"clpS",198
"clpA",7723
"serW",4
"infA",446
"aat",80
"cydC",259
"cydD",253
"trxB",1091
"lrp",1776
"ftsK",1344
"lolA",351
"rarA",343
"serS",1791
"dmsA",36
"dmsB",5
"dmsC",13
"ycaC",126
"ycaD",81
"ycaM",16
"ycaN",29
"ycaK",16
"pflA",89
"pflB",7283
"focA",250
"ycaO",382
"ycaP",32
"serC",5582
"aroA",2402
"ycaL",31
"cmk",294
"rpsA",15521
"ihfB",1401
"ycaI",39
"msbA",515
"lpxK",148
"ycaQ",68
"ycaR",42
"kdsB",426
"ycbJ",63
"elyC",31
"smtA",201
"mukF",353
"mukE",273
"mukB",1877
"ldtD",489
"ycbK",465
"ycbL",631
"aspC",3300
"ompF",28263
"asnS",2131
"pncB",986
"pepN",1867
"ssuB",27
"ssuC",5
"ssuD",23
"ssuA",7
"ssuE",6
"elfA",4
"elfD",2
"elfC",27
"elfG",33
"ycbU",3
"ycbV",3
"ycbF",30
"pyrD",141
"zapC",152
"ycbX",294
"rlmL",401
"uup",373
"pqiA",86
"pqiB",144
"pqiC",58
"rmf",1822
"fabA",1098
"ycbZ",457
"matP",62
"ompA",47306
"sulA",75
"sxy",44
"yccS",192
"yccF",60
"helD",390
"mgsA",250
"yccT",23
"yccU",163
"hspQ",285
"rlmI",207
"yccX",34
"tusE",50
"yccA",1070
"serT",3
"hyaA",8
"hyaB",11
"hyaC",11
"hyaD",10
"hyaE",5
"hyaF",13
"cbdA",36
"cbdB",27
"cbdX",7
"appA",54
"etk",72
"etp",6
"gfcE",23
"gfcD",32
"gfcC",5
"gfcB",3
"gfcA",12
"cspH",4
"cspG",194
"ymcE",9
"gnsA",26
"yccM",20
"torS",33
"torT",27
"torR",32
"torC",6
"torA",26
"torD",16
"cbpM",97
"cbpA",241
"yccE",6
"agp",134
"yccJ",291
"wrbA",537
"ymdF",21
"rutG",46
"rutF",11
"rutE",7
"rutD",6
"rutC",4
"rutB",1
"rutA",7
"rutR",40
"putA",452
"putP",497
"efeU",438
"efeO",870
"efeB",500
"phoH",620
"pgaD",30
"pgaC",3
"pgaB",18
"pgaA",32
"ycdT",55
"ymdE",1
"ycdU",5
"serX",0
"ghrA",423
"ycdX",378
"ycdY",316
"ycdZ",131
"csgG",94
"csgF",44
"csgE",42
"csgD",96
"csgB",2
"csgA",32
"csgC",3
"ymdA",141
"ymdB",116
"clsC",105
"opgC",47
"opgG",922
"opgH",1018
"yceK",158
"msyB",220
"mdtG",20
"lpxL",77
"yceA",179
"yceI",211
"yceJ",18
"yceO",6
"solA",420
"bssS",119
"dinI",117
"pyrC",783
"yceB",89
"grxB",295
"mdtH",45
"rimJ",225
"yceH",342
"yceM",307
"murJ",203
"flgN",776
"flgM",446
"flgA",580
"flgB",923
"flgC",1060
"flgD",2496
"flgE",4402
"flgF",1941
"flgG",1921
"flgH",802
"flgI",668
"flgJ",430
"flgK",3547
"flgL",3865
"rne",2426
"yceQ",126
"rluC",211
"yceF",187
"psrD",58
"yceD",2388
"rpmF",2500
"plsX",1102
"fabH",1011
"fabD",1270
"fabG",2352
"acpP",4404
"fabF",2073
"pabC",81
"yceG",91
"tmk",131
"holB",107
"ycfH",194
"ptsG",4052
"fhuE",2240
"hinT",240
"ycfL",247
"lpoB",383
"thiK",126
"nagZ",210
"ycfP",287
"ndh",677
"ycfJ",48
"ycfQ",278
"bhsA",28
"ldtC",66
"mfd",811
"ycfT",11
"lolC",221
"lolD",153
"lolE",292
"nagK",290
"cobB",204
"ycfZ",23
"ymfA",11
"potD",1341
"potC",175
"potB",243
"potA",351
"pepT",370
"roxA",543
"phoQ",418
"phoP",405
"purB",970
"hflD",273
"mnmA",410
"nudJ",52
"rluE",45
"icd",18502
"ymfD",13
"ymfE",5
"lit",39
"intE",21
"xisE",4
"ymfI",61
"ymfJ",12
"cohE",121
"croE",1
"ymfL",6
"ymfM",1
"oweE",2
"aaaE",13
"ymfR",0
"beeE",6
"jayE",2
"ymfQ",1
"stfP",5
"tfaP",9
"tfaE",8
"stfE",6
"pinE",1
"mcrA",25
"icdC",2
"iraM",9
"ycgX",6
"bluR",182
"bluF",141
"ycgZ",6
"ymgA",10
"ariR",3
"ymgC",2
"ycgG",16
"ymgF",1
"ycgH",20
"ymgD",21
"ymgG",19
"ymgI",2
"ymgJ",4
"ycgI",1
"minE",353
"minD",995
"minC",595
"ycgJ",68
"pliG",323
"ycgL",98
"ycgM",279
"ycgN",80
"hlyE",8
"umuD",9
"umuC",37
"dsbB",291
"nhaB",430
"fadR",197
"ycgB",290
"dadA",238
"dadX",146
"cvrA",260
"ldcA",128
"emtA",325
"ycgR",1253
"ymgE",22
"ycgY",8
"treA",45
"dhaM",444
"dhaL",178
"dhaK",357
"dhaR",126
"ycgV",68
"ychF",497
"pth",74
"ychH",73
"dauA",73
"prs",1660
"ispE",328
"lolB",203
"hemA",276
"prfA",208
"prmC",65
"ychQ",19
"ychA",299
"kdsA",731
"ldrA",0
"rdlA",15
"ldrB",2
"rdlB",2
"ldrC",0
"rdlC",3
"chaA",250
"chaB",16
"chaC",120
"ychN",159
"ychO",85
"narL",240
"narX",131
"narK",33
"narG",93
"narH",35
"narJ",15
"narI",22
"rttR",8
"tpr",0
"tyrV",22
"tyrT",23
"purU",538
"ychJ",109
"rssA",227
"rssB",197
"galU",848
"hns",1964
"tdk",75
"insZ",30
"adhE",5212
"ychE",26
"oppA",16087
"oppB",981
"oppC",677
"oppD",935
"oppF",1001
"yciU",171
"clsA",486
"yciY",55
"kch",85
"yciI",294
"tonB",717
"yciA",53
"yciB",125
"yciC",119
"ompW",143
"yciE",29
"yciF",3
"yciG",15
"trpA",1175
"trpB",1659
"trpC",1084
"trpD",945
"trpE",823
"trpL",4
"yciV",114
"yciO",143
"yciQ",78
"rluB",241
"btuR",152
"yciK",156
"sohB",532
"yciN",73
"topA",1619
"cysB",414
"ymiA",8
"yciX",27
"acnA",902
"ribA",223
"pgpB",95
"yciS",123
"yciM",231
"pyrF",131
"yciH",73
"osmB",42
"yciT",234
"yciZ",30
"gmr",159
"ymiB",4
"rnb",1395
"yciW",251
"fabI",2150
"ycjD",10
"sapF",91
"sapD",129
"sapC",54
"sapB",72
"sapA",205
"ymjA",30
"puuP",82
"puuA",255
"puuD",97
"puuR",108
"puuC",189
"puuB",127
"puuE",104
"pspF",78
"pspA",168
"pspB",30
"pspC",28
"pspD",15
"pspE",80
"ycjM",2
"ycjN",2
"ycjO",2
"ycjP",5
"ycjQ",20
"ycjR",13
"ycjS",14
"ycjT",31
"ycjU",2
"ycjV",6
"ompG",9
"ycjW",31
"ycjX",178
"ycjF",135
"tyrR",425
"tpx",2956
"ycjG",151
"mpaA",145
"ymjC",4
"ymjD",4
"ycjY",11
"pgrR",66
"mppA",182
"ynaI",57
"ynaJ",322
"uspE",911
"fnr",1084
"ogt",65
"abgT",23
"abgB",36
"abgA",26
"abgR",30
"mcaS",3
"smrA",54
"ydaM",139
"ydaN",140
"fnrS",24
"dbpA",83
"ttcA",170
"intR",49
"ydaQ",3
"ydaC",1
"ralA",0
"ralR",1
"recT",17
"recE",36
"racC",0
"ydaE",0
"kilR",2
"sieB",2
"ydaF",2
"ydaG",0
"racR",134
"ydaS",2
"ydaT",8
"ydaU",11
"ydaV",11
"ydaW",5
"rzpR",2
"rzoR",0
"trkG",59
"ynaK",0
"ydaY",6
"tmpR",17
"lomR",6
"stfR",33
"tfaR",3
"pinR",1
"ynaE",4
"ttcC",2
"uspF",111
"ompN",5
"micC",1
"pfo",485
"ydbJ",45
"hslJ",84
"ldhA",338
"ydbH",117
"ynbE",9
"ydbL",39
"feaR",30
"feaB",77
"tynA",26
"paaZ",7
"paaA",2
"paaB",2
"paaC",3
"paaD",5
"paaE",8
"paaF",5
"paaG",4
"paaH",16
"paaI",4
"paaJ",22
"paaK",42
"paaX",57
"paaY",63
"ynbG",2
"ydbA",302
"ydbC",63
"ydbD",13
"ynbA",0
"ynbB",2
"ynbC",13
"ynbD",48
"azoR",110
"hrpA",548
"ydcF",156
"aldA",786
"gapC",716
"cybB",129
"rydC",18
"ydcA",28
"hokB",16
"mokB",0
"sokB",2
"trg",447
"ydcI",292
"ydcJ",23
"opgD",390
"ydcH",12
"rimL",39
"ydcK",58
"tehA",46
"tehB",166
"ydcL",283
"insP",34
"insQ",111
"ydcO",17
"ydcN",13
"ydcP",271
"yncJ",18
"hicA",3
"hicB",39
"ydcR",120
"ydcS",42
"ydcT",20
"ydcU",18
"ydcV",13
"patD",127
"yncL",22
"ydcX",11
"ydcY",104
"ydcZ",93
"mnaT",159
"curA",125
"mcbR",42
"yncD",93
"yncE",5507
"ansP",66
"yncG",19
"yncH",6
"rhsE",6
"ydcD",3
"yncI",6
"ydcC",3
"pptA",7
"yddH",42
"nhoA",40
"yddE",147
"narV",12
"narW",7
"narY",23
"narZ",56
"narU",10
"yddK",8
"yddL",0
"yddG",38
"fdnG",27
"fdnH",9
"fdnI",9
"yddM",55
"adhP",236
"maeA",817
"sra",256
"bdm",6
"osmC",460
"ddpF",88
"ddpD",11
"ddpC",14
"ddpB",7
"ddpA",24
"ddpX",6
"dosP",207
"dosC",278
"yddW",98
"gadC",194
"gadB",74
"pqqL",353
"yddB",273
"yddA",72
"ydeM",3
"ydeN",24
"ydeO",5
"safA",0
"ydeP",36
"ydeQ",3
"ydeR",2
"ydeS",1
"ydeT",9
"yneL",3
"hipA",124
"hipB",20
"yneO",183
"lsrK",51
"lsrR",34
"lsrA",10
"lsrC",6
"lsrD",10
"lsrB",12
"lsrF",12
"lsrG",13
"tam",54
"yneE",59
"uxaB",15
"yneF",36
"yneG",51
"glsB",98
"sad",157
"yneJ",51
"yneK",11
"ydeA",98
"marC",61
"marR",20
"marA",65
"marB",58
"eamA",249
"ydeE",35
"yneM",89
"mgrR",29
"dgcZ",71
"ydeI",13
"ydeJ",37
"dcp",854
"ydfG",679
"rspR",172
"ydfZ",40
"ydfI",34
"ydfJ",264
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",9
"rspA",11
"ynfA",24
"ynfB",180
"speG",220
"ynfC",110
"ynfD",27
"ynfE",36
"ynfF",28
"ynfG",7
"ynfH",19
"dmsD",82
"clcB",22
"ynfK",41
"mlc",195
"ynfL",35
"ynfM",74
"asr",20
"ydgU",4
"ydgD",135
"mdtI",13
"mdtJ",14
"tqsA",65
"pntB",6748
"pntA",7685
"ydgH",861
"ydgI",27
"folM",100
"ydgC",47
"rstA",193
"rstB",185
"tus",66
"fumC",199
"fumA",222
"manA",361
"ydgA",1145
"uidC",8
"uidB",4
"uidA",8
"uidR",93
"hdhA",252
"malI",34
"malX",29
"malY",133
"add",140
"ydgJ",408
"blr",8
"cnu",29
"ydgK",79
"rsxA",73
"rsxB",83
"rsxC",296
"rsxD",59
"rsxG",58
"rsxE",45
"nth",41
"dtpA",26
"gstA",296
"pdxY",265
"tyrS",1284
"pdxH",253
"mliC",19
"anmK",117
"slyB",1376
"slyA",336
"ydhI",21
"ydhJ",28
"ydhK",55
"sodC",114
"ydhF",170
"ydhL",13
"nemR",40
"nemA",269
"gloA",382
"rnt",95
"lhr",317
"grxD",246
"mepH",94
"sodB",109
"ydhP",98
"ynhF",36
"purR",694
"ydhB",62
"ydhC",18
"cfa",1197
"ribC",289
"mdtK",238
"ydhQ",386
"valV",0
"valW",2
"ydhR",242
"ydhS",79
"ydhT",24
"ydhU",19
"ydhX",15
"ydhW",5
"ydhV",11
"ydhY",2
"ydhZ",18
"pykF",1958
"lpp",19011
"ldtE",454
"sufE",183
"sufS",762
"sufD",898
"sufC",470
"sufB",1223
"sufA",202
"rydB",15
"ydiH",50
"menI",176
"ydiJ",1113
"ydiK",207
"rprA",2
"ydiL",2
"ydiM",8
"ydiN",3
"ydiB",3
"aroD",189
"ydiF",10
"ydiO",18
"ydiP",27
"ydiQ",7
"ydiR",7
"ydiS",17
"ydiT",1
"fadK",33
"ppsA",2345
"ppsR",206
"aroH",348
"ydiE",35
"ydiU",337
"ydiV",58
"nlpC",134
"btuD",182
"btuE",170
"btuC",78
"ihfA",1445
"pheT",2634
"pheS",1001
"pheM",20
"rplT",4861
"rpmI",4007
"infC",4086
"thrS",4525
"arpB",11
"yniD",4
"ydiY",101
"pfkB",80
"ydiZ",63
"yniA",223
"yniB",96
"yniC",109
"ydjM",9
"ydjN",1469
"ydjO",40
"cedA",6
"katE",637
"chbG",58
"chbF",18
"chbR",36
"chbA",12
"chbC",15
"chbB",28
"osmE",622
"nadE",919
"cho",95
"ves",197
"spy",46
"astE",14
"astB",37
"astD",30
"astA",36
"astC",26
"xthA",249
"ydjX",13
"ydjY",26
"ydjZ",19
"ynjA",22
"ynjB",69
"ynjC",33
"ynjD",32
"ynjE",103
"ynjF",24
"nudG",135
"ynjH",81
"gdhA",8180
"ynjI",172
"topB",594
"selD",875
"ydjA",465
"sppA",391
"ansA",238
"pncA",153
"ydjE",12
"ydjF",47
"ydjG",11
"ydjH",12
"ydjI",13
"ydjJ",7
"ydjK",10
"ydjL",4
"yeaC",157
"msrB",192
"gapA",14028
"yeaD",294
"yeaE",77
"mipA",881
"yeaG",998
"yeaH",289
"yeaI",7
"yeaJ",35
"yeaK",139
"yoaI",18
"yeaL",33
"yeaM",34
"yeaN",16
"yeaO",69
"yoaF",45
"yeaP",215
"yoaK",13
"yoaJ",16
"yeaQ",443
"yoaG",7
"yeaR",6
"leuE",13
"dmlR",55
"dmlA",44
"yeaV",2
"yeaW",5
"yeaX",20
"rnd",157
"fadD",76
"yeaY",114
"tsaB",138
"yoaA",149
"yoaB",295
"yoaC",53
"yoaH",31
"pabB",96
"nudL",67
"sdaA",141
"yoaD",35
"yoaE",187
"manX",1740
"manY",1586
"manZ",1764
"yobD",52
"mntP",9
"rlmA",80
"cspC",2129
"yobF",253
"yebO",201
"mgrB",32
"yobH",14
"kdgR",253
"yebQ",16
"htpX",732
"prc",1549
"proQ",1387
"msrC",620
"yebS",75
"yebT",238
"rsmF",96
"yebV",140
"yebW",5
"pphA",35
"ryeA",7
"sdsR",0
"yebY",141
"yebZ",214
"yobA",131
"holE",40
"yobB",53
"exoX",132
"ptrB",141
"yebE",98
"yebF",154
"yebG",38
"purT",412
"eda",538
"edd",205
"zwf",1394
"yebK",114
"pykA",1122
"lpxM",169
