"","x"
"pepD",2097
"gpt",260
"frsA",240
"crl",72
"phoE",7
"proB",1074
"proA",1017
"thrW",51
"ykfN",7
"ykfI",19
"yafW",11
"ykfH",1
"ykfG",11
"yafX",43
"ykfF",17
"ykfB",302
"yafY",36
"ykfL",2
"ykfK",1
"yafZ",36
"ykfA",57
"perR",40
"insN",88
"insI1",2
"eyeA",16
"ykfC",98
"insH1",3
"mmuP",141
"mmuM",186
"afuC",35
"afuB",3
"insX",35
"yagB",46
"yagA",3
"yagE",13
"yagF",42
"yagG",30
"yagH",118
"yagI",237
"argF",1152
"ykgS",3
"yagJ",23
"yagK",18
"yagL",13
"yagM",7
"yagN",257
"intF",319
"ptwF",2
"yagP",19
"ykgT",0
"paoD",31
"paoC",74
"paoB",22
"paoA",14
"yagU",1049
"ykgJ",44
"ecpE",36
"ecpD",43
"ecpC",46
"ecpB",11
"ecpA",48
"ecpR",5
"ykgL",8
"ykgO",13
"ykgM",8
"ykgR",0
"ykgP",0
"eaeH",3
"insE1",0
"insF1",0
"ykgA",41
"ykgQ",1
"rclC",15
"rclB",3
"rclA",52
"rclR",23
"ykgE",4
"ykgF",46
"ykgG",33
"ykgH",12
"betA",343
"betB",420
"betI",207
"betT",153
"yahA",160
"yahB",80
"yahC",11
"yahD",9
"yahE",4
"yahF",17
"yahG",18
"yahI",12
"yahJ",142
"yahK",395
"yahL",4
"yahM",11
"yahN",3
"yahO",211
"prpR",28
"prpB",7
"prpC",12
"prpD",8
"prpE",26
"codB",1183
"codA",1673
"cynR",62
"cynT",15
"cynS",20
"cynX",24
"lacA",11
"lacY",20
"lacZ",40
"lacI",227
"mhpR",214
"mhpA",11
"mhpB",4
"mhpC",21
"mhpD",18
"mhpF",23
"mhpE",36
"mhpT",32
"yaiL",118
"frmB",146
"frmA",412
"frmR",90
"yaiO",14
"yaiX",5
"insC1",0
"insD1",3
"yaiP",22
"yaiS",3
"tauA",17
"tauB",7
"tauC",13
"tauD",36
"hemB",555
"yaiT",113
"yaiV",8
"ampH",219
"sbmA",122
"yaiW",154
"yaiY",20
"yaiZ",21
"ddlA",309
"iraP",208
"phoA",207
"psiF",65
"yaiC",38
"proC",274
"yaiI",60
"aroL",676
"yaiA",351
"aroM",104
"yaiE",280
"ykiA",45
"rdgC",298
"mak",155
"araJ",87
"sbcC",373
"sbcD",158
"phoB",83
"phoR",100
"brnQ",334
"proY",259
"malZ",177
"acpH",72
"queA",251
"tgt",733
"yajC",889
"secD",2008
"secF",977
"yajD",109
"tsx",1043
"yajI",21
"nrdR",213
"ribD",524
"ribE",744
"nusB",732
"thiL",351
"pgpA",262
"yajO",374
"dxs",986
"ispA",612
"xseB",202
"thiI",385
"yajL",139
"panE",229
"yajQ",734
"yajR",140
"cyoE",2971
"cyoD",1018
"cyoC",1785
"cyoB",7589
"cyoA",4709
"ampG",467
"yajG",611
"bolA",374
"tig",5509
"clpP",1294
"clpX",2864
"lon",2551
"hupB",2294
"ppiD",1928
"ybaV",34
"fadM",22
"queC",214
"ybaE",66
"cof",93
"ybaO",56
"mdlA",97
"mdlB",87
"glnK",10
"amtB",115
"tesB",160
"ybaY",469
"ybaZ",71
"ffs",69
"ybaA",23
"ylaB",94
"ylaC",165
"maa",174
"hha",398
"tomB",147
"acrB",2731
"acrA",1484
"acrR",112
"mscK",568
"ybaM",50
"priC",99
"ybaN",223
"apt",703
"dnaX",859
"ybaB",649
"recR",686
"htpG",1510
"adk",1469
"hemH",116
"aes",41
"gsk",331
"ybaL",494
"fsr",121
"ushA",544
"ybaK",163
"chiX",4
"ybaP",102
"ybaQ",138
"copA",859
"glsA",66
"ybaT",41
"cueR",114
"ybbJ",104
"qmcA",150
"fetA",90
"fetB",106
"ybbN",908
"ybbO",338
"tesA",176
"ybbA",96
"ybbP",179
"rhsD",110
"ybbC",29
"rhsH",46
"ybbD",5
"ylbI",4
"ylbG",20
"mnmH",53
"allS",8
"allA",6
"allR",538
"gcl",20
"hyi",11
"glxR",8
"ybbW",9
"allB",24
"ybbY",11
"glxK",37
"allE",118
"allC",58
"allD",4
"fdrA",4
"ylbE",10
"ylbF",4
"ybcF",73
"purK",1004
"purE",518
"lpxH",263
"ppiB",1605
"cysS",705
"ybcI",68
"ybcJ",164
"folD",683
"sfmA",5
"sfmC",1
"sfmD",23
"sfmH",2
"sfmF",4
"sfmZ",10
"argU",3
"intD",247
"xisD",0
"exoD",7
"peaD",2
"renD",31
"emrE",47
"ybcK",8
"ybcL",16
"ybcM",50
"ylcH",0
"ybcN",0
"ninE",1
"ybcO",2
"rusA",0
"ylcG",2
"quuD",11
"nmpC",1969
"essD",16
"rrrD",21
"rzpD",22
"rzoD",0
"borD",232
"ybcV",1
"ybcW",5
"ylcI",1
"nohD",0
"aaaD",0
"tfaD",4
"ybcY",17
"tfaX",10
"appY",63
"ompT",20019
"pauD",1
"envY",26
"ybcH",31
"nfrA",119
"nfrB",38
"cusS",97
"cusR",87
"cusC",108
"cusF",58
"cusB",93
"cusA",109
"pheP",187
"ybdG",171
"nfsB",451
"ybdF",60
"ybdJ",28
"ybdK",113
"sokE",0
"hokE",0
"entD",1222
"fepA",15821
"fes",1773
"ybdZ",412
"entF",10139
"fepE",84
"fepC",338
"fepG",184
"fepD",288
"entS",609
"fepB",955
"entC",4908
"entE",5214
"entB",3210
"entA",2265
"entH",1336
"cstA",1483
"ybdD",43
"ybdH",206
"ybdL",143
"ybdM",54
"ybdN",21
"ybdO",27
"dsbG",162
"ahpC",10002
"ahpF",1152
"uspG",231
"ybdR",52
"rnk",150
"rna",298
"citT",20
"citG",7
"citX",4
"citF",5
"citE",12
"citD",0
"citC",6
"citA",94
"citB",48
"dcuC",15
"pagP",24
"cspE",5633
"flc",64
"ybeM",62
"tatE",184
"lipA",438
"ybeF",27
"lipB",220
"ybeD",256
"dacA",921
"rlpA",979
"mrdB",216
"mrdA",506
"rlmH",260
"rsfS",295
"cobC",113
"nadD",288
"holA",513
"lptE",742
"leuS",3188
"ybeL",283
"ybeQ",59
"ybeR",0
"djlB",15
"ybeT",1
"ybeU",9
"djlC",27
"hscC",26
"rihA",129
"gltL",231
"gltK",132
"gltJ",161
"gltI",1243
"lnt",571
"ybeX",1557
"ybeY",330
"ybeZ",1050
"miaB",567
"ubiF",341
"glnX",105
"glnV",194
"metU",81
"glnW",221
"glnU",281
"leuW",388
"metT",3
"asnB",1204
"umpH",463
"nagC",698
"nagA",375
"nagB",284
"nagE",672
"glnS",2204
"chiP",11
"chiQ",4
"fur",1273
"uof",77
"fldA",771
"ybfE",55
"ybfF",129
"seqA",745
"pgm",2112
"ybfP",47
"ybfG",5
"ybfI",3
"potE",35
"speF",21
"ybfK",2
"kdpE",75
"kdpD",198
"kdpC",12
"kdpB",37
"kdpA",5
"kdpF",0
"ybfA",50
"rhsC",52
"ybfB",1
"rhsO",9
"ybfC",7
"ybfQ",1
"ybfL",1
"ybfD",5
"ybgA",66
"phr",138
"dtpD",107
"ybgI",667
"ybgJ",596
"ybgK",605
"ybgL",348
"nei",199
"abrB",76
"ybgO",36
"ybgP",10
"ybgQ",14
"ybgD",4
"gltA",8667
"sdhC",652
"sdhD",420
"sdhA",2603
"sdhB",1285
"sucA",8928
"sucB",5452
"sucC",5609
"sucD",4680
"mngR",54
"mngA",6
"mngB",87
"cydA",1110
"cydB",809
"cydX",37
"ybgE",89
"ybgC",199
"tolQ",477
"tolR",153
"tolA",484
"tolB",2536
"pal",4223
"ybgF",2097
"lysT",293
"valT",722
"lysW",188
"valZ",265
"lysY",71
"lysZ",77
"lysQ",13
"nadA",608
"pnuC",331
"zitB",195
"ybgS",94
"aroG",3734
"gpmA",6258
"galM",1142
"galK",466
"galT",284
"galE",297
"modF",925
"modE",172
"acrZ",60
"modA",454
"modB",330
"modC",381
"ybhA",186
"pgl",786
"ybhD",28
"ybhH",1
"ybhI",2
"ybhJ",54
"ybhC",836
"ybhB",176
"bioA",243
"bioB",317
"bioF",192
"bioC",108
"bioD",110
"uvrB",459
"ybhK",204
"moaA",342
"moaB",276
"moaC",372
"moaD",58
"moaE",265
"ybhL",385
"ybhM",24
"ybhN",33
"clsB",99
"ybhP",84
"ybhQ",31
"ybhR",79
"ybhS",89
"ybhF",252
"ybhG",208
"ybiH",73
"rhlE",310
"ybiA",23
"dinG",138
"ybiB",481
"ybiC",1675
"ybiJ",136
"ybiI",265
"ybiX",1964
"fiu",18129
"mcbA",35
"rlmF",199
"ybiO",110
"glnQ",383
"glnP",394
"glnH",1619
"dps",3675
"rhtA",39
"ompX",4428
"opgE",106
"mntS",96
"mntR",212
"ybiR",150
"ldtB",1057
"ybiT",801
"ybiU",133
"ybiV",170
"ybiW",51
"ybiY",10
"fsaA",59
"moeB",195
"moeA",384
"iaaA",839
"gsiA",1421
"gsiB",842
"gsiC",274
"gsiD",260
"yliE",202
"yliF",103
"rimO",297
"bssR",50
"yliI",57
"gstB",600
"dacC",403
"deoR",254
"ybjG",117
"mdfA",117
"ybjH",55
"ybjI",181
"ybjJ",95
"rcdA",24
"rybB",9
"ybjL",301
"ybjM",30
"grxA",30
"ybjC",27
"nfsA",271
"rimK",176
"ybjN",172
"potF",532
"potG",265
"potH",132
"potI",90
"ybjO",43
"rlmC",149
"artJ",977
"artM",203
"artQ",219
"artI",610
"artP",397
"ybjP",408
"ybjQ",118
"amiD",245
"ybjS",293
"ybjT",461
"ltaE",586
"poxB",764
"hcr",29
"hcp",17
"ybjE",105
"aqpZ",42
"ybjD",383
"ybjX",710
"macA",299
"macB",280
"cspD",536
"clpS",447
"clpA",6812
"serW",6
"infA",870
"aat",145
"cydC",411
"cydD",391
"trxB",1697
"lrp",2024
"ftsK",2032
"lolA",450
"rarA",388
"serS",2548
"dmsA",39
"dmsB",10
"dmsC",26
"ycaC",157
"ycaD",123
"ycaM",9
"ycaN",32
"ycaK",17
"pflA",117
"pflB",9002
"focA",305
"ycaO",598
"ycaP",72
"serC",6477
"aroA",2860
"ycaL",43
"cmk",765
"rpsA",21855
"ihfB",1533
"ycaI",45
"msbA",802
"lpxK",265
"ycaQ",80
"ycaR",40
"kdsB",537
"ycbJ",67
"elyC",59
"smtA",243
"mukF",505
"mukE",445
"mukB",2299
"ldtD",544
"ycbK",1049
"ycbL",876
"aspC",4532
"ompF",44535
"asnS",3626
"pncB",1390
"pepN",2399
"ssuB",57
"ssuC",7
"ssuD",18
"ssuA",16
"ssuE",8
"elfA",5
"elfD",8
"elfC",49
"elfG",41
"ycbU",15
"ycbV",22
"ycbF",46
"pyrD",364
"zapC",145
"ycbX",384
"rlmL",614
"uup",593
"pqiA",135
"pqiB",194
"pqiC",81
"rmf",3146
"fabA",1180
"ycbZ",700
"matP",109
"ompA",46745
"sulA",135
"sxy",66
"yccS",346
"yccF",52
"helD",463
"mgsA",397
"yccT",24
"yccU",202
"hspQ",442
"rlmI",317
"yccX",53
"tusE",89
"yccA",1216
"serT",7
"hyaA",16
"hyaB",13
"hyaC",14
"hyaD",10
"hyaE",3
"hyaF",16
"cbdA",42
"cbdB",19
"cbdX",4
"appA",63
"etk",105
"etp",15
"gfcE",37
"gfcD",45
"gfcC",9
"gfcB",13
"gfcA",21
"cspH",2
"cspG",279
"ymcE",6
"gnsA",40
"yccM",31
"torS",66
"torT",40
"torR",32
"torC",6
"torA",42
"torD",34
"cbpM",99
"cbpA",340
"yccE",13
"agp",191
"yccJ",420
"wrbA",709
"ymdF",41
"rutG",34
"rutF",11
"rutE",14
"rutD",10
"rutC",2
"rutB",4
"rutA",6
"rutR",62
"putA",446
"putP",762
"efeU",739
"efeO",1432
"efeB",1062
"phoH",756
"pgaD",42
"pgaC",9
"pgaB",24
"pgaA",51
"ycdT",85
"ymdE",2
"ycdU",14
"serX",0
"ghrA",661
"ycdX",550
"ycdY",477
"ycdZ",230
"csgG",190
"csgF",81
"csgE",105
"csgD",190
"csgB",4
"csgA",36
"csgC",12
"ymdA",230
"ymdB",254
"clsC",208
"opgC",118
"opgG",1684
"opgH",1533
"yceK",293
"msyB",371
"mdtG",51
"lpxL",114
"yceA",388
"yceI",273
"yceJ",20
"yceO",6
"solA",575
"bssS",152
"dinI",173
"pyrC",1542
"yceB",170
"grxB",612
"mdtH",51
"rimJ",302
"yceH",384
"yceM",330
"murJ",328
"flgN",1345
"flgM",653
"flgA",1021
"flgB",1511
"flgC",1385
"flgD",3906
"flgE",7887
"flgF",2303
"flgG",3086
"flgH",974
"flgI",1082
"flgJ",764
"flgK",4059
"flgL",3619
"rne",4050
"yceQ",211
"rluC",261
"yceF",276
"psrD",74
"yceD",3910
"rpmF",3025
"plsX",1654
"fabH",1440
"fabD",1712
"fabG",3047
"acpP",5025
"fabF",3005
"pabC",123
"yceG",119
"tmk",191
"holB",174
"ycfH",336
"ptsG",6069
"fhuE",2715
"hinT",300
"ycfL",285
"lpoB",694
"thiK",169
"nagZ",340
"ycfP",467
"ndh",608
"ycfJ",116
"ycfQ",473
"bhsA",23
"ldtC",94
"mfd",1189
"ycfT",20
"lolC",431
"lolD",200
"lolE",446
"nagK",380
"cobB",327
"ycfZ",31
"ymfA",20
"potD",1770
"potC",266
"potB",398
"potA",680
"pepT",356
"roxA",584
"phoQ",581
"phoP",586
"purB",1809
"hflD",475
"mnmA",867
"nudJ",89
"rluE",133
"icd",24254
"ymfD",23
"ymfE",5
"lit",55
"intE",30
"xisE",7
"ymfI",90
"ymfJ",25
"cohE",202
"croE",6
"ymfL",5
"ymfM",8
"oweE",0
"aaaE",17
"ymfR",0
"beeE",5
"jayE",7
"ymfQ",0
"stfP",3
"tfaP",2
"tfaE",11
"stfE",5
"pinE",3
"mcrA",50
"icdC",4
"iraM",6
"ycgX",16
"bluR",384
"bluF",209
"ycgZ",11
"ymgA",9
"ariR",14
"ymgC",6
"ycgG",21
"ymgF",3
"ycgH",68
"ymgD",27
"ymgG",36
"ymgI",4
"ymgJ",3
"ycgI",4
"minE",447
"minD",1230
"minC",959
"ycgJ",116
"pliG",89
"ycgL",127
"ycgM",262
"ycgN",170
"hlyE",20
"umuD",13
"umuC",53
"dsbB",314
"nhaB",652
"fadR",280
"ycgB",371
"dadA",272
"dadX",233
"cvrA",364
"ldcA",186
"emtA",472
"ycgR",2279
"ymgE",18
"ycgY",14
"treA",60
"dhaM",500
"dhaL",194
"dhaK",417
"dhaR",136
"ycgV",103
"ychF",834
"pth",109
"ychH",77
"dauA",133
"prs",3721
"ispE",492
"lolB",333
"hemA",413
"prfA",340
"prmC",100
"ychQ",30
"ychA",467
"kdsA",988
"ldrA",0
"rdlA",25
"ldrB",3
"rdlB",0
"ldrC",0
"rdlC",0
"chaA",322
"chaB",16
"chaC",152
"ychN",215
"ychO",128
"narL",291
"narX",208
"narK",12
"narG",48
"narH",37
"narJ",18
"narI",14
"rttR",18
"tpr",0
"tyrV",132
"tyrT",56
"purU",1068
"ychJ",228
"rssA",365
"rssB",258
"galU",855
"hns",2934
"tdk",168
"insZ",81
"adhE",8222
"ychE",41
"oppA",28980
"oppB",2197
"oppC",1604
"oppD",2018
"oppF",2220
"yciU",236
"clsA",533
"yciY",69
"kch",125
"yciI",230
"tonB",1130
"yciA",82
"yciB",191
"yciC",154
"ompW",88
"yciE",58
"yciF",39
"yciG",11
"trpA",1680
"trpB",2326
"trpC",1573
"trpD",1444
"trpE",1404
"trpL",1
"yciV",195
"yciO",191
"yciQ",110
"rluB",441
"btuR",205
"yciK",216
"sohB",628
"yciN",114
"topA",2040
"cysB",618
"ymiA",7
"yciX",51
"acnA",1410
"ribA",311
"pgpB",148
"yciS",123
"yciM",307
"pyrF",273
"yciH",148
"osmB",89
"yciT",431
"yciZ",45
"gmr",236
"ymiB",0
"rnb",2602
"yciW",476
"fabI",3093
"ycjD",16
"sapF",115
"sapD",210
"sapC",99
"sapB",99
"sapA",346
"ymjA",79
"puuP",163
"puuA",686
"puuD",216
"puuR",210
"puuC",391
"puuB",248
"puuE",236
"pspF",119
"pspA",210
"pspB",19
"pspC",39
"pspD",25
"pspE",69
"ycjM",10
"ycjN",1
"ycjO",1
"ycjP",5
"ycjQ",14
"ycjR",11
"ycjS",26
"ycjT",31
"ycjU",2
"ycjV",5
"ompG",6
"ycjW",44
"ycjX",122
"ycjF",110
"tyrR",570
"tpx",3702
"ycjG",208
"mpaA",187
"ymjC",10
"ymjD",1
"ycjY",27
"pgrR",63
"mppA",254
"ynaI",101
"ynaJ",469
"uspE",879
"fnr",1881
"ogt",73
"abgT",22
"abgB",53
"abgA",29
"abgR",35
"mcaS",0
"smrA",82
"ydaM",201
"ydaN",170
"fnrS",22
"dbpA",140
"ttcA",355
"intR",91
"ydaQ",0
"ydaC",0
"ralA",0
"ralR",1
"recT",22
"recE",40
"racC",1
"ydaE",0
"kilR",0
"sieB",3
"ydaF",2
"ydaG",5
"racR",257
"ydaS",12
"ydaT",9
"ydaU",18
"ydaV",6
"ydaW",17
"rzpR",2
"rzoR",0
"trkG",87
"ynaK",7
"ydaY",18
"tmpR",21
"lomR",19
"stfR",28
"tfaR",0
"pinR",3
"ynaE",11
"ttcC",3
"uspF",145
"ompN",9
"micC",0
"pfo",677
"ydbJ",80
"hslJ",119
"ldhA",256
"ydbH",202
"ynbE",24
"ydbL",82
"feaR",45
"feaB",91
"tynA",27
"paaZ",5
"paaA",8
"paaB",0
"paaC",3
"paaD",13
"paaE",16
"paaF",7
"paaG",7
"paaH",15
"paaI",10
"paaJ",40
"paaK",69
"paaX",73
"paaY",113
"ynbG",0
"ydbA",582
"ydbC",53
"ydbD",24
"ynbA",1
"ynbB",6
"ynbC",41
"ynbD",29
"azoR",144
"hrpA",808
"ydcF",226
"aldA",1621
"gapC",1313
"cybB",193
"rydC",75
"ydcA",44
"hokB",24
"mokB",0
"sokB",1
"trg",432
"ydcI",502
"ydcJ",48
"opgD",491
"ydcH",35
"rimL",58
"ydcK",71
"tehA",58
"tehB",223
"ydcL",379
"insP",40
"insQ",184
"ydcO",36
"ydcN",42
"ydcP",462
"yncJ",16
"hicA",7
"hicB",100
"ydcR",179
"ydcS",56
"ydcT",20
"ydcU",15
"ydcV",20
"patD",163
"yncL",38
"ydcX",36
"ydcY",188
"ydcZ",159
"mnaT",147
"curA",154
"mcbR",27
"yncD",164
"yncE",6471
"ansP",89
"yncG",22
"yncH",2
"rhsE",7
"ydcD",6
"yncI",5
"ydcC",4
"pptA",18
"yddH",26
"nhoA",63
"yddE",170
"narV",9
"narW",8
"narY",36
"narZ",85
"narU",13
"yddK",2
"yddL",0
"yddG",64
"fdnG",33
"fdnH",8
"fdnI",24
"yddM",74
"adhP",293
"maeA",1358
"sra",470
"bdm",14
"osmC",623
"ddpF",126
"ddpD",12
"ddpC",16
"ddpB",13
"ddpA",36
"ddpX",7
"dosP",278
"dosC",308
"yddW",142
"gadC",240
"gadB",59
"pqqL",649
"yddB",572
"yddA",180
"ydeM",9
"ydeN",43
"ydeO",4
"safA",0
"ydeP",55
"ydeQ",7
"ydeR",1
"ydeS",5
"ydeT",8
"yneL",2
"hipA",159
"hipB",26
"yneO",264
"lsrK",91
"lsrR",85
"lsrA",13
"lsrC",2
"lsrD",12
"lsrB",27
"lsrF",36
"lsrG",16
"tam",87
"yneE",111
"uxaB",23
"yneF",44
"yneG",89
"glsB",141
"sad",191
"yneJ",63
"yneK",8
"ydeA",145
"marC",64
"marR",24
"marA",76
"marB",46
"eamA",295
"ydeE",62
"yneM",95
"mgrR",19
"dgcZ",45
"ydeI",13
"ydeJ",49
"dcp",1054
"ydfG",700
"rspR",286
"ydfZ",60
"ydfI",35
"ydfJ",466
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",20
"rspA",16
"ynfA",18
"ynfB",316
"speG",352
"ynfC",146
"ynfD",36
"ynfE",64
"ynfF",50
"ynfG",11
"ynfH",27
"dmsD",121
"clcB",28
"ynfK",40
"mlc",292
"ynfL",45
"ynfM",126
"asr",35
"ydgU",4
"ydgD",133
"mdtI",21
"mdtJ",17
"tqsA",113
"pntB",7008
"pntA",8305
"ydgH",1135
"ydgI",40
"folM",150
"ydgC",76
"rstA",291
"rstB",227
"tus",129
"fumC",268
"fumA",564
"manA",480
"ydgA",1388
"uidC",10
"uidB",5
"uidA",13
"uidR",146
"hdhA",408
"malI",45
"malX",47
"malY",152
"add",156
"ydgJ",498
"blr",14
"cnu",80
"ydgK",148
"rsxA",125
"rsxB",138
"rsxC",522
"rsxD",118
"rsxG",95
"rsxE",67
"nth",105
"dtpA",71
"gstA",394
"pdxY",344
"tyrS",1840
"pdxH",351
"mliC",33
"anmK",174
"slyB",1561
"slyA",507
"ydhI",22
"ydhJ",48
"ydhK",80
"sodC",148
"ydhF",195
"ydhL",17
"nemR",37
"nemA",207
"gloA",375
"rnt",163
"lhr",439
"grxD",358
"mepH",209
"sodB",249
"ydhP",119
"ynhF",22
"purR",918
"ydhB",130
"ydhC",58
"cfa",1742
"ribC",432
"mdtK",255
"ydhQ",520
"valV",0
"valW",13
"ydhR",328
"ydhS",146
"ydhT",18
"ydhU",17
"ydhX",18
"ydhW",15
"ydhV",18
"ydhY",6
"ydhZ",31
"pykF",3167
"lpp",21949
"ldtE",537
"sufE",300
"sufS",1119
"sufD",1389
"sufC",597
"sufB",1504
"sufA",367
"rydB",53
"ydiH",99
"menI",209
"ydiJ",1672
"ydiK",268
"rprA",4
"ydiL",3
"ydiM",4
"ydiN",3
"ydiB",13
"aroD",235
"ydiF",20
"ydiO",23
"ydiP",50
"ydiQ",10
"ydiR",13
"ydiS",14
"ydiT",1
"fadK",48
"ppsA",2564
"ppsR",312
"aroH",615
"ydiE",69
"ydiU",460
"ydiV",128
"nlpC",165
"btuD",297
"btuE",232
"btuC",84
"ihfA",1326
"pheT",3717
"pheS",1719
"pheM",17
"rplT",6650
"rpmI",8293
"infC",6715
"thrS",6908
"arpB",9
"yniD",7
"ydiY",221
"pfkB",126
"ydiZ",106
"yniA",268
"yniB",150
"yniC",214
"ydjM",28
"ydjN",2140
"ydjO",129
"cedA",20
"katE",1148
"chbG",61
"chbF",31
"chbR",37
"chbA",21
"chbC",14
"chbB",38
"osmE",649
"nadE",1232
"cho",168
"ves",169
"spy",55
"astE",22
"astB",43
"astD",37
"astA",34
"astC",55
"xthA",293
"ydjX",26
"ydjY",24
"ydjZ",18
"ynjA",38
"ynjB",92
"ynjC",46
"ynjD",40
"ynjE",91
"ynjF",38
"nudG",171
"ynjH",144
"gdhA",7711
"ynjI",271
"topB",772
"selD",1031
"ydjA",435
"sppA",537
"ansA",365
"pncA",219
"ydjE",41
"ydjF",55
"ydjG",17
"ydjH",15
"ydjI",16
"ydjJ",15
"ydjK",13
"ydjL",19
"yeaC",255
"msrB",392
"gapA",21479
"yeaD",449
"yeaE",134
"mipA",1310
"yeaG",1146
"yeaH",308
"yeaI",9
"yeaJ",39
"yeaK",231
"yoaI",42
"yeaL",49
"yeaM",46
"yeaN",47
"yeaO",119
"yoaF",55
"yeaP",478
"yoaK",59
"yoaJ",13
"yeaQ",526
"yoaG",1
"yeaR",4
"leuE",19
"dmlR",94
"dmlA",58
"yeaV",7
"yeaW",9
"yeaX",30
"rnd",194
"fadD",183
"yeaY",179
"tsaB",244
"yoaA",258
"yoaB",371
"yoaC",71
"yoaH",43
"pabB",185
"nudL",118
"sdaA",122
"yoaD",49
"yoaE",387
"manX",2009
"manY",1705
"manZ",1848
"yobD",68
"mntP",17
"rlmA",115
"cspC",2550
"yobF",370
"yebO",240
"mgrB",51
"yobH",45
"kdgR",399
"yebQ",26
"htpX",730
"prc",2311
"proQ",2265
"msrC",820
"yebS",108
"yebT",338
"rsmF",173
"yebV",222
"yebW",16
"pphA",28
"ryeA",3
"sdsR",0
"yebY",273
"yebZ",343
"yobA",223
"holE",138
"yobB",92
"exoX",145
"ptrB",238
