"","x"
"znuA",575
"znuC",135
"znuB",96
"ruvB",172
"ruvA",82
"yobI",0
"yebB",10
"ruvC",371
"yebC",657
"nudB",358
"aspS",1647
"yecD",106
"yecE",85
"yecN",79
"cmoA",147
"cmoB",170
"torZ",44
"torY",4
"cutC",142
"yecM",49
"argS",657
"yecT",27
"flhE",77
"flhA",637
"flhB",312
"cheZ",1471
"cheY",957
"cheB",836
"cheR",959
"tap",2673
"tar",3225
"cheW",1328
"cheA",3190
"motB",1124
"motA",1166
"flhC",332
"flhD",177
"uspC",14
"otsA",104
"otsB",42
"araH",37
"araG",33
"araF",12
"ftnB",46
"yecJ",66
"azuC",22
"yecR",66
"ftnA",91
"yecH",11
"tyrP",84
"yecA",209
"leuZ",232
"cysT",153
"glyW",48
"pgsA",124
"uvrC",523
"uvrY",197
"yecF",24
"sdiA",70
"yecC",314
"yecS",275
"dcyD",444
"fliY",1812
"fliZ",673
"fliA",1290
"fliC",45984
"fliD",2083
"fliS",435
"fliT",390
"amyA",458
"yedD",111
"yedE",239
"yedF",59
"yedK",5
"yedL",14
"yedN",22
"intG",94
"fliE",164
"fliF",1321
"fliG",1050
"fliH",558
"fliI",892
"fliJ",225
"fliK",481
"fliL",552
"fliM",1128
"fliN",389
"fliO",268
"fliP",288
"fliQ",90
"fliR",122
"rcsA",30
"dsrB",17
"yodD",14
"dsrA",9
"yedP",18
"yedQ",77
"yodC",51
"yedI",116
"yedA",50
"vsr",34
"dcm",219
"yedJ",109
"yedR",20
"rseX",0
"yedS",19
"hchA",57
"yedV",44
"yedW",45
"hiuH",7
"yedY",27
"yedZ",16
"zinT",86
"yodB",4
"serU",7
"mtfA",140
"asnT",7
"yeeJ",125
"yeeL",2
"shiA",331
"amn",437
"yeeN",232
"asnW",0
"yeeO",42
"asnU",3
"cbl",100
"nac",56
"asnV",1
"ldtA",104
"cobT",157
"cobS",82
"cobU",58
"yeeH",2
"yoeG",16
"yoeH",14
"yoeA",30
"yeeP",11
"isrC",0
"flu",246
"yeeR",26
"yeeS",6
"yeeT",5
"cbeA",5
"cbtA",3
"yeeW",2
"yoeD",9
"yoeF",17
"yeeX",314
"yeeA",46
"sbmC",26
"dacD",61
"sbcB",258
"yeeD",372
"yeeE",765
"plaP",782
"yoeI",24
"yeeY",69
"yeeZ",330
"yoeB",62
"yefM",33
"hisL",0
"hisG",393
"hisD",608
"hisC",482
"hisB",522
"hisH",283
"hisA",304
"hisF",279
"hisI",393
"wzzB",861
"ugd",73
"gnd",3273
"wbbL",290
"wbbK",230
"wbbJ",199
"wbbI",272
"wbbH",282
"glf",548
"wzxB",319
"rfbC",138
"rfbA",387
"rfbD",359
"rfbB",639
"wcaN",774
"wcaM",22
"wcaL",25
"wcaK",18
"wzxC",5
"wcaJ",5
"cpsG",5
"cpsB",14
"wcaI",8
"wcaH",6
"wcaG",9
"gmd",11
"wcaF",1
"wcaE",4
"wcaD",2
"wcaC",3
"wcaB",2
"wcaA",10
"wzc",8
"wzb",0
"wza",2
"yegH",143
"asmA",352
"dcd",299
"udk",132
"yegE",247
"alkA",26
"yegD",76
"yegI",11
"yegJ",3
"yegK",6
"yegL",5
"sibA",3
"ibsA",0
"sibB",2
"ibsB",0
"mdtA",30
"mdtB",72
"mdtC",55
"iceT",29
"baeS",26
"baeR",61
"yegP",11
"yegQ",295
"cyaR",31
"ogrK",9
"yegZ",3
"yegR",10
"yegS",11
"gatR",90
"gatD",605
"gatC",2693
"gatB",641
"gatA",1664
"gatZ",6231
"gatY",3878
"fbaB",193
"yegT",22
"yegU",26
"yegV",38
"yegW",48
"yegX",54
"thiD",207
"thiM",171
"rcnR",9
"rcnA",20
"rcnB",47
"yehA",8
"yehB",6
"yehC",1
"yehD",2
"yehE",7
"mrp",693
"metG",1309
"yehH",39
"yehI",30
"yehK",1
"yehL",3
"yehM",8
"yehP",11
"yehQ",20
"yehR",15
"yehS",68
"yehT",42
"yehU",77
"mlrA",18
"yohO",0
"yehW",51
"yehX",19
"yehY",26
"osmF",35
"bglX",432
"dld",808
"pbpG",182
"yohC",10
"yohD",39
"yohF",23
"mdtQ",5
"yohP",3
"dusC",47
"yohJ",6
"yohK",20
"cdd",148
"sanA",23
"yeiS",7
"preT",8
"preA",18
"mglC",38
"mglA",117
"mglB",174
"galS",33
"yeiB",361
"folE",1418
"yeiG",499
"cirA",2327
"lysP",1700
"yeiE",103
"yeiH",56
"nfo",132
"yeiI",110
"nupX",11
"rihB",2
"yeiL",2
"psuT",17
"psuG",7
"psuK",6
"fruA",136
"fruK",62
"fruB",46
"setB",36
"yeiW",21
"yeiP",216
"yeiQ",47
"yeiR",81
"lpxT",66
"mepS",777
"rtn",118
"yejA",112
"yejB",41
"yejE",61
"yejF",193
"yejG",100
"bcr",292
"rsuA",207
"yejH",82
"rplY",1621
"yejK",236
"yejL",67
"yejM",516
"proL",12
"yejO",103
"narP",152
"ccmH",72
"dsbE",22
"ccmF",81
"ccmE",27
"ccmD",4
"ccmC",39
"ccmB",20
"ccmA",57
"napC",36
"napB",22
"napH",36
"napG",28
"napA",182
"napD",8
"napF",21
"eco",15
"mqo",417
"yojI",321
"alkB",10
"ada",53
"apbE",68
"ompC",27070
"micF",0
"rcsD",711
"rcsB",607
"rcsC",267
"atoS",22
"atoC",24
"atoD",4
"atoA",7
"atoE",9
"atoB",10
"yfaP",6
"yfaQ",20
"yfaS",31
"yfaT",2
"yfaA",19
"gyrA",2480
"ubiG",245
"yfaL",172
"nrdA",732
"nrdB",334
"yfaE",119
"inaA",206
"yfaH",24
"glpQ",593
"glpT",619
"glpA",285
"glpB",201
"glpC",168
"yfaD",21
"ypaA",35
"rhmA",30
"rhmT",8
"rhmD",3
"rhmR",1
"yfaY",202
"yfaZ",38
"nudI",17
"ais",2
"arnB",28
"arnC",16
"arnA",54
"arnD",17
"arnT",14
"arnE",9
"arnF",16
"pmrD",21
"menE",180
"menC",264
"menB",248
"menH",38
"menD",186
"menF",183
"elaB",180
"elaA",48
"rbn",58
"elaD",3
"yfbK",14
"yfbL",1
"yfbM",1
"yfbN",4
"yfbO",8
"yfbP",51
"nuoN",1185
"nuoM",1377
"nuoL",2038
"nuoK",199
"nuoJ",512
"nuoI",573
"nuoH",981
"nuoG",3217
"nuoF",1443
"nuoE",616
"nuoC",1818
"nuoB",855
"nuoA",443
"lrhA",209
"alaA",603
"yfbR",69
"yfbS",105
"yfbT",319
"yfbU",193
"yfbV",134
"ackA",524
"pta",926
"yfcC",23
"yfcD",251
"yfcE",122
"yfcF",59
"yfcG",12
"folX",135
"yfcH",323
"yfcI",46
"hisP",148
"hisM",126
"hisQ",246
"hisJ",713
"argT",237
"ubiX",98
"purF",1216
"cvpA",491
"dedD",227
"folC",315
"accD",1039
"dedA",235
"truA",296
"usg",323
"pdxB",324
"flk",111
"yfcJ",41
"fabB",1573
"mnmC",130
"yfcL",116
"epmC",178
"yfcA",187
"mepA",409
"aroC",832
"prmB",439
"smrB",109
"yfcO",81
"yfcP",7
"yfcQ",3
"yfcR",2
"yfcS",5
"yfcU",31
"yfcV",1
"sixA",199
"fadJ",69
"fadI",30
"yfcZ",67
"fadL",240
"yfdF",11
"mlaA",371
"yfdC",10
"argW",0
"intS",36
"gtrA",79
"gtrB",347
"gtrS",179
"tfaS",5
"yfdK",7
"yfdL",2
"yfdM",1
"yfdN",2
"oweS",0
"yfdP",3
"yfdQ",10
"yfdR",2
"yfdS",3
"yfdT",1
"ypdJ",0
"torI",14
"pawZ",1
"dsdC",37
"dsdX",11
"dsdA",37
"emrY",10
"emrK",4
"evgA",148
"evgS",265
"yfdE",7
"yfdV",5
"oxc",19
"frc",5
"yfdX",3
"ypdI",15
"yfdY",3
"lpxP",366
"ypdK",28
"alaC",274
"ypdA",93
"ypdB",45
"ypdC",48
"fryA",34
"ypdE",10
"ypdF",11
"fryC",6
"fryB",1
"glk",233
"yfeO",52
"ypeC",54
"mntH",257
"nupC",475
"yfeA",116
"alaX",28
"alaW",13
"yfeC",37
"yfeD",51
"gltX",1479
"valU",36
"valX",505
"valY",152
"lysV",6
"xapR",24
"xapB",12
"xapA",3
"yfeN",8
"yfeR",25
"yfeH",83
"ypeB",25
"ligA",229
"zipA",590
"cysZ",65
"cysK",5790
"ptsH",1375
"ptsI",5293
"crr",1697
"pdxK",156
"yfeK",12
"yfeS",106
"cysM",942
"cysA",1200
"cysW",504
"cysU",436
"cysP",619
"ucpA",147
"murR",21
"murQ",20
"murP",32
"yfeW",36
"yfeX",267
"yfeY",106
"yfeZ",54
"ypeA",46
"amiA",120
"hemF",127
"eutR",46
"eutK",53
"eutL",38
"eutC",48
"eutB",444
"intZ",191
"yffL",20
"yffM",3
"yffN",1
"yffO",3
"yffP",7
"yffQ",5
"yffR",21
"yffS",144
"eutA",8
"eutH",2
"eutG",4
"eutJ",1
"eutE",6
"eutN",1
"eutM",8
"eutD",2
"eutT",10
"eutQ",3
"eutP",2
"eutS",2
"maeB",1188
"talA",111
"tktB",335
"ypfG",37
"nudK",65
"aegA",26
"narQ",73
"acrD",77
"ypfM",7
"yffB",34
"dapE",236
"ypfN",57
"ypfH",84
"tmcA",252
"ypfJ",205
"purC",1206
"bamC",1337
"dapA",1139
"gcvR",192
"bcp",545
"hyfA",1
"hyfB",4
"hyfC",0
"hyfD",9
"hyfE",2
"hyfF",13
"hyfG",15
"hyfH",9
"hyfI",9
"hyfJ",3
"hyfR",11
"focB",39
"yfgO",117
"bepA",350
"yfgD",254
"hda",222
"uraA",754
"upp",678
"purM",1147
"purN",692
"ppk",431
"ppx",379
"yfgF",38
"yfgG",42
"yfgH",4
"yfgI",9
"guaA",3174
"guaB",1853
"xseA",439
"yfgJ",73
"der",623
"bamB",958
"yfgM",378
"hisS",1043
"ispG",733
"rodZ",660
"rlmN",397
"ndk",450
"pbpC",50
"yfhM",299
"sseA",88
"ryfA",58
"sseB",211
"pepB",504
"iscX",113
"fdx",268
"hscA",730
"hscB",278
"iscA",584
"iscU",638
"iscS",1679
"iscR",425
"trmJ",370
"suhB",445
"yfhR",9
"csiE",25
"hcaT",77
"hcaR",59
"iroK",0
"hcaE",46
"hcaF",13
"hcaC",5
"hcaB",19
"hcaD",28
"yphA",18
"yphB",26
"yphC",17
"yphD",7
"yphE",11
"yphF",6
"yphG",15
"yphH",63
"glyA",5037
"hmp",97
"glnB",161
"glrR",132
"yfhG",111
"glrK",104
"glmY",943
"purL",3398
"mltF",91
"tadA",92
"pgpC",62
"yfhH",30
"yfhL",25
"shoB",24
"ohsC",0
"acpS",102
"pdxJ",229
"recO",167
"era",579
"rnc",333
"lepB",583
"lepA",1107
"rseC",158
"rseB",634
"rseA",824
"rpoE",400
"nadB",217
"trmN",76
"srmB",352
"yfiE",41
"eamB",23
"grcA",763
"ung",132
"yfiF",343
"trxC",56
"yfiP",52
"pka",156
"pssA",545
"yfiM",309
"kgtP",2902
"rrfG",12
"rrlG",0
"gltW",21
"rrsG",21553
"clpB",1366
"ryfD",53
"yfiH",143
"rluD",248
"bamD",848
"raiA",474
"pheL",1
"pheA",599
"tyrA",1022
"aroF",1728
"yfiL",7
"yfiR",47
"yfiN",69
"yfiB",78
"rplS",3709
"trmD",5795
"rimM",4112
"rpsP",1334
"ffh",646
"ypjD",91
"yfjD",211
"grpE",673
"nadK",137
"recN",99
"bamE",237
"ratB",69
"ratA",67
"smpB",226
"ssrA",85876
"intA",109
"yfjH",28
"alpA",1
"yfjI",3
"yfjJ",6
"yfjK",172
"yfjL",142
"yfjM",8
"rnlA",270
"rnlB",103
"yfjP",10
"yfjQ",11
"yfjR",2
"ypjK",0
"yfjS",5
"yfjT",16
"yfjU",10
"yfjV",42
"yfjW",42
"ypjI",0
"yfjX",4
"yfjY",2
"ypjJ",2
"yfjZ",7
"ypjF",6
"psaA",1
"ypjA",86
"pinH",3
"ypjC",4
"ileY",0
"ygaQ",15
"csiD",11
"lhgO",20
"gabD",30
"gabT",65
"gabP",28
"csiR",40
"ygaU",75
"yqaE",20
"ygaV",32
"ygaP",122
"stpA",239
"alaE",6
"ygaC",2
"ygaM",87
"nrdH",62
"nrdI",134
"nrdE",512
"nrdF",132
"proV",143
"proW",124
"proX",167
"ygaY",27
"ygaZ",235
"ygaH",79
"mprA",342
"emrA",225
"emrB",236
"luxS",432
"micA",42
"gshA",641
"yqaA",105
"yqaB",74
"argQ",67
"argZ",142
"argY",256
"argV",211
"serV",110
"csrA",546
"alaS",3276
"recX",16
"recA",806
"pncC",48
"mltB",83
"srlA",13
"srlE",22
"srlB",8
"srlD",47
"srlM",7
"srlR",43
"srlQ",99
"norR",90
"norV",9
"norW",9
"hypF",57
"hydN",16
"ascG",93
"ascF",26
"ascB",33
"hycI",32
"hycH",9
"hycG",7
"hycF",4
"hycE",16
"hycD",1
"hycC",4
"hycB",4
"hycA",2
"hypA",3
"hypB",40
"hypC",9
"hypD",91
"hypE",42
"fhlA",57
"ygbA",5
"mutS",317
"pphB",8
"ygbI",44
"ygbJ",3
"ygbK",26
"ygbL",7
"ygbM",13
"ygbN",25
"rpoS",3271
"nlpD",2209
"pcm",158
"umpG",318
"truD",273
"ispF",104
"ispD",182
"ftsB",97
"ygbE",212
"cysC",715
"cysN",2659
"cysD",1279
"iap",94
"ygbF",21
"ygbT",44
"casE",21
"casD",17
"casC",16
"casB",3
"casA",20
"ygcB",37
"sokX",0
"cysH",1528
"cysI",3062
"cysJ",2916
"queD",35
"ygcN",21
"ygcO",1
"ygcP",7
"ygcQ",8
"ygcR",4
"ygcS",6
"ygcU",7
"ygcW",1
"yqcE",6
"ygcE",15
"queE",89
"yqcG",0
"ygcG",4
"eno",5439
"pyrG",1525
"mazG",135
"mazF",69
"mazE",59
"relA",724
"rlmD",154
"barA",223
"gudD",39
"gudX",27
"gudP",4
"yqcA",83
"truC",77
"yqcC",20
"csrB",20263
"syd",71
"queF",104
"ygdH",443
"sdaC",135
"sdaB",77
"ygdG",33
"fucO",30
"fucA",6
"fucP",5
"fucI",30
"fucK",24
"fucU",50
"fucR",65
"rlmM",187
"ygdD",56
"gcvA",70
"gcvB",21
"ygdI",17
"csdA",134
"csdE",84
"tcdA",149
"mltA",154
"metZ",89
"metW",448
"metV",109
"amiC",191
"argA",322
"recD",267
"recB",392
"ptrA",306
"recC",403
"ppdC",10
"ygdB",11
"ppdB",2
"ppdA",7
"thyA",373
"lgt",311
"ptsP",990
"rppH",317
"mutH",35
"ygdQ",81
"ygdR",26
"tas",463
"lplT",126
"aas",163
"omrA",9
"omrB",5
"galR",142
"lysA",434
"lysR",53
"ygeA",74
"araE",36
"kduD",11
"kduI",17
"yqeF",135
"yqeG",17
"yqeH",12
"yqeI",7
"yqeJ",2
"yqeL",0
"yqeK",2
"ygeF",8
"ygeG",2
"ygeH",6
"ygeI",2
"pbl",0
"ygeK",2
"ygeN",4
"ygeO",3
"ygeQ",31
"glyU",12
"ygeR",132
"xdhA",31
"xdhB",13
"xdhC",4
"ygeV",23
"ygeW",5
"ygeX",7
"ygeY",13
"hyuA",4
"yqeA",9
"yqeB",20
"yqeC",5
"mocA",15
"ygfK",34
"ssnA",12
"ygfM",11
"xdhD",41
"xanQ",13
"guaD",40
"ghxQ",30
"ygfS",6
"ygfT",23
"uacT",7
"yqfG",1
"idi",26
"lysS",1897
"prfB",1015
"recJ",452
"dsbC",175
"xerD",142
"fldB",146
"cptA",108
"sdhE",83
"ygfZ",483
"yqfA",202
"yqfB",43
"bglA",478
"ygfF",71
"gcvP",1293
"gcvH",290
"gcvT",423
"ubiI",302
"ubiH",407
"pepP",798
"ygfB",235
"zapA",194
"ssrS",8385
"fau",57
"sibC",14
"ibsC",0
"serA",6790
"rpiA",455
"yqfE",4
"argP",176
"scpA",21
"argK",9
"scpB",14
"scpC",17
"ygfI",16
"yggE",176
"argO",42
"mscS",247
"fbaA",4262
"pgk",3267
"epd",473
"yggC",88
"yggD",55
"yggF",15
"yggP",14
"cmtA",13
"cmtB",1
"tktA",4530
"loiP",109
"speB",203
"speA",1266
"yqgB",46
"yqgC",71
"metK",990
"galP",184
"yggI",19
"endA",13
"rsmE",124
"gshB",477
"yqgE",246
"yqgF",143
"yggR",32
"yggS",82
"yggT",165
"yggU",59
"rdgB",196
"yggW",270
"yggM",11
"ansB",40
"yggN",148
"yggL",219
"trmI",144
"mutY",153
"yggX",112
"mltC",184
"nupG",72
"speC",194
"yqgA",17
"pheV",3
"yghD",13
"yghE",89
"yghF",9
"yghG",3
"pppA",14
"sslE",89
"glcA",26
"glcB",295
"glcG",49
"glcF",46
"glcE",12
"glcD",24
"glcC",53
"yghO",13
"yghQ",19
"yghR",3
"yghS",1
"yghT",1
"pitB",11
"gss",527
"yghU",165
"hybG",14
"hybF",16
"hybE",41
"hybD",50
"hybC",98
"hybB",27
"hybA",24
"hybO",48
"yghW",1
"yghX",21
"gpr",78
"yqhA",139
"yghA",21
"exbD",566
"exbB",1095
"metC",239
"yghB",109
"yqhC",24
"yqhD",453
"dkgA",166
"yqhG",18
"yqhH",6
"ygiQ",442
"ftsP",386
"plsC",137
"parC",542
"ygiS",119
"mqsA",26
"mqsR",14
"ygiV",8
"ygiW",14
"qseB",8
"qseC",18
"ygiZ",0
"mdaB",116
"ygiN",245
"parE",491
"yqiA",134
"cpdA",310
"yqiB",60
"nudF",95
"tolC",1268
"ygiB",323
"ygiC",562
"ygiD",47
"zupT",145
"ribB",361
"yqiC",108
"ygiL",6
"yqiG",11
"yqiH",2
"yqiI",29
"glgS",74
"yqiJ",10
"yqiK",15
"sibD",5
"ibsD",0
"sibE",17
"ibsE",0
"hldE",488
"glnE",556
"ygiF",228
"ygiM",161
"cca",305
"bacA",190
"folB",35
"plsY",95
"ttdR",25
"ttdA",5
"ttdB",11
"ttdT",50
"tsaD",152
"rpsU",2333
"dnaG",810
"rpoD",1527
"mug",123
"ileX",12
"yqjH",222
"yqjI",107
"aer",445
"patA",158
"ygjH",8
"ebgR",51
"ebgA",11
"ebgC",1
"ygjI",11
"ygjJ",3
"ygjK",12
"fadH",45
"higA",15
"higB",7
"rlmG",114
"ygjP",16
"ygjQ",7
"ygjR",106
"alx",49
"sstT",587
"ygjV",17
"uxaA",50
"uxaC",52
"exuT",27
"exuR",137
"yqjA",104
"mzrA",74
"yqjC",103
"yqjD",115
"yqjE",136
"yqjK",128
"yqjF",9
"yqjG",32
"yhaH",79
"yhaI",10
"yhaJ",151
"yhaK",18
"yhaL",15
"yhaM",40
"yhaO",22
"tdcG",21
"tdcF",0
"tdcE",21
"tdcD",4
"tdcC",24
"tdcB",2
"tdcA",3
"tdcR",2
"yhaB",2
"yhaC",7
"rnpB",15643
"garK",29
"garR",17
"garL",7
"garP",1
"garD",14
"prlF",25
"yhaV",112
"agaR",154
"kbaZ",12
"agaV",8
"agaW",3
"agaA",7
"agaS",9
"kbaY",1
"agaB",2
"agaC",5
"agaD",4
"agaI",5
"yraH",6
"yraI",4
"yraJ",53
"yraK",32
"rsmI",125
"lpoA",544
"yraN",109
"diaA",113
"yraP",211
"yraQ",308
"yraR",39
"yhbO",9
"yhbP",19
"yhbQ",30
"yhbS",106
"yhbT",139
"yhbU",27
"yhbV",21
"yhbW",196
"mtr",113
"deaD",1820
"yrbN",63
"nlpI",1994
"pnp",4351
"psrO",72
"rpsO",2220
"truB",430
"rbfA",206
"infB",3638
"nusA",1630
"rimP",488
"metY",97
"argG",1725
"yhbX",22
"leuU",97
"secG",1270
"glmM",781
"folP",158
"ftsH",2858
"rlmE",532
"yhbY",311
"greA",196
"dacB",151
"obgE",450
"yhbE",325
"rpmA",2932
"rplU",1911
"ispB",502
"sfsB",40
"murA",901
"ibaG",150
"mlaB",157
"mlaC",294
"mlaD",194
"mlaE",267
"mlaF",368
"yrbG",93
"kdsD",308
"kdsC",215
"lptC",215
"lptA",326
"lptB",438
"rpoN",1003
"hpf",410
"ptsN",460
"yhbJ",564
"npr",97
"yrbL",860
"mtgA",303
"elbB",91
"arcZ",23
"arcB",303
"yhcC",14
"gltB",19551
"gltD",6423
"gltF",83
"yhcA",12
"yhcD",34
"yhcE",15
"yhcF",22
"yhcG",29
"yhcH",18
"nanK",9
"nanE",11
"nanT",15
"nanA",30
"nanR",164
"dcuD",29
"sspB",473
"sspA",865
"rpsI",5333
"rplM",4454
"zapE",179
"yhcB",320
"degQ",171
"degS",144
"mdh",2831
"argR",149
"yhcN",25
"yhcO",6
"aaeB",38
"aaeA",15
"aaeX",9
"aaeR",99
"tldD",543
"yhdP",376
"rng",426
"yhdE",197
"mreD",170
"mreC",514
"mreB",1341
"csrD",149
"acuI",139
"yrdF",6
"yrdE",8
"accB",839
"accC",2209
"yhdT",9
"panF",79
"prmA",167
"dusB",1255
"fis",696
"yhdJ",16
"yhdU",4
"acrS",5
"acrE",3
"acrF",31
"yhdV",17
"yhdW",25
"yhdX",9
"yhdY",4
"yhdZ",23
"rrfF",464
"thrV",57
"rrfD",38
"rrlD",3192
"alaU",0
"ileU",0
"rrsD",6167
"yrdA",167
"yrdB",84
"aroE",207
"tsaC",203
"yrdD",279
"smg",290
"smf",33
"def",277
"fmt",539
"rsmB",301
"trkA",139
"mscL",146
"arfA",39
"zntR",60
"yhdN",41
"rplQ",5550
"rpoA",16177
"rpsD",8635
"rpsK",6322
"rpsM",5155
"rpmJ",2200
"secY",16829
"rplO",6817
"rpmD",1524
"rpsE",6293
"rplR",3991
"rplF",5989
"rpsH",4489
"rpsN",5956
"rplE",6612
"rplX",3978
"rplN",4056
"rpsQ",4063
"rpmC",1824
"rplP",4683
"rpsC",8845
"rplV",4471
"rpsS",3498
"rplB",10230
"rplW",3228
"rplD",5337
"rplC",8206
"rpsJ",4887
"gspB",9
"gspA",17
"gspC",3
"gspD",25
"gspE",11
"gspF",16
"gspG",3
"gspH",5
"gspI",1
"gspJ",2
"gspK",8
"gspL",24
"gspM",7
"gspO",34
"bfr",155
"bfd",58
"chiA",53
"tufA",9542
"fusA",31623
"rpsG",8303
"rpsL",4577
"tusB",69
"tusC",90
"tusD",146
"yheO",258
"fkpA",782
"slyX",22
"slyD",1710
"yheV",46
"kefB",136
"kefG",74
"yheS",329
"yheT",140
"yheU",20
"prkB",185
"yhfA",126
"crp",1032
"yhfK",457
"argD",621
"pabA",48
"fic",48
"yhfG",24
"ppiA",203
"tsgA",122
"nirB",61
"nirD",6
"nirC",12
"cysG",185
"yhfL",2
"frlA",9
"frlB",12
"frlC",4
"frlD",12
"frlR",46
"yhfS",22
"yhfT",13
"yhfU",4
"php",10
"yhfW",6
"yhfX",2
"yhfY",5
"yhfZ",37
"trpS",628
"gph",324
"rpe",270
"dam",281
"damX",1258
"aroB",1065
"aroK",658
"hofQ",13
"hofP",6
"hofO",0
"hofN",11
"hofM",15
"mrcA",443
"nudE",217
"yrfF",223
"yrfG",118
"hslR",118
"hslO",359
"yhgE",72
"pck",502
"envZ",336
"ompR",335
"greB",37
"yhgF",666
"feoA",72
"feoB",864
"feoC",123
"yhgA",25
"bioH",61
"gntX",89
"nfuA",467
"gntT",107
"malQ",586
"malP",685
"malT",1490
"rtcA",78
"rtcB",28
"rtcR",35
"glpR",159
"glpG",266
"glpE",84
"glpD",7492
"yzgL",215
"glgP",1304
"glgA",995
"glgC",1116
"glgX",1201
"glgB",2154
"asd",5063
"yhgN",46
"gntU",44
"gntK",14
"gntR",195
"yhhW",59
"yhhX",218
"ryhB",13
"yhhY",49
"yhhZ",3
"yrhA",3
"yrhB",4
"ggt",66
"yhhA",23
"ugpQ",74
"ugpC",38
"ugpE",6
"ugpA",14
"ugpB",63
"livF",957
"livG",997
"livM",1571
"livH",1354
"livK",2491
"panM",63
"livJ",6916
"rpoH",626
"ftsX",292
"ftsE",236
"ftsY",561
"rsmD",73
"yhhL",26
"yhhM",28
"yhhN",73
"zntA",95
"tusA",24
"yhhQ",28
"dcrB",255
"yhhS",125
"yhhT",32
"acpT",90
"nikA",21
"nikB",5
"nikC",6
"nikD",10
"nikE",18
"nikR",28
"rhsB",8
"yhhH",5
"yrhC",3
"yhhI",3
"yhhJ",193
"rbbA",746
"yhiI",408
"yhiJ",13
"yhiL",9
"yhiM",21
"yhiN",130
"pitA",908
"uspB",31
"uspA",1410
"dtpB",40
"rsmJ",95
"prlC",570
"rlmJ",177
"gor",464
"dinQ",129
"agrA",3
"agrB",2
"arsR",5
"arsB",14
"arsC",23
"yhiS",13
"slp",18
"dctR",3
"yhiD",10
"hdeB",51
"hdeA",47
"hdeD",12
"arrS",3
"gadE",10
"mdtE",20
"mdtF",40
"gadW",51
"gadY",9
"gadX",33
"gadA",1
"yhjA",23
"treF",79
"yhjB",21
"yhjC",29
"yhjD",44
"yhjE",1845
"yhjG",578
"yhjH",786
"kdgK",157
"yhjJ",240
"dctA",363
"yhjK",127
"bcsC",108
"bcsZ",20
"bcsB",34
"bcsA",25
"bcsQ",35
"yhjR",46
"bcsE",333
"bcsF",18
"bcsG",236
"ldrD",33
"rdlD",5
"yhjV",129
"dppF",501
"dppD",646
"dppC",468
"dppB",609
"dppA",5646
"proK",6
"eptB",128
"yhjX",18
"yhjY",26
"tag",50
"yiaC",50
"bisC",282
"yiaD",63
"ghrB",519
"yiaF",352
"yiaG",17
"cspA",5787
"mokA",1
"hokA",0
"insJ",13
"insK",6
"sokA",0
"glyS",2093
"glyQ",836
"ysaB",2
"wecH",9
"yiaA",0
"yiaB",2
"xylB",48
"xylA",24
"xylF",6
"xylG",23
"xylH",12
"xylR",58
"bax",308
"malS",61
"avtA",871
"ysaA",78
"yiaJ",81
"yiaK",3
"yiaL",4
"yiaM",2
"yiaN",10
"yiaO",5
"lyxK",7
"sgbH",4
"sgbU",4
"sgbE",13
"ysaC",1
"ysaD",7
"yiaT",9
"yiaU",19
"yiaV",9
"yiaW",1
"aldB",19
"yiaY",4
"selB",431
"selA",228
"yibF",87
"rhsA",5
"yibA",13
"rhsJ",16
"yibG",5
"yibS",0
"yibW",4
"yibV",0
"yibU",5
"yibH",7
"yibI",6
"mtlA",286
"mtlD",171
"mtlR",156
"yibT",50
"yibL",99
"lldP",82
"lldR",37
"lldD",85
"trmL",106
"cysE",403
"gpsA",920
"secB",813
"grxC",327
"yibN",234
"gpmM",1007
"envC",428
"yibQ",155
"waaH",20
"tdh",104
"kbl",57
"yibB",116
"hldD",554
"waaF",500
"waaC",266
"waaL",181
"waaU",90
"waaZ",51
"waaY",60
"waaR",66
"waaO",96
"waaB",105
"waaS",47
"waaP",84
"waaG",164
"waaQ",135
"waaA",190
"coaD",82
"mutM",74
"rpmG",1816
"rpmB",3356
"yicR",21
"dfp",268
"dut",268
"slmA",236
"pyrE",57
"rph",171
"yicC",277
"dinD",19
"yicG",12
"ligB",20
"gmk",385
"rpoZ",418
"spoT",1335
"trmH",152
"recG",311
"gltS",43
"xanP",923
"yicH",221
"yicI",60
"yicJ",11
"selC",3
"yicT",2
"setC",8
"yicL",84
"nlpA",460
"yicS",11
"nepI",86
"yicN",26
"adeQ",4
"adeD",49
"uhpT",154
"uhpC",58
"uhpB",118
"uhpA",170
"ilvN",136
"ilvB",787
"ivbL",40
"istR",3
"tisB",76
"emrD",10
"yidF",11
"yidG",21
"yidH",18
"yidI",14
"yidJ",15
"yidK",16
"yidL",8
"glvG",10
"glvC",9
"yidP",4
"yidE",87
"ibpB",23
"ibpA",84
"yidQ",57
"yidR",138
"cbrA",5
"dgoT",12
"dgoD",22
"dgoA",8
"dgoK",27
"dgoR",41
"yidX",31
"yidA",332
"yidB",14
"gyrB",1381
"recF",255
"dnaN",342
"dnaA",758
"rpmH",638
"rnpA",739
"yidD",285
"yidC",2393
"mnmE",214
"tnaC",0
"tnaA",11
"tnaB",16
"mdtL",28
"yidZ",49
"yieE",77
"chrR",134
"adeP",886
"yieH",66
"cbrB",23
"cbrC",16
