"","x"
"yafS",101
"rnhA",95
"dnaQ",146
"aspV",16
"yafT",6
"ykfM",0
"yafU",2
"yafF",8
"yafV",88
"ivy",244
"fadE",157
"gmhA",514
"yafJ",429
"yafK",359
"yafQ",159
"dinJ",112
"yafL",9
"rayT",26
"lfhA",29
"lafU",6
"dinB",55
"yafN",15
"yafO",18
"yafP",13
"ykfJ",0
"prfH",36
"pepD",1724
"gpt",231
"frsA",233
"crl",40
"phoE",2
"proB",746
"proA",726
"thrW",17
"ykfN",3
"ykfI",16
"yafW",4
"ykfH",2
"ykfG",9
"yafX",53
"ykfF",32
"ykfB",202
"yafY",14
"ykfL",4
"ykfK",7
"yafZ",20
"ykfA",39
"perR",30
"insN",58
"insI1",3
"eyeA",11
"ykfC",88
"insH1",5
"mmuP",140
"mmuM",142
"afuC",32
"afuB",4
"insX",49
"yagB",39
"yagA",2
"yagE",20
"yagF",45
"yagG",18
"yagH",85
"yagI",492
"argF",2974
"ykgS",1
"yagJ",19
"yagK",13
"yagL",10
"yagM",8
"yagN",108
"intF",151
"ptwF",1
"yagP",11
"ykgT",0
"paoD",16
"paoC",44
"paoB",7
"paoA",11
"yagU",913
"ykgJ",44
"ecpE",11
"ecpD",52
"ecpC",23
"ecpB",12
"ecpA",52
"ecpR",1
"ykgL",4
"ykgO",4
"ykgM",5
"ykgR",0
"ykgP",0
"eaeH",1
"insE1",0
"insF1",0
"ykgA",25
"ykgQ",0
"rclC",3
"rclB",0
"rclA",28
"rclR",7
"ykgE",2
"ykgF",30
"ykgG",21
"ykgH",1
"betA",193
"betB",260
"betI",100
"betT",98
"yahA",61
"yahB",48
"yahC",2
"yahD",14
"yahE",3
"yahF",12
"yahG",12
"yahI",4
"yahJ",90
"yahK",226
"yahL",0
"yahM",1
"yahN",5
"yahO",98
"prpR",21
"prpB",2
"prpC",3
"prpD",9
"prpE",12
"codB",2639
"codA",3780
"cynR",35
"cynT",8
"cynS",13
"cynX",11
"lacA",8
"lacY",7
"lacZ",27
"lacI",160
"mhpR",101
"mhpA",3
"mhpB",4
"mhpC",10
"mhpD",20
"mhpF",13
"mhpE",19
"mhpT",26
"yaiL",142
"frmB",118
"frmA",332
"frmR",45
"yaiO",14
"yaiX",6
"insC1",0
"insD1",3
"yaiP",1
"yaiS",1
"tauA",17
"tauB",11
"tauC",10
"tauD",31
"hemB",485
"yaiT",47
"yaiV",7
"ampH",146
"sbmA",104
"yaiW",139
"yaiY",18
"yaiZ",35
"ddlA",230
"iraP",120
"phoA",180
"psiF",21
"yaiC",17
"proC",184
"yaiI",79
"aroL",590
"yaiA",270
"aroM",57
"yaiE",261
"ykiA",24
"rdgC",258
"mak",117
"araJ",54
"sbcC",300
"sbcD",112
"phoB",64
"phoR",57
"brnQ",272
"proY",124
"malZ",162
"acpH",69
"queA",209
"tgt",528
"yajC",596
"secD",1564
"secF",699
"yajD",91
"tsx",994
"yajI",8
"nrdR",171
"ribD",575
"ribE",584
"nusB",670
"thiL",233
"pgpA",229
"yajO",245
"dxs",766
"ispA",471
"xseB",138
"thiI",367
"yajL",174
"panE",184
"yajQ",573
"yajR",94
"cyoE",3553
"cyoD",1431
"cyoC",2538
"cyoB",9861
"cyoA",5342
"ampG",344
"yajG",339
"bolA",309
"tig",6496
"clpP",1190
"clpX",2390
"lon",1824
"hupB",2419
"ppiD",1371
"ybaV",18
"fadM",18
"queC",189
"ybaE",49
"cof",59
"ybaO",30
"mdlA",77
"mdlB",76
"glnK",49
"amtB",327
"tesB",131
"ybaY",265
"ybaZ",46
"ffs",64
"ybaA",18
"ylaB",55
"ylaC",114
"maa",80
"hha",184
"tomB",69
"acrB",2343
"acrA",1152
"acrR",73
"mscK",340
"ybaM",29
"priC",60
"ybaN",175
"apt",433
"dnaX",662
"ybaB",538
"recR",613
"htpG",690
"adk",1304
"hemH",108
"aes",29
"gsk",287
"ybaL",512
"fsr",112
"ushA",473
"ybaK",111
"chiX",9
"ybaP",129
"ybaQ",132
"copA",964
"glsA",31
"ybaT",32
"cueR",110
"ybbJ",99
"qmcA",211
"fetA",79
"fetB",84
"ybbN",620
"ybbO",205
"tesA",143
"ybbA",63
"ybbP",153
"rhsD",79
"ybbC",6
"rhsH",16
"ybbD",0
"ylbI",2
"ylbG",11
"mnmH",58
"allS",2
"allA",4
"allR",449
"gcl",14
"hyi",0
"glxR",8
"ybbW",1
"allB",15
"ybbY",4
"glxK",32
"allE",88
"allC",28
"allD",1
"fdrA",0
"ylbE",2
"ylbF",9
"ybcF",33
"purK",990
"purE",477
"lpxH",267
"ppiB",1186
"cysS",534
"ybcI",26
"ybcJ",157
"folD",675
"sfmA",1
"sfmC",1
"sfmD",6
"sfmH",2
"sfmF",0
"sfmZ",0
"argU",1
"intD",138
"xisD",0
"exoD",2
"peaD",2
"renD",10
"emrE",26
"ybcK",1
"ybcL",12
"ybcM",30
"ylcH",1
"ybcN",2
"ninE",1
"ybcO",0
"rusA",0
"ylcG",0
"quuD",4
"nmpC",1749
"essD",6
"rrrD",12
"rzpD",36
"rzoD",0
"borD",210
"ybcV",0
"ybcW",3
"ylcI",3
"nohD",2
"aaaD",3
"tfaD",0
"ybcY",10
"tfaX",6
"appY",24
"ompT",11224
"pauD",2
"envY",7
"ybcH",32
"nfrA",99
"nfrB",24
"cusS",152
"cusR",86
"cusC",343
"cusF",133
"cusB",258
"cusA",244
"pheP",191
"ybdG",172
"nfsB",497
"ybdF",47
"ybdJ",22
"ybdK",56
"sokE",1
"hokE",0
"entD",1068
"fepA",21007
"fes",1407
"ybdZ",257
"entF",9419
"fepE",52
"fepC",316
"fepG",193
"fepD",170
"entS",569
"fepB",708
"entC",4144
"entE",5630
"entB",3430
"entA",2773
"entH",1487
"cstA",1502
"ybdD",67
"ybdH",236
"ybdL",120
"ybdM",33
"ybdN",8
"ybdO",3
"dsbG",93
"ahpC",5198
"ahpF",664
"uspG",244
"ybdR",40
"rnk",120
"rna",261
"citT",5
"citG",5
"citX",1
"citF",6
"citE",13
"citD",1
"citC",2
"citA",58
"citB",24
"dcuC",37
"pagP",9
"cspE",3605
"flc",37
"ybeM",51
"tatE",153
"lipA",450
"ybeF",16
"lipB",150
"ybeD",111
"dacA",772
"rlpA",819
"mrdB",216
"mrdA",347
"rlmH",171
"rsfS",159
"cobC",72
"nadD",173
"holA",346
"lptE",576
"leuS",2787
"ybeL",151
"ybeQ",32
"ybeR",3
"djlB",5
"ybeT",0
"ybeU",2
"djlC",28
"hscC",22
"rihA",146
"gltL",208
"gltK",97
"gltJ",220
"gltI",1142
"lnt",423
"ybeX",869
"ybeY",239
"ybeZ",576
"miaB",407
"ubiF",293
"glnX",46
"glnV",69
"metU",68
"glnW",142
"glnU",223
"leuW",117
"metT",8
"asnB",1005
"umpH",372
"nagC",571
"nagA",314
"nagB",248
"nagE",673
"glnS",2116
"chiP",14
"chiQ",8
"fur",714
"uof",60
"fldA",516
"ybfE",24
"ybfF",95
"seqA",418
"pgm",1533
"ybfP",6
"ybfG",5
"ybfI",1
"potE",20
"speF",14
"ybfK",0
"kdpE",31
"kdpD",148
"kdpC",11
"kdpB",17
"kdpA",2
"kdpF",0
"ybfA",105
"rhsC",95
"ybfB",1
"rhsO",12
"ybfC",5
"ybfQ",2
"ybfL",2
"ybfD",6
"ybgA",26
"phr",104
"dtpD",101
"ybgI",634
"ybgJ",491
"ybgK",540
"ybgL",312
"nei",128
"abrB",66
"ybgO",9
"ybgP",13
"ybgQ",7
"ybgD",0
"gltA",5319
"sdhC",505
"sdhD",443
"sdhA",2178
"sdhB",877
"sucA",7961
"sucB",5542
"sucC",5068
"sucD",4281
"mngR",57
"mngA",5
"mngB",67
"cydA",1463
"cydB",1053
"cydX",105
"ybgE",166
"ybgC",128
"tolQ",319
"tolR",127
"tolA",352
"tolB",2070
"pal",4431
"ybgF",1600
"lysT",235
"valT",344
"lysW",161
"valZ",187
"lysY",76
"lysZ",91
"lysQ",16
"nadA",736
"pnuC",485
"zitB",163
"ybgS",47
"aroG",3197
"gpmA",5825
"galM",813
"galK",337
"galT",234
"galE",302
"modF",717
"modE",146
"acrZ",43
"modA",400
"modB",276
"modC",396
"ybhA",159
"pgl",527
"ybhD",12
"ybhH",1
"ybhI",4
"ybhJ",42
"ybhC",613
"ybhB",104
"bioA",160
"bioB",102
"bioF",122
"bioC",59
"bioD",40
"uvrB",357
"ybhK",140
"moaA",249
"moaB",169
"moaC",189
"moaD",32
"moaE",176
"ybhL",275
"ybhM",3
"ybhN",27
"clsB",68
"ybhP",34
"ybhQ",25
"ybhR",54
"ybhS",57
"ybhF",211
"ybhG",193
"ybiH",52
"rhlE",279
"ybiA",7
"dinG",149
"ybiB",330
"ybiC",1149
"ybiJ",98
"ybiI",379
"ybiX",1974
"fiu",21001
"mcbA",8
"rlmF",213
"ybiO",60
"glnQ",586
"glnP",501
"glnH",1556
"dps",1241
"rhtA",25
"ompX",4448
"opgE",70
"mntS",230
"mntR",145
"ybiR",140
"ldtB",740
"ybiT",611
"ybiU",75
"ybiV",109
"ybiW",40
"ybiY",6
"fsaA",53
"moeB",187
"moeA",419
"iaaA",810
"gsiA",1273
"gsiB",999
"gsiC",309
"gsiD",221
"yliE",54
"yliF",51
"rimO",261
"bssR",53
"yliI",48
"gstB",431
"dacC",347
"deoR",195
"ybjG",157
"mdfA",78
"ybjH",43
"ybjI",129
"ybjJ",86
"rcdA",28
"rybB",7
"ybjL",180
"ybjM",22
"grxA",19
"ybjC",23
"nfsA",208
"rimK",171
"ybjN",114
"potF",578
"potG",280
"potH",153
"potI",135
"ybjO",28
"rlmC",175
"artJ",2160
"artM",216
"artQ",233
"artI",530
"artP",227
"ybjP",136
"ybjQ",105
"amiD",240
"ybjS",176
"ybjT",384
"ltaE",419
"poxB",335
"hcr",21
"hcp",10
"ybjE",103
"aqpZ",34
"ybjD",386
"ybjX",819
"macA",176
"macB",194
"cspD",398
"clpS",206
"clpA",5246
"serW",4
"infA",725
"aat",130
"cydC",368
"cydD",375
"trxB",1271
"lrp",1832
"ftsK",1485
"lolA",316
"rarA",344
"serS",2197
"dmsA",65
"dmsB",5
"dmsC",21
"ycaC",42
"ycaD",91
"ycaM",5
"ycaN",18
"ycaK",27
"pflA",115
"pflB",9373
"focA",360
"ycaO",510
"ycaP",23
"serC",5888
"aroA",2216
"ycaL",37
"cmk",428
"rpsA",25012
"ihfB",1038
"ycaI",45
"msbA",614
"lpxK",267
"ycaQ",75
"ycaR",48
"kdsB",574
"ycbJ",79
"elyC",69
"smtA",215
"mukF",436
"mukE",310
"mukB",2147
"ldtD",537
"ycbK",551
"ycbL",711
"aspC",4284
"ompF",44030
"asnS",2719
"pncB",1297
"pepN",1950
"ssuB",46
"ssuC",14
"ssuD",15
"ssuA",8
"ssuE",9
"elfA",4
"elfD",1
"elfC",26
"elfG",26
"ycbU",8
"ycbV",13
"ycbF",42
"pyrD",642
"zapC",186
"ycbX",298
"rlmL",559
"uup",600
"pqiA",105
"pqiB",149
"pqiC",94
"rmf",858
"fabA",975
"ycbZ",500
"matP",79
"ompA",60066
"sulA",86
"sxy",54
"yccS",304
"yccF",63
"helD",423
"mgsA",324
"yccT",14
"yccU",212
"hspQ",234
"rlmI",319
"yccX",43
"tusE",53
"yccA",1130
"serT",0
"hyaA",8
"hyaB",15
"hyaC",1
"hyaD",8
"hyaE",1
"hyaF",18
"cbdA",27
"cbdB",22
"cbdX",8
"appA",71
"etk",56
"etp",9
"gfcE",13
"gfcD",22
"gfcC",3
"gfcB",0
"gfcA",12
"cspH",6
"cspG",393
"ymcE",15
"gnsA",42
"yccM",35
"torS",78
"torT",30
"torR",36
"torC",7
"torA",23
"torD",27
"cbpM",92
"cbpA",249
"yccE",4
"agp",138
"yccJ",201
"wrbA",375
"ymdF",6
"rutG",17
"rutF",12
"rutE",2
"rutD",4
"rutC",2
"rutB",5
"rutA",9
"rutR",59
"putA",350
"putP",782
"efeU",613
"efeO",1438
"efeB",985
"phoH",735
"pgaD",52
"pgaC",13
"pgaB",10
"pgaA",25
"ycdT",40
"ymdE",0
"ycdU",1
"serX",1
"ghrA",446
"ycdX",552
"ycdY",408
"ycdZ",124
"csgG",74
"csgF",36
"csgE",35
"csgD",91
"csgB",1
"csgA",13
"csgC",4
"ymdA",135
"ymdB",144
"clsC",171
"opgC",68
"opgG",1470
"opgH",1493
"yceK",88
"msyB",127
"mdtG",41
"lpxL",106
"yceA",333
"yceI",210
"yceJ",15
"yceO",2
"solA",438
"bssS",97
"dinI",256
"pyrC",2412
"yceB",97
"grxB",320
"mdtH",43
"rimJ",219
"yceH",302
"yceM",289
"murJ",232
"flgN",940
"flgM",612
"flgA",727
"flgB",1313
"flgC",1451
"flgD",3495
"flgE",6508
"flgF",2779
"flgG",2562
"flgH",1073
"flgI",837
"flgJ",646
"flgK",4021
"flgL",3378
"rne",3604
"yceQ",164
"rluC",298
"yceF",183
"psrD",53
"yceD",3007
"rpmF",2995
"plsX",1519
"fabH",1321
"fabD",1434
"fabG",2697
"acpP",5021
"fabF",2811
"pabC",97
"yceG",96
"tmk",161
"holB",174
"ycfH",213
"ptsG",7783
"fhuE",2708
"hinT",210
"ycfL",228
"lpoB",392
"thiK",143
"nagZ",302
"ycfP",281
"ndh",688
"ycfJ",61
"ycfQ",355
"bhsA",13
"ldtC",46
"mfd",1105
"ycfT",10
"lolC",294
"lolD",175
"lolE",306
"nagK",378
"cobB",286
"ycfZ",19
"ymfA",27
"potD",1337
"potC",221
"potB",304
"potA",419
"pepT",347
"roxA",648
"phoQ",513
"phoP",459
"purB",1677
"hflD",363
"mnmA",663
"nudJ",97
"rluE",79
"icd",20832
"ymfD",7
"ymfE",8
"lit",37
"intE",26
"xisE",1
"ymfI",46
"ymfJ",12
"cohE",109
"croE",1
"ymfL",11
"ymfM",5
"oweE",4
"aaaE",18
"ymfR",1
"beeE",1
"jayE",1
"ymfQ",1
"stfP",0
"tfaP",3
"tfaE",3
"stfE",1
"pinE",0
"mcrA",29
"icdC",3
"iraM",1
"ycgX",3
"bluR",206
"bluF",157
"ycgZ",4
"ymgA",10
"ariR",7
"ymgC",0
"ycgG",7
"ymgF",2
"ycgH",27
"ymgD",21
"ymgG",18
"ymgI",0
"ymgJ",0
"ycgI",5
"minE",347
"minD",1014
"minC",619
"ycgJ",54
"pliG",41
"ycgL",76
"ycgM",205
"ycgN",82
"hlyE",4
"umuD",8
"umuC",33
"dsbB",335
"nhaB",574
"fadR",285
"ycgB",240
"dadA",247
"dadX",164
"cvrA",416
"ldcA",127
"emtA",305
"ycgR",1152
"ymgE",19
"ycgY",7
"treA",38
"dhaM",987
"dhaL",405
"dhaK",812
"dhaR",105
"ycgV",58
"ychF",757
"pth",101
"ychH",126
"dauA",137
"prs",3282
"ispE",434
"lolB",277
"hemA",354
"prfA",229
"prmC",89
"ychQ",21
"ychA",477
"kdsA",802
"ldrA",0
"rdlA",17
"ldrB",3
"rdlB",0
"ldrC",0
"rdlC",1
"chaA",207
"chaB",11
"chaC",90
"ychN",144
"ychO",108
"narL",221
"narX",148
"narK",28
"narG",136
"narH",37
"narJ",19
"narI",25
"rttR",1
"tpr",0
"tyrV",37
"tyrT",29
"purU",745
"ychJ",179
"rssA",225
"rssB",174
"galU",738
"hns",2559
"tdk",99
"insZ",46
"adhE",7555
"ychE",16
"oppA",19741
"oppB",1511
"oppC",1132
"oppD",1473
"oppF",1461
"yciU",174
"clsA",568
"yciY",38
"kch",84
"yciI",276
"tonB",878
"yciA",67
"yciB",138
"yciC",160
"ompW",283
"yciE",20
"yciF",4
"yciG",8
"trpA",1501
"trpB",2231
"trpC",1496
"trpD",1495
"trpE",1395
"trpL",7
"yciV",137
"yciO",170
"yciQ",78
"rluB",399
"btuR",127
"yciK",182
"sohB",632
"yciN",96
"topA",1813
"cysB",632
"ymiA",6
"yciX",28
"acnA",950
"ribA",291
"pgpB",109
"yciS",120
"yciM",224
"pyrF",405
"yciH",224
"osmB",29
"yciT",274
"yciZ",34
"gmr",128
"ymiB",9
"rnb",2316
"yciW",527
"fabI",2525
"ycjD",6
"sapF",97
"sapD",173
"sapC",68
"sapB",76
"sapA",249
"ymjA",36
"puuP",84
"puuA",298
"puuD",87
"puuR",100
"puuC",167
"puuB",95
"puuE",105
"pspF",73
"pspA",209
"pspB",45
"pspC",44
"pspD",25
"pspE",116
"ycjM",8
"ycjN",1
"ycjO",1
"ycjP",2
"ycjQ",7
"ycjR",11
"ycjS",8
"ycjT",24
"ycjU",0
"ycjV",0
"ompG",1
"ycjW",29
"ycjX",87
"ycjF",62
"tyrR",481
"tpx",3316
"ycjG",150
"mpaA",154
"ymjC",7
"ymjD",2
"ycjY",17
"pgrR",45
"mppA",193
"ynaI",56
"ynaJ",274
"uspE",811
"fnr",1419
"ogt",69
"abgT",11
"abgB",28
"abgA",18
"abgR",24
"mcaS",1
"smrA",56
"ydaM",111
"ydaN",129
"fnrS",16
"dbpA",129
"ttcA",326
"intR",38
"ydaQ",0
"ydaC",0
"ralA",0
"ralR",2
"recT",15
"recE",34
"racC",0
"ydaE",0
"kilR",0
"sieB",6
"ydaF",2
"ydaG",0
"racR",175
"ydaS",5
"ydaT",6
"ydaU",5
"ydaV",9
"ydaW",13
"rzpR",4
"rzoR",0
"trkG",51
"ynaK",4
"ydaY",3
"tmpR",5
"lomR",11
"stfR",25
"tfaR",2
"pinR",2
"ynaE",5
"ttcC",6
"uspF",136
"ompN",2
"micC",0
"pfo",341
"ydbJ",64
"hslJ",82
"ldhA",201
"ydbH",134
"ynbE",11
"ydbL",36
"feaR",25
"feaB",76
"tynA",21
"paaZ",5
"paaA",2
"paaB",0
"paaC",6
"paaD",6
"paaE",14
"paaF",5
"paaG",7
"paaH",8
"paaI",7
"paaJ",48
"paaK",62
"paaX",72
"paaY",67
"ynbG",0
"ydbA",335
"ydbC",29
"ydbD",11
"ynbA",0
"ynbB",0
"ynbC",15
"ynbD",20
"azoR",117
"hrpA",705
"ydcF",123
"aldA",1479
"gapC",868
"cybB",194
"rydC",15
"ydcA",17
"hokB",10
"mokB",0
"sokB",1
"trg",528
"ydcI",345
"ydcJ",21
"opgD",485
"ydcH",24
"rimL",38
"ydcK",41
"tehA",62
"tehB",179
"ydcL",232
"insP",27
"insQ",197
"ydcO",23
"ydcN",25
"ydcP",418
"yncJ",14
"hicA",6
"hicB",50
"ydcR",114
"ydcS",36
"ydcT",9
"ydcU",19
"ydcV",15
"patD",101
"yncL",15
"ydcX",15
"ydcY",159
"ydcZ",101
"mnaT",126
"curA",96
"mcbR",21
"yncD",96
"yncE",7908
"ansP",91
"yncG",5
"yncH",0
"rhsE",9
"ydcD",0
"yncI",2
"ydcC",0
"pptA",14
"yddH",21
"nhoA",47
"yddE",148
"narV",7
"narW",10
"narY",23
"narZ",36
"narU",5
"yddK",0
"yddL",0
"yddG",40
"fdnG",33
"fdnH",5
"fdnI",8
"yddM",47
"adhP",207
"maeA",1273
"sra",235
"bdm",7
"osmC",256
"ddpF",61
"ddpD",11
"ddpC",9
"ddpB",15
"ddpA",41
"ddpX",3
"dosP",183
"dosC",209
"yddW",133
"gadC",76
"gadB",46
"pqqL",398
"yddB",262
"yddA",64
"ydeM",6
"ydeN",24
"ydeO",2
"safA",0
"ydeP",35
"ydeQ",5
"ydeR",2
"ydeS",6
"ydeT",2
"yneL",1
"hipA",119
"hipB",17
"yneO",204
"lsrK",41
"lsrR",37
"lsrA",10
"lsrC",6
"lsrD",12
"lsrB",18
"lsrF",20
"lsrG",9
"tam",47
"yneE",61
"uxaB",15
"yneF",38
"yneG",71
"glsB",95
"sad",165
"yneJ",41
"yneK",3
"ydeA",94
"marC",48
"marR",12
"marA",61
"marB",45
"eamA",217
"ydeE",47
"yneM",65
"mgrR",11
"dgcZ",35
"ydeI",4
"ydeJ",40
"dcp",915
"ydfG",742
"rspR",228
"ydfZ",30
"ydfI",29
"ydfJ",263
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",6
"rspA",11
"ynfA",13
"ynfB",263
"speG",272
"ynfC",96
"ynfD",29
"ynfE",69
"ynfF",51
"ynfG",14
"ynfH",30
"dmsD",102
"clcB",22
"ynfK",102
"mlc",281
"ynfL",12
"ynfM",114
"asr",18
"ydgU",1
"ydgD",127
"mdtI",15
"mdtJ",13
"tqsA",57
"pntB",6876
"pntA",8242
"ydgH",1148
"ydgI",39
"folM",128
"ydgC",47
"rstA",160
"rstB",195
"tus",86
"fumC",243
"fumA",392
"manA",428
"ydgA",991
"uidC",1
"uidB",6
"uidA",24
"uidR",147
"hdhA",152
"malI",41
"malX",54
"malY",193
"add",210
"ydgJ",420
"blr",11
"cnu",20
"ydgK",54
"rsxA",88
"rsxB",80
"rsxC",414
"rsxD",77
"rsxG",81
"rsxE",59
"nth",89
"dtpA",70
"gstA",354
"pdxY",352
"tyrS",1448
"pdxH",378
"mliC",18
"anmK",158
"slyB",1433
"slyA",345
"ydhI",12
"ydhJ",25
"ydhK",64
"sodC",82
"ydhF",161
"ydhL",13
"nemR",17
"nemA",181
"gloA",352
"rnt",128
"lhr",417
"grxD",344
"mepH",129
"sodB",207
"ydhP",121
"ynhF",45
"purR",656
"ydhB",73
"ydhC",32
"cfa",1045
"ribC",296
"mdtK",232
"ydhQ",370
"valV",1
"valW",4
"ydhR",209
"ydhS",68
"ydhT",25
"ydhU",13
"ydhX",11
"ydhW",7
"ydhV",5
"ydhY",1
"ydhZ",28
"pykF",2902
"lpp",13486
"ldtE",338
"sufE",164
"sufS",609
"sufD",742
"sufC",365
"sufB",985
"sufA",174
"rydB",27
"ydiH",56
"menI",140
"ydiJ",1306
"ydiK",221
"rprA",0
"ydiL",0
"ydiM",0
"ydiN",0
"ydiB",4
"aroD",152
"ydiF",10
"ydiO",6
"ydiP",25
"ydiQ",3
"ydiR",11
"ydiS",7
"ydiT",5
"fadK",37
"ppsA",2225
"ppsR",200
"aroH",541
"ydiE",55
"ydiU",373
"ydiV",87
"nlpC",140
"btuD",154
"btuE",188
"btuC",91
"ihfA",1273
"pheT",3008
"pheS",1267
"pheM",30
"rplT",6396
"rpmI",5574
"infC",5271
"thrS",5280
"arpB",3
"yniD",4
"ydiY",165
"pfkB",78
"ydiZ",33
"yniA",193
"yniB",91
"yniC",121
"ydjM",7
"ydjN",2681
"ydjO",51
"cedA",6
"katE",401
"chbG",37
"chbF",25
"chbR",35
"chbA",9
"chbC",14
"chbB",28
"osmE",340
"nadE",846
"cho",117
"ves",213
"spy",35
"astE",11
"astB",24
"astD",18
"astA",9
"astC",20
"xthA",288
"ydjX",21
"ydjY",59
"ydjZ",24
"ynjA",33
"ynjB",80
"ynjC",47
"ynjD",24
"ynjE",114
"ynjF",26
"nudG",123
"ynjH",72
"gdhA",9113
"ynjI",243
"topB",804
"selD",1117
"ydjA",575
"sppA",514
"ansA",260
"pncA",185
"ydjE",9
"ydjF",58
"ydjG",19
"ydjH",18
"ydjI",12
"ydjJ",16
"ydjK",5
"ydjL",16
"yeaC",250
"msrB",320
"gapA",15409
"yeaD",548
"yeaE",92
"mipA",1190
"yeaG",633
"yeaH",229
"yeaI",0
"yeaJ",31
"yeaK",155
"yoaI",23
"yeaL",32
"yeaM",33
"yeaN",15
"yeaO",63
"yoaF",22
"yeaP",314
"yoaK",19
"yoaJ",12
"yeaQ",289
"yoaG",2
"yeaR",2
"leuE",12
"dmlR",64
"dmlA",42
"yeaV",1
"yeaW",2
"yeaX",13
"rnd",236
"fadD",111
"yeaY",164
"tsaB",175
"yoaA",205
"yoaB",337
"yoaC",49
"yoaH",37
"pabB",163
"nudL",97
"sdaA",91
"yoaD",32
"yoaE",258
"manX",2986
"manY",2702
"manZ",2614
"yobD",106
"mntP",6
"rlmA",108
"cspC",3310
"yobF",398
"yebO",258
"mgrB",50
"yobH",32
"kdgR",271
"yebQ",19
"htpX",622
"prc",1798
"proQ",1644
"msrC",622
"yebS",98
"yebT",263
"rsmF",116
"yebV",109
"yebW",12
"pphA",33
"ryeA",6
"sdsR",0
"yebY",191
"yebZ",332
"yobA",209
"holE",64
"yobB",80
"exoX",93
"ptrB",171
"yebE",52
"yebF",137
"yebG",83
"purT",845
"eda",607
