"","x"
"ykfA",30
"perR",9
"insN",15
"insI1",4
"eyeA",1
"ykfC",25
"insH1",2
"mmuP",17
"mmuM",59
"afuC",16
"afuB",1
"insX",15
"yagB",14
"yagA",0
"yagE",10
"yagF",32
"yagG",3
"yagH",24
"yagI",65
"argF",171
"ykgS",0
"yagJ",19
"yagK",7
"yagL",6
"yagM",2
"yagN",54
"intF",78
"ptwF",1
"yagP",3
"ykgT",0
"paoD",10
"paoC",24
"paoB",13
"paoA",5
"yagU",283
"ykgJ",21
"ecpE",12
"ecpD",16
"ecpC",15
"ecpB",10
"ecpA",12
"ecpR",6
"ykgL",4
"ykgO",8
"ykgM",6
"ykgR",1
"ykgP",0
"eaeH",2
"insE1",0
"insF1",0
"ykgA",18
"ykgQ",0
"rclC",5
"rclB",8
"rclA",7
"rclR",3
"ykgE",0
"ykgF",22
"ykgG",17
"ykgH",4
"betA",109
"betB",118
"betI",55
"betT",69
"yahA",21
"yahB",26
"yahC",3
"yahD",9
"yahE",3
"yahF",3
"yahG",5
"yahI",4
"yahJ",42
"yahK",99
"yahL",3
"yahM",9
"yahN",5
"yahO",18
"prpR",10
"prpB",2
"prpC",4
"prpD",5
"prpE",10
"codB",250
"codA",559
"cynR",14
"cynT",7
"cynS",2
"cynX",4
"lacA",5
"lacY",4
"lacZ",10
"lacI",45
"mhpR",46
"mhpA",1
"mhpB",3
"mhpC",10
"mhpD",3
"mhpF",10
"mhpE",11
"mhpT",14
"yaiL",54
"frmB",86
"frmA",196
"frmR",57
"yaiO",6
"yaiX",2
"insC1",0
"insD1",2
"yaiP",4
"yaiS",0
"tauA",3
"tauB",3
"tauC",0
"tauD",15
"hemB",248
"yaiT",23
"yaiV",4
"ampH",64
"sbmA",78
"yaiW",84
"yaiY",14
"yaiZ",8
"ddlA",106
"iraP",72
"phoA",113
"psiF",17
"yaiC",15
"proC",146
"yaiI",23
"aroL",329
"yaiA",150
"aroM",30
"yaiE",110
"ykiA",6
"rdgC",100
"mak",79
"araJ",30
"sbcC",133
"sbcD",39
"phoB",45
"phoR",50
"brnQ",135
"proY",93
"malZ",81
"acpH",25
"queA",169
"tgt",323
"yajC",344
"secD",876
"secF",450
"yajD",43
"tsx",385
"yajI",2
"nrdR",58
"ribD",230
"ribE",281
"nusB",324
"thiL",101
"pgpA",118
"yajO",115
"dxs",399
"ispA",211
"xseB",61
"thiI",186
"yajL",69
"panE",86
"yajQ",251
"yajR",55
"cyoE",1875
"cyoD",706
"cyoC",1316
"cyoB",4468
"cyoA",2489
"ampG",181
"yajG",179
"bolA",119
"tig",2543
"clpP",549
"clpX",1194
"lon",1322
"hupB",878
"ppiD",789
"ybaV",10
"fadM",13
"queC",100
"ybaE",20
"cof",30
"ybaO",14
"mdlA",45
"mdlB",35
"glnK",12
"amtB",71
"tesB",57
"ybaY",82
"ybaZ",22
"ffs",40
"ybaA",5
"ylaB",38
"ylaC",56
"maa",55
"hha",91
"tomB",41
"acrB",1710
"acrA",839
"acrR",74
"mscK",217
"ybaM",19
"priC",23
"ybaN",50
"apt",219
"dnaX",348
"ybaB",234
"recR",268
"htpG",792
"adk",577
"hemH",40
"aes",16
"gsk",126
"ybaL",217
"fsr",80
"ushA",234
"ybaK",49
"chiX",3
"ybaP",54
"ybaQ",42
"copA",257
"glsA",10
"ybaT",11
"cueR",32
"ybbJ",53
"qmcA",62
"fetA",24
"fetB",50
"ybbN",379
"ybbO",151
"tesA",87
"ybbA",46
"ybbP",86
"rhsD",31
"ybbC",15
"rhsH",16
"ybbD",0
"ylbI",2
"ylbG",8
"mnmH",25
"allS",3
"allA",3
"allR",199
"gcl",8
"hyi",3
"glxR",4
"ybbW",5
"allB",8
"ybbY",4
"glxK",11
"allE",57
"allC",14
"allD",4
"fdrA",7
"ylbE",3
"ylbF",2
"ybcF",18
"purK",342
"purE",164
"lpxH",132
"ppiB",591
"cysS",235
"ybcI",12
"ybcJ",54
"folD",154
"sfmA",1
"sfmC",1
"sfmD",7
"sfmH",0
"sfmF",1
"sfmZ",2
"argU",0
"intD",75
"xisD",0
"exoD",2
"peaD",1
"renD",4
"emrE",25
"ybcK",5
"ybcL",9
"ybcM",13
"ylcH",0
"ybcN",1
"ninE",2
"ybcO",1
"rusA",0
"ylcG",0
"quuD",5
"nmpC",365
"essD",6
"rrrD",3
"rzpD",13
"rzoD",0
"borD",38
"ybcV",1
"ybcW",1
"ylcI",3
"nohD",1
"aaaD",1
"tfaD",1
"ybcY",2
"tfaX",0
"appY",5
"ompT",3928
"pauD",0
"envY",2
"ybcH",6
"nfrA",39
"nfrB",9
"cusS",32
"cusR",22
"cusC",21
"cusF",7
"cusB",26
"cusA",54
"pheP",92
"ybdG",60
"nfsB",194
"ybdF",15
"ybdJ",7
"ybdK",30
"sokE",2
"hokE",2
"entD",54
"fepA",976
"fes",178
"ybdZ",39
"entF",739
"fepE",9
"fepC",95
"fepG",59
"fepD",82
"entS",137
"fepB",126
"entC",239
"entE",418
"entB",238
"entA",208
"entH",89
"cstA",356
"ybdD",16
"ybdH",61
"ybdL",31
"ybdM",13
"ybdN",4
"ybdO",10
"dsbG",42
"ahpC",2746
"ahpF",434
"uspG",88
"ybdR",27
"rnk",84
"rna",111
"citT",11
"citG",2
"citX",1
"citF",3
"citE",10
"citD",3
"citC",2
"citA",49
"citB",12
"dcuC",6
"pagP",1
"cspE",2450
"flc",26
"ybeM",27
"tatE",102
"lipA",190
"ybeF",10
"lipB",59
"ybeD",76
"dacA",292
"rlpA",307
"mrdB",82
"mrdA",169
"rlmH",82
"rsfS",71
"cobC",45
"nadD",102
"holA",187
"lptE",274
"leuS",1222
"ybeL",76
"ybeQ",24
"ybeR",1
"djlB",5
"ybeT",0
"ybeU",1
"djlC",11
"hscC",12
"rihA",58
"gltL",108
"gltK",61
"gltJ",77
"gltI",352
"lnt",248
"ybeX",534
"ybeY",107
"ybeZ",369
"miaB",253
"ubiF",139
"glnX",37
"glnV",66
"metU",31
"glnW",83
"glnU",147
"leuW",88
"metT",0
"asnB",404
"umpH",190
"nagC",253
"nagA",96
"nagB",87
"nagE",250
"glnS",762
"chiP",5
"chiQ",3
"fur",426
"uof",36
"fldA",232
"ybfE",17
"ybfF",38
"seqA",232
"pgm",769
"ybfP",13
"ybfG",6
"ybfI",2
"potE",11
"speF",10
"ybfK",1
"kdpE",12
"kdpD",76
"kdpC",1
"kdpB",7
"kdpA",4
"kdpF",1
"ybfA",32
"rhsC",33
"ybfB",3
"rhsO",3
"ybfC",2
"ybfQ",0
"ybfL",1
"ybfD",3
"ybgA",21
"phr",55
"dtpD",37
"ybgI",253
"ybgJ",253
"ybgK",250
"ybgL",144
"nei",66
"abrB",37
"ybgO",12
"ybgP",1
"ybgQ",10
"ybgD",1
"gltA",1915
"sdhC",202
"sdhD",200
"sdhA",1336
"sdhB",810
"sucA",2539
"sucB",1955
"sucC",1839
"sucD",1792
"mngR",21
"mngA",2
"mngB",20
"cydA",1142
"cydB",767
"cydX",97
"ybgE",141
"ybgC",51
"tolQ",136
"tolR",76
"tolA",189
"tolB",777
"pal",1419
"ybgF",733
"lysT",128
"valT",294
"lysW",119
"valZ",115
"lysY",46
"lysZ",51
"lysQ",3
"nadA",170
"pnuC",125
"zitB",54
"ybgS",16
"aroG",1398
"gpmA",1468
"galM",394
"galK",179
"galT",119
"galE",101
"modF",343
"modE",59
"acrZ",43
"modA",217
"modB",132
"modC",193
"ybhA",63
"pgl",212
"ybhD",24
"ybhH",0
"ybhI",1
"ybhJ",19
"ybhC",264
"ybhB",51
"bioA",73
"bioB",166
"bioF",110
"bioC",53
"bioD",65
"uvrB",169
"ybhK",71
"moaA",104
"moaB",81
"moaC",100
"moaD",26
"moaE",106
"ybhL",105
"ybhM",6
"ybhN",6
"clsB",32
"ybhP",16
"ybhQ",22
"ybhR",47
"ybhS",68
"ybhF",292
"ybhG",240
"ybiH",55
"rhlE",185
"ybiA",9
"dinG",77
"ybiB",200
"ybiC",548
"ybiJ",24
"ybiI",20
"ybiX",122
"fiu",834
"mcbA",6
"rlmF",57
"ybiO",26
"glnQ",168
"glnP",168
"glnH",604
"dps",565
"rhtA",16
"ompX",1271
"opgE",43
"mntS",53
"mntR",70
"ybiR",71
"ldtB",335
"ybiT",335
"ybiU",36
"ybiV",47
"ybiW",17
"ybiY",2
"fsaA",15
"moeB",94
"moeA",179
"iaaA",266
"gsiA",541
"gsiB",320
"gsiC",122
"gsiD",120
"yliE",46
"yliF",33
"rimO",125
"bssR",15
"yliI",20
"gstB",174
"dacC",153
"deoR",71
"ybjG",41
"mdfA",28
"ybjH",8
"ybjI",77
"ybjJ",42
"rcdA",2
"rybB",0
"ybjL",141
"ybjM",13
"grxA",10
"ybjC",11
"nfsA",177
"rimK",117
"ybjN",78
"potF",194
"potG",117
"potH",68
"potI",65
"ybjO",15
"rlmC",49
"artJ",140
"artM",87
"artQ",66
"artI",132
"artP",81
"ybjP",50
"ybjQ",55
"amiD",106
"ybjS",85
"ybjT",147
"ltaE",192
"poxB",167
"hcr",6
"hcp",6
"ybjE",36
"aqpZ",19
"ybjD",130
"ybjX",139
"macA",81
"macB",124
"cspD",190
"clpS",121
"clpA",2458
"serW",2
"infA",281
"aat",67
"cydC",166
"cydD",167
"trxB",649
"lrp",810
"ftsK",727
"lolA",168
"rarA",150
"serS",875
"dmsA",34
"dmsB",8
"dmsC",20
"ycaC",19
"ycaD",36
"ycaM",10
"ycaN",6
"ycaK",9
"pflA",89
"pflB",3077
"focA",109
"ycaO",261
"ycaP",18
"serC",2144
"aroA",1184
"ycaL",16
"cmk",200
"rpsA",9007
"ihfB",487
"ycaI",16
"msbA",311
"lpxK",135
"ycaQ",50
"ycaR",13
"kdsB",189
"ycbJ",25
"elyC",22
"smtA",98
"mukF",213
"mukE",126
"mukB",998
"ldtD",231
"ycbK",235
"ycbL",362
"aspC",1538
"ompF",5865
"asnS",1323
"pncB",467
"pepN",823
"ssuB",18
"ssuC",5
"ssuD",9
"ssuA",4
"ssuE",5
"elfA",3
"elfD",2
"elfC",15
"elfG",12
"ycbU",3
"ycbV",9
"ycbF",17
"pyrD",81
"zapC",49
"ycbX",151
"rlmL",220
"uup",234
"pqiA",75
"pqiB",91
"pqiC",43
"rmf",380
"fabA",411
"ycbZ",237
"matP",21
"ompA",15160
"sulA",30
"sxy",21
"yccS",113
"yccF",8
"helD",185
"mgsA",147
"yccT",9
"yccU",55
"hspQ",114
"rlmI",110
"yccX",15
"tusE",20
"yccA",440
"serT",2
"hyaA",1
"hyaB",14
"hyaC",0
"hyaD",9
"hyaE",6
"hyaF",9
"cbdA",12
"cbdB",9
"cbdX",3
"appA",26
"etk",27
"etp",2
"gfcE",16
"gfcD",6
"gfcC",2
"gfcB",4
"gfcA",6
"cspH",3
"cspG",395
"ymcE",15
"gnsA",21
"yccM",6
"torS",22
"torT",16
"torR",13
"torC",2
"torA",13
"torD",13
"cbpM",35
"cbpA",95
"yccE",7
"agp",73
"yccJ",54
"wrbA",142
"ymdF",13
"rutG",12
"rutF",4
"rutE",3
"rutD",1
"rutC",1
"rutB",3
"rutA",0
"rutR",22
"putA",220
"putP",211
"efeU",147
"efeO",282
"efeB",210
"phoH",168
"pgaD",5
"pgaC",9
"pgaB",3
"pgaA",13
"ycdT",33
"ymdE",3
"ycdU",6
"serX",0
"ghrA",192
"ycdX",198
"ycdY",192
"ycdZ",87
"csgG",37
"csgF",9
"csgE",9
"csgD",32
"csgB",1
"csgA",5
"csgC",2
"ymdA",89
"ymdB",89
"clsC",57
"opgC",35
"opgG",486
"opgH",551
"yceK",43
"msyB",52
"mdtG",26
"lpxL",58
"yceA",98
"yceI",78
"yceJ",11
"yceO",1
"solA",219
"bssS",30
"dinI",72
"pyrC",406
"yceB",53
"grxB",102
"mdtH",36
"rimJ",107
"yceH",144
"yceM",148
"murJ",92
"flgN",309
"flgM",207
"flgA",358
"flgB",617
"flgC",737
"flgD",1557
"flgE",3127
"flgF",1194
"flgG",1396
"flgH",522
"flgI",450
"flgJ",406
"flgK",1841
"flgL",1701
"rne",1325
"yceQ",64
"rluC",112
"yceF",81
"psrD",31
"yceD",1407
"rpmF",1470
"plsX",608
"fabH",562
"fabD",606
"fabG",1140
"acpP",2449
"fabF",1185
"pabC",37
"yceG",46
"tmk",55
"holB",78
"ycfH",92
"ptsG",2939
"fhuE",192
"hinT",101
"ycfL",126
"lpoB",183
"thiK",67
"nagZ",159
"ycfP",166
"ndh",190
"ycfJ",25
"ycfQ",117
"bhsA",3
"ldtC",27
"mfd",467
"ycfT",3
"lolC",197
"lolD",122
"lolE",195
"nagK",164
"cobB",126
"ycfZ",16
"ymfA",9
"potD",444
"potC",87
"potB",97
"potA",183
"pepT",152
"roxA",295
"phoQ",187
"phoP",180
"purB",612
"hflD",164
"mnmA",296
"nudJ",28
"rluE",35
"icd",7545
"ymfD",1
"ymfE",6
"lit",19
"intE",11
"xisE",1
"ymfI",25
"ymfJ",6
"cohE",40
"croE",0
"ymfL",1
"ymfM",2
"oweE",0
"aaaE",3
"ymfR",0
"beeE",0
"jayE",1
"ymfQ",0
"stfP",6
"tfaP",1
"tfaE",5
"stfE",2
"pinE",3
"mcrA",12
"icdC",1
"iraM",3
"ycgX",3
"bluR",96
"bluF",139
"ycgZ",9
"ymgA",5
"ariR",2
"ymgC",0
"ycgG",9
"ymgF",0
"ycgH",15
"ymgD",5
"ymgG",2
"ymgI",0
"ymgJ",0
"ycgI",0
"minE",124
"minD",458
"minC",270
"ycgJ",20
"pliG",25
"ycgL",23
"ycgM",100
"ycgN",34
"hlyE",3
"umuD",6
"umuC",15
"dsbB",116
"nhaB",197
"fadR",154
"ycgB",93
"dadA",101
"dadX",91
"cvrA",139
"ldcA",61
"emtA",132
"ycgR",375
"ymgE",8
"ycgY",7
"treA",18
"dhaM",300
"dhaL",194
"dhaK",305
"dhaR",58
"ycgV",28
"ychF",273
"pth",32
"ychH",38
"dauA",67
"prs",1010
"ispE",165
"lolB",80
"hemA",187
"prfA",171
"prmC",54
"ychQ",19
"ychA",163
"kdsA",430
"ldrA",0
"rdlA",7
"ldrB",3
"rdlB",0
"ldrC",0
"rdlC",0
"chaA",96
"chaB",6
"chaC",57
"ychN",71
"ychO",41
"narL",80
"narX",61
"narK",15
"narG",37
"narH",12
"narJ",10
"narI",11
"rttR",2
"tpr",0
"tyrV",31
"tyrT",18
"purU",343
"ychJ",72
"rssA",98
"rssB",83
"galU",275
"hns",794
"tdk",25
"insZ",20
"adhE",1758
"ychE",9
"oppA",8376
"oppB",849
"oppC",657
"oppD",854
"oppF",984
"yciU",101
"clsA",226
"yciY",23
"kch",39
"yciI",73
"tonB",264
"yciA",36
"yciB",74
"yciC",72
"ompW",77
"yciE",6
"yciF",1
"yciG",0
"trpA",626
"trpB",968
"trpC",512
"trpD",507
"trpE",405
"trpL",1
"yciV",60
"yciO",87
"yciQ",43
"rluB",224
"btuR",67
"yciK",99
"sohB",242
"yciN",35
"topA",850
"cysB",191
"ymiA",2
"yciX",8
"acnA",512
"ribA",98
"pgpB",52
"yciS",58
"yciM",120
"pyrF",78
"yciH",64
"osmB",11
"yciT",116
"yciZ",7
"gmr",49
"ymiB",1
"rnb",849
"yciW",109
"fabI",1157
"ycjD",13
"sapF",55
"sapD",76
"sapC",37
"sapB",35
"sapA",105
"ymjA",15
"puuP",27
"puuA",73
"puuD",19
"puuR",35
"puuC",30
"puuB",12
"puuE",25
"pspF",30
"pspA",116
"pspB",14
"pspC",23
"pspD",8
"pspE",48
"ycjM",3
"ycjN",2
"ycjO",3
"ycjP",3
"ycjQ",5
"ycjR",4
"ycjS",11
"ycjT",15
"ycjU",3
"ycjV",5
"ompG",2
"ycjW",25
"ycjX",93
"ycjF",62
"tyrR",223
"tpx",1137
"ycjG",70
"mpaA",75
"ymjC",1
"ymjD",0
"ycjY",4
"pgrR",14
"mppA",99
"ynaI",27
"ynaJ",132
"uspE",387
"fnr",597
"ogt",34
"abgT",8
"abgB",16
"abgA",5
"abgR",16
"mcaS",5
"smrA",22
"ydaM",49
"ydaN",85
"fnrS",9
"dbpA",66
"ttcA",123
"intR",32
"ydaQ",1
"ydaC",0
"ralA",0
"ralR",0
"recT",5
"recE",12
"racC",0
"ydaE",1
"kilR",1
"sieB",3
"ydaF",2
"ydaG",5
"racR",76
"ydaS",1
"ydaT",7
"ydaU",9
"ydaV",5
"ydaW",4
"rzpR",1
"rzoR",0
"trkG",24
"ynaK",1
"ydaY",3
"tmpR",7
"lomR",3
"stfR",10
"tfaR",0
"pinR",0
"ynaE",4
"ttcC",3
"uspF",60
"ompN",9
"micC",0
"pfo",386
"ydbJ",23
"hslJ",57
"ldhA",122
"ydbH",68
"ynbE",6
"ydbL",24
"feaR",14
"feaB",48
"tynA",8
"paaZ",4
"paaA",4
"paaB",0
"paaC",5
"paaD",8
"paaE",0
"paaF",2
"paaG",0
"paaH",6
"paaI",1
"paaJ",15
"paaK",18
"paaX",26
"paaY",35
"ynbG",0
"ydbA",167
"ydbC",9
"ydbD",4
"ynbA",0
"ynbB",2
"ynbC",7
"ynbD",23
"azoR",80
"hrpA",322
"ydcF",49
"aldA",621
"gapC",321
"cybB",74
"rydC",11
"ydcA",21
"hokB",4
"mokB",0
"sokB",1
"trg",197
"ydcI",142
"ydcJ",14
"opgD",181
"ydcH",16
"rimL",26
"ydcK",20
"tehA",28
"tehB",69
"ydcL",149
"insP",15
"insQ",83
"ydcO",10
"ydcN",7
"ydcP",159
"yncJ",4
"hicA",2
"hicB",15
"ydcR",66
"ydcS",10
"ydcT",4
"ydcU",13
"ydcV",12
"patD",32
"yncL",7
"ydcX",7
"ydcY",56
"ydcZ",44
"mnaT",78
"curA",45
"mcbR",13
"yncD",62
"yncE",898
"ansP",33
"yncG",6
"yncH",2
"rhsE",3
"ydcD",3
"yncI",11
"ydcC",1
"pptA",3
"yddH",8
"nhoA",22
"yddE",54
"narV",7
"narW",12
"narY",11
"narZ",41
"narU",6
"yddK",2
"yddL",0
"yddG",18
"fdnG",19
"fdnH",4
"fdnI",7
"yddM",13
"adhP",49
"maeA",559
"sra",22
"bdm",1
"osmC",84
"ddpF",24
"ddpD",4
"ddpC",7
"ddpB",7
"ddpA",10
"ddpX",0
"dosP",82
"dosC",73
"yddW",37
"gadC",31
"gadB",11
"pqqL",42
"yddB",35
"yddA",8
"ydeM",3
"ydeN",10
"ydeO",6
"safA",0
"ydeP",22
"ydeQ",4
"ydeR",1
"ydeS",1
"ydeT",2
"yneL",0
"hipA",40
"hipB",3
"yneO",94
"lsrK",29
"lsrR",20
"lsrA",7
"lsrC",3
"lsrD",2
"lsrB",12
"lsrF",16
"lsrG",8
"tam",26
"yneE",19
"uxaB",6
"yneF",17
"yneG",27
"glsB",43
"sad",77
"yneJ",13
"yneK",6
"ydeA",52
"marC",33
"marR",23
"marA",59
"marB",41
"eamA",131
"ydeE",24
"yneM",23
"mgrR",9
"dgcZ",29
"ydeI",7
"ydeJ",7
"dcp",432
"ydfG",317
"rspR",74
"ydfZ",4
"ydfI",10
"ydfJ",174
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",6
"rspA",8
"ynfA",6
"ynfB",85
"speG",100
"ynfC",46
"ynfD",13
"ynfE",14
"ynfF",24
"ynfG",11
"ynfH",16
"dmsD",44
"clcB",21
"ynfK",21
"mlc",108
"ynfL",16
"ynfM",58
"asr",9
"ydgU",1
"ydgD",45
"mdtI",8
"mdtJ",7
"tqsA",35
"pntB",3453
"pntA",3728
"ydgH",406
"ydgI",12
"folM",47
"ydgC",24
"rstA",62
"rstB",94
"tus",28
"fumC",193
"fumA",454
"manA",200
"ydgA",449
"uidC",5
"uidB",3
"uidA",4
"uidR",69
"hdhA",71
"malI",14
"malX",25
"malY",53
"add",87
"ydgJ",188
"blr",7
"cnu",16
"ydgK",65
"rsxA",46
"rsxB",49
"rsxC",163
"rsxD",40
"rsxG",31
"rsxE",26
"nth",32
"dtpA",26
"gstA",140
"pdxY",159
"tyrS",609
"pdxH",141
"mliC",13
"anmK",63
"slyB",491
"slyA",178
"ydhI",2
"ydhJ",12
"ydhK",21
"sodC",43
"ydhF",54
"ydhL",1
"nemR",11
"nemA",103
"gloA",193
"rnt",54
"lhr",177
"grxD",284
"mepH",44
"sodB",939
"ydhP",47
"ynhF",12
"purR",285
"ydhB",33
"ydhC",9
"cfa",353
"ribC",142
"mdtK",146
"ydhQ",211
"valV",0
"valW",4
"ydhR",60
"ydhS",26
"ydhT",14
"ydhU",5
"ydhX",4
"ydhW",6
"ydhV",5
"ydhY",0
"ydhZ",7
"pykF",912
"lpp",5117
"ldtE",87
"sufE",38
"sufS",100
"sufD",129
"sufC",56
"sufB",147
"sufA",24
"rydB",7
"ydiH",49
"menI",199
"ydiJ",963
"ydiK",110
"rprA",1
"ydiL",1
"ydiM",1
"ydiN",2
"ydiB",4
"aroD",56
"ydiF",3
"ydiO",7
"ydiP",8
"ydiQ",5
"ydiR",16
"ydiS",7
"ydiT",1
"fadK",28
"ppsA",1518
"ppsR",100
"aroH",170
"ydiE",21
"ydiU",167
"ydiV",51
"nlpC",50
"btuD",71
"btuE",60
"btuC",44
"ihfA",628
"pheT",1476
"pheS",596
"pheM",15
"rplT",3055
"rpmI",2840
"infC",2519
"thrS",2577
"arpB",1
"yniD",3
"ydiY",82
"pfkB",26
"ydiZ",22
"yniA",60
"yniB",48
"yniC",49
"ydjM",8
"ydjN",593
"ydjO",29
"cedA",3
"katE",181
"chbG",23
"chbF",15
"chbR",15
"chbA",10
"chbC",12
"chbB",19
"osmE",131
"nadE",369
"cho",52
"ves",83
"spy",33
"astE",3
"astB",10
"astD",6
"astA",4
"astC",5
"xthA",124
"ydjX",9
"ydjY",19
"ydjZ",8
"ynjA",19
"ynjB",63
"ynjC",29
"ynjD",10
"ynjE",56
"ynjF",12
"nudG",49
"ynjH",44
"gdhA",3080
"ynjI",102
"topB",324
"selD",452
"ydjA",209
"sppA",236
"ansA",142
"pncA",90
"ydjE",10
"ydjF",23
"ydjG",9
"ydjH",6
"ydjI",3
"ydjJ",7
"ydjK",7
"ydjL",4
"yeaC",170
"msrB",159
"gapA",5708
"yeaD",156
"yeaE",63
"mipA",451
"yeaG",258
"yeaH",75
"yeaI",7
"yeaJ",17
"yeaK",49
"yoaI",11
"yeaL",20
"yeaM",19
"yeaN",12
"yeaO",40
"yoaF",22
"yeaP",147
"yoaK",16
"yoaJ",3
"yeaQ",115
"yoaG",2
"yeaR",4
"leuE",5
"dmlR",23
"dmlA",26
"yeaV",5
"yeaW",2
"yeaX",15
"rnd",68
"fadD",53
"yeaY",73
"tsaB",72
"yoaA",88
"yoaB",149
"yoaC",29
"yoaH",16
"pabB",45
"nudL",36
"sdaA",40
"yoaD",16
"yoaE",135
"manX",1025
"manY",863
"manZ",1045
"yobD",46
"mntP",8
"rlmA",60
"cspC",1334
"yobF",161
"yebO",88
"mgrB",9
"yobH",14
"kdgR",114
"yebQ",16
"htpX",317
"prc",874
"proQ",850
"msrC",282
"yebS",41
"yebT",143
"rsmF",57
"yebV",40
"yebW",2
"pphA",13
"ryeA",3
"sdsR",0
"yebY",96
"yebZ",176
"yobA",81
"holE",18
"yobB",30
"exoX",44
"ptrB",75
"yebE",39
"yebF",58
"yebG",38
"purT",194
"eda",231
"edd",119
"zwf",712
"yebK",84
"pykA",573
"lpxM",64
"mepM",230
"znuA",316
"znuC",79
"znuB",48
"ruvB",94
"ruvA",71
"yobI",0
"yebB",4
"ruvC",217
"yebC",397
"nudB",225
"aspS",958
