"","x"
"yebF",193
"yebG",89
"purT",520
"eda",445
"edd",465
"zwf",2196
"yebK",134
"pykA",1702
"lpxM",172
"mepM",211
"znuA",296
"znuC",116
"znuB",81
"ruvB",260
"ruvA",151
"yobI",0
"yebB",22
"ruvC",566
"yebC",1157
"nudB",531
"aspS",2369
"yecD",138
"yecE",110
"yecN",123
"cmoA",269
"cmoB",216
"torZ",67
"torY",8
"cutC",194
"yecM",128
"argS",820
"yecT",34
"flhE",72
"flhA",612
"flhB",485
"cheZ",2481
"cheY",1794
"cheB",1424
"cheR",1508
"tap",4360
"tar",7655
"cheW",3610
"cheA",7621
"motB",1870
"motA",1370
"flhC",413
"flhD",180
"uspC",24
"otsA",538
"otsB",195
"araH",72
"araG",53
"araF",22
"ftnB",93
"yecJ",90
"azuC",28
"yecR",96
"ftnA",275
"yecH",21
"tyrP",82
"yecA",472
"leuZ",504
"cysT",245
"glyW",91
"pgsA",166
"uvrC",770
"uvrY",423
"yecF",23
"sdiA",150
"yecC",298
"yecS",273
"dcyD",658
"fliY",3005
"fliZ",2284
"fliA",2878
"fliC",108900
"fliD",5866
"fliS",1086
"fliT",714
"amyA",797
"yedD",193
"yedE",249
"yedF",60
"yedK",20
"yedL",33
"yedN",44
"intG",187
"fliE",247
"fliF",1694
"fliG",1111
"fliH",619
"fliI",868
"fliJ",216
"fliK",677
"fliL",935
"fliM",1877
"fliN",489
"fliO",242
"fliP",201
"fliQ",47
"fliR",90
"rcsA",94
"dsrB",36
"yodD",46
"dsrA",7
"yedP",94
"yedQ",166
"yodC",135
"yedI",211
"yedA",34
"vsr",34
"dcm",267
"yedJ",210
"yedR",66
"rseX",1
"yedS",55
"hchA",578
"yedV",102
"yedW",129
"hiuH",63
"yedY",114
"yedZ",39
"zinT",52
"yodB",21
"serU",9
"mtfA",216
"asnT",9
"yeeJ",201
"yeeL",4
"shiA",1478
"amn",1522
"yeeN",411
"asnW",2
"yeeO",74
"asnU",2
"cbl",121
"nac",47
"asnV",1
"ldtA",168
"cobT",252
"cobS",148
"cobU",115
"yeeH",6
"yoeG",5
"yoeH",3
"yoeA",48
"yeeP",13
"isrC",1
"flu",340
"yeeR",36
"yeeS",9
"yeeT",6
"cbeA",8
"cbtA",5
"yeeW",0
"yoeD",3
"yoeF",17
"yeeX",987
"yeeA",97
"sbmC",124
"dacD",61
"sbcB",298
"yeeD",149
"yeeE",521
"plaP",702
"yoeI",14
"yeeY",113
"yeeZ",615
"yoeB",66
"yefM",124
"hisL",5
"hisG",1098
"hisD",1342
"hisC",1097
"hisB",1333
"hisH",597
"hisA",578
"hisF",601
"hisI",849
"wzzB",1314
"ugd",99
"gnd",5348
"wbbL",423
"wbbK",301
"wbbJ",343
"wbbI",538
"wbbH",282
"glf",907
"wzxB",359
"rfbC",205
"rfbA",617
"rfbD",513
"rfbB",776
"wcaN",1263
"wcaM",70
"wcaL",26
"wcaK",30
"wzxC",15
"wcaJ",10
"cpsG",18
"cpsB",21
"wcaI",19
"wcaH",4
"wcaG",32
"gmd",43
"wcaF",4
"wcaE",5
"wcaD",8
"wcaC",7
"wcaB",1
"wcaA",8
"wzc",24
"wzb",3
"wza",11
"yegH",212
"asmA",481
"dcd",380
"udk",170
"yegE",357
"alkA",41
"yegD",66
"yegI",35
"yegJ",2
"yegK",8
"yegL",1
"sibA",4
"ibsA",0
"sibB",0
"ibsB",0
"mdtA",42
"mdtB",88
"mdtC",61
"iceT",12
"baeS",35
"baeR",132
"yegP",99
"yegQ",307
"cyaR",42
"ogrK",26
"yegZ",12
"yegR",9
"yegS",66
"gatR",97
"gatD",452
"gatC",2279
"gatB",666
"gatA",1737
"gatZ",7874
"gatY",5612
"fbaB",906
"yegT",20
"yegU",52
"yegV",63
"yegW",65
"yegX",89
"thiD",408
"thiM",583
"rcnR",27
"rcnA",22
"rcnB",93
"yehA",7
"yehB",12
"yehC",2
"yehD",6
"yehE",34
"mrp",582
"metG",2037
"yehH",52
"yehI",78
"yehK",1
"yehL",7
"yehM",10
"yehP",6
"yehQ",16
"yehR",19
"yehS",77
"yehT",62
"yehU",79
"mlrA",81
"yohO",5
"yehW",45
"yehX",57
"yehY",49
"osmF",111
"bglX",646
"dld",1335
"pbpG",274
"yohC",22
"yohD",32
"yohF",34
"mdtQ",3
"yohP",3
"dusC",50
"yohJ",7
"yohK",32
"cdd",143
"sanA",41
"yeiS",39
"preT",10
"preA",21
"mglC",67
"mglA",120
"mglB",219
"galS",23
"yeiB",251
"folE",1948
"yeiG",1025
"cirA",18031
"lysP",1394
"yeiE",149
"yeiH",85
"nfo",298
"yeiI",158
"nupX",15
"rihB",6
"yeiL",10
"psuT",21
"psuG",11
"psuK",2
"fruA",499
"fruK",223
"fruB",184
"setB",15
"yeiW",15
"yeiP",264
"yeiQ",75
"yeiR",110
"lpxT",66
"mepS",1074
"rtn",102
"yejA",143
"yejB",43
"yejE",57
"yejF",217
"yejG",177
"bcr",268
"rsuA",321
"yejH",96
"rplY",1724
"yejK",440
"yejL",139
"yejM",527
"proL",6
"yejO",216
"narP",167
"ccmH",80
"dsbE",24
"ccmF",99
"ccmE",40
"ccmD",4
"ccmC",41
"ccmB",22
"ccmA",45
"napC",26
"napB",24
"napH",19
"napG",25
"napA",134
"napD",2
"napF",9
"eco",69
"mqo",476
"yojI",351
"alkB",20
"ada",50
"apbE",54
"ompC",14969
"micF",6
"rcsD",851
"rcsB",1141
"rcsC",350
"atoS",33
"atoC",56
"atoD",4
"atoA",1
"atoE",10
"atoB",16
"yfaP",14
"yfaQ",22
"yfaS",55
"yfaT",4
"yfaA",12
"gyrA",3843
"ubiG",285
"yfaL",281
"nrdA",2067
"nrdB",961
"yfaE",118
"inaA",102
"yfaH",19
"glpQ",564
"glpT",475
"glpA",783
"glpB",578
"glpC",623
"yfaD",21
"ypaA",72
"rhmA",55
"rhmT",16
"rhmD",10
"rhmR",5
"yfaY",246
"yfaZ",55
"nudI",17
"ais",4
"arnB",57
"arnC",16
"arnA",94
"arnD",9
"arnT",10
"arnE",10
"arnF",46
"pmrD",49
"menE",141
"menC",267
"menB",271
"menH",36
"menD",215
"menF",320
"elaB",700
"elaA",105
"rbn",79
"elaD",15
"yfbK",20
"yfbL",5
"yfbM",10
"yfbN",5
"yfbO",8
"yfbP",35
"nuoN",970
"nuoM",1030
"nuoL",1444
"nuoK",103
"nuoJ",386
"nuoI",454
"nuoH",536
"nuoG",2493
"nuoF",1205
"nuoE",704
"nuoC",1560
"nuoB",724
"nuoA",265
"lrhA",376
"alaA",640
"yfbR",102
"yfbS",135
"yfbT",596
"yfbU",624
"yfbV",193
"ackA",1279
"pta",1657
"yfcC",14
"yfcD",396
"yfcE",288
"yfcF",89
"yfcG",32
"folX",223
"yfcH",480
"yfcI",82
"hisP",193
"hisM",163
"hisQ",269
"hisJ",1484
"argT",750
"ubiX",89
"purF",1425
"cvpA",477
"dedD",260
"folC",314
"accD",1479
"dedA",294
"truA",395
"usg",403
"pdxB",551
"flk",115
"yfcJ",57
"fabB",4188
"mnmC",246
"yfcL",117
"epmC",247
"yfcA",153
"mepA",445
"aroC",1102
"prmB",735
"smrB",166
"yfcO",152
"yfcP",9
"yfcQ",2
"yfcR",3
"yfcS",5
"yfcU",52
"yfcV",5
"sixA",249
"fadJ",138
"fadI",66
"yfcZ",230
"fadL",280
"yfdF",16
"mlaA",418
"yfdC",55
"argW",1
"intS",114
"gtrA",122
"gtrB",619
"gtrS",301
"tfaS",12
"yfdK",7
"yfdL",7
"yfdM",0
"yfdN",1
"oweS",0
"yfdP",7
"yfdQ",20
"yfdR",1
"yfdS",2
"yfdT",8
"ypdJ",3
"torI",49
"pawZ",0
"dsdC",32
"dsdX",21
"dsdA",90
"emrY",12
"emrK",6
"evgA",213
"evgS",307
"yfdE",6
"yfdV",0
"oxc",14
"frc",13
"yfdX",10
"ypdI",12
"yfdY",20
"lpxP",220
"ypdK",7
"alaC",566
"ypdA",100
"ypdB",107
"ypdC",54
"fryA",41
"ypdE",13
"ypdF",8
"fryC",4
"fryB",4
"glk",292
"yfeO",102
"ypeC",262
"mntH",1641
"nupC",539
"yfeA",172
"alaX",24
"alaW",9
"yfeC",58
"yfeD",66
"gltX",1717
"valU",55
"valX",933
"valY",59
"lysV",1
"xapR",48
"xapB",16
"xapA",5
"yfeN",13
"yfeR",45
"yfeH",106
"ypeB",15
"ligA",327
"zipA",1047
"cysZ",147
"cysK",6802
"ptsH",2762
"ptsI",12337
"crr",4302
"pdxK",383
"yfeK",16
"yfeS",127
"cysM",709
"cysA",820
"cysW",366
"cysU",311
"cysP",832
"ucpA",179
"murR",27
"murQ",51
"murP",39
"yfeW",55
"yfeX",474
"yfeY",187
"yfeZ",59
"ypeA",89
"amiA",197
"hemF",156
"eutR",73
"eutK",53
"eutL",88
"eutC",131
"eutB",663
"intZ",190
"yffL",39
"yffM",0
"yffN",4
"yffO",16
"yffP",16
"yffQ",8
"yffR",92
"yffS",253
"eutA",17
"eutH",10
"eutG",10
"eutJ",5
"eutE",6
"eutN",0
"eutM",13
"eutD",10
"eutT",7
"eutQ",10
"eutP",3
"eutS",2
"maeB",2581
"talA",759
"tktB",1801
"ypfG",111
"nudK",119
"aegA",34
"narQ",100
"acrD",83
"ypfM",16
"yffB",153
"dapE",403
"ypfN",89
"ypfH",101
"tmcA",280
"ypfJ",304
"purC",1325
"bamC",1707
"dapA",2202
"gcvR",468
"bcp",1043
"hyfA",3
"hyfB",12
"hyfC",6
"hyfD",12
"hyfE",5
"hyfF",17
"hyfG",24
"hyfH",14
"hyfI",21
"hyfJ",6
"hyfR",32
"focB",49
"yfgO",159
"bepA",589
"yfgD",432
"hda",221
"uraA",419
"upp",692
"purM",1159
"purN",684
"ppk",813
"ppx",621
"yfgF",40
"yfgG",143
"yfgH",7
"yfgI",13
"guaA",2983
"guaB",2169
"xseA",677
"yfgJ",79
"der",818
"bamB",1270
"yfgM",732
"hisS",1782
"ispG",1079
"rodZ",773
"rlmN",324
"ndk",488
"pbpC",54
"yfhM",460
"sseA",244
"ryfA",59
"sseB",208
"pepB",513
"iscX",100
"fdx",242
"hscA",750
"hscB",269
"iscA",630
"iscU",878
"iscS",1883
"iscR",729
"trmJ",395
"suhB",351
"yfhR",14
"csiE",59
"hcaT",49
"hcaR",108
"iroK",0
"hcaE",91
"hcaF",19
"hcaC",9
"hcaB",21
"hcaD",48
"yphA",35
"yphB",36
"yphC",40
"yphD",9
"yphE",17
"yphF",6
"yphG",24
"yphH",46
"glyA",6439
"hmp",254
"glnB",155
"glrR",184
"yfhG",147
"glrK",131
"glmY",530
"purL",3789
"mltF",45
"tadA",87
"pgpC",105
"yfhH",37
"yfhL",28
"shoB",20
"ohsC",0
"acpS",177
"pdxJ",507
"recO",176
"era",673
"rnc",313
"lepB",639
"lepA",1386
"rseC",153
"rseB",754
"rseA",1373
"rpoE",581
"nadB",416
"trmN",86
"srmB",467
"yfiE",64
"eamB",27
"grcA",1834
"ung",286
"yfiF",533
"trxC",110
"yfiP",52
"pka",192
"pssA",973
"yfiM",473
"kgtP",5474
"rrfG",13
"rrlG",0
"gltW",24
"rrsG",12218
"clpB",2290
"ryfD",40
"yfiH",141
"rluD",323
"bamD",2074
"raiA",1228
"pheL",9
"pheA",1452
"tyrA",1030
"aroF",1755
"yfiL",11
"yfiR",75
"yfiN",76
"yfiB",117
"rplS",3213
"trmD",7253
"rimM",5260
"rpsP",1296
"ffh",862
"ypjD",178
"yfjD",252
"grpE",1001
"nadK",290
"recN",224
"bamE",535
"ratB",187
"ratA",130
"smpB",465
"ssrA",174948
"intA",350
"yfjH",62
"alpA",2
"yfjI",9
"yfjJ",4
"yfjK",246
"yfjL",336
"yfjM",7
"rnlA",476
"rnlB",139
"yfjP",6
"yfjQ",11
"yfjR",4
"ypjK",1
"yfjS",10
"yfjT",32
"yfjU",12
"yfjV",50
"yfjW",97
"ypjI",2
"yfjX",9
"yfjY",3
"ypjJ",2
"yfjZ",6
"ypjF",3
"psaA",0
"ypjA",184
"pinH",2
"ypjC",5
"ileY",0
"ygaQ",15
"csiD",60
"lhgO",72
"gabD",166
"gabT",173
"gabP",56
"csiR",121
"ygaU",465
"yqaE",19
"ygaV",12
"ygaP",161
"stpA",750
"alaE",12
"ygaC",25
"ygaM",266
"nrdH",419
"nrdI",767
"nrdE",3362
"nrdF",928
"proV",286
"proW",189
"proX",294
"ygaY",35
"ygaZ",359
"ygaH",147
"mprA",585
"emrA",270
"emrB",177
"luxS",1092
"micA",44
"gshA",1223
"yqaA",161
"yqaB",165
"argQ",35
"argZ",120
"argY",229
"argV",119
"serV",114
"csrA",890
"alaS",4530
"recX",10
"recA",1297
"pncC",100
"mltB",169
"srlA",16
"srlE",64
"srlB",13
"srlD",48
"srlM",8
"srlR",79
"srlQ",105
"norR",107
"norV",27
"norW",19
"hypF",82
"hydN",9
"ascG",193
"ascF",38
"ascB",44
"hycI",72
"hycH",19
"hycG",12
"hycF",8
"hycE",10
"hycD",2
"hycC",10
"hycB",1
"hycA",1
"hypA",8
"hypB",76
"hypC",10
"hypD",181
"hypE",55
"fhlA",110
"ygbA",7
"mutS",530
"pphB",9
"ygbI",73
"ygbJ",11
"ygbK",19
"ygbL",15
"ygbM",25
"ygbN",23
"rpoS",8445
"nlpD",6321
"pcm",274
"umpG",386
"truD",453
"ispF",183
"ispD",235
"ftsB",170
"ygbE",242
"cysC",510
"cysN",1912
"cysD",1109
"iap",114
"ygbF",19
"ygbT",76
"casE",47
"casD",33
"casC",25
"casB",13
"casA",32
"ygcB",37
"sokX",0
"cysH",664
"cysI",1468
"cysJ",1251
"queD",34
"ygcN",24
"ygcO",3
"ygcP",6
"ygcQ",14
"ygcR",7
"ygcS",6
"ygcU",12
"ygcW",1
"yqcE",12
"ygcE",21
"queE",156
"yqcG",0
"ygcG",3
"eno",10767
"pyrG",1910
"mazG",230
"mazF",135
"mazE",109
"relA",1247
"rlmD",227
"barA",285
"gudD",61
"gudX",36
"gudP",6
"yqcA",193
"truC",82
"yqcC",28
"csrB",35805
"syd",141
"queF",196
"ygdH",925
"sdaC",266
"sdaB",136
"ygdG",59
"fucO",46
"fucA",17
"fucP",5
"fucI",33
"fucK",57
"fucU",111
"fucR",132
"rlmM",290
"ygdD",30
"gcvA",105
"gcvB",23
"ygdI",78
"csdA",168
"csdE",127
"tcdA",187
"mltA",229
"metZ",116
"metW",483
"metV",63
"amiC",231
"argA",464
"recD",248
"recB",465
"ptrA",352
"recC",556
"ppdC",17
"ygdB",5
"ppdB",11
"ppdA",9
"thyA",587
"lgt",459
"ptsP",1453
"rppH",530
"mutH",61
"ygdQ",104
"ygdR",97
"tas",785
"lplT",116
"aas",288
"omrA",3
"omrB",0
"galR",196
"lysA",405
"lysR",64
"ygeA",198
"araE",45
"kduD",26
"kduI",25
"yqeF",179
"yqeG",27
"yqeH",13
"yqeI",15
"yqeJ",7
"yqeL",0
"yqeK",2
"ygeF",0
"ygeG",3
"ygeH",5
"ygeI",4
"pbl",1
"ygeK",3
"ygeN",4
"ygeO",10
"ygeQ",46
"glyU",15
"ygeR",210
"xdhA",32
"xdhB",17
"xdhC",13
"ygeV",56
"ygeW",8
"ygeX",11
"ygeY",8
"hyuA",15
"yqeA",24
"yqeB",42
"yqeC",5
"mocA",16
"ygfK",25
"ssnA",5
"ygfM",15
"xdhD",55
"xanQ",32
"guaD",91
"ghxQ",51
"ygfS",8
"ygfT",20
"uacT",1
"yqfG",1
"idi",56
"lysS",3146
"prfB",1913
"recJ",485
"dsbC",359
"xerD",219
"fldB",229
"cptA",100
"sdhE",96
"ygfZ",870
"yqfA",583
"yqfB",75
"bglA",927
"ygfF",63
"gcvP",1083
"gcvH",222
"gcvT",444
"ubiI",488
"ubiH",506
"pepP",1282
"ygfB",550
"zapA",355
"ssrS",3437
"fau",78
"sibC",4
"ibsC",0
"serA",14197
"rpiA",733
"yqfE",4
"argP",305
"scpA",33
"argK",11
"scpB",17
"scpC",30
"ygfI",41
"yggE",548
"argO",68
"mscS",724
"fbaA",7688
"pgk",6801
"epd",819
"yggC",103
"yggD",91
"yggF",11
"yggP",13
"cmtA",2
"cmtB",1
"tktA",6609
"loiP",175
"speB",236
"speA",1952
"yqgB",42
"yqgC",167
"metK",2678
"galP",329
"yggI",26
"endA",11
"rsmE",200
"gshB",713
"yqgE",362
"yqgF",186
"yggR",62
"yggS",159
"yggT",203
"yggU",143
"rdgB",192
"yggW",304
"yggM",23
"ansB",91
"yggN",252
"yggL",550
"trmI",319
"mutY",215
"yggX",255
"mltC",231
"nupG",86
"speC",317
"yqgA",30
"pheV",8
"yghD",20
"yghE",123
"yghF",11
"yghG",14
"pppA",57
"sslE",275
"glcA",73
"glcB",680
"glcG",174
"glcF",83
"glcE",50
"glcD",94
"glcC",147
"yghO",26
"yghQ",45
"yghR",7
"yghS",5
"yghT",3
"pitB",9
"gss",1051
"yghU",433
"hybG",8
"hybF",10
"hybE",49
"hybD",76
"hybC",194
"hybB",19
"hybA",20
"hybO",35
"yghW",2
"yghX",39
"gpr",92
"yqhA",244
"yghA",70
"exbD",1050
"exbB",2269
"metC",523
"yghB",133
"yqhC",90
"yqhD",954
"dkgA",621
"yqhG",15
"yqhH",7
"ygiQ",308
"ftsP",438
"plsC",228
"parC",735
"ygiS",99
"mqsA",90
"mqsR",65
"ygiV",22
"ygiW",26
"qseB",5
"qseC",32
"ygiZ",3
"mdaB",172
"ygiN",442
"parE",655
"yqiA",231
"cpdA",526
"yqiB",145
"nudF",263
"tolC",2845
"ygiB",514
"ygiC",799
"ygiD",69
"zupT",324
"ribB",643
"yqiC",226
"ygiL",5
"yqiG",14
"yqiH",7
"yqiI",30
"glgS",87
"yqiJ",2
"yqiK",26
"sibD",6
"ibsD",0
"sibE",30
"ibsE",0
"hldE",726
"glnE",1079
"ygiF",503
"ygiM",245
"cca",412
"bacA",217
"folB",45
"plsY",155
"ttdR",40
"ttdA",5
"ttdB",6
"ttdT",83
"tsaD",194
"rpsU",2204
"dnaG",971
"rpoD",2761
"mug",298
"ileX",14
"yqjH",495
"yqjI",136
"aer",556
"patA",732
"ygjH",9
"ebgR",103
"ebgA",18
"ebgC",0
"ygjI",1
"ygjJ",9
"ygjK",16
"fadH",22
"higA",29
"higB",13
"rlmG",92
"ygjP",28
"ygjQ",1
"ygjR",220
"alx",30
"sstT",977
"ygjV",5
"uxaA",90
"uxaC",142
"exuT",26
"exuR",284
"yqjA",160
"mzrA",112
"yqjC",543
"yqjD",561
"yqjE",387
"yqjK",429
"yqjF",9
"yqjG",164
"yhaH",176
"yhaI",18
"yhaJ",288
"yhaK",13
"yhaL",21
"yhaM",98
"yhaO",25
"tdcG",29
"tdcF",8
"tdcE",38
"tdcD",15
"tdcC",39
"tdcB",6
"tdcA",6
"tdcR",0
"yhaB",0
"yhaC",3
"rnpB",23688
"garK",42
"garR",49
"garL",13
"garP",2
"garD",48
"prlF",64
"yhaV",207
"agaR",253
"kbaZ",19
"agaV",3
"agaW",4
"agaA",13
"agaS",10
"kbaY",1
"agaB",3
"agaC",7
"agaD",7
"agaI",4
"yraH",16
"yraI",5
"yraJ",71
"yraK",53
"rsmI",188
"lpoA",943
"yraN",170
"diaA",229
"yraP",294
"yraQ",175
"yraR",58
"yhbO",45
"yhbP",27
"yhbQ",26
"yhbS",211
"yhbT",255
"yhbU",38
"yhbV",12
"yhbW",159
"mtr",120
"deaD",1297
"yrbN",43
"nlpI",2242
"pnp",6227
"psrO",12
"rpsO",2331
"truB",525
"rbfA",221
"infB",5397
"nusA",2148
"rimP",431
"metY",99
"argG",1526
"yhbX",27
"leuU",73
"secG",1452
"glmM",1185
"folP",157
"ftsH",3952
"rlmE",694
"yhbY",523
"greA",273
"dacB",239
"obgE",511
"yhbE",269
"rpmA",2776
"rplU",2240
"ispB",1102
"sfsB",41
"murA",1080
"ibaG",282
"mlaB",284
"mlaC",530
"mlaD",220
"mlaE",266
"mlaF",371
"yrbG",121
"kdsD",457
"kdsC",321
"lptC",362
"lptA",570
"lptB",584
"rpoN",1913
"hpf",1019
"ptsN",868
"yhbJ",1017
"npr",134
"yrbL",781
"mtgA",382
"elbB",261
"arcZ",24
"arcB",466
"yhcC",13
"gltB",20627
"gltD",6925
"gltF",96
"yhcA",16
"yhcD",61
"yhcE",27
"yhcF",58
"yhcG",67
"yhcH",22
"nanK",28
"nanE",25
"nanT",17
"nanA",34
"nanR",247
"dcuD",34
"sspB",383
"sspA",1216
"rpsI",4623
"rplM",4083
"zapE",246
"yhcB",804
"degQ",403
"degS",231
"mdh",7259
"argR",274
"yhcN",31
"yhcO",26
"aaeB",35
"aaeA",20
"aaeX",29
"aaeR",204
"tldD",803
"yhdP",460
"rng",633
"yhdE",337
"mreD",115
"mreC",546
"mreB",1561
"csrD",261
"acuI",368
"yrdF",12
"yrdE",15
"accB",1330
"accC",2505
"yhdT",6
"panF",111
"prmA",215
"dusB",1255
"fis",685
"yhdJ",15
"yhdU",4
"acrS",8
"acrE",11
"acrF",76
"yhdV",11
"yhdW",27
"yhdX",16
"yhdY",8
"yhdZ",31
"rrfF",275
"thrV",43
"rrfD",7
"rrlD",1059
"alaU",0
"ileU",0
"rrsD",1359
"yrdA",307
"yrdB",150
"aroE",245
"tsaC",268
"yrdD",477
"smg",589
"smf",102
"def",387
"fmt",658
"rsmB",419
"trkA",308
"mscL",287
"arfA",80
"zntR",91
"yhdN",74
"rplQ",6243
"rpoA",17298
"rpsD",11736
"rpsK",7994
"rpsM",7244
"rpmJ",2732
"secY",15554
"rplO",6528
"rpmD",1594
"rpsE",7378
"rplR",3666
"rplF",6219
"rpsH",5491
"rpsN",6072
"rplE",9587
"rplX",5020
"rplN",6125
"rpsQ",3162
"rpmC",2411
"rplP",4971
"rpsC",8216
"rplV",4837
"rpsS",3996
"rplB",11385
"rplW",5684
"rplD",6307
"rplC",9461
"rpsJ",7358
"gspB",45
"gspA",19
"gspC",6
"gspD",39
"gspE",28
"gspF",21
"gspG",3
"gspH",1
"gspI",3
"gspJ",7
"gspK",16
"gspL",22
"gspM",11
"gspO",47
"bfr",203
"bfd",105
"chiA",94
"tufA",9650
"fusA",37613
"rpsG",7461
"rpsL",5136
"tusB",107
"tusC",84
"tusD",214
"yheO",626
"fkpA",1132
"slyX",46
"slyD",2049
"yheV",79
"kefB",185
"kefG",82
"yheS",581
"yheT",148
"yheU",21
"prkB",432
"yhfA",360
"crp",2154
"yhfK",556
"argD",725
"pabA",61
"fic",115
"yhfG",10
"ppiA",251
"tsgA",167
"nirB",238
"nirD",19
"nirC",48
"cysG",359
"yhfL",4
"frlA",10
"frlB",10
"frlC",13
"frlD",11
"frlR",76
"yhfS",39
"yhfT",22
"yhfU",8
"php",10
"yhfW",6
"yhfX",5
"yhfY",7
"yhfZ",22
"trpS",1078
"gph",654
"rpe",472
"dam",307
"damX",2116
"aroB",1535
"aroK",975
"hofQ",20
"hofP",11
"hofO",1
"hofN",10
"hofM",22
"mrcA",320
"nudE",311
"yrfF",376
"yrfG",166
"hslR",121
"hslO",377
"yhgE",89
"pck",796
"envZ",307
"ompR",425
"greB",93
"yhgF",1023
"feoA",267
"feoB",1831
"feoC",293
"yhgA",32
"bioH",82
"gntX",146
"nfuA",1175
"gntT",138
"malQ",514
"malP",865
"malT",1663
"rtcA",116
"rtcB",53
"rtcR",45
"glpR",182
"glpG",287
"glpE",134
"glpD",10375
"yzgL",360
"glgP",2285
"glgA",1587
"glgC",2440
"glgX",1425
"glgB",3563
"asd",9025
"yhgN",50
"gntU",65
"gntK",20
"gntR",270
"yhhW",70
"yhhX",409
"ryhB",40
"yhhY",46
"yhhZ",4
"yrhA",4
"yrhB",4
"ggt",200
"yhhA",65
"ugpQ",126
"ugpC",103
"ugpE",29
"ugpA",30
"ugpB",341
"livF",1485
"livG",1212
"livM",1930
"livH",1683
"livK",3731
"panM",128
"livJ",13475
"rpoH",757
"ftsX",382
"ftsE",346
"ftsY",802
"rsmD",94
"yhhL",34
"yhhM",44
"yhhN",125
"zntA",171
"tusA",35
"yhhQ",22
"dcrB",434
"yhhS",154
"yhhT",72
"acpT",124
"nikA",18
"nikB",14
"nikC",4
"nikD",11
"nikE",10
"nikR",84
"rhsB",10
"yhhH",6
"yrhC",6
"yhhI",7
"yhhJ",311
"rbbA",1026
"yhiI",752
"yhiJ",21
"yhiL",7
"yhiM",18
"yhiN",216
"pitA",962
"uspB",117
"uspA",4641
"dtpB",64
"rsmJ",146
"prlC",968
"rlmJ",178
"gor",816
"dinQ",446
"agrA",11
"agrB",6
"arsR",10
"arsB",29
"arsC",30
"yhiS",11
"slp",60
"dctR",6
"yhiD",7
"hdeB",261
"hdeA",267
"hdeD",81
"arrS",3
"gadE",27
"mdtE",37
"mdtF",87
"gadW",143
"gadY",12
"gadX",89
"gadA",41
"yhjA",26
"treF",220
"yhjB",20
"yhjC",56
"yhjD",128
"yhjE",3356
"yhjG",929
"yhjH",1253
"kdgK",256
"yhjJ",331
"dctA",216
"yhjK",219
"bcsC",184
"bcsZ",20
"bcsB",54
"bcsA",39
"bcsQ",45
"yhjR",164
"bcsE",644
"bcsF",36
"bcsG",305
"ldrD",23
"rdlD",8
"yhjV",153
"dppF",287
"dppD",374
"dppC",195
"dppB",327
"dppA",12534
"proK",5
"eptB",92
"yhjX",15
"yhjY",136
"tag",138
"yiaC",74
"bisC",537
"yiaD",63
"ghrB",1222
"yiaF",609
"yiaG",121
"cspA",1724
"mokA",1
"hokA",0
"insJ",9
"insK",5
"sokA",0
"glyS",3449
"glyQ",1958
"ysaB",9
"wecH",33
"yiaA",4
"yiaB",0
"xylB",99
"xylA",29
"xylF",7
"xylG",39
"xylH",22
"xylR",95
"bax",668
"malS",79
"avtA",1494
"ysaA",99
"yiaJ",194
"yiaK",3
"yiaL",2
"yiaM",0
"yiaN",4
"yiaO",3
"lyxK",11
"sgbH",10
"sgbU",16
"sgbE",14
"ysaC",1
"ysaD",4
"yiaT",18
"yiaU",32
"yiaV",12
"yiaW",1
"aldB",37
"yiaY",2
"selB",664
"selA",318
"yibF",151
"rhsA",14
"yibA",11
"rhsJ",19
"yibG",5
"yibS",1
"yibW",4
"yibV",4
"yibU",1
"yibH",27
"yibI",13
"mtlA",610
"mtlD",301
"mtlR",219
"yibT",128
"yibL",152
"lldP",96
"lldR",67
"lldD",166
"trmL",111
"cysE",435
"gpsA",1221
"secB",1342
"grxC",669
"yibN",380
"gpmM",2072
"envC",634
"yibQ",195
"waaH",26
"tdh",207
"kbl",166
"yibB",159
"hldD",1060
"waaF",728
"waaC",339
"waaL",300
"waaU",162
"waaZ",82
"waaY",86
"waaR",137
"waaO",188
"waaB",210
"waaS",78
"waaP",164
"waaG",299
"waaQ",232
"waaA",190
"coaD",64
"mutM",94
"rpmG",2068
"rpmB",3031
"yicR",21
"dfp",516
"dut",484
"slmA",438
"pyrE",29
"rph",177
"yicC",444
"dinD",16
"yicG",8
"ligB",30
"gmk",636
"rpoZ",519
"spoT",2125
"trmH",194
"recG",439
"gltS",66
"xanP",606
"yicH",546
"yicI",93
"yicJ",20
"selC",7
"yicT",2
"setC",6
"yicL",149
"nlpA",648
"yicS",19
"nepI",89
"yicN",32
"adeQ",5
"adeD",70
"uhpT",478
"uhpC",52
"uhpB",92
"uhpA",145
"ilvN",163
"ilvB",1449
"ivbL",291
"istR",1
"tisB",126
"emrD",3
"yidF",17
"yidG",23
"yidH",11
"yidI",14
"yidJ",9
"yidK",9
"yidL",17
"glvG",11
"glvC",10
"yidP",11
"yidE",194
"ibpB",28
"ibpA",168
"yidQ",156
"yidR",200
"cbrA",9
"dgoT",17
"dgoD",30
"dgoA",14
"dgoK",34
"dgoR",62
"yidX",26
"yidA",545
"yidB",80
"gyrB",2084
"recF",205
