"","x"
"yaiW",132
"yaiY",12
"yaiZ",30
"ddlA",447
"iraP",197
"phoA",180
"psiF",59
"yaiC",26
"proC",156
"yaiI",72
"aroL",427
"yaiA",178
"aroM",61
"yaiE",216
"ykiA",31
"rdgC",231
"mak",150
"araJ",80
"sbcC",275
"sbcD",109
"phoB",93
"phoR",87
"brnQ",595
"proY",232
"malZ",198
"acpH",57
"queA",111
"tgt",440
"yajC",659
"secD",1597
"secF",796
"yajD",51
"tsx",576
"yajI",15
"nrdR",235
"ribD",639
"ribE",542
"nusB",546
"thiL",295
"pgpA",303
"yajO",502
"dxs",627
"ispA",332
"xseB",109
"thiI",299
"yajL",222
"panE",259
"yajQ",895
"yajR",111
"cyoE",1334
"cyoD",559
"cyoC",1065
"cyoB",3766
"cyoA",2267
"ampG",197
"yajG",174
"bolA",506
"tig",4658
"clpP",1355
"clpX",3176
"lon",2570
"hupB",2549
"ppiD",1625
"ybaV",18
"fadM",16
"queC",192
"ybaE",64
"cof",63
"ybaO",34
"mdlA",110
"mdlB",95
"glnK",5
"amtB",109
"tesB",152
"ybaY",351
"ybaZ",74
"ffs",100
"ybaA",17
"ylaB",91
"ylaC",109
"maa",122
"hha",241
"tomB",102
"acrB",3044
"acrA",1278
"acrR",67
"mscK",596
"ybaM",31
"priC",83
"ybaN",173
"apt",415
"dnaX",679
"ybaB",622
"recR",646
"htpG",1618
"adk",1136
"hemH",110
"aes",26
"gsk",221
"ybaL",340
"fsr",106
"ushA",641
"ybaK",198
"chiX",3
"ybaP",96
"ybaQ",140
"copA",3077
"glsA",585
"ybaT",344
"cueR",200
"ybbJ",134
"qmcA",296
"fetA",89
"fetB",115
"ybbN",812
"ybbO",278
"tesA",153
"ybbA",89
"ybbP",196
"rhsD",127
"ybbC",37
"rhsH",36
"ybbD",14
"ylbI",3
"ylbG",24
"mnmH",49
"allS",7
"allA",5
"allR",705
"gcl",17
"hyi",4
"glxR",11
"ybbW",11
"allB",15
"ybbY",15
"glxK",41
"allE",157
"allC",49
"allD",2
"fdrA",3
"ylbE",12
"ylbF",8
"ybcF",33
"purK",727
"purE",341
"lpxH",216
"ppiB",1597
"cysS",554
"ybcI",19
"ybcJ",140
"folD",535
"sfmA",6
"sfmC",5
"sfmD",21
"sfmH",2
"sfmF",3
"sfmZ",4
"argU",12
"intD",179
"xisD",0
"exoD",1
"peaD",3
"renD",12
"emrE",43
"ybcK",8
"ybcL",16
"ybcM",67
"ylcH",4
"ybcN",0
"ninE",1
"ybcO",1
"rusA",2
"ylcG",0
"quuD",12
"nmpC",1412
"essD",5
"rrrD",9
"rzpD",22
"rzoD",0
"borD",128
"ybcV",4
"ybcW",21
"ylcI",2
"nohD",3
"aaaD",4
"tfaD",7
"ybcY",14
"tfaX",4
"appY",159
"ompT",22370
"pauD",3
"envY",9
"ybcH",43
"nfrA",136
"nfrB",25
"cusS",68
"cusR",59
"cusC",26
"cusF",33
"cusB",47
"cusA",60
"pheP",168
"ybdG",181
"nfsB",528
"ybdF",58
"ybdJ",15
"ybdK",129
"sokE",0
"hokE",1
"entD",1191
"fepA",16209
"fes",1613
"ybdZ",296
"entF",12486
"fepE",39
"fepC",353
"fepG",209
"fepD",228
"entS",484
"fepB",640
"entC",4013
"entE",5426
"entB",3876
"entA",2893
"entH",1502
"cstA",1069
"ybdD",50
"ybdH",308
"ybdL",246
"ybdM",37
"ybdN",14
"ybdO",9
"dsbG",103
"ahpC",7072
"ahpF",1214
"uspG",417
"ybdR",49
"rnk",106
"rna",238
"citT",18
"citG",11
"citX",2
"citF",10
"citE",12
"citD",0
"citC",12
"citA",76
"citB",67
"dcuC",121
"pagP",29
"cspE",2676
"flc",41
"ybeM",79
"tatE",207
"lipA",735
"ybeF",37
"lipB",167
"ybeD",281
"dacA",760
"rlpA",748
"mrdB",169
"mrdA",228
"rlmH",145
"rsfS",138
"cobC",70
"nadD",186
"holA",314
"lptE",712
"leuS",2971
"ybeL",308
"ybeQ",87
"ybeR",2
"djlB",13
"ybeT",6
"ybeU",9
"djlC",29
"hscC",20
"rihA",79
"gltL",153
"gltK",110
"gltJ",125
"gltI",1020
"lnt",504
"ybeX",1139
"ybeY",357
"ybeZ",935
"miaB",441
"ubiF",471
"glnX",66
"glnV",115
"metU",75
"glnW",154
"glnU",193
"leuW",87
"metT",5
"asnB",1124
"umpH",466
"nagC",617
"nagA",450
"nagB",265
"nagE",676
"glnS",1950
"chiP",8
"chiQ",4
"fur",1011
"uof",68
"fldA",600
"ybfE",20
"ybfF",122
"seqA",486
"pgm",1908
"ybfP",13
"ybfG",6
"ybfI",4
"potE",48
"speF",19
"ybfK",2
"kdpE",36
"kdpD",260
"kdpC",15
"kdpB",32
"kdpA",8
"kdpF",0
"ybfA",269
"rhsC",112
"ybfB",6
"rhsO",12
"ybfC",9
"ybfQ",3
"ybfL",6
"ybfD",10
"ybgA",41
"phr",154
"dtpD",131
"ybgI",737
"ybgJ",661
"ybgK",720
"ybgL",355
"nei",138
"abrB",98
"ybgO",42
"ybgP",7
"ybgQ",13
"ybgD",2
"gltA",3114
"sdhC",70
"sdhD",38
"sdhA",336
"sdhB",149
"sucA",1726
"sucB",1293
"sucC",998
"sucD",906
"mngR",51
"mngA",10
"mngB",98
"cydA",7687
"cydB",5115
"cydX",451
"ybgE",646
"ybgC",108
"tolQ",343
"tolR",163
"tolA",445
"tolB",2247
"pal",4063
"ybgF",1632
"lysT",162
"valT",411
"lysW",193
"valZ",134
"lysY",73
"lysZ",96
"lysQ",8
"nadA",740
"pnuC",516
"zitB",188
"ybgS",91
"aroG",3506
"gpmA",15054
"galM",1111
"galK",190
"galT",185
"galE",213
"modF",544
"modE",156
"acrZ",60
"modA",144
"modB",126
"modC",194
"ybhA",117
"pgl",975
"ybhD",15
"ybhH",4
"ybhI",5
"ybhJ",41
"ybhC",751
"ybhB",238
"bioA",363
"bioB",288
"bioF",237
"bioC",111
"bioD",99
"uvrB",718
"ybhK",140
"moaA",269
"moaB",310
"moaC",296
"moaD",67
"moaE",270
"ybhL",472
"ybhM",15
"ybhN",53
"clsB",157
"ybhP",114
"ybhQ",42
"ybhR",91
"ybhS",106
"ybhF",349
"ybhG",290
"ybiH",96
"rhlE",205
"ybiA",19
"dinG",130
"ybiB",492
"ybiC",1271
"ybiJ",122
"ybiI",124
"ybiX",682
"fiu",3342
"mcbA",12
"rlmF",176
"ybiO",79
"glnQ",553
"glnP",491
"glnH",1369
"dps",3431
"rhtA",43
"ompX",7152
"opgE",68
"mntS",84
"mntR",110
"ybiR",101
"ldtB",909
"ybiT",713
"ybiU",55
"ybiV",115
"ybiW",46
"ybiY",6
"fsaA",56
"moeB",225
"moeA",421
"iaaA",1445
"gsiA",1645
"gsiB",1439
"gsiC",472
"gsiD",337
"yliE",138
"yliF",94
"rimO",191
"bssR",766
"yliI",81
"gstB",596
"dacC",497
"deoR",187
"ybjG",116
"mdfA",70
"ybjH",37
"ybjI",152
"ybjJ",101
"rcdA",15
"rybB",8
"ybjL",362
"ybjM",70
"grxA",40
"ybjC",21
"nfsA",232
"rimK",243
"ybjN",154
"potF",474
"potG",272
"potH",87
"potI",83
"ybjO",42
"rlmC",112
"artJ",1330
"artM",266
"artQ",308
"artI",875
"artP",337
"ybjP",416
"ybjQ",144
"amiD",371
"ybjS",196
"ybjT",427
"ltaE",594
"poxB",1056
"hcr",77
"hcp",13
"ybjE",83
"aqpZ",38
"ybjD",333
"ybjX",783
"macA",227
"macB",293
"cspD",977
"clpS",264
"clpA",5668
"serW",1
"infA",532
"aat",191
"cydC",532
"cydD",382
"trxB",1173
"lrp",2293
"ftsK",2055
"lolA",430
"rarA",418
"serS",2892
"dmsA",103
"dmsB",29
"dmsC",65
"ycaC",234
"ycaD",160
"ycaM",12
"ycaN",54
"ycaK",37
"pflA",240
"pflB",65353
"focA",1899
"ycaO",335
"ycaP",64
"serC",5778
"aroA",2177
"ycaL",29
"cmk",300
"rpsA",19073
"ihfB",1892
"ycaI",57
"msbA",572
"lpxK",234
"ycaQ",72
"ycaR",37
"kdsB",582
"ycbJ",165
"elyC",72
"smtA",207
"mukF",408
"mukE",296
"mukB",2417
"ldtD",584
"ycbK",682
"ycbL",954
"aspC",3413
"ompF",23916
"asnS",2810
"pncB",1464
"pepN",2523
"ssuB",53
"ssuC",3
"ssuD",24
"ssuA",8
"ssuE",12
"elfA",3
"elfD",5
"elfC",46
"elfG",38
"ycbU",6
"ycbV",14
"ycbF",45
"pyrD",214
"zapC",237
"ycbX",288
"rlmL",476
"uup",561
"pqiA",102
"pqiB",197
"pqiC",101
"rmf",3855
"fabA",1109
"ycbZ",484
"matP",109
"ompA",50795
"sulA",105
"sxy",71
"yccS",329
"yccF",92
"helD",563
"mgsA",501
"yccT",17
"yccU",273
"hspQ",556
"rlmI",287
"yccX",42
"tusE",46
"yccA",1417
"serT",2
"hyaA",91
"hyaB",174
"hyaC",44
"hyaD",43
"hyaE",31
"hyaF",49
"cbdA",385
"cbdB",257
"cbdX",38
"appA",280
"etk",111
"etp",16
"gfcE",45
"gfcD",29
"gfcC",8
"gfcB",6
"gfcA",25
"cspH",2
"cspG",247
"ymcE",12
"gnsA",39
"yccM",34
"torS",68
"torT",29
"torR",72
"torC",7
"torA",36
"torD",49
"cbpM",289
"cbpA",948
"yccE",12
"agp",289
"yccJ",914
"wrbA",1774
"ymdF",36
"rutG",42
"rutF",8
"rutE",5
"rutD",8
"rutC",5
"rutB",8
"rutA",10
"rutR",53
"putA",1033
"putP",443
"efeU",447
"efeO",986
"efeB",642
"phoH",188
"pgaD",22
"pgaC",19
"pgaB",32
"pgaA",61
"ycdT",80
"ymdE",2
"ycdU",6
"serX",2
"ghrA",471
"ycdX",518
"ycdY",382
"ycdZ",117
"csgG",197
"csgF",94
"csgE",111
"csgD",328
"csgB",3
"csgA",45
"csgC",5
"ymdA",17
"ymdB",137
"clsC",198
"opgC",41
"opgG",1351
"opgH",1515
"yceK",365
"msyB",416
"mdtG",57
"lpxL",134
"yceA",250
"yceI",160
"yceJ",17
"yceO",3
"solA",475
"bssS",210
"dinI",123
"pyrC",988
"yceB",173
"grxB",547
"mdtH",87
"rimJ",288
"yceH",437
"yceM",372
"murJ",175
"flgN",233
"flgM",89
"flgA",102
"flgB",88
"flgC",145
"flgD",298
"flgE",597
"flgF",252
"flgG",248
"flgH",106
"flgI",96
"flgJ",67
"flgK",849
"flgL",865
"rne",3618
"yceQ",149
"rluC",212
"yceF",297
"psrD",29
"yceD",2995
"rpmF",3319
"plsX",1660
"fabH",1361
"fabD",1878
"fabG",2733
"acpP",5356
"fabF",2840
"pabC",104
"yceG",107
"tmk",197
"holB",179
"ycfH",247
"ptsG",6219
"fhuE",2191
"hinT",335
"ycfL",311
"lpoB",589
"thiK",165
"nagZ",303
"ycfP",472
"ndh",2305
"ycfJ",85
"ycfQ",136
"bhsA",44
"ldtC",71
"mfd",1257
"ycfT",14
"lolC",286
"lolD",212
"lolE",437
"nagK",496
"cobB",314
"ycfZ",15
"ymfA",17
"potD",1941
"potC",219
"potB",305
"potA",431
"pepT",671
"roxA",778
"phoQ",504
"phoP",542
"purB",1257
"hflD",350
"mnmA",652
"nudJ",92
"rluE",53
"icd",12428
"ymfD",13
"ymfE",10
"lit",41
"intE",25
"xisE",1
"ymfI",84
"ymfJ",20
"cohE",126
"croE",3
"ymfL",13
"ymfM",4
"oweE",0
"aaaE",11
"ymfR",0
"beeE",4
"jayE",11
"ymfQ",2
"stfP",3
"tfaP",1
"tfaE",13
"stfE",4
"pinE",12
"mcrA",47
"icdC",1
"iraM",8
"ycgX",3
"bluR",239
"bluF",50
"ycgZ",10
"ymgA",23
"ariR",6
"ymgC",3
"ycgG",20
"ymgF",3
"ycgH",77
"ymgD",42
"ymgG",28
"ymgI",0
"ymgJ",2
"ycgI",8
"minE",555
"minD",1631
"minC",750
"ycgJ",112
"pliG",1760
"ycgL",189
"ycgM",458
"ycgN",132
"hlyE",32
"umuD",15
"umuC",37
"dsbB",152
"nhaB",544
"fadR",230
"ycgB",389
"dadA",563
"dadX",307
"cvrA",248
"ldcA",231
"emtA",237
"ycgR",537
"ymgE",40
"ycgY",12
"treA",73
"dhaM",927
"dhaL",387
"dhaK",689
"dhaR",129
"ycgV",100
"ychF",544
"pth",119
"ychH",202
"dauA",138
"prs",2689
"ispE",432
"lolB",254
"hemA",366
"prfA",276
"prmC",113
"ychQ",18
"ychA",428
"kdsA",1092
"ldrA",0
"rdlA",35
"ldrB",3
"rdlB",1
"ldrC",0
"rdlC",1
"chaA",250
"chaB",35
"chaC",203
"ychN",227
"ychO",104
"narL",380
"narX",172
"narK",68
"narG",231
"narH",122
"narJ",58
"narI",45
"rttR",6
"tpr",0
"tyrV",27
"tyrT",19
"purU",881
"ychJ",148
"rssA",292
"rssB",267
"galU",987
"hns",1676
"tdk",105
"insZ",48
"adhE",42816
"ychE",71
"oppA",25586
"oppB",1893
"oppC",1336
"oppD",1841
"oppF",1807
"yciU",257
"clsA",756
"yciY",74
"kch",192
"yciI",282
"tonB",1100
"yciA",68
"yciB",203
"yciC",170
"ompW",775
"yciE",40
"yciF",35
"yciG",20
"trpA",2634
"trpB",3606
"trpC",2154
"trpD",2362
"trpE",1898
"trpL",21
"yciV",155
"yciO",305
"yciQ",153
"rluB",296
"btuR",125
"yciK",198
"sohB",744
"yciN",96
"topA",1791
"cysB",515
"ymiA",6
"yciX",37
"acnA",571
"ribA",298
"pgpB",128
"yciS",161
"yciM",293
"pyrF",176
"yciH",121
"osmB",83
"yciT",343
"yciZ",39
"gmr",186
"ymiB",9
"rnb",1967
"yciW",449
"fabI",2601
"ycjD",16
"sapF",129
"sapD",223
"sapC",74
"sapB",100
"sapA",284
"ymjA",30
"puuP",27
"puuA",36
"puuD",27
"puuR",45
"puuC",28
"puuB",19
"puuE",26
"pspF",83
"pspA",182
"pspB",38
"pspC",49
"pspD",36
"pspE",127
"ycjM",9
"ycjN",3
"ycjO",2
"ycjP",2
"ycjQ",25
"ycjR",25
"ycjS",18
"ycjT",40
"ycjU",6
"ycjV",8
"ompG",4
"ycjW",42
"ycjX",204
"ycjF",132
"tyrR",582
"tpx",3096
"ycjG",237
"mpaA",198
"ymjC",2
"ymjD",0
"ycjY",22
"pgrR",62
"mppA",260
"ynaI",121
"ynaJ",246
"uspE",1439
"fnr",1678
"ogt",59
"abgT",20
"abgB",26
"abgA",14
"abgR",30
"mcaS",7
"smrA",88
"ydaM",222
"ydaN",163
"fnrS",90
"dbpA",123
"ttcA",239
"intR",32
"ydaQ",1
"ydaC",0
"ralA",0
"ralR",3
"recT",27
"recE",35
"racC",2
"ydaE",1
"kilR",2
"sieB",9
"ydaF",2
"ydaG",0
"racR",156
"ydaS",4
"ydaT",8
"ydaU",23
"ydaV",22
"ydaW",16
"rzpR",4
"rzoR",0
"trkG",110
"ynaK",9
"ydaY",10
"tmpR",22
"lomR",9
"stfR",51
"tfaR",1
"pinR",7
"ynaE",0
"ttcC",6
"uspF",277
"ompN",6
"micC",0
"pfo",635
"ydbJ",94
"hslJ",157
"ldhA",695
"ydbH",189
"ynbE",16
"ydbL",75
"feaR",18
"feaB",85
"tynA",36
"paaZ",19
"paaA",4
"paaB",0
"paaC",4
"paaD",11
"paaE",14
"paaF",9
"paaG",11
"paaH",22
"paaI",2
"paaJ",43
"paaK",31
"paaX",99
"paaY",83
"ynbG",1
"ydbA",637
"ydbC",74
"ydbD",14
"ynbA",3
"ynbB",12
"ynbC",38
"ynbD",51
"azoR",170
"hrpA",962
"ydcF",263
"aldA",235
"gapC",1563
"cybB",276
"rydC",20
"ydcA",58
"hokB",22
"mokB",0
"sokB",1
"trg",133
"ydcI",102
"ydcJ",18
"opgD",474
"ydcH",53
"rimL",69
"ydcK",61
"tehA",81
"tehB",223
"ydcL",391
"insP",45
"insQ",173
"ydcO",24
"ydcN",25
"ydcP",357
"yncJ",9
"hicA",15
"hicB",80
"ydcR",153
"ydcS",46
"ydcT",18
"ydcU",17
"ydcV",16
"patD",153
"yncL",33
"ydcX",1
"ydcY",141
"ydcZ",118
"mnaT",166
"curA",229
"mcbR",36
"yncD",79
"yncE",7122
"ansP",64
"yncG",24
"yncH",4
"rhsE",12
"ydcD",7
"yncI",6
"ydcC",3
"pptA",25
"yddH",79
"nhoA",58
"yddE",184
"narV",15
"narW",11
"narY",30
"narZ",75
"narU",11
"yddK",9
"yddL",0
"yddG",77
"fdnG",55
"fdnH",12
"fdnI",16
"yddM",78
"adhP",372
"maeA",887
"sra",425
"bdm",8
"osmC",759
"ddpF",109
"ddpD",15
"ddpC",23
"ddpB",5
"ddpA",17
"ddpX",3
"dosP",188
"dosC",269
"yddW",178
"gadC",3447
"gadB",1150
"pqqL",576
"yddB",669
"yddA",151
"ydeM",4
"ydeN",46
"ydeO",7
"safA",3
"ydeP",68
"ydeQ",4
"ydeR",1
"ydeS",7
"ydeT",6
"yneL",1
"hipA",135
"hipB",25
"yneO",337
"lsrK",78
"lsrR",55
"lsrA",23
"lsrC",6
"lsrD",8
"lsrB",38
"lsrF",39
"lsrG",27
"tam",106
"yneE",94
"uxaB",24
"yneF",39
"yneG",57
"glsB",108
"sad",231
"yneJ",37
"yneK",11
"ydeA",215
"marC",81
"marR",17
"marA",62
"marB",51
"eamA",167
"ydeE",43
"yneM",40
"mgrR",13
"dgcZ",70
"ydeI",33
"ydeJ",58
"dcp",1105
"ydfG",721
"rspR",224
"ydfZ",586
"ydfI",64
"ydfJ",330
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",16
"rspA",11
"ynfA",14
"ynfB",249
"speG",376
"ynfC",123
"ynfD",43
"ynfE",258
"ynfF",204
"ynfG",39
"ynfH",85
"dmsD",138
"clcB",41
"ynfK",301
"mlc",233
"ynfL",35
"ynfM",140
"asr",96
"ydgU",11
"ydgD",234
"mdtI",28
"mdtJ",3
"tqsA",95
"pntB",7168
"pntA",8605
"ydgH",1219
"ydgI",36
"folM",123
"ydgC",51
"rstA",234
"rstB",202
"tus",87
"fumC",95
"fumA",147
"manA",775
"ydgA",1833
"uidC",8
"uidB",8
"uidA",8
"uidR",155
"hdhA",842
"malI",55
"malX",69
"malY",182
"add",366
"ydgJ",367
"blr",8
"cnu",39
"ydgK",117
"rsxA",74
"rsxB",84
"rsxC",354
"rsxD",72
"rsxG",71
"rsxE",76
"nth",74
"dtpA",177
"gstA",453
"pdxY",391
"tyrS",1875
"pdxH",348
"mliC",50
"anmK",203
"slyB",2381
"slyA",475
"ydhI",28
"ydhJ",27
"ydhK",69
"sodC",142
"ydhF",238
"ydhL",17
"nemR",24
"nemA",195
"gloA",452
"rnt",91
"lhr",439
"grxD",266
"mepH",109
"sodB",156
"ydhP",121
"ynhF",31
"purR",712
"ydhB",73
"ydhC",62
"cfa",3375
"ribC",599
"mdtK",309
"ydhQ",753
"valV",1
"valW",5
"ydhR",476
"ydhS",203
"ydhT",31
"ydhU",22
"ydhX",24
"ydhW",15
"ydhV",16
"ydhY",3
"ydhZ",31
"pykF",4578
"lpp",15768
"ldtE",939
"sufE",242
"sufS",920
"sufD",1001
"sufC",389
"sufB",1272
"sufA",225
"rydB",55
"ydiH",66
"menI",211
"ydiJ",1316
"ydiK",354
"rprA",6
"ydiL",1
"ydiM",5
"ydiN",5
"ydiB",11
"aroD",230
"ydiF",15
"ydiO",27
"ydiP",41
"ydiQ",13
"ydiR",13
"ydiS",16
"ydiT",2
"fadK",33
"ppsA",1396
"ppsR",186
"aroH",449
"ydiE",44
"ydiU",332
"ydiV",102
"nlpC",315
"btuD",217
"btuE",278
"btuC",87
"ihfA",2306
"pheT",3657
"pheS",1490
"pheM",36
"rplT",6785
"rpmI",5877
"infC",5972
"thrS",7461
"arpB",13
"yniD",2
"ydiY",73
"pfkB",518
"ydiZ",157
"yniA",580
"yniB",145
"yniC",125
"ydjM",9
"ydjN",2154
"ydjO",47
"cedA",14
"katE",819
"chbG",66
"chbF",26
"chbR",58
"chbA",13
"chbC",24
"chbB",35
"osmE",820
"nadE",1227
"cho",94
"ves",68
"spy",65
"astE",11
"astB",27
"astD",11
"astA",10
"astC",8
"xthA",238
"ydjX",41
"ydjY",93
"ydjZ",39
"ynjA",71
"ynjB",142
"ynjC",80
"ynjD",53
"ynjE",371
"ynjF",38
"nudG",47
"ynjH",23
"gdhA",11719
"ynjI",251
"topB",687
"selD",1216
"ydjA",496
"sppA",441
"ansA",294
"pncA",187
"ydjE",15
"ydjF",49
"ydjG",16
"ydjH",8
"ydjI",15
"ydjJ",11
"ydjK",9
"ydjL",15
"yeaC",168
"msrB",179
"gapA",32782
"yeaD",695
"yeaE",109
"mipA",805
"yeaG",1372
"yeaH",356
"yeaI",16
"yeaJ",60
"yeaK",258
"yoaI",29
"yeaL",36
"yeaM",32
"yeaN",23
"yeaO",164
"yoaF",34
"yeaP",275
"yoaK",16
"yoaJ",9
"yeaQ",603
"yoaG",0
"yeaR",1
"leuE",48
"dmlR",111
"dmlA",72
"yeaV",11
"yeaW",1
"yeaX",29
"rnd",180
"fadD",94
"yeaY",194
"tsaB",134
"yoaA",186
"yoaB",367
"yoaC",128
"yoaH",57
"pabB",169
"nudL",130
"sdaA",199
"yoaD",37
"yoaE",389
"manX",2692
"manY",2747
"manZ",3253
"yobD",102
"mntP",3
"rlmA",89
"cspC",2670
"yobF",239
"yebO",182
"mgrB",20
"yobH",27
"kdgR",398
"yebQ",31
"htpX",715
"prc",1802
"proQ",1443
"msrC",532
"yebS",93
"yebT",360
"rsmF",149
"yebV",294
"yebW",25
"pphA",58
"ryeA",9
"sdsR",0
"yebY",219
"yebZ",338
"yobA",152
"holE",63
"yobB",70
"exoX",143
"ptrB",260
"yebE",74
"yebF",228
"yebG",90
"purT",558
