"","x"
"mhpD",9
"mhpF",11
"mhpE",20
"mhpT",32
"yaiL",142
"frmB",117
"frmA",309
"frmR",51
"yaiO",14
"yaiX",5
"insC1",0
"insD1",3
"yaiP",10
"yaiS",1
"tauA",13
"tauB",5
"tauC",6
"tauD",24
"hemB",463
"yaiT",71
"yaiV",6
"ampH",112
"sbmA",114
"yaiW",117
"yaiY",11
"yaiZ",23
"ddlA",191
"iraP",113
"phoA",177
"psiF",41
"yaiC",24
"proC",210
"yaiI",65
"aroL",500
"yaiA",217
"aroM",49
"yaiE",311
"ykiA",23
"rdgC",164
"mak",140
"araJ",68
"sbcC",279
"sbcD",95
"phoB",65
"phoR",60
"brnQ",261
"proY",145
"malZ",159
"acpH",59
"queA",119
"tgt",356
"yajC",518
"secD",1287
"secF",542
"yajD",70
"tsx",645
"yajI",12
"nrdR",169
"ribD",492
"ribE",526
"nusB",568
"thiL",193
"pgpA",253
"yajO",270
"dxs",590
"ispA",404
"xseB",86
"thiI",268
"yajL",165
"panE",200
"yajQ",445
"yajR",96
"cyoE",2811
"cyoD",1053
"cyoC",2116
"cyoB",7359
"cyoA",3930
"ampG",261
"yajG",270
"bolA",304
"tig",4783
"clpP",1083
"clpX",2315
"lon",1860
"hupB",2254
"ppiD",1357
"ybaV",18
"fadM",14
"queC",168
"ybaE",45
"cof",80
"ybaO",21
"mdlA",73
"mdlB",65
"glnK",25
"amtB",213
"tesB",132
"ybaY",282
"ybaZ",42
"ffs",92
"ybaA",13
"ylaB",61
"ylaC",94
"maa",90
"hha",191
"tomB",70
"acrB",2156
"acrA",1088
"acrR",102
"mscK",328
"ybaM",48
"priC",72
"ybaN",170
"apt",390
"dnaX",523
"ybaB",407
"recR",481
"htpG",723
"adk",913
"hemH",122
"aes",16
"gsk",182
"ybaL",450
"fsr",105
"ushA",490
"ybaK",121
"chiX",9
"ybaP",110
"ybaQ",173
"copA",3487
"glsA",38
"ybaT",34
"cueR",108
"ybbJ",92
"qmcA",199
"fetA",79
"fetB",69
"ybbN",548
"ybbO",274
"tesA",144
"ybbA",79
"ybbP",157
"rhsD",52
"ybbC",27
"rhsH",30
"ybbD",5
"ylbI",2
"ylbG",17
"mnmH",45
"allS",2
"allA",8
"allR",408
"gcl",11
"hyi",5
"glxR",1
"ybbW",5
"allB",19
"ybbY",13
"glxK",26
"allE",92
"allC",31
"allD",3
"fdrA",1
"ylbE",17
"ylbF",8
"ybcF",42
"purK",582
"purE",288
"lpxH",243
"ppiB",1218
"cysS",407
"ybcI",39
"ybcJ",136
"folD",481
"sfmA",0
"sfmC",2
"sfmD",15
"sfmH",3
"sfmF",4
"sfmZ",4
"argU",3
"intD",135
"xisD",0
"exoD",2
"peaD",3
"renD",12
"emrE",27
"ybcK",5
"ybcL",8
"ybcM",31
"ylcH",0
"ybcN",1
"ninE",0
"ybcO",0
"rusA",2
"ylcG",1
"quuD",4
"nmpC",1190
"essD",2
"rrrD",20
"rzpD",27
"rzoD",0
"borD",159
"ybcV",3
"ybcW",4
"ylcI",3
"nohD",1
"aaaD",2
"tfaD",1
"ybcY",14
"tfaX",6
"appY",25
"ompT",10307
"pauD",2
"envY",13
"ybcH",17
"nfrA",86
"nfrB",27
"cusS",99
"cusR",77
"cusC",354
"cusF",162
"cusB",262
"cusA",255
"pheP",117
"ybdG",137
"nfsB",363
"ybdF",40
"ybdJ",21
"ybdK",81
"sokE",0
"hokE",0
"entD",790
"fepA",16043
"fes",1317
"ybdZ",247
"entF",8231
"fepE",54
"fepC",317
"fepG",185
"fepD",169
"entS",422
"fepB",627
"entC",2857
"entE",4040
"entB",2627
"entA",2067
"entH",1103
"cstA",1258
"ybdD",42
"ybdH",171
"ybdL",64
"ybdM",22
"ybdN",11
"ybdO",8
"dsbG",85
"ahpC",4751
"ahpF",602
"uspG",258
"ybdR",36
"rnk",127
"rna",176
"citT",5
"citG",11
"citX",5
"citF",3
"citE",10
"citD",2
"citC",6
"citA",66
"citB",26
"dcuC",37
"pagP",9
"cspE",2839
"flc",29
"ybeM",56
"tatE",178
"lipA",364
"ybeF",13
"lipB",142
"ybeD",101
"dacA",533
"rlpA",661
"mrdB",160
"mrdA",246
"rlmH",164
"rsfS",114
"cobC",62
"nadD",139
"holA",275
"lptE",435
"leuS",2214
"ybeL",188
"ybeQ",38
"ybeR",2
"djlB",7
"ybeT",1
"ybeU",1
"djlC",18
"hscC",18
"rihA",127
"gltL",144
"gltK",101
"gltJ",148
"gltI",997
"lnt",306
"ybeX",761
"ybeY",210
"ybeZ",624
"miaB",320
"ubiF",299
"glnX",45
"glnV",42
"metU",33
"glnW",122
"glnU",151
"leuW",74
"metT",12
"asnB",912
"umpH",352
"nagC",500
"nagA",271
"nagB",246
"nagE",648
"glnS",1688
"chiP",9
"chiQ",7
"fur",709
"uof",54
"fldA",475
"ybfE",29
"ybfF",120
"seqA",392
"pgm",1534
"ybfP",17
"ybfG",3
"ybfI",4
"potE",13
"speF",17
"ybfK",0
"kdpE",20
"kdpD",127
"kdpC",5
"kdpB",24
"kdpA",1
"kdpF",0
"ybfA",89
"rhsC",67
"ybfB",1
"rhsO",10
"ybfC",11
"ybfQ",0
"ybfL",9
"ybfD",3
"ybgA",39
"phr",110
"dtpD",78
"ybgI",617
"ybgJ",553
"ybgK",566
"ybgL",267
"nei",133
"abrB",68
"ybgO",26
"ybgP",6
"ybgQ",7
"ybgD",1
"gltA",4532
"sdhC",266
"sdhD",216
"sdhA",1293
"sdhB",547
"sucA",5031
"sucB",3418
"sucC",3262
"sucD",2861
"mngR",62
"mngA",4
"mngB",61
"cydA",1607
"cydB",1098
"cydX",96
"ybgE",197
"ybgC",110
"tolQ",250
"tolR",100
"tolA",268
"tolB",1604
"pal",3501
"ybgF",1271
"lysT",160
"valT",284
"lysW",123
"valZ",106
"lysY",43
"lysZ",52
"lysQ",9
"nadA",618
"pnuC",461
"zitB",164
"ybgS",37
"aroG",2905
"gpmA",5638
"galM",780
"galK",375
"galT",203
"galE",238
"modF",664
"modE",141
"acrZ",47
"modA",430
"modB",288
"modC",415
"ybhA",114
"pgl",533
"ybhD",22
"ybhH",0
"ybhI",0
"ybhJ",31
"ybhC",505
"ybhB",78
"bioA",102
"bioB",118
"bioF",96
"bioC",31
"bioD",35
"uvrB",353
"ybhK",168
"moaA",263
"moaB",171
"moaC",186
"moaD",42
"moaE",166
"ybhL",251
"ybhM",9
"ybhN",31
"clsB",55
"ybhP",50
"ybhQ",27
"ybhR",35
"ybhS",61
"ybhF",236
"ybhG",193
"ybiH",55
"rhlE",184
"ybiA",13
"dinG",108
"ybiB",397
"ybiC",1115
"ybiJ",90
"ybiI",257
"ybiX",1395
"fiu",12408
"mcbA",10
"rlmF",143
"ybiO",63
"glnQ",477
"glnP",406
"glnH",1311
"dps",1707
"rhtA",26
"ompX",3737
"opgE",42
"mntS",168
"mntR",135
"ybiR",125
"ldtB",609
"ybiT",535
"ybiU",97
"ybiV",105
"ybiW",24
"ybiY",9
"fsaA",59
"moeB",190
"moeA",324
"iaaA",621
"gsiA",1026
"gsiB",797
"gsiC",277
"gsiD",182
"yliE",63
"yliF",37
"rimO",162
"bssR",115
"yliI",51
"gstB",461
"dacC",372
"deoR",218
"ybjG",89
"mdfA",68
"ybjH",45
"ybjI",150
"ybjJ",69
"rcdA",31
"rybB",3
"ybjL",204
"ybjM",29
"grxA",21
"ybjC",20
"nfsA",187
"rimK",152
"ybjN",106
"potF",494
"potG",214
"potH",112
"potI",91
"ybjO",32
"rlmC",123
"artJ",989
"artM",173
"artQ",118
"artI",351
"artP",139
"ybjP",166
"ybjQ",124
"amiD",229
"ybjS",185
"ybjT",375
"ltaE",397
"poxB",374
"hcr",28
"hcp",11
"ybjE",68
"aqpZ",24
"ybjD",385
"ybjX",635
"macA",152
"macB",189
"cspD",477
"clpS",218
"clpA",6705
"serW",2
"infA",506
"aat",120
"cydC",288
"cydD",270
"trxB",1097
"lrp",1638
"ftsK",1374
"lolA",280
"rarA",274
"serS",1982
"dmsA",61
"dmsB",14
"dmsC",27
"ycaC",59
"ycaD",81
"ycaM",9
"ycaN",27
"ycaK",12
"pflA",118
"pflB",10398
"focA",447
"ycaO",362
"ycaP",26
"serC",5615
"aroA",1932
"ycaL",32
"cmk",338
"rpsA",17655
"ihfB",1077
"ycaI",48
"msbA",512
"lpxK",169
"ycaQ",59
"ycaR",38
"kdsB",463
"ycbJ",80
"elyC",41
"smtA",190
"mukF",403
"mukE",262
"mukB",1727
"ldtD",567
"ycbK",508
"ycbL",670
"aspC",3695
"ompF",34783
"asnS",2019
"pncB",1102
"pepN",1870
"ssuB",36
"ssuC",13
"ssuD",18
"ssuA",12
"ssuE",7
"elfA",7
"elfD",0
"elfC",20
"elfG",32
"ycbU",6
"ycbV",12
"ycbF",49
"pyrD",368
"zapC",180
"ycbX",316
"rlmL",417
"uup",417
"pqiA",77
"pqiB",130
"pqiC",72
"rmf",1086
"fabA",840
"ycbZ",454
"matP",83
"ompA",51545
"sulA",85
"sxy",67
"yccS",198
"yccF",46
"helD",430
"mgsA",265
"yccT",23
"yccU",161
"hspQ",235
"rlmI",261
"yccX",45
"tusE",53
"yccA",1051
"serT",3
"hyaA",15
"hyaB",17
"hyaC",4
"hyaD",9
"hyaE",6
"hyaF",11
"cbdA",29
"cbdB",15
"cbdX",4
"appA",64
"etk",69
"etp",7
"gfcE",17
"gfcD",26
"gfcC",4
"gfcB",9
"gfcA",11
"cspH",1
"cspG",302
"ymcE",7
"gnsA",40
"yccM",27
"torS",76
"torT",20
"torR",40
"torC",3
"torA",14
"torD",31
"cbpM",97
"cbpA",256
"yccE",1
"agp",154
"yccJ",211
"wrbA",449
"ymdF",14
"rutG",23
"rutF",8
"rutE",13
"rutD",5
"rutC",0
"rutB",6
"rutA",6
"rutR",47
"putA",347
"putP",550
"efeU",408
"efeO",836
"efeB",604
"phoH",841
"pgaD",55
"pgaC",9
"pgaB",8
"pgaA",33
"ycdT",61
"ymdE",0
"ycdU",1
"serX",0
"ghrA",488
"ycdX",443
"ycdY",358
"ycdZ",123
"csgG",103
"csgF",48
"csgE",52
"csgD",115
"csgB",2
"csgA",28
"csgC",7
"ymdA",104
"ymdB",131
"clsC",136
"opgC",50
"opgG",1157
"opgH",1187
"yceK",115
"msyB",128
"mdtG",26
"lpxL",90
"yceA",159
"yceI",141
"yceJ",9
"yceO",1
"solA",429
"bssS",105
"dinI",158
"pyrC",1547
"yceB",119
"grxB",330
"mdtH",55
"rimJ",229
"yceH",338
"yceM",359
"murJ",238
"flgN",924
"flgM",522
"flgA",646
"flgB",1037
"flgC",1212
"flgD",2829
"flgE",5010
"flgF",2115
"flgG",2083
"flgH",833
"flgI",711
"flgJ",464
"flgK",3837
"flgL",3423
"rne",3043
"yceQ",182
"rluC",191
"yceF",211
"psrD",51
"yceD",2399
"rpmF",2327
"plsX",1107
"fabH",966
"fabD",1290
"fabG",2318
"acpP",4132
"fabF",2276
"pabC",72
"yceG",91
"tmk",120
"holB",172
"ycfH",162
"ptsG",5611
"fhuE",2367
"hinT",199
"ycfL",210
"lpoB",346
"thiK",117
"nagZ",245
"ycfP",332
"ndh",644
"ycfJ",61
"ycfQ",314
"bhsA",6
"ldtC",48
"mfd",925
"ycfT",4
"lolC",244
"lolD",167
"lolE",251
"nagK",369
"cobB",233
"ycfZ",22
"ymfA",21
"potD",1100
"potC",180
"potB",193
"potA",331
"pepT",421
"roxA",603
"phoQ",454
"phoP",487
"purB",1058
"hflD",296
"mnmA",474
"nudJ",79
"rluE",71
"icd",17633
"ymfD",4
"ymfE",10
"lit",24
"intE",35
"xisE",7
"ymfI",66
"ymfJ",14
"cohE",120
"croE",6
"ymfL",10
"ymfM",3
"oweE",1
"aaaE",12
"ymfR",0
"beeE",2
"jayE",4
"ymfQ",3
"stfP",0
"tfaP",4
"tfaE",4
"stfE",4
"pinE",1
"mcrA",27
"icdC",2
"iraM",2
"ycgX",6
"bluR",258
"bluF",141
"ycgZ",5
"ymgA",11
"ariR",1
"ymgC",4
"ycgG",8
"ymgF",1
"ycgH",34
"ymgD",21
"ymgG",23
"ymgI",1
"ymgJ",0
"ycgI",3
"minE",339
"minD",968
"minC",563
"ycgJ",49
"pliG",224
"ycgL",77
"ycgM",262
"ycgN",85
"hlyE",6
"umuD",2
"umuC",48
"dsbB",287
"nhaB",478
"fadR",234
"ycgB",286
"dadA",268
"dadX",151
"cvrA",342
"ldcA",120
"emtA",297
"ycgR",1181
"ymgE",22
"ycgY",7
"treA",41
"dhaM",790
"dhaL",366
"dhaK",541
"dhaR",132
"ycgV",84
"ychF",514
"pth",89
"ychH",75
"dauA",78
"prs",2077
"ispE",320
"lolB",267
"hemA",299
"prfA",184
"prmC",93
"ychQ",32
"ychA",322
"kdsA",688
"ldrA",0
"rdlA",17
"ldrB",1
"rdlB",0
"ldrC",0
"rdlC",2
"chaA",189
"chaB",12
"chaC",91
"ychN",132
"ychO",107
"narL",229
"narX",136
"narK",41
"narG",118
"narH",68
"narJ",18
"narI",30
"rttR",6
"tpr",0
"tyrV",29
"tyrT",14
"purU",646
"ychJ",157
"rssA",245
"rssB",181
"galU",660
"hns",2319
"tdk",75
"insZ",37
"adhE",7742
"ychE",24
"oppA",17788
"oppB",1254
"oppC",835
"oppD",1191
"oppF",1197
"yciU",180
"clsA",494
"yciY",49
"kch",95
"yciI",315
"tonB",814
"yciA",62
"yciB",132
"yciC",123
"ompW",399
"yciE",27
"yciF",6
"yciG",12
"trpA",1187
"trpB",1655
"trpC",1094
"trpD",1044
"trpE",911
"trpL",4
"yciV",90
"yciO",140
"yciQ",86
"rluB",289
"btuR",133
"yciK",155
"sohB",620
"yciN",90
"topA",1418
"cysB",461
"ymiA",4
"yciX",25
"acnA",957
"ribA",241
"pgpB",99
"yciS",110
"yciM",218
"pyrF",248
"yciH",131
"osmB",33
"yciT",268
"yciZ",54
"gmr",159
"ymiB",6
"rnb",1465
"yciW",251
"fabI",1972
"ycjD",10
"sapF",94
"sapD",149
"sapC",65
"sapB",70
"sapA",227
"ymjA",45
"puuP",65
"puuA",272
"puuD",102
"puuR",104
"puuC",118
"puuB",98
"puuE",99
"pspF",60
"pspA",166
"pspB",40
"pspC",52
"pspD",24
"pspE",77
"ycjM",3
"ycjN",2
"ycjO",4
"ycjP",1
"ycjQ",15
"ycjR",13
"ycjS",16
"ycjT",32
"ycjU",5
"ycjV",2
"ompG",3
"ycjW",35
"ycjX",127
"ycjF",71
"tyrR",521
"tpx",2924
"ycjG",158
"mpaA",190
"ymjC",7
"ymjD",0
"ycjY",13
"pgrR",45
"mppA",163
"ynaI",68
"ynaJ",293
"uspE",965
"fnr",1121
"ogt",46
"abgT",19
"abgB",31
"abgA",13
"abgR",19
"mcaS",4
"smrA",42
"ydaM",129
"ydaN",164
"fnrS",30
"dbpA",75
"ttcA",226
"intR",33
"ydaQ",1
"ydaC",1
"ralA",0
"ralR",0
"recT",15
"recE",18
"racC",1
"ydaE",0
"kilR",1
"sieB",3
"ydaF",3
"ydaG",1
"racR",190
"ydaS",4
"ydaT",5
"ydaU",10
"ydaV",5
"ydaW",10
"rzpR",0
"rzoR",0
"trkG",61
"ynaK",3
"ydaY",8
"tmpR",19
"lomR",7
"stfR",36
"tfaR",0
"pinR",4
"ynaE",8
"ttcC",6
"uspF",196
"ompN",1
"micC",0
"pfo",418
"ydbJ",59
"hslJ",92
"ldhA",229
"ydbH",146
"ynbE",17
"ydbL",38
"feaR",23
"feaB",97
"tynA",18
"paaZ",18
"paaA",1
"paaB",1
"paaC",3
"paaD",4
"paaE",6
"paaF",6
"paaG",7
"paaH",15
"paaI",2
"paaJ",43
"paaK",33
"paaX",61
"paaY",54
"ynbG",1
"ydbA",305
"ydbC",41
"ydbD",5
"ynbA",1
"ynbB",4
"ynbC",13
"ynbD",25
"azoR",104
"hrpA",627
"ydcF",127
"aldA",882
"gapC",823
"cybB",177
"rydC",8
"ydcA",31
"hokB",8
"mokB",0
"sokB",0
"trg",401
"ydcI",342
"ydcJ",34
"opgD",372
"ydcH",15
"rimL",46
"ydcK",51
"tehA",64
"tehB",168
"ydcL",176
"insP",27
"insQ",197
"ydcO",21
"ydcN",10
"ydcP",285
"yncJ",8
"hicA",11
"hicB",44
"ydcR",139
"ydcS",16
"ydcT",5
"ydcU",17
"ydcV",13
"patD",118
"yncL",25
"ydcX",8
"ydcY",148
"ydcZ",113
"mnaT",130
"curA",104
"mcbR",20
"yncD",99
"yncE",6692
"ansP",82
"yncG",12
"yncH",3
"rhsE",8
"ydcD",4
"yncI",1
"ydcC",2
"pptA",20
"yddH",16
"nhoA",46
"yddE",159
"narV",3
"narW",5
"narY",12
"narZ",44
"narU",8
"yddK",3
"yddL",0
"yddG",28
"fdnG",38
"fdnH",11
"fdnI",8
"yddM",58
"adhP",141
"maeA",1044
"sra",250
"bdm",4
"osmC",351
"ddpF",67
"ddpD",9
"ddpC",19
"ddpB",5
"ddpA",19
"ddpX",7
"dosP",155
"dosC",228
"yddW",86
"gadC",137
"gadB",41
"pqqL",316
"yddB",246
"yddA",51
"ydeM",3
"ydeN",19
"ydeO",4
"safA",0
"ydeP",38
"ydeQ",4
"ydeR",1
"ydeS",1
"ydeT",1
"yneL",0
"hipA",118
"hipB",26
"yneO",200
"lsrK",51
"lsrR",48
"lsrA",10
"lsrC",4
"lsrD",10
"lsrB",18
"lsrF",24
"lsrG",14
"tam",44
"yneE",53
"uxaB",23
"yneF",41
"yneG",44
"glsB",89
"sad",136
"yneJ",40
"yneK",9
"ydeA",130
"marC",49
"marR",22
"marA",46
"marB",55
"eamA",228
"ydeE",30
"yneM",74
"mgrR",14
"dgcZ",26
"ydeI",11
"ydeJ",38
"dcp",793
"ydfG",677
"rspR",233
"ydfZ",54
"ydfI",19
"ydfJ",250
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",10
"rspA",4
"ynfA",15
"ynfB",214
"speG",225
"ynfC",82
"ynfD",28
"ynfE",100
"ynfF",67
"ynfG",17
"ynfH",27
"dmsD",75
"clcB",29
"ynfK",98
"mlc",227
"ynfL",39
"ynfM",128
"asr",14
"ydgU",3
"ydgD",118
"mdtI",19
"mdtJ",15
"tqsA",56
"pntB",6008
"pntA",7249
"ydgH",1037
"ydgI",33
"folM",107
"ydgC",60
"rstA",183
"rstB",162
"tus",84
"fumC",176
"fumA",312
"manA",397
"ydgA",954
"uidC",8
"uidB",5
"uidA",19
"uidR",124
"hdhA",169
"malI",45
"malX",45
"malY",144
"add",202
"ydgJ",405
"blr",8
"cnu",21
"ydgK",69
"rsxA",52
"rsxB",80
"rsxC",255
"rsxD",71
"rsxG",49
"rsxE",42
"nth",62
"dtpA",55
"gstA",335
"pdxY",290
"tyrS",1269
"pdxH",340
"mliC",20
"anmK",145
"slyB",1410
"slyA",395
"ydhI",9
"ydhJ",25
"ydhK",66
"sodC",80
"ydhF",148
"ydhL",21
"nemR",14
"nemA",192
"gloA",342
"rnt",91
"lhr",361
"grxD",258
"mepH",120
"sodB",195
"ydhP",71
"ynhF",31
"purR",536
"ydhB",84
"ydhC",27
"cfa",1193
"ribC",272
"mdtK",243
"ydhQ",426
"valV",0
"valW",3
"ydhR",185
"ydhS",104
"ydhT",10
"ydhU",8
"ydhX",18
"ydhW",7
"ydhV",7
"ydhY",4
"ydhZ",26
"pykF",2265
"lpp",12202
"ldtE",323
"sufE",150
"sufS",561
"sufD",674
"sufC",288
"sufB",930
"sufA",145
"rydB",24
"ydiH",62
"menI",144
"ydiJ",1281
"ydiK",232
"rprA",3
"ydiL",5
"ydiM",1
"ydiN",2
"ydiB",2
"aroD",160
"ydiF",6
"ydiO",10
"ydiP",35
"ydiQ",2
"ydiR",20
"ydiS",15
"ydiT",4
"fadK",38
"ppsA",2085
"ppsR",231
"aroH",343
"ydiE",50
"ydiU",295
"ydiV",80
"nlpC",171
"btuD",157
"btuE",156
"btuC",83
"ihfA",1189
"pheT",2466
"pheS",984
"pheM",28
"rplT",4935
"rpmI",4278
"infC",4262
"thrS",4879
"arpB",3
"yniD",4
"ydiY",103
"pfkB",80
"ydiZ",45
"yniA",184
"yniB",94
"yniC",124
"ydjM",16
"ydjN",1476
"ydjO",39
"cedA",10
"katE",418
"chbG",51
"chbF",20
"chbR",38
"chbA",10
"chbC",16
"chbB",30
"osmE",433
"nadE",827
"cho",100
"ves",165
"spy",41
"astE",7
"astB",16
"astD",13
"astA",22
"astC",22
"xthA",260
"ydjX",17
"ydjY",53
"ydjZ",30
"ynjA",43
"ynjB",81
"ynjC",43
"ynjD",35
"ynjE",165
"ynjF",35
"nudG",139
"ynjH",94
"gdhA",7881
"ynjI",202
"topB",670
"selD",1033
"ydjA",544
"sppA",441
"ansA",203
"pncA",139
"ydjE",12
"ydjF",41
"ydjG",15
"ydjH",8
"ydjI",6
"ydjJ",4
"ydjK",8
"ydjL",12
"yeaC",212
"msrB",264
"gapA",13613
"yeaD",471
"yeaE",107
"mipA",966
"yeaG",671
"yeaH",204
"yeaI",5
"yeaJ",32
"yeaK",168
"yoaI",18
"yeaL",26
"yeaM",33
"yeaN",24
"yeaO",70
"yoaF",37
"yeaP",249
"yoaK",21
"yoaJ",17
"yeaQ",317
"yoaG",1
"yeaR",3
"leuE",19
"dmlR",62
"dmlA",50
"yeaV",7
"yeaW",4
"yeaX",19
"rnd",154
"fadD",90
"yeaY",133
"tsaB",114
"yoaA",150
"yoaB",283
"yoaC",54
"yoaH",39
"pabB",116
"nudL",65
"sdaA",99
"yoaD",34
"yoaE",224
"manX",2302
"manY",2031
"manZ",2187
"yobD",79
"mntP",11
"rlmA",65
"cspC",2625
"yobF",354
"yebO",200
"mgrB",53
"yobH",21
"kdgR",246
"yebQ",22
"htpX",560
"prc",1433
"proQ",1396
"msrC",544
"yebS",79
"yebT",215
"rsmF",77
"yebV",130
"yebW",20
"pphA",28
"ryeA",6
"sdsR",0
"yebY",162
"yebZ",293
"yobA",120
"holE",47
"yobB",55
"exoX",111
"ptrB",156
"yebE",57
"yebF",110
"yebG",68
"purT",496
"eda",538
"edd",240
"zwf",1442
"yebK",141
