"","x"
"yebY",358
"yebZ",427
"yobA",285
"holE",110
"yobB",145
"exoX",268
"ptrB",341
"yebE",87
"yebF",357
"yebG",87
"purT",799
"eda",1003
"edd",483
"zwf",3243
"yebK",126
"pykA",2094
"lpxM",502
"mepM",6638
"znuA",26668
"znuC",872
"znuB",606
"ruvB",478
"ruvA",210
"yobI",0
"yebB",16
"ruvC",785
"yebC",1761
"nudB",751
"aspS",3353
"yecD",237
"yecE",172
"yecN",198
"cmoA",358
"cmoB",343
"torZ",120
"torY",14
"cutC",344
"yecM",220
"argS",1103
"yecT",6
"flhE",17
"flhA",70
"flhB",34
"cheZ",1043
"cheY",658
"cheB",407
"cheR",369
"tap",1459
"tar",1877
"cheW",1362
"cheA",2526
"motB",492
"motA",420
"flhC",299
"flhD",176
"uspC",88
"otsA",1231
"otsB",378
"araH",82
"araG",57
"araF",37
"ftnB",198
"yecJ",65
"azuC",105
"yecR",8
"ftnA",83
"yecH",19
"tyrP",95
"yecA",736
"leuZ",635
"cysT",259
"glyW",94
"pgsA",274
"uvrC",1205
"uvrY",590
"yecF",49
"sdiA",180
"yecC",413
"yecS",362
"dcyD",738
"fliY",2789
"fliZ",224
"fliA",346
"fliC",26798
"fliD",865
"fliS",155
"fliT",114
"amyA",973
"yedD",300
"yedE",281
"yedF",46
"yedK",36
"yedL",26
"yedN",17
"intG",7
"fliE",15
"fliF",62
"fliG",63
"fliH",45
"fliI",37
"fliJ",13
"fliK",45
"fliL",38
"fliM",71
"fliN",23
"fliO",10
"fliP",9
"fliQ",5
"fliR",15
"rcsA",250
"dsrB",73
"yodD",155
"dsrA",23
"yedP",279
"yedQ",264
"yodC",175
"yedI",423
"yedA",32
"vsr",66
"dcm",469
"yedJ",468
"yedR",165
"rseX",1
"yedS",83
"hchA",1361
"yedV",175
"yedW",177
"hiuH",32
"yedY",135
"yedZ",125
"zinT",50245
"yodB",335
"serU",16
"mtfA",256
"asnT",8
"yeeJ",324
"yeeL",16
"shiA",2711
"amn",1746
"yeeN",638
"asnW",2
"yeeO",105
"asnU",3
"cbl",113
"nac",29
"asnV",5
"ldtA",390
"cobT",469
"cobS",263
"cobU",176
"yeeH",6
"yoeG",11
"yoeH",8
"yoeA",32
"yeeP",36
"isrC",4
"flu",439
"yeeR",68
"yeeS",29
"yeeT",5
"cbeA",17
"cbtA",11
"yeeW",4
"yoeD",0
"yoeF",37
"yeeX",1903
"yeeA",151
"sbmC",166
"dacD",96
"sbcB",356
"yeeD",227
"yeeE",370
"plaP",462
"yoeI",15
"yeeY",182
"yeeZ",836
"yoeB",109
"yefM",112
"hisL",2
"hisG",1185
"hisD",1699
"hisC",1450
"hisB",1734
"hisH",802
"hisA",871
"hisF",811
"hisI",936
"wzzB",1494
"ugd",203
"gnd",10010
"wbbL",556
"wbbK",489
"wbbJ",373
"wbbI",715
"wbbH",480
"glf",1364
"wzxB",548
"rfbC",280
"rfbA",909
"rfbD",679
"rfbB",831
"wcaN",1975
"wcaM",81
"wcaL",35
"wcaK",40
"wzxC",31
"wcaJ",28
"cpsG",89
"cpsB",68
"wcaI",41
"wcaH",25
"wcaG",103
"gmd",135
"wcaF",16
"wcaE",25
"wcaD",25
"wcaC",32
"wcaB",16
"wcaA",29
"wzc",57
"wzb",15
"wza",50
"yegH",366
"asmA",686
"dcd",660
"udk",213
"yegE",361
"alkA",85
"yegD",123
"yegI",59
"yegJ",18
"yegK",15
"yegL",8
"sibA",7
"ibsA",0
"sibB",6
"ibsB",0
"mdtA",111
"mdtB",154
"mdtC",129
"iceT",45
"baeS",66
"baeR",202
"yegP",408
"yegQ",389
"cyaR",51
"ogrK",40
"yegZ",17
"yegR",18
"yegS",188
"gatR",80
"gatD",157
"gatC",973
"gatB",261
"gatA",858
"gatZ",4177
"gatY",3663
"fbaB",2366
"yegT",30
"yegU",91
"yegV",69
"yegW",73
"yegX",186
"thiD",953
"thiM",1119
"rcnR",17
"rcnA",54
"rcnB",220
"yehA",15
"yehB",45
"yehC",0
"yehD",3
"yehE",99
"mrp",739
"metG",2593
"yehH",75
"yehI",93
"yehK",3
"yehL",10
"yehM",23
"yehP",18
"yehQ",39
"yehR",19
"yehS",96
"yehT",58
"yehU",64
"mlrA",181
"yohO",12
"yehW",75
"yehX",101
"yehY",151
"osmF",319
"bglX",957
"dld",2807
"pbpG",391
"yohC",109
"yohD",108
"yohF",130
"mdtQ",29
"yohP",9
"dusC",64
"yohJ",31
"yohK",74
"cdd",280
"sanA",72
"yeiS",44
"preT",24
"preA",30
"mglC",38
"mglA",64
"mglB",104
"galS",14
"yeiB",460
"folE",2881
"yeiG",1359
"cirA",22105
"lysP",1097
"yeiE",189
"yeiH",135
"nfo",448
"yeiI",267
"nupX",23
"rihB",4
"yeiL",10
"psuT",40
"psuG",16
"psuK",3
"fruA",645
"fruK",296
"fruB",240
"setB",32
"yeiW",28
"yeiP",293
"yeiQ",105
"yeiR",143
"lpxT",88
"mepS",1210
"rtn",120
"yejA",207
"yejB",69
"yejE",88
"yejF",319
"yejG",216
"bcr",377
"rsuA",453
"yejH",141
"rplY",1867
"yejK",428
"yejL",143
"yejM",706
"proL",33
"yejO",348
"narP",153
"ccmH",58
"dsbE",30
"ccmF",97
"ccmE",36
"ccmD",11
"ccmC",68
"ccmB",23
"ccmA",89
"napC",30
"napB",10
"napH",9
"napG",8
"napA",49
"napD",1
"napF",6
"eco",77
"mqo",1446
"yojI",461
"alkB",41
"ada",114
"apbE",59
"ompC",39578
"micF",15
"rcsD",1225
"rcsB",1607
"rcsC",573
"atoS",39
"atoC",79
"atoD",10
"atoA",7
"atoE",11
"atoB",24
"yfaP",11
"yfaQ",41
"yfaS",92
"yfaT",2
"yfaA",21
"gyrA",5539
"ubiG",600
"yfaL",319
"nrdA",2020
"nrdB",1063
"yfaE",197
"inaA",142
"yfaH",17
"glpQ",266
"glpT",176
"glpA",374
"glpB",293
"glpC",229
"yfaD",62
"ypaA",140
"rhmA",85
"rhmT",28
"rhmD",6
"rhmR",8
"yfaY",508
"yfaZ",60
"nudI",42
"ais",11
"arnB",64
"arnC",50
"arnA",161
"arnD",33
"arnT",22
"arnE",21
"arnF",54
"pmrD",50
"menE",214
"menC",443
"menB",617
"menH",34
"menD",276
"menF",448
"elaB",2193
"elaA",191
"rbn",151
"elaD",22
"yfbK",45
"yfbL",9
"yfbM",10
"yfbN",7
"yfbO",14
"yfbP",59
"nuoN",887
"nuoM",930
"nuoL",1134
"nuoK",106
"nuoJ",298
"nuoI",296
"nuoH",459
"nuoG",1955
"nuoF",1241
"nuoE",476
"nuoC",1195
"nuoB",759
"nuoA",331
"lrhA",426
"alaA",671
"yfbR",145
"yfbS",193
"yfbT",1593
"yfbU",1054
"yfbV",282
"ackA",1902
"pta",2573
"yfcC",30
"yfcD",669
"yfcE",432
"yfcF",173
"yfcG",109
"folX",438
"yfcH",828
"yfcI",110
"hisP",188
"hisM",171
"hisQ",248
"hisJ",936
"argT",1018
"ubiX",114
"purF",1274
"cvpA",424
"dedD",426
"folC",522
"accD",2075
"dedA",543
"truA",603
"usg",615
"pdxB",942
"flk",154
"yfcJ",70
"fabB",3262
"mnmC",217
"yfcL",130
"epmC",242
"yfcA",196
"mepA",499
"aroC",1616
"prmB",880
"smrB",221
"yfcO",193
"yfcP",13
"yfcQ",10
"yfcR",15
"yfcS",4
"yfcU",68
"yfcV",3
"sixA",496
"fadJ",149
"fadI",61
"yfcZ",154
"fadL",203
"yfdF",24
"mlaA",740
"yfdC",133
"argW",5
"intS",115
"gtrA",140
"gtrB",943
"gtrS",408
"tfaS",27
"yfdK",22
"yfdL",3
"yfdM",1
"yfdN",1
"oweS",1
"yfdP",10
"yfdQ",27
"yfdR",2
"yfdS",6
"yfdT",6
"ypdJ",1
"torI",28
"pawZ",0
"dsdC",51
"dsdX",39
"dsdA",200
"emrY",15
"emrK",7
"evgA",445
"evgS",466
"yfdE",26
"yfdV",15
"oxc",41
"frc",61
"yfdX",26
"ypdI",22
"yfdY",49
"lpxP",79
"ypdK",12
"alaC",922
"ypdA",131
"ypdB",209
"ypdC",116
"fryA",48
"ypdE",20
"ypdF",13
"fryC",13
"fryB",1
"glk",454
"yfeO",160
"ypeC",691
"mntH",6052
"nupC",630
"yfeA",204
"alaX",12
"alaW",4
"yfeC",70
"yfeD",101
"gltX",2146
"valU",18
"valX",531
"valY",88
"lysV",0
"xapR",82
"xapB",34
"xapA",8
"yfeN",20
"yfeR",76
"yfeH",190
"ypeB",46
"ligA",563
"zipA",1681
"cysZ",204
"cysK",9342
"ptsH",4344
"ptsI",17644
"crr",6649
"pdxK",644
"yfeK",21
"yfeS",125
"cysM",682
"cysA",773
"cysW",216
"cysU",205
"cysP",585
"ucpA",185
"murR",39
"murQ",66
"murP",71
"yfeW",53
"yfeX",775
"yfeY",270
"yfeZ",86
"ypeA",174
"amiA",349
"hemF",296
"eutR",122
"eutK",108
"eutL",139
"eutC",210
"eutB",762
"intZ",214
"yffL",58
"yffM",4
"yffN",11
"yffO",8
"yffP",37
"yffQ",12
"yffR",83
"yffS",230
"eutA",26
"eutH",18
"eutG",10
"eutJ",14
"eutE",11
"eutN",0
"eutM",13
"eutD",21
"eutT",21
"eutQ",11
"eutP",4
"eutS",2
"maeB",3047
"talA",2103
"tktB",5030
"ypfG",379
"nudK",159
"aegA",60
"narQ",89
"acrD",106
"ypfM",17
"yffB",198
"dapE",629
"ypfN",150
"ypfH",226
"tmcA",327
"ypfJ",434
"purC",1879
"bamC",2941
"dapA",3340
"gcvR",801
"bcp",2277
"hyfA",2
"hyfB",19
"hyfC",3
"hyfD",9
"hyfE",4
"hyfF",33
"hyfG",35
"hyfH",12
"hyfI",20
"hyfJ",16
"hyfR",42
"focB",73
"yfgO",252
"bepA",959
"yfgD",636
"hda",181
"uraA",141
"upp",569
"purM",1616
"purN",885
"ppk",1023
"ppx",932
"yfgF",41
"yfgG",80
"yfgH",12
"yfgI",17
"guaA",4102
"guaB",3174
"xseA",682
"yfgJ",111
"der",1190
"bamB",2150
"yfgM",955
"hisS",1929
"ispG",1449
"rodZ",1117
"rlmN",477
"ndk",311
"pbpC",106
"yfhM",1651
"sseA",661
"ryfA",79
"sseB",219
"pepB",584
"iscX",111
"fdx",275
"hscA",989
"hscB",429
"iscA",1070
"iscU",1165
"iscS",2807
"iscR",1749
"trmJ",439
"suhB",198
"yfhR",9
"csiE",99
"hcaT",66
"hcaR",134
"iroK",0
"hcaE",127
"hcaF",28
"hcaC",19
"hcaB",42
"hcaD",83
"yphA",122
"yphB",58
"yphC",67
"yphD",16
"yphE",28
"yphF",14
"yphG",72
"yphH",145
"glyA",10912
"hmp",337
"glnB",355
"glrR",246
"yfhG",185
"glrK",215
"glmY",1781
"purL",4751
"mltF",77
"tadA",121
"pgpC",160
"yfhH",53
"yfhL",21
"shoB",45
"ohsC",1
"acpS",285
"pdxJ",891
"recO",243
"era",797
"rnc",509
"lepB",853
"lepA",1841
"rseC",169
"rseB",1065
"rseA",2133
"rpoE",1059
"nadB",316
"trmN",94
"srmB",455
"yfiE",61
"eamB",38
"grcA",1711
"ung",319
"yfiF",984
"trxC",138
"yfiP",47
"pka",301
"pssA",1117
"yfiM",701
"kgtP",12081
"rrfG",43
"rrlG",0
"gltW",31
"rrsG",4676
"clpB",1802
"ryfD",91
"yfiH",259
"rluD",453
"bamD",1756
"raiA",1379
"pheL",28
"pheA",2303
"tyrA",5703
"aroF",9716
"yfiL",36
"yfiR",59
"yfiN",73
"yfiB",135
"rplS",4055
"trmD",7453
"rimM",5790
"rpsP",1859
"ffh",1118
"ypjD",159
"yfjD",330
"grpE",1163
"nadK",323
"recN",211
"bamE",684
"ratB",118
"ratA",162
"smpB",463
"ssrA",269387
"intA",377
"yfjH",81
"alpA",0
"yfjI",28
"yfjJ",14
"yfjK",405
"yfjL",408
"yfjM",8
"rnlA",373
"rnlB",173
"yfjP",34
"yfjQ",14
"yfjR",12
"ypjK",1
"yfjS",6
"yfjT",41
"yfjU",19
"yfjV",69
"yfjW",163
"ypjI",10
"yfjX",11
"yfjY",2
"ypjJ",8
"yfjZ",5
"ypjF",12
"psaA",8
"ypjA",355
"pinH",7
"ypjC",28
"ileY",1
"ygaQ",22
"csiD",151
"lhgO",212
"gabD",471
"gabT",524
"gabP",162
"csiR",276
"ygaU",1207
"yqaE",147
"ygaV",29
"ygaP",99
"stpA",748
"alaE",20
"ygaC",77
"ygaM",875
"nrdH",855
"nrdI",1483
"nrdE",5117
"nrdF",1630
"proV",589
"proW",460
"proX",567
"ygaY",35
"ygaZ",423
"ygaH",100
"mprA",625
"emrA",310
"emrB",239
"luxS",2775
"micA",165
"gshA",1665
"yqaA",180
"yqaB",154
"argQ",28
"argZ",79
"argY",130
"argV",124
"serV",77
"csrA",1630
"alaS",5767
"recX",31
"recA",1913
"pncC",132
"mltB",226
"srlA",8
"srlE",27
"srlB",6
"srlD",33
"srlM",17
"srlR",107
"srlQ",172
"norR",183
"norV",38
"norW",30
"hypF",102
"hydN",13
"ascG",178
"ascF",41
"ascB",93
"hycI",104
"hycH",30
"hycG",30
"hycF",7
"hycE",29
"hycD",12
"hycC",15
"hycB",7
"hycA",3
"hypA",2
"hypB",26
"hypC",8
"hypD",97
"hypE",106
"fhlA",104
"ygbA",22
"mutS",619
"pphB",17
"ygbI",120
"ygbJ",6
"ygbK",29
"ygbL",12
"ygbM",27
"ygbN",51
"rpoS",21986
"nlpD",11454
"pcm",368
"umpG",499
"truD",670
"ispF",225
"ispD",258
"ftsB",174
"ygbE",158
"cysC",434
"cysN",1904
"cysD",1055
"iap",137
"ygbF",34
"ygbT",82
"casE",47
"casD",54
"casC",58
"casB",19
"casA",35
"ygcB",51
"sokX",1
"cysH",458
"cysI",826
"cysJ",802
"queD",38
"ygcN",27
"ygcO",1
"ygcP",14
"ygcQ",27
"ygcR",11
"ygcS",16
"ygcU",22
"ygcW",3
"yqcE",21
"ygcE",36
"queE",189
"yqcG",2
"ygcG",16
"eno",19549
"pyrG",2714
"mazG",294
"mazF",153
"mazE",133
"relA",1586
"rlmD",300
"barA",320
"gudD",110
"gudX",51
"gudP",10
"yqcA",337
"truC",151
"yqcC",59
"csrB",84389
"syd",184
"queF",297
"ygdH",1394
"sdaC",150
"sdaB",83
"ygdG",84
"fucO",56
"fucA",8
"fucP",13
"fucI",38
"fucK",65
"fucU",220
"fucR",161
"rlmM",441
"ygdD",93
"gcvA",183
"gcvB",23
"ygdI",190
"csdA",255
"csdE",115
"tcdA",324
"mltA",395
"metZ",40
"metW",196
"metV",66
"amiC",236
"argA",159
"recD",342
"recB",639
"ptrA",465
"recC",681
"ppdC",18
"ygdB",19
"ppdB",14
"ppdA",3
"thyA",734
"lgt",511
"ptsP",1776
"rppH",546
"mutH",69
"ygdQ",95
"ygdR",178
"tas",1286
"lplT",239
"aas",501
"omrA",11
"omrB",4
"galR",261
"lysA",645
"lysR",98
"ygeA",329
"araE",84
"kduD",50
"kduI",44
"yqeF",125
"yqeG",34
"yqeH",24
"yqeI",21
"yqeJ",8
"yqeL",1
"yqeK",3
"ygeF",6
"ygeG",5
"ygeH",7
"ygeI",1
"pbl",4
"ygeK",2
"ygeN",6
"ygeO",9
"ygeQ",41
"glyU",17
"ygeR",339
"xdhA",47
"xdhB",34
"xdhC",16
"ygeV",45
"ygeW",5
"ygeX",18
"ygeY",15
"hyuA",21
"yqeA",38
"yqeB",54
"yqeC",12
"mocA",25
"ygfK",43
"ssnA",15
"ygfM",17
"xdhD",74
"xanQ",39
"guaD",105
"ghxQ",57
"ygfS",14
"ygfT",15
"uacT",13
"yqfG",3
"idi",91
"lysS",3673
"prfB",2204
"recJ",717
"dsbC",463
"xerD",270
"fldB",251
"cptA",100
"sdhE",105
"ygfZ",1414
"yqfA",234
"yqfB",104
"bglA",1330
"ygfF",62
"gcvP",1149
"gcvH",220
"gcvT",469
"ubiI",567
"ubiH",751
"pepP",1751
"ygfB",586
"zapA",464
"ssrS",15754
"fau",100
"sibC",15
"ibsC",0
"serA",22390
"rpiA",1337
"yqfE",10
"argP",451
"scpA",16
"argK",6
"scpB",14
"scpC",45
"ygfI",54
"yggE",1185
"argO",169
"mscS",3984
"fbaA",10216
"pgk",9130
"epd",990
"yggC",116
"yggD",137
"yggF",27
"yggP",13
"cmtA",17
"cmtB",0
"tktA",7272
"loiP",182
"speB",484
"speA",3009
"yqgB",84
"yqgC",167
"metK",1318
"galP",442
"yggI",41
"endA",10
"rsmE",191
"gshB",1036
"yqgE",516
"yqgF",265
"yggR",65
"yggS",213
"yggT",322
"yggU",109
"rdgB",276
"yggW",309
"yggM",34
"ansB",73
"yggN",345
"yggL",890
"trmI",457
"mutY",239
"yggX",328
"mltC",337
"nupG",146
"speC",653
"yqgA",38
"pheV",8
"yghD",21
"yghE",116
"yghF",15
"yghG",32
"pppA",65
"sslE",425
"glcA",119
"glcB",610
"glcG",94
"glcF",91
"glcE",44
"glcD",45
"glcC",123
"yghO",25
"yghQ",27
"yghR",8
"yghS",16
"yghT",5
"pitB",18
"gss",1607
"yghU",735
"hybG",56
"hybF",26
"hybE",55
"hybD",105
"hybC",153
"hybB",12
"hybA",16
"hybO",16
"yghW",8
"yghX",158
"gpr",125
"yqhA",394
"yghA",260
"exbD",1544
"exbB",3366
"metC",501
"yghB",128
"yqhC",77
"yqhD",1210
"dkgA",1038
"yqhG",26
"yqhH",12
"ygiQ",226
"ftsP",601
"plsC",218
"parC",860
"ygiS",153
"mqsA",425
"mqsR",269
"ygiV",126
"ygiW",398
"qseB",53
"qseC",109
"ygiZ",5
"mdaB",313
"ygiN",740
"parE",933
"yqiA",288
"cpdA",803
"yqiB",187
"nudF",265
"tolC",3689
"ygiB",658
"ygiC",1023
"ygiD",91
"zupT",491
"ribB",642
"yqiC",183
"ygiL",8
"yqiG",39
"yqiH",16
"yqiI",37
"glgS",230
"yqiJ",3
"yqiK",29
"sibD",24
"ibsD",0
"sibE",39
"ibsE",0
"hldE",1136
"glnE",1491
"ygiF",701
"ygiM",338
"cca",622
"bacA",329
"folB",56
"plsY",168
"ttdR",36
"ttdA",11
"ttdB",6
"ttdT",67
"tsaD",318
"rpsU",2338
"dnaG",1107
"rpoD",3472
"mug",398
"ileX",44
"yqjH",642
"yqjI",145
"aer",212
"patA",2311
"ygjH",38
"ebgR",126
"ebgA",21
"ebgC",8
"ygjI",9
"ygjJ",16
"ygjK",26
"fadH",53
"higA",42
"higB",8
"rlmG",85
"ygjP",35
"ygjQ",9
"ygjR",237
"alx",39
"sstT",1991
"ygjV",25
"uxaA",140
"uxaC",173
"exuT",50
"exuR",486
"yqjA",228
"mzrA",121
"yqjC",800
"yqjD",1372
"yqjE",1246
"yqjK",1160
"yqjF",26
"yqjG",388
"yhaH",337
"yhaI",23
"yhaJ",405
"yhaK",17
"yhaL",29
"yhaM",71
"yhaO",39
"tdcG",47
"tdcF",11
"tdcE",55
"tdcD",35
"tdcC",69
"tdcB",12
"tdcA",6
"tdcR",5
"yhaB",2
"yhaC",15
"rnpB",43071
"garK",88
"garR",93
"garL",14
"garP",8
"garD",56
"prlF",94
"yhaV",261
"agaR",352
"kbaZ",11
"agaV",9
"agaW",7
"agaA",16
"agaS",19
"kbaY",7
"agaB",5
"agaC",2
"agaD",12
"agaI",8
"yraH",25
"yraI",13
"yraJ",114
"yraK",54
"rsmI",209
"lpoA",1039
"yraN",154
"diaA",343
"yraP",531
"yraQ",153
"yraR",100
"yhbO",79
"yhbP",38
"yhbQ",44
"yhbS",316
"yhbT",356
"yhbU",19
"yhbV",22
"yhbW",327
"mtr",202
"deaD",1170
"yrbN",31
"nlpI",2246
"pnp",5741
"psrO",59
"rpsO",2591
"truB",702
"rbfA",336
"infB",6075
"nusA",2641
"rimP",534
"metY",88
"argG",705
"yhbX",40
"leuU",89
"secG",1204
"glmM",1804
"folP",172
"ftsH",5923
"rlmE",1016
"yhbY",558
"greA",296
"dacB",248
"obgE",561
"yhbE",237
"rpmA",3689
"rplU",2912
"ispB",1101
"sfsB",69
"murA",1768
"ibaG",382
"mlaB",396
"mlaC",881
"mlaD",464
"mlaE",503
"mlaF",619
"yrbG",206
"kdsD",607
"kdsC",366
"lptC",390
"lptA",611
"lptB",694
"rpoN",2139
"hpf",1620
"ptsN",1327
"yhbJ",1269
"npr",139
"yrbL",2171
"mtgA",669
"elbB",464
"arcZ",53
"arcB",582
"yhcC",14
"gltB",23297
"gltD",7954
"gltF",75
"yhcA",19
"yhcD",100
"yhcE",26
"yhcF",65
"yhcG",48
"yhcH",48
"nanK",66
"nanE",31
"nanT",35
"nanA",23
"nanR",289
"dcuD",22
"sspB",752
"sspA",1556
"rpsI",5113
"rplM",5531
"zapE",368
"yhcB",986
"degQ",656
"degS",258
"mdh",9279
"argR",254
"yhcN",42
"yhcO",64
"aaeB",50
"aaeA",54
"aaeX",67
"aaeR",308
"tldD",1129
"yhdP",677
"rng",832
"yhdE",311
"mreD",184
"mreC",615
"mreB",2114
"csrD",396
"acuI",613
"yrdF",20
"yrdE",13
"accB",1558
"accC",3681
"yhdT",17
"panF",112
"prmA",276
"dusB",998
"fis",519
"yhdJ",9
"yhdU",1
"acrS",7
"acrE",9
"acrF",92
"yhdV",26
"yhdW",41
"yhdX",33
"yhdY",20
"yhdZ",58
"rrfF",1690
"thrV",53
"rrfD",21
"rrlD",2016
"alaU",0
"ileU",0
"rrsD",973
"yrdA",353
"yrdB",166
"aroE",382
"tsaC",349
"yrdD",555
"smg",983
"smf",132
"def",645
"fmt",979
"rsmB",571
"trkA",496
"mscL",833
"arfA",83
"zntR",118
"yhdN",88
"rplQ",6614
"rpoA",20847
"rpsD",12037
"rpsK",9069
"rpsM",8242
"rpmJ",2729
"secY",19216
"rplO",7610
"rpmD",1717
"rpsE",7553
"rplR",4711
"rplF",7441
"rpsH",5931
"rpsN",7413
"rplE",9548
"rplX",6199
"rplN",6377
"rpsQ",4149
"rpmC",2024
"rplP",5199
"rpsC",9578
"rplV",5380
"rpsS",4286
"rplB",13111
"rplW",4174
"rplD",6836
"rplC",11139
"rpsJ",7335
"gspB",41
"gspA",33
"gspC",16
"gspD",70
"gspE",34
"gspF",36
"gspG",9
"gspH",3
"gspI",1
"gspJ",9
"gspK",18
"gspL",35
"gspM",21
"gspO",71
"bfr",435
"bfd",326
"chiA",119
"tufA",14616
"fusA",44791
"rpsG",11121
"rpsL",6867
"tusB",94
"tusC",154
"tusD",284
"yheO",682
"fkpA",1413
"slyX",58
"slyD",3327
"yheV",120
"kefB",234
"kefG",149
"yheS",522
"yheT",223
"yheU",74
"prkB",467
"yhfA",458
"crp",3515
"yhfK",541
"argD",202
"pabA",106
"fic",288
"yhfG",34
"ppiA",329
"tsgA",398
"nirB",76
"nirD",12
"nirC",29
"cysG",432
"yhfL",14
"frlA",8
"frlB",18
"frlC",12
"frlD",19
"frlR",93
"yhfS",43
"yhfT",29
"yhfU",14
"php",15
"yhfW",15
"yhfX",6
"yhfY",9
"yhfZ",25
"trpS",1844
"gph",948
"rpe",976
"dam",522
"damX",2568
"aroB",1735
"aroK",1088
"hofQ",27
"hofP",5
"hofO",3
"hofN",6
"hofM",29
"mrcA",390
"nudE",403
"yrfF",420
"yrfG",197
"hslR",119
"hslO",463
"yhgE",136
"pck",671
"envZ",349
"ompR",677
"greB",119
"yhgF",1244
"feoA",252
"feoB",2083
"feoC",218
"yhgA",52
"bioH",163
"gntX",128
"nfuA",1217
"gntT",148
"malQ",516
"malP",688
"malT",1075
"rtcA",127
"rtcB",75
"rtcR",42
"glpR",288
"glpG",369
"glpE",207
"glpD",19571
"yzgL",339
"glgP",4104
"glgA",2963
"glgC",3338
"glgX",2242
"glgB",5237
"asd",14683
"yhgN",96
"gntU",64
"gntK",22
"gntR",365
"yhhW",127
"yhhX",673
"ryhB",221
"yhhY",69
"yhhZ",6
"yrhA",9
"yrhB",7
"ggt",829
"yhhA",127
"ugpQ",281
"ugpC",182
"ugpE",53
"ugpA",77
"ugpB",594
"livF",1829
"livG",1574
"livM",2763
"livH",2281
"livK",4273
"panM",102
"livJ",23743
"rpoH",1366
"ftsX",570
"ftsE",529
"ftsY",1072
"rsmD",118
"yhhL",70
"yhhM",86
"yhhN",168
"zntA",127
"tusA",52
"yhhQ",53
"dcrB",581
"yhhS",185
"yhhT",107
"acpT",170
"nikA",13
"nikB",8
"nikC",12
"nikD",13
"nikE",10
"nikR",127
"rhsB",10
"yhhH",7
"yrhC",11
"yhhI",3
"yhhJ",354
"rbbA",1255
"yhiI",1030
"yhiJ",32
"yhiL",9
"yhiM",75
"yhiN",154
"pitA",1070
"uspB",250
"uspA",6829
"dtpB",94
"rsmJ",202
"prlC",1401
"rlmJ",202
"gor",1214
"dinQ",387
"agrA",8
"agrB",11
"arsR",19
"arsB",40
"arsC",33
"yhiS",4
"slp",600
"dctR",55
"yhiD",199
"hdeB",2957
"hdeA",3115
"hdeD",866
"arrS",49
"gadE",281
"mdtE",186
"mdtF",480
"gadW",558
"gadY",68
"gadX",640
"gadA",397
"yhjA",42
"treF",556
"yhjB",52
"yhjC",73
"yhjD",262
"yhjE",6520
"yhjG",623
"yhjH",370
"kdgK",365
"yhjJ",552
"dctA",86
"yhjK",230
"bcsC",329
"bcsZ",46
"bcsB",131
"bcsA",60
"bcsQ",76
"yhjR",168
"bcsE",1050
"bcsF",68
"bcsG",674
"ldrD",49
"rdlD",8
"yhjV",104
"dppF",220
"dppD",212
"dppC",121
"dppB",228
"dppA",12085
"proK",6
"eptB",79
"yhjX",28
"yhjY",260
"tag",215
"yiaC",115
"bisC",587
"yiaD",68
"ghrB",2358
"yiaF",1020
"yiaG",494
"cspA",1007
"mokA",0
"hokA",0
"insJ",16
"insK",15
"sokA",2
"glyS",5136
"glyQ",2438
"ysaB",26
"wecH",35
"yiaA",16
"yiaB",5
"xylB",185
"xylA",82
"xylF",16
"xylG",72
"xylH",21
"xylR",165
"bax",762
"malS",83
"avtA",1561
"ysaA",113
"yiaJ",272
"yiaK",11
"yiaL",2
"yiaM",1
"yiaN",11
"yiaO",6
"lyxK",14
"sgbH",14
"sgbU",24
"sgbE",28
"ysaC",0
"ysaD",2
"yiaT",20
"yiaU",59
"yiaV",19
"yiaW",5
"aldB",149
"yiaY",15
"selB",792
"selA",421
"yibF",270
"rhsA",19
"yibA",26
"rhsJ",27
"yibG",5
"yibS",4
"yibW",7
"yibV",3
"yibU",5
"yibH",73
"yibI",16
"mtlA",814
"mtlD",423
"mtlR",393
"yibT",273
"yibL",198
"lldP",176
"lldR",124
"lldD",360
"trmL",70
"cysE",659
"gpsA",1555
"secB",2107
"grxC",858
"yibN",545
"gpmM",3099
"envC",708
"yibQ",182
"waaH",15
"tdh",408
"kbl",238
"yibB",241
"hldD",1284
"waaF",822
"waaC",427
"waaL",359
"waaU",186
"waaZ",146
"waaY",139
"waaR",227
"waaO",218
"waaB",288
"waaS",134
"waaP",228
"waaG",345
"waaQ",324
"waaA",162
"coaD",112
"mutM",59
"rpmG",2021
"rpmB",4186
"yicR",39
"dfp",575
"dut",480
"slmA",439
"pyrE",23
"rph",188
"yicC",605
"dinD",23
"yicG",22
"ligB",31
"gmk",739
"rpoZ",954
"spoT",2404
"trmH",267
"recG",573
"gltS",221
"xanP",940
"yicH",788
"yicI",109
"yicJ",11
"selC",3
"yicT",1
"setC",12
"yicL",224
"nlpA",959
"yicS",43
"nepI",112
"yicN",33
"adeQ",19
"adeD",82
"uhpT",165
"uhpC",43
"uhpB",95
"uhpA",233
"ilvN",234
"ilvB",1387
"ivbL",158
"istR",6
"tisB",119
"emrD",12
"yidF",22
"yidG",26
"yidH",63
"yidI",39
"yidJ",27
"yidK",21
"yidL",26
"glvG",17
"glvC",13
"yidP",13
"yidE",350
"ibpB",23
