"","x"
"oweE",5
"aaaE",8
"ymfR",1
"beeE",2
"jayE",6
"ymfQ",3
"stfP",3
"tfaP",4
"tfaE",7
"stfE",3
"pinE",2
"mcrA",35
"icdC",3
"iraM",10
"ycgX",16
"bluR",255
"bluF",284
"ycgZ",10
"ymgA",13
"ariR",5
"ymgC",3
"ycgG",22
"ymgF",0
"ycgH",37
"ymgD",37
"ymgG",26
"ymgI",0
"ymgJ",1
"ycgI",5
"minE",330
"minD",884
"minC",583
"ycgJ",55
"pliG",336
"ycgL",106
"ycgM",270
"ycgN",113
"hlyE",9
"umuD",4
"umuC",45
"dsbB",280
"nhaB",434
"fadR",338
"ycgB",211
"dadA",144
"dadX",110
"cvrA",338
"ldcA",118
"emtA",244
"ycgR",825
"ymgE",17
"ycgY",6
"treA",29
"dhaM",841
"dhaL",322
"dhaK",522
"dhaR",166
"ycgV",49
"ychF",593
"pth",90
"ychH",30
"dauA",106
"prs",1910
"ispE",308
"lolB",241
"hemA",347
"prfA",252
"prmC",115
"ychQ",28
"ychA",355
"kdsA",690
"ldrA",0
"rdlA",15
"ldrB",0
"rdlB",1
"ldrC",0
"rdlC",3
"chaA",939
"chaB",18
"chaC",117
"ychN",154
"ychO",109
"narL",194
"narX",132
"narK",9
"narG",44
"narH",35
"narJ",16
"narI",9
"rttR",3
"tpr",0
"tyrV",24
"tyrT",26
"purU",573
"ychJ",106
"rssA",290
"rssB",209
"galU",628
"hns",2319
"tdk",82
"insZ",58
"adhE",3981
"ychE",31
"oppA",11919
"oppB",1101
"oppC",757
"oppD",919
"oppF",980
"yciU",193
"clsA",565
"yciY",34
"kch",95
"yciI",266
"tonB",808
"yciA",64
"yciB",208
"yciC",168
"ompW",58
"yciE",17
"yciF",5
"yciG",3
"trpA",1108
"trpB",1700
"trpC",1145
"trpD",964
"trpE",707
"trpL",6
"yciV",118
"yciO",141
"yciQ",101
"rluB",309
"btuR",151
"yciK",157
"sohB",637
"yciN",81
"topA",1936
"cysB",347
"ymiA",9
"yciX",28
"acnA",897
"ribA",280
"pgpB",102
"yciS",147
"yciM",304
"pyrF",162
"yciH",80
"osmB",70
"yciT",276
"yciZ",33
"gmr",191
"ymiB",5
"rnb",1367
"yciW",136
"fabI",2010
"ycjD",16
"sapF",105
"sapD",164
"sapC",66
"sapB",109
"sapA",271
"ymjA",32
"puuP",64
"puuA",213
"puuD",85
"puuR",86
"puuC",75
"puuB",75
"puuE",63
"pspF",55
"pspA",178
"pspB",34
"pspC",35
"pspD",16
"pspE",65
"ycjM",3
"ycjN",1
"ycjO",1
"ycjP",3
"ycjQ",6
"ycjR",10
"ycjS",17
"ycjT",25
"ycjU",1
"ycjV",2
"ompG",7
"ycjW",41
"ycjX",232
"ycjF",172
"tyrR",452
"tpx",2816
"ycjG",176
"mpaA",157
"ymjC",2
"ymjD",0
"ycjY",14
"pgrR",48
"mppA",190
"ynaI",67
"ynaJ",280
"uspE",987
"fnr",1322
"ogt",58
"abgT",25
"abgB",36
"abgA",18
"abgR",19
"mcaS",5
"smrA",51
"ydaM",105
"ydaN",137
"fnrS",15
"dbpA",136
"ttcA",182
"intR",27
"ydaQ",2
"ydaC",0
"ralA",0
"ralR",2
"recT",20
"recE",24
"racC",3
"ydaE",0
"kilR",0
"sieB",3
"ydaF",3
"ydaG",6
"racR",168
"ydaS",3
"ydaT",5
"ydaU",6
"ydaV",8
"ydaW",7
"rzpR",2
"rzoR",0
"trkG",67
"ynaK",1
"ydaY",6
"tmpR",14
"lomR",7
"stfR",22
"tfaR",0
"pinR",4
"ynaE",15
"ttcC",3
"uspF",71
"ompN",4
"micC",1
"pfo",560
"ydbJ",62
"hslJ",84
"ldhA",295
"ydbH",175
"ynbE",18
"ydbL",32
"feaR",25
"feaB",93
"tynA",32
"paaZ",10
"paaA",0
"paaB",2
"paaC",3
"paaD",2
"paaE",7
"paaF",7
"paaG",2
"paaH",14
"paaI",3
"paaJ",37
"paaK",23
"paaX",68
"paaY",64
"ynbG",0
"ydbA",334
"ydbC",37
"ydbD",11
"ynbA",1
"ynbB",2
"ynbC",21
"ynbD",33
"azoR",113
"hrpA",653
"ydcF",132
"aldA",385
"gapC",907
"cybB",193
"rydC",29
"ydcA",55
"hokB",9
"mokB",0
"sokB",1
"trg",272
"ydcI",326
"ydcJ",34
"opgD",530
"ydcH",29
"rimL",41
"ydcK",22
"tehA",66
"tehB",130
"ydcL",280
"insP",62
"insQ",133
"ydcO",21
"ydcN",13
"ydcP",238
"yncJ",28
"hicA",9
"hicB",29
"ydcR",110
"ydcS",17
"ydcT",9
"ydcU",17
"ydcV",14
"patD",68
"yncL",21
"ydcX",22
"ydcY",113
"ydcZ",122
"mnaT",160
"curA",88
"mcbR",20
"yncD",118
"yncE",8056
"ansP",102
"yncG",21
"yncH",1
"rhsE",3
"ydcD",7
"yncI",9
"ydcC",4
"pptA",13
"yddH",18
"nhoA",66
"yddE",169
"narV",9
"narW",7
"narY",21
"narZ",44
"narU",8
"yddK",1
"yddL",0
"yddG",43
"fdnG",15
"fdnH",5
"fdnI",7
"yddM",52
"adhP",135
"maeA",1241
"sra",187
"bdm",9
"osmC",235
"ddpF",70
"ddpD",12
"ddpC",16
"ddpB",6
"ddpA",15
"ddpX",8
"dosP",188
"dosC",231
"yddW",98
"gadC",116
"gadB",41
"pqqL",281
"yddB",232
"yddA",80
"ydeM",6
"ydeN",12
"ydeO",0
"safA",0
"ydeP",36
"ydeQ",8
"ydeR",3
"ydeS",8
"ydeT",18
"yneL",0
"hipA",83
"hipB",20
"yneO",198
"lsrK",39
"lsrR",57
"lsrA",4
"lsrC",4
"lsrD",3
"lsrB",18
"lsrF",26
"lsrG",8
"tam",64
"yneE",73
"uxaB",14
"yneF",56
"yneG",53
"glsB",107
"sad",135
"yneJ",43
"yneK",9
"ydeA",136
"marC",54
"marR",17
"marA",52
"marB",45
"eamA",198
"ydeE",80
"yneM",319
"mgrR",35
"dgcZ",114
"ydeI",8
"ydeJ",34
"dcp",739
"ydfG",619
"rspR",230
"ydfZ",16
"ydfI",17
"ydfJ",410
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",6
"rspA",9
"ynfA",13
"ynfB",289
"speG",361
"ynfC",128
"ynfD",25
"ynfE",35
"ynfF",34
"ynfG",6
"ynfH",27
"dmsD",100
"clcB",22
"ynfK",36
"mlc",155
"ynfL",29
"ynfM",87
"asr",53
"ydgU",5
"ydgD",126
"mdtI",20
"mdtJ",32
"tqsA",173
"pntB",8605
"pntA",8981
"ydgH",824
"ydgI",46
"folM",117
"ydgC",52
"rstA",622
"rstB",744
"tus",95
"fumC",220
"fumA",231
"manA",371
"ydgA",1176
"uidC",3
"uidB",6
"uidA",7
"uidR",117
"hdhA",162
"malI",41
"malX",38
"malY",104
"add",201
"ydgJ",431
"blr",15
"cnu",29
"ydgK",104
"rsxA",159
"rsxB",124
"rsxC",400
"rsxD",75
"rsxG",78
"rsxE",72
"nth",63
"dtpA",59
"gstA",283
"pdxY",346
"tyrS",1356
"pdxH",267
"mliC",30
"anmK",141
"slyB",2439
"slyA",463
"ydhI",14
"ydhJ",30
"ydhK",57
"sodC",82
"ydhF",153
"ydhL",12
"nemR",28
"nemA",188
"gloA",313
"rnt",112
"lhr",404
"grxD",263
"mepH",73
"sodB",108
"ydhP",132
"ynhF",22
"purR",668
"ydhB",82
"ydhC",30
"cfa",659
"ribC",265
"mdtK",248
"ydhQ",397
"valV",1
"valW",8
"ydhR",190
"ydhS",78
"ydhT",11
"ydhU",12
"ydhX",9
"ydhW",9
"ydhV",7
"ydhY",1
"ydhZ",33
"pykF",1982
"lpp",10210
"ldtE",380
"sufE",277
"sufS",907
"sufD",1135
"sufC",585
"sufB",1430
"sufA",212
"rydB",18
"ydiH",55
"menI",160
"ydiJ",1271
"ydiK",214
"rprA",1
"ydiL",0
"ydiM",2
"ydiN",1
"ydiB",9
"aroD",195
"ydiF",5
"ydiO",8
"ydiP",31
"ydiQ",5
"ydiR",14
"ydiS",14
"ydiT",4
"fadK",37
"ppsA",2615
"ppsR",212
"aroH",308
"ydiE",46
"ydiU",476
"ydiV",74
"nlpC",119
"btuD",178
"btuE",162
"btuC",116
"ihfA",1402
"pheT",2892
"pheS",1181
"pheM",33
"rplT",4543
"rpmI",3883
"infC",4324
"thrS",5081
"arpB",10
"yniD",7
"ydiY",130
"pfkB",72
"ydiZ",41
"yniA",158
"yniB",113
"yniC",134
"ydjM",8
"ydjN",795
"ydjO",49
"cedA",4
"katE",362
"chbG",57
"chbF",20
"chbR",30
"chbA",11
"chbC",17
"chbB",21
"osmE",374
"nadE",924
"cho",92
"ves",120
"spy",81
"astE",19
"astB",30
"astD",28
"astA",19
"astC",30
"xthA",245
"ydjX",20
"ydjY",20
"ydjZ",27
"ynjA",36
"ynjB",92
"ynjC",40
"ynjD",23
"ynjE",81
"ynjF",53
"nudG",96
"ynjH",60
"gdhA",8222
"ynjI",305
"topB",789
"selD",949
"ydjA",480
"sppA",568
"ansA",221
"pncA",169
"ydjE",13
"ydjF",22
"ydjG",18
"ydjH",7
"ydjI",5
"ydjJ",6
"ydjK",7
"ydjL",5
"yeaC",159
"msrB",197
"gapA",14959
"yeaD",373
"yeaE",123
"mipA",961
"yeaG",675
"yeaH",189
"yeaI",2
"yeaJ",33
"yeaK",133
"yoaI",22
"yeaL",43
"yeaM",27
"yeaN",22
"yeaO",61
"yoaF",23
"yeaP",280
"yoaK",20
"yoaJ",7
"yeaQ",245
"yoaG",1
"yeaR",0
"leuE",9
"dmlR",55
"dmlA",35
"yeaV",5
"yeaW",3
"yeaX",20
"rnd",266
"fadD",125
"yeaY",186
"tsaB",138
"yoaA",238
"yoaB",250
"yoaC",43
"yoaH",34
"pabB",98
"nudL",86
"sdaA",151
"yoaD",26
"yoaE",177
"manX",949
"manY",866
"manZ",1094
"yobD",46
"mntP",13
"rlmA",131
"cspC",2031
"yobF",219
"yebO",789
"mgrB",133
"yobH",35
"kdgR",227
"yebQ",33
"htpX",1597
"prc",2030
"proQ",1619
"msrC",617
"yebS",105
"yebT",272
"rsmF",92
"yebV",87
"yebW",17
"pphA",30
"ryeA",5
"sdsR",0
"yebY",213
"yebZ",371
"yobA",205
"holE",47
"yobB",101
"exoX",107
"ptrB",188
"yebE",257
"yebF",95
"yebG",62
"purT",524
"eda",515
"edd",212
"zwf",1479
"yebK",92
"pykA",949
