"","x"
"purT",568
"eda",595
"edd",250
"zwf",1592
"yebK",97
"pykA",943
"lpxM",270
"mepM",4566
"znuA",13590
"znuC",704
"znuB",531
"ruvB",275
"ruvA",134
"yobI",0
"yebB",15
"ruvC",417
"yebC",819
"nudB",400
"aspS",2176
"yecD",201
"yecE",162
"yecN",100
"cmoA",193
"cmoB",164
"torZ",57
"torY",3
"cutC",221
"yecM",99
"argS",632
"yecT",12
"flhE",38
"flhA",280
"flhB",159
"cheZ",2119
"cheY",1309
"cheB",1218
"cheR",1404
"tap",4474
"tar",4713
"cheW",2321
"cheA",5681
"motB",1634
"motA",1561
"flhC",145
"flhD",87
"uspC",27
"otsA",305
"otsB",141
"araH",38
"araG",39
"araF",28
"ftnB",175
"yecJ",61
"azuC",67
"yecR",25
"ftnA",78
"yecH",5
"tyrP",72
"yecA",454
"leuZ",412
"cysT",199
"glyW",63
"pgsA",175
"uvrC",790
"uvrY",344
"yecF",30
"sdiA",144
"yecC",250
"yecS",231
"dcyD",460
"fliY",2206
"fliZ",727
"fliA",1188
"fliC",80854
"fliD",2778
"fliS",543
"fliT",495
"amyA",603
"yedD",187
"yedE",183
"yedF",46
"yedK",5
"yedL",68
"yedN",6
"intG",29
"fliE",43
"fliF",633
"fliG",470
"fliH",291
"fliI",356
"fliJ",90
"fliK",274
"fliL",269
"fliM",597
"fliN",193
"fliO",115
"fliP",141
"fliQ",32
"fliR",45
"rcsA",76
"dsrB",50
"yodD",24
"dsrA",10
"yedP",61
"yedQ",147
"yodC",56
"yedI",185
"yedA",42
"vsr",56
"dcm",223
"yedJ",210
"yedR",56
"rseX",0
"yedS",28
"hchA",235
"yedV",104
"yedW",97
"hiuH",27
"yedY",66
"yedZ",55
"zinT",9809
"yodB",266
"serU",7
"mtfA",106
"asnT",8
"yeeJ",165
"yeeL",3
"shiA",1389
"amn",1114
"yeeN",321
"asnW",0
"yeeO",69
"asnU",4
"cbl",112
"nac",81
"asnV",1
"ldtA",158
"cobT",243
"cobS",139
"cobU",83
"yeeH",2
"yoeG",1
"yoeH",2
"yoeA",12
"yeeP",16
"isrC",0
"flu",239
"yeeR",26
"yeeS",13
"yeeT",5
"cbeA",9
"cbtA",5
"yeeW",3
"yoeD",4
"yoeF",16
"yeeX",780
"yeeA",81
"sbmC",48
"dacD",63
"sbcB",255
"yeeD",236
"yeeE",517
"plaP",710
"yoeI",21
"yeeY",141
"yeeZ",525
"yoeB",81
"yefM",52
"hisL",0
"hisG",779
"hisD",1331
"hisC",1179
"hisB",1323
"hisH",639
"hisA",805
"hisF",692
"hisI",859
"wzzB",958
"ugd",96
"gnd",4824
"wbbL",248
"wbbK",210
"wbbJ",202
"wbbI",324
"wbbH",213
"glf",645
"wzxB",298
"rfbC",182
"rfbA",460
"rfbD",509
"rfbB",687
"wcaN",1052
"wcaM",29
"wcaL",20
"wcaK",21
"wzxC",10
"wcaJ",14
"cpsG",9
"cpsB",29
"wcaI",16
"wcaH",7
"wcaG",15
"gmd",40
"wcaF",0
"wcaE",5
"wcaD",6
"wcaC",7
"wcaB",4
"wcaA",5
"wzc",25
"wzb",3
"wza",6
"yegH",176
"asmA",532
"dcd",342
"udk",167
"yegE",350
"alkA",54
"yegD",61
"yegI",30
"yegJ",0
"yegK",7
"yegL",5
"sibA",3
"ibsA",0
"sibB",7
"ibsB",0
"mdtA",55
"mdtB",115
"mdtC",72
"iceT",26
"baeS",30
"baeR",104
"yegP",44
"yegQ",213
"cyaR",14
"ogrK",15
"yegZ",4
"yegR",5
"yegS",39
"gatR",44
"gatD",83
"gatC",595
"gatB",169
"gatA",499
"gatZ",2438
"gatY",1817
"fbaB",391
"yegT",18
"yegU",41
"yegV",46
"yegW",44
"yegX",107
"thiD",415
"thiM",444
"rcnR",16
"rcnA",16
"rcnB",95
"yehA",2
"yehB",13
"yehC",0
"yehD",2
"yehE",23
"mrp",573
"metG",1722
"yehH",39
"yehI",60
"yehK",1
"yehL",0
"yehM",11
"yehP",8
"yehQ",24
"yehR",19
"yehS",83
"yehT",42
"yehU",34
"mlrA",44
"yohO",2
"yehW",74
"yehX",54
"yehY",60
"osmF",94
"bglX",601
"dld",1493
"pbpG",268
"yohC",32
"yohD",69
"yohF",43
"mdtQ",10
"yohP",4
"dusC",44
"yohJ",11
"yohK",26
"cdd",140
"sanA",32
"yeiS",15
"preT",16
"preA",12
"mglC",14
"mglA",29
"mglB",33
"galS",30
"yeiB",386
"folE",1605
"yeiG",1072
"cirA",15085
"lysP",1298
"yeiE",196
"yeiH",82
"nfo",285
"yeiI",184
"nupX",13
"rihB",5
"yeiL",4
"psuT",18
"psuG",4
"psuK",0
"fruA",144
"fruK",54
"fruB",34
"setB",34
"yeiW",13
"yeiP",209
"yeiQ",28
"yeiR",101
"lpxT",123
"mepS",1066
"rtn",147
"yejA",161
"yejB",79
"yejE",66
"yejF",261
"yejG",146
"bcr",311
"rsuA",284
"yejH",106
"rplY",1390
"yejK",265
"yejL",107
"yejM",628
"proL",19
"yejO",155
"narP",110
"ccmH",43
"dsbE",17
"ccmF",77
"ccmE",21
"ccmD",18
"ccmC",30
"ccmB",17
"ccmA",39
"napC",15
"napB",10
"napH",6
"napG",15
"napA",52
"napD",1
"napF",7
"eco",32
"mqo",560
"yojI",350
"alkB",25
"ada",54
"apbE",75
"ompC",20824
"micF",4
"rcsD",879
"rcsB",949
"rcsC",500
"atoS",20
"atoC",21
"atoD",2
"atoA",6
"atoE",4
"atoB",17
"yfaP",12
"yfaQ",22
"yfaS",59
"yfaT",3
"yfaA",19
"gyrA",3561
"ubiG",328
"yfaL",200
"nrdA",1047
"nrdB",481
"yfaE",135
"inaA",163
"yfaH",14
"glpQ",205
"glpT",93
"glpA",169
"glpB",164
"glpC",165
"yfaD",20
"ypaA",62
"rhmA",40
"rhmT",21
"rhmD",2
"rhmR",4
"yfaY",289
"yfaZ",53
"nudI",18
"ais",4
"arnB",34
"arnC",24
"arnA",83
"arnD",24
"arnT",26
"arnE",8
"arnF",92
"pmrD",55
"menE",144
"menC",223
"menB",283
"menH",37
"menD",208
"menF",303
"elaB",416
"elaA",76
"rbn",75
"elaD",15
"yfbK",18
"yfbL",1
"yfbM",3
"yfbN",3
"yfbO",3
"yfbP",24
"nuoN",456
"nuoM",508
"nuoL",622
"nuoK",70
"nuoJ",151
"nuoI",167
"nuoH",274
"nuoG",1085
"nuoF",655
"nuoE",221
"nuoC",733
"nuoB",415
"nuoA",226
"lrhA",279
"alaA",663
"yfbR",93
"yfbS",164
"yfbT",599
"yfbU",334
"yfbV",158
"ackA",1176
"pta",1430
"yfcC",19
"yfcD",249
"yfcE",176
"yfcF",74
"yfcG",38
"folX",157
"yfcH",409
"yfcI",45
"hisP",206
"hisM",175
"hisQ",278
"hisJ",990
"argT",451
"ubiX",130
"purF",1205
"cvpA",408
"dedD",225
"folC",395
"accD",1361
"dedA",502
"truA",447
"usg",378
"pdxB",542
"flk",103
"yfcJ",46
"fabB",4321
"mnmC",148
"yfcL",119
"epmC",176
"yfcA",219
"mepA",471
"aroC",1153
"prmB",608
"smrB",121
"yfcO",132
"yfcP",4
"yfcQ",6
"yfcR",1
"yfcS",1
"yfcU",36
"yfcV",3
"sixA",244
"fadJ",75
"fadI",25
"yfcZ",51
"fadL",181
"yfdF",12
"mlaA",465
"yfdC",38
"argW",1
"intS",39
"gtrA",118
"gtrB",453
"gtrS",168
"tfaS",14
"yfdK",6
"yfdL",1
"yfdM",0
"yfdN",3
"oweS",0
"yfdP",3
"yfdQ",9
"yfdR",1
"yfdS",1
"yfdT",2
"ypdJ",0
"torI",22
"pawZ",2
"dsdC",21
"dsdX",24
"dsdA",70
"emrY",6
"emrK",3
"evgA",187
"evgS",219
"yfdE",3
"yfdV",4
"oxc",8
"frc",11
"yfdX",6
"ypdI",4
"yfdY",22
"lpxP",676
"ypdK",6
"alaC",536
"ypdA",114
"ypdB",81
"ypdC",67
"fryA",43
"ypdE",16
"ypdF",7
"fryC",9
"fryB",2
"glk",320
"yfeO",122
"ypeC",412
"mntH",2670
"nupC",434
"yfeA",140
"alaX",18
"alaW",6
"yfeC",48
"yfeD",89
"gltX",1474
"valU",15
"valX",399
"valY",96
"lysV",1
"xapR",35
"xapB",18
"xapA",3
"yfeN",7
"yfeR",30
"yfeH",107
"ypeB",27
"ligA",324
"zipA",1036
"cysZ",144
"cysK",6260
"ptsH",1642
"ptsI",6610
"crr",2624
"pdxK",224
"yfeK",7
"yfeS",119
"cysM",766
"cysA",993
"cysW",473
"cysU",426
"cysP",641
"ucpA",134
"murR",30
"murQ",27
"murP",46
"yfeW",35
"yfeX",417
"yfeY",170
"yfeZ",64
"ypeA",94
"amiA",242
"hemF",219
"eutR",52
"eutK",55
"eutL",82
"eutC",96
"eutB",602
"intZ",234
"yffL",19
"yffM",2
"yffN",2
"yffO",6
"yffP",9
"yffQ",4
"yffR",44
"yffS",134
"eutA",8
"eutH",10
"eutG",6
"eutJ",6
"eutE",11
"eutN",0
"eutM",10
"eutD",7
"eutT",5
"eutQ",2
"eutP",1
"eutS",4
"maeB",1750
"talA",392
"tktB",908
"ypfG",131
"nudK",105
"aegA",31
"narQ",89
"acrD",94
"ypfM",6
"yffB",88
"dapE",377
"ypfN",95
"ypfH",113
"tmcA",277
"ypfJ",255
"purC",1258
"bamC",1958
"dapA",1854
"gcvR",415
"bcp",1022
"hyfA",6
"hyfB",7
"hyfC",5
"hyfD",7
"hyfE",5
"hyfF",11
"hyfG",17
"hyfH",6
"hyfI",13
"hyfJ",15
"hyfR",27
"focB",60
"yfgO",154
"bepA",629
"yfgD",355
"hda",211
"uraA",360
"upp",515
"purM",1310
"purN",804
"ppk",633
"ppx",537
"yfgF",32
"yfgG",104
"yfgH",6
"yfgI",21
"guaA",2968
"guaB",2034
"xseA",611
"yfgJ",80
"der",794
"bamB",1543
"yfgM",676
"hisS",1399
"ispG",998
"rodZ",962
"rlmN",395
"ndk",277
"pbpC",56
"yfhM",485
"sseA",196
"ryfA",59
"sseB",194
"pepB",628
"iscX",135
"fdx",274
"hscA",1220
"hscB",496
"iscA",816
"iscU",1044
"iscS",2856
"iscR",1661
"trmJ",374
"suhB",241
"yfhR",13
"csiE",42
"hcaT",70
"hcaR",46
"iroK",0
"hcaE",82
"hcaF",19
"hcaC",10
"hcaB",27
"hcaD",44
"yphA",44
"yphB",29
"yphC",36
"yphD",7
"yphE",18
"yphF",6
"yphG",26
"yphH",57
"glyA",5821
"hmp",193
"glnB",237
"glrR",177
"yfhG",141
"glrK",169
"glmY",1047
"purL",3869
"mltF",55
"tadA",160
"pgpC",193
"yfhH",37
"yfhL",19
"shoB",25
"ohsC",0
"acpS",138
"pdxJ",372
"recO",179
"era",549
"rnc",336
"lepB",623
"lepA",1311
"rseC",229
"rseB",1030
"rseA",1690
"rpoE",739
"nadB",523
"trmN",96
"srmB",387
"yfiE",63
"eamB",21
"grcA",653
"ung",233
"yfiF",557
"trxC",118
"yfiP",49
"pka",159
"pssA",689
"yfiM",436
"kgtP",3978
"rrfG",19
"rrlG",0
"gltW",22
"rrsG",7635
"clpB",2763
"ryfD",22
"yfiH",198
"rluD",311
"bamD",1375
"raiA",4047
"pheL",50
"pheA",994
"tyrA",1084
"aroF",1787
"yfiL",16
"yfiR",58
"yfiN",69
"yfiB",80
"rplS",2861
"trmD",5154
"rimM",4078
"rpsP",1357
"ffh",935
"ypjD",165
"yfjD",284
"grpE",1150
"nadK",192
"recN",173
"bamE",521
"ratB",81
"ratA",115
"smpB",343
"ssrA",125861
"intA",228
"yfjH",30
"alpA",2
"yfjI",9
"yfjJ",3
"yfjK",246
"yfjL",246
"yfjM",7
"rnlA",291
"rnlB",144
"yfjP",14
"yfjQ",7
"yfjR",9
"ypjK",3
"yfjS",4
"yfjT",24
"yfjU",10
"yfjV",53
"yfjW",42
"ypjI",2
"yfjX",4
"yfjY",2
"ypjJ",0
"yfjZ",0
"ypjF",5
"psaA",2
"ypjA",116
"pinH",0
"ypjC",8
"ileY",0
"ygaQ",9
"csiD",56
"lhgO",73
"gabD",148
"gabT",153
"gabP",44
"csiR",87
"ygaU",252
"yqaE",105
"ygaV",18
"ygaP",119
"stpA",237
"alaE",21
"ygaC",28
"ygaM",286
"nrdH",267
"nrdI",656
"nrdE",2958
"nrdF",874
"proV",178
"proW",115
"proX",149
"ygaY",30
"ygaZ",406
"ygaH",98
"mprA",378
"emrA",158
"emrB",147
"luxS",886
"micA",65
"gshA",1052
"yqaA",97
"yqaB",122
"argQ",45
"argZ",132
"argY",223
"argV",145
"serV",89
"csrA",901
"alaS",3783
"recX",7
"recA",1181
"pncC",63
"mltB",120
"srlA",5
"srlE",25
"srlB",4
"srlD",32
"srlM",13
"srlR",54
"srlQ",126
"norR",106
"norV",20
"norW",20
"hypF",58
"hydN",5
"ascG",120
"ascF",28
"ascB",44
"hycI",49
"hycH",14
"hycG",12
"hycF",6
"hycE",20
"hycD",8
"hycC",6
"hycB",3
"hycA",1
"hypA",2
"hypB",40
"hypC",2
"hypD",101
"hypE",40
"fhlA",56
"ygbA",5
"mutS",419
"pphB",10
"ygbI",58
"ygbJ",4
"ygbK",27
"ygbL",9
"ygbM",17
"ygbN",31
"rpoS",6858
"nlpD",4587
"pcm",253
"umpG",336
"truD",346
"ispF",144
"ispD",217
"ftsB",121
"ygbE",173
"cysC",539
"cysN",2218
"cysD",1153
"iap",101
"ygbF",18
"ygbT",47
"casE",29
"casD",21
"casC",23
"casB",5
"casA",11
"ygcB",44
"sokX",0
"cysH",541
"cysI",1259
"cysJ",1286
"queD",48
"ygcN",35
"ygcO",0
"ygcP",8
"ygcQ",14
"ygcR",13
"ygcS",4
"ygcU",8
"ygcW",1
"yqcE",13
"ygcE",24
"queE",207
"yqcG",0
"ygcG",8
"eno",7656
"pyrG",1623
"mazG",200
"mazF",99
"mazE",97
"relA",1062
"rlmD",225
"barA",267
"gudD",58
"gudX",32
"gudP",8
"yqcA",140
"truC",72
"yqcC",38
"csrB",22350
"syd",136
"queF",175
"ygdH",846
"sdaC",83
"sdaB",43
"ygdG",52
"fucO",32
"fucA",6
"fucP",3
"fucI",17
"fucK",39
"fucU",102
"fucR",109
"rlmM",310
"ygdD",47
"gcvA",106
"gcvB",33
"ygdI",91
"csdA",197
"csdE",94
"tcdA",179
"mltA",208
"metZ",30
"metW",241
"metV",56
"amiC",276
"argA",431
"recD",267
"recB",513
"ptrA",430
"recC",539
"ppdC",8
"ygdB",11
"ppdB",9
"ppdA",7
"thyA",510
"lgt",435
"ptsP",1441
"rppH",417
"mutH",34
"ygdQ",87
"ygdR",142
"tas",1038
"lplT",242
"aas",360
"omrA",16
"omrB",1
"galR",238
"lysA",393
"lysR",85
"ygeA",156
"araE",50
"kduD",26
"kduI",24
"yqeF",67
"yqeG",17
"yqeH",8
"yqeI",6
"yqeJ",4
"yqeL",2
"yqeK",2
"ygeF",0
"ygeG",3
"ygeH",4
"ygeI",2
"pbl",1
"ygeK",2
"ygeN",1
"ygeO",6
"ygeQ",33
"glyU",10
"ygeR",168
"xdhA",30
"xdhB",8
"xdhC",10
"ygeV",40
"ygeW",4
"ygeX",17
"ygeY",10
"hyuA",14
"yqeA",19
"yqeB",31
"yqeC",3
"mocA",11
"ygfK",28
"ssnA",3
"ygfM",4
"xdhD",47
"xanQ",19
"guaD",66
"ghxQ",50
"ygfS",14
"ygfT",22
"uacT",5
"yqfG",1
"idi",32
"lysS",2252
"prfB",1269
"recJ",468
"dsbC",224
"xerD",178
"fldB",189
"cptA",107
"sdhE",94
"ygfZ",810
"yqfA",699
"yqfB",69
"bglA",1085
"ygfF",85
"gcvP",1557
"gcvH",305
"gcvT",686
"ubiI",463
"ubiH",578
"pepP",1144
"ygfB",404
"zapA",299
"ssrS",9575
"fau",102
"sibC",19
"ibsC",0
"serA",10650
"rpiA",586
"yqfE",3
"argP",366
"scpA",26
"argK",5
"scpB",8
"scpC",18
"ygfI",20
"yggE",450
"argO",64
"mscS",719
"fbaA",5531
"pgk",4935
"epd",552
"yggC",71
"yggD",73
"yggF",12
"yggP",12
"cmtA",9
"cmtB",2
"tktA",5260
"loiP",144
"speB",373
"speA",2789
"yqgB",91
"yqgC",157
"metK",1498
"galP",213
"yggI",26
"endA",14
"rsmE",147
"gshB",591
"yqgE",397
"yqgF",241
"yggR",55
"yggS",125
"yggT",237
"yggU",80
"rdgB",227
"yggW",316
"yggM",23
"ansB",51
"yggN",296
"yggL",313
"trmI",238
"mutY",180
"yggX",207
"mltC",269
"nupG",92
"speC",538
"yqgA",18
"pheV",2
"yghD",20
"yghE",136
"yghF",13
"yghG",5
"pppA",12
"sslE",183
"glcA",62
"glcB",489
"glcG",68
"glcF",57
"glcE",46
"glcD",73
"glcC",66
"yghO",13
"yghQ",25
"yghR",6
"yghS",3
"yghT",1
"pitB",9
"gss",754
"yghU",347
"hybG",35
"hybF",26
"hybE",47
"hybD",60
"hybC",126
"hybB",12
"hybA",10
"hybO",20
"yghW",0
"yghX",34
"gpr",53
"yqhA",212
"yghA",43
"exbD",1131
"exbB",2299
"metC",445
"yghB",157
"yqhC",59
"yqhD",638
"dkgA",364
"yqhG",21
"yqhH",14
"ygiQ",339
"ftsP",479
"plsC",162
"parC",616
"ygiS",70
"mqsA",83
"mqsR",54
"ygiV",23
"ygiW",35
"qseB",15
"qseC",29
"ygiZ",6
"mdaB",104
"ygiN",433
"parE",703
"yqiA",265
"cpdA",540
"yqiB",132
"nudF",165
"tolC",2361
"ygiB",605
"ygiC",1019
"ygiD",111
"zupT",326
"ribB",370
"yqiC",139
"ygiL",7
"yqiG",15
"yqiH",6
"yqiI",13
"glgS",59
"yqiJ",8
"yqiK",16
"sibD",14
"ibsD",0
"sibE",24
"ibsE",0
"hldE",737
"glnE",926
"ygiF",445
"ygiM",362
"cca",505
"bacA",233
"folB",29
"plsY",128
"ttdR",29
"ttdA",12
"ttdB",6
"ttdT",46
"tsaD",203
"rpsU",2056
"dnaG",839
"rpoD",2529
"mug",206
"ileX",24
"yqjH",510
"yqjI",120
"aer",305
"patA",413
"ygjH",10
"ebgR",117
"ebgA",12
"ebgC",2
"ygjI",5
"ygjJ",3
"ygjK",19
"fadH",29
"higA",18
"higB",5
"rlmG",69
"ygjP",31
"ygjQ",10
"ygjR",149
"alx",94
"sstT",804
"ygjV",20
"uxaA",49
"uxaC",58
"exuT",35
"exuR",299
"yqjA",256
"mzrA",177
"yqjC",330
"yqjD",369
"yqjE",360
"yqjK",315
"yqjF",9
"yqjG",103
"yhaH",150
"yhaI",6
"yhaJ",338
"yhaK",27
"yhaL",29
"yhaM",56
"yhaO",27
"tdcG",31
"tdcF",10
"tdcE",42
"tdcD",12
"tdcC",40
"tdcB",0
"tdcA",3
"tdcR",0
"yhaB",0
"yhaC",6
"rnpB",26756
"garK",31
"garR",33
"garL",6
"garP",2
"garD",23
"prlF",35
"yhaV",144
"agaR",235
"kbaZ",9
"agaV",3
"agaW",0
"agaA",11
"agaS",11
"kbaY",3
"agaB",0
"agaC",4
"agaD",4
"agaI",7
"yraH",4
"yraI",6
"yraJ",75
"yraK",52
"rsmI",124
"lpoA",801
"yraN",137
"diaA",244
"yraP",360
"yraQ",231
"yraR",43
"yhbO",24
"yhbP",37
"yhbQ",38
"yhbS",199
"yhbT",231
"yhbU",9
"yhbV",17
"yhbW",186
"mtr",90
"deaD",1112
"yrbN",44
"nlpI",2294
"pnp",4676
"psrO",62
"rpsO",2221
"truB",430
"rbfA",191
"infB",3951
"nusA",1778
"rimP",464
"metY",144
"argG",1570
"yhbX",31
"leuU",112
"secG",1104
"glmM",1154
"folP",157
"ftsH",4926
"rlmE",1196
"yhbY",464
"greA",272
"dacB",210
"obgE",430
"yhbE",277
"rpmA",2805
"rplU",1978
"ispB",778
"sfsB",57
"murA",1281
"ibaG",229
"mlaB",331
"mlaC",634
"mlaD",438
"mlaE",533
"mlaF",818
"yrbG",130
"kdsD",445
"kdsC",301
"lptC",326
"lptA",441
"lptB",589
"rpoN",1585
"hpf",649
"ptsN",708
"yhbJ",828
"npr",128
"yrbL",1681
"mtgA",497
"elbB",173
"arcZ",26
"arcB",473
"yhcC",18
"gltB",20877
"gltD",6616
"gltF",65
"yhcA",7
"yhcD",43
"yhcE",21
"yhcF",32
"yhcG",66
"yhcH",30
"nanK",24
"nanE",16
"nanT",13
"nanA",30
"nanR",201
"dcuD",31
"sspB",598
"sspA",1117
"rpsI",3982
"rplM",4136
"zapE",226
"yhcB",747
"degQ",415
"degS",181
"mdh",4131
"argR",184
"yhcN",46
"yhcO",23
"aaeB",41
"aaeA",21
"aaeX",18
"aaeR",184
"tldD",801
"yhdP",537
"rng",596
"yhdE",259
"mreD",189
"mreC",710
"mreB",1713
"csrD",304
"acuI",265
"yrdF",14
"yrdE",17
"accB",912
"accC",2279
"yhdT",18
"panF",140
"prmA",151
"dusB",1012
"fis",418
"yhdJ",6
"yhdU",4
"acrS",4
"acrE",2
"acrF",34
"yhdV",35
"yhdW",49
"yhdX",11
"yhdY",12
"yhdZ",34
"rrfF",434
"thrV",53
"rrfD",33
"rrlD",2849
"alaU",0
"ileU",0
"rrsD",2434
"yrdA",351
"yrdB",139
"aroE",246
"tsaC",274
"yrdD",431
"smg",553
"smf",61
"def",406
"fmt",758
"rsmB",463
"trkA",181
"mscL",285
"arfA",39
"zntR",92
"yhdN",62
"rplQ",5189
"rpoA",15984
"rpsD",9182
"rpsK",7143
"rpsM",5724
"rpmJ",2051
"secY",15112
"rplO",6033
"rpmD",1409
"rpsE",5868
"rplR",4003
"rplF",6183
"rpsH",4447
"rpsN",6026
"rplE",7191
"rplX",4244
"rplN",4605
"rpsQ",3173
"rpmC",1574
"rplP",4242
"rpsC",7615
"rplV",3837
"rpsS",2957
"rplB",9468
"rplW",2914
"rplD",5293
"rplC",7628
"rpsJ",4989
"gspB",16
"gspA",5
"gspC",8
"gspD",44
"gspE",18
"gspF",25
"gspG",4
"gspH",2
"gspI",1
"gspJ",5
"gspK",18
"gspL",33
"gspM",11
"gspO",50
"bfr",295
"bfd",152
"chiA",57
"tufA",8946
"fusA",29012
"rpsG",6764
"rpsL",4414
"tusB",95
"tusC",119
"tusD",198
"yheO",436
"fkpA",1486
"slyX",30
"slyD",2514
"yheV",72
"kefB",249
"kefG",124
"yheS",423
"yheT",194
"yheU",31
"prkB",322
"yhfA",228
"crp",1988
"yhfK",644
"argD",746
"pabA",34
"fic",96
"yhfG",36
"ppiA",316
"tsgA",310
"nirB",58
"nirD",4
"nirC",10
"cysG",309
"yhfL",2
"frlA",4
"frlB",10
"frlC",11
"frlD",24
"frlR",91
"yhfS",23
"yhfT",16
"yhfU",6
"php",9
"yhfW",8
"yhfX",2
"yhfY",2
"yhfZ",27
"trpS",1054
"gph",483
"rpe",464
"dam",415
"damX",1784
"aroB",1304
"aroK",867
"hofQ",18
"hofP",4
"hofO",6
"hofN",6
"hofM",23
"mrcA",366
"nudE",337
"yrfF",365
"yrfG",159
"hslR",137
"hslO",493
"yhgE",93
"pck",493
"envZ",419
"ompR",541
"greB",58
"yhgF",933
"feoA",124
"feoB",1226
"feoC",197
"yhgA",23
"bioH",119
"gntX",106
"nfuA",891
"gntT",63
"malQ",428
"malP",511
"malT",760
"rtcA",83
"rtcB",24
"rtcR",35
"glpR",191
"glpG",287
"glpE",123
"glpD",11431
"yzgL",302
"glgP",3113
"glgA",2201
"glgC",2517
"glgX",2139
"glgB",3840
"asd",9280
"yhgN",56
"gntU",40
"gntK",23
"gntR",270
"yhhW",111
"yhhX",425
"ryhB",72
"yhhY",55
"yhhZ",4
"yrhA",0
"yrhB",7
"ggt",158
"yhhA",41
"ugpQ",108
"ugpC",61
"ugpE",25
"ugpA",38
"ugpB",178
"livF",1144
"livG",1168
"livM",1981
"livH",1638
"livK",2770
"panM",92
"livJ",12442
"rpoH",948
"ftsX",426
"ftsE",375
"ftsY",761
"rsmD",87
"yhhL",42
"yhhM",30
"yhhN",122
"zntA",53
"tusA",21
"yhhQ",16
"dcrB",434
"yhhS",166
"yhhT",46
"acpT",137
"nikA",10
"nikB",11
"nikC",1
"nikD",7
"nikE",15
"nikR",68
"rhsB",10
"yhhH",3
"yrhC",4
"yhhI",12
"yhhJ",284
"rbbA",1062
"yhiI",632
"yhiJ",5
"yhiL",12
"yhiM",14
"yhiN",153
"pitA",936
"uspB",73
"uspA",3339
"dtpB",61
"rsmJ",137
"prlC",1209
"rlmJ",212
"gor",682
"dinQ",221
"agrA",14
"agrB",5
"arsR",5
"arsB",22
"arsC",16
"yhiS",7
"slp",40
"dctR",6
"yhiD",10
"hdeB",152
"hdeA",184
"hdeD",62
"arrS",5
"gadE",11
"mdtE",27
"mdtF",74
"gadW",155
"gadY",11
"gadX",79
"gadA",22
"yhjA",15
"treF",183
"yhjB",29
"yhjC",51
"yhjD",100
"yhjE",4063
"yhjG",788
"yhjH",965
"kdgK",195
"yhjJ",417
"dctA",82
"yhjK",189
"bcsC",179
"bcsZ",21
"bcsB",97
"bcsA",41
"bcsQ",59
"yhjR",76
"bcsE",644
"bcsF",32
"bcsG",409
"ldrD",30
"rdlD",10
"yhjV",97
"dppF",278
"dppD",297
"dppC",194
"dppB",371
"dppA",7577
"proK",5
"eptB",184
"yhjX",10
"yhjY",60
"tag",113
"yiaC",90
"bisC",440
"yiaD",75
"ghrB",1118
"yiaF",688
"yiaG",66
"cspA",7092
"mokA",1
"hokA",0
"insJ",10
"insK",6
"sokA",1
"glyS",3194
"glyQ",1332
"ysaB",10
"wecH",24
"yiaA",5
"yiaB",3
"xylB",84
"xylA",39
"xylF",4
"xylG",38
"xylH",11
"xylR",100
"bax",363
"malS",77
"avtA",1077
"ysaA",71
"yiaJ",129
"yiaK",13
"yiaL",1
"yiaM",0
"yiaN",5
"yiaO",2
"lyxK",3
"sgbH",7
"sgbU",13
"sgbE",17
"ysaC",1
"ysaD",1
"yiaT",9
"yiaU",24
"yiaV",10
"yiaW",0
"aldB",25
"yiaY",6
"selB",528
"selA",300
"yibF",140
"rhsA",7
"yibA",8
"rhsJ",14
"yibG",3
"yibS",0
"yibW",2
"yibV",0
"yibU",3
"yibH",24
"yibI",4
"mtlA",312
"mtlD",208
"mtlR",212
"yibT",117
"yibL",133
"lldP",51
"lldR",40
"lldD",87
"trmL",74
"cysE",478
"gpsA",892
"secB",1132
"grxC",500
"yibN",352
"gpmM",1434
"envC",567
"yibQ",223
"waaH",16
"tdh",184
"kbl",97
"yibB",112
"hldD",789
"waaF",604
"waaC",330
"waaL",186
"waaU",77
"waaZ",66
"waaY",72
"waaR",108
"waaO",159
"waaB",174
"waaS",56
"waaP",162
"waaG",227
"waaQ",254
"waaA",155
"coaD",70
"mutM",90
"rpmG",1443
"rpmB",3245
"yicR",24
"dfp",372
"dut",359
"slmA",321
"pyrE",28
"rph",145
"yicC",411
"dinD",23
"yicG",9
"ligB",21
"gmk",524
"rpoZ",690
"spoT",1664
"trmH",180
"recG",374
"gltS",63
"xanP",942
"yicH",448
"yicI",87
"yicJ",8
"selC",2
"yicT",1
"setC",7
"yicL",126
"nlpA",541
"yicS",18
"nepI",168
"yicN",29
"adeQ",3
"adeD",64
"uhpT",352
"uhpC",44
"uhpB",109
"uhpA",136
"ilvN",99
"ilvB",660
"ivbL",50
"istR",2
"tisB",111
"emrD",9
"yidF",14
"yidG",23
"yidH",16
"yidI",18
"yidJ",20
"yidK",8
"yidL",8
"glvG",9
"glvC",6
"yidP",16
"yidE",180
"ibpB",31
"ibpA",156
"yidQ",128
"yidR",213
"cbrA",12
"dgoT",8
"dgoD",14
"dgoA",16
"dgoK",31
"dgoR",43
"yidX",31
"yidA",425
"yidB",29
"gyrB",1785
"recF",257
"dnaN",451
"dnaA",820
"rpmH",657
"rnpA",570
