"","x"
"intE",32
"xisE",4
"ymfI",79
"ymfJ",24
"cohE",170
"croE",8
"ymfL",12
"ymfM",3
"oweE",2
"aaaE",15
"ymfR",1
"beeE",3
"jayE",6
"ymfQ",2
"stfP",2
"tfaP",7
"tfaE",12
"stfE",2
"pinE",6
"mcrA",48
"icdC",4
"iraM",8
"ycgX",5
"bluR",241
"bluF",64
"ycgZ",29
"ymgA",31
"ariR",20
"ymgC",10
"ycgG",11
"ymgF",1
"ycgH",53
"ymgD",50
"ymgG",24
"ymgI",0
"ymgJ",3
"ycgI",8
"minE",515
"minD",1458
"minC",750
"ycgJ",98
"pliG",111
"ycgL",197
"ycgM",333
"ycgN",140
"hlyE",29
"umuD",9
"umuC",48
"dsbB",288
"nhaB",592
"fadR",263
"ycgB",408
"dadA",512
"dadX",315
"cvrA",328
"ldcA",239
"emtA",282
"ycgR",865
"ymgE",53
"ycgY",11
"treA",78
"dhaM",792
"dhaL",292
"dhaK",515
"dhaR",98
"ycgV",111
"ychF",713
"pth",130
"ychH",214
"dauA",134
"prs",3344
"ispE",532
"lolB",304
"hemA",456
"prfA",298
"prmC",109
"ychQ",37
"ychA",457
"kdsA",1166
"ldrA",0
"rdlA",31
"ldrB",2
"rdlB",0
"ldrC",0
"rdlC",0
"chaA",331
"chaB",39
"chaC",282
"ychN",217
"ychO",119
"narL",344
"narX",198
"narK",84
"narG",296
"narH",123
"narJ",51
"narI",48
"rttR",2
"tpr",0
"tyrV",34
"tyrT",33
"purU",997
"ychJ",173
"rssA",336
"rssB",320
"galU",1068
"hns",1945
"tdk",127
"insZ",56
"adhE",37113
"ychE",48
"oppA",25542
"oppB",1954
"oppC",1268
"oppD",1798
"oppF",2034
"yciU",266
"clsA",773
"yciY",66
"kch",147
"yciI",471
"tonB",1522
"yciA",84
"yciB",193
"yciC",195
"ompW",1036
"yciE",60
"yciF",40
"yciG",34
"trpA",1165
"trpB",1427
"trpC",918
"trpD",853
"trpE",884
"trpL",9
"yciV",163
"yciO",296
"yciQ",168
"rluB",362
"btuR",168
"yciK",227
"sohB",726
"yciN",125
"topA",1902
"cysB",584
"ymiA",11
"yciX",62
"acnA",843
"ribA",308
"pgpB",150
"yciS",163
"yciM",295
"pyrF",299
"yciH",139
"osmB",123
"yciT",465
"yciZ",53
"gmr",256
"ymiB",5
"rnb",2150
"yciW",500
"fabI",2915
"ycjD",12
"sapF",156
"sapD",194
"sapC",63
"sapB",117
"sapA",338
"ymjA",30
"puuP",46
"puuA",66
"puuD",24
"puuR",77
"puuC",27
"puuB",27
"puuE",49
"pspF",79
"pspA",515
"pspB",75
"pspC",104
"pspD",52
"pspE",173
"ycjM",4
"ycjN",5
"ycjO",3
"ycjP",2
"ycjQ",19
"ycjR",10
"ycjS",25
"ycjT",29
"ycjU",2
"ycjV",15
"ompG",2
"ycjW",59
"ycjX",187
"ycjF",154
"tyrR",741
"tpx",4339
"ycjG",201
"mpaA",220
"ymjC",1
"ymjD",0
"ycjY",28
"pgrR",66
"mppA",266
"ynaI",165
"ynaJ",305
"uspE",1497
"fnr",1629
"ogt",93
"abgT",18
"abgB",44
"abgA",18
"abgR",20
"mcaS",5
"smrA",115
"ydaM",227
"ydaN",267
"fnrS",74
"dbpA",142
"ttcA",301
"intR",17
"ydaQ",3
"ydaC",0
"ralA",0
"ralR",3
"recT",27
"recE",38
"racC",1
"ydaE",0
"kilR",0
"sieB",18
"ydaF",3
"ydaG",3
"racR",178
"ydaS",6
"ydaT",8
"ydaU",19
"ydaV",8
"ydaW",10
"rzpR",2
"rzoR",0
"trkG",86
"ynaK",8
"ydaY",7
"tmpR",13
"lomR",12
"stfR",38
"tfaR",2
"pinR",8
"ynaE",0
"ttcC",9
"uspF",512
"ompN",2
"micC",0
"pfo",700
"ydbJ",123
"hslJ",157
"ldhA",565
"ydbH",197
"ynbE",12
"ydbL",59
"feaR",15
"feaB",82
"tynA",32
"paaZ",16
"paaA",3
"paaB",0
"paaC",4
"paaD",5
"paaE",10
"paaF",3
"paaG",13
"paaH",21
"paaI",5
"paaJ",53
"paaK",47
"paaX",104
"paaY",80
"ynbG",0
"ydbA",675
"ydbC",76
"ydbD",14
"ynbA",0
"ynbB",0
"ynbC",27
"ynbD",33
"azoR",241
"hrpA",959
"ydcF",327
"aldA",442
"gapC",1150
"cybB",310
"rydC",21
"ydcA",67
"hokB",37
"mokB",0
"sokB",0
"trg",210
"ydcI",158
"ydcJ",33
"opgD",662
"ydcH",41
"rimL",70
"ydcK",75
"tehA",94
"tehB",230
"ydcL",620
"insP",64
"insQ",270
"ydcO",27
"ydcN",19
"ydcP",492
"yncJ",10
"hicA",21
"hicB",89
"ydcR",200
"ydcS",54
"ydcT",23
"ydcU",19
"ydcV",8
"patD",160
"yncL",53
"ydcX",15
"ydcY",209
"ydcZ",115
"mnaT",207
"curA",228
"mcbR",39
"yncD",134
"yncE",9395
"ansP",84
"yncG",29
"yncH",2
"rhsE",8
"ydcD",5
"yncI",4
"ydcC",0
"pptA",31
"yddH",78
"nhoA",88
"yddE",213
"narV",11
"narW",10
"narY",30
"narZ",64
"narU",11
"yddK",0
"yddL",0
"yddG",69
"fdnG",55
"fdnH",11
"fdnI",14
"yddM",71
"adhP",350
"maeA",1153
"sra",657
"bdm",20
"osmC",988
"ddpF",120
"ddpD",19
"ddpC",9
"ddpB",4
"ddpA",14
"ddpX",4
"dosP",259
"dosC",366
"yddW",165
"gadC",1659
"gadB",620
"pqqL",496
"yddB",435
"yddA",116
"ydeM",7
"ydeN",26
"ydeO",8
"safA",0
"ydeP",101
"ydeQ",5
"ydeR",4
"ydeS",4
"ydeT",7
"yneL",4
"hipA",170
"hipB",27
"yneO",319
"lsrK",87
"lsrR",55
"lsrA",16
"lsrC",11
"lsrD",11
"lsrB",28
"lsrF",38
"lsrG",20
"tam",128
"yneE",122
"uxaB",37
"yneF",36
"yneG",53
"glsB",157
"sad",270
"yneJ",58
"yneK",7
"ydeA",268
"marC",79
"marR",37
"marA",131
"marB",65
"eamA",206
"ydeE",49
"yneM",54
"mgrR",14
"dgcZ",58
"ydeI",22
"ydeJ",57
"dcp",1305
"ydfG",915
"rspR",267
"ydfZ",775
"ydfI",66
"ydfJ",267
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",25
"rspA",11
"ynfA",28
"ynfB",323
"speG",449
"ynfC",153
"ynfD",54
"ynfE",449
"ynfF",218
"ynfG",47
"ynfH",63
"dmsD",154
"clcB",62
"ynfK",479
"mlc",318
"ynfL",41
"ynfM",186
"asr",25
"ydgU",0
"ydgD",212
"mdtI",16
"mdtJ",1
"tqsA",72
"pntB",6989
"pntA",8703
"ydgH",1373
"ydgI",43
"folM",157
"ydgC",69
"rstA",249
"rstB",227
"tus",94
"fumC",173
"fumA",260
"manA",752
"ydgA",1574
"uidC",5
"uidB",5
"uidA",11
"uidR",139
"hdhA",861
"malI",57
"malX",55
"malY",194
"add",266
"ydgJ",493
"blr",12
"cnu",46
"ydgK",123
"rsxA",72
"rsxB",83
"rsxC",295
"rsxD",69
"rsxG",56
"rsxE",53
"nth",70
"dtpA",116
"gstA",532
"pdxY",427
"tyrS",2258
"pdxH",456
"mliC",42
"anmK",212
"slyB",2362
"slyA",604
"ydhI",22
"ydhJ",34
"ydhK",79
"sodC",132
"ydhF",266
"ydhL",24
"nemR",22
"nemA",178
"gloA",519
"rnt",155
"lhr",478
"grxD",332
"mepH",195
"sodB",215
"ydhP",136
"ynhF",76
"purR",917
"ydhB",105
"ydhC",72
"cfa",3104
"ribC",613
"mdtK",350
"ydhQ",839
"valV",0
"valW",13
"ydhR",615
"ydhS",223
"ydhT",25
"ydhU",21
"ydhX",18
"ydhW",12
"ydhV",43
"ydhY",7
"ydhZ",49
"pykF",3335
"lpp",15003
"ldtE",780
"sufE",202
"sufS",707
"sufD",837
"sufC",360
"sufB",1102
"sufA",226
"rydB",37
"ydiH",107
"menI",238
"ydiJ",1497
"ydiK",487
"rprA",5
"ydiL",3
"ydiM",4
"ydiN",7
"ydiB",11
"aroD",268
"ydiF",12
"ydiO",26
"ydiP",75
"ydiQ",8
"ydiR",14
"ydiS",22
"ydiT",4
"fadK",63
"ppsA",3316
"ppsR",281
"aroH",577
"ydiE",44
"ydiU",259
"ydiV",155
"nlpC",306
"btuD",241
"btuE",301
"btuC",93
"ihfA",1926
"pheT",3253
"pheS",1299
"pheM",37
"rplT",6383
"rpmI",5659
"infC",6392
"thrS",6544
"arpB",8
"yniD",4
"ydiY",128
"pfkB",241
"ydiZ",126
"yniA",439
"yniB",167
"yniC",152
"ydjM",7
"ydjN",2356
"ydjO",91
"cedA",26
"katE",957
"chbG",62
"chbF",20
"chbR",62
"chbA",15
"chbC",22
"chbB",31
"osmE",761
"nadE",1237
"cho",127
"ves",139
"spy",66
"astE",8
"astB",18
"astD",22
"astA",8
"astC",10
"xthA",345
"ydjX",53
"ydjY",109
"ydjZ",75
"ynjA",80
"ynjB",157
"ynjC",71
"ynjD",43
"ynjE",404
"ynjF",53
"nudG",118
"ynjH",55
"gdhA",8816
"ynjI",240
"topB",789
"selD",1317
"ydjA",541
"sppA",531
"ansA",331
"pncA",247
"ydjE",19
"ydjF",44
"ydjG",26
"ydjH",14
"ydjI",20
"ydjJ",13
"ydjK",11
"ydjL",14
"yeaC",233
"msrB",263
"gapA",24898
"yeaD",543
"yeaE",111
"mipA",1325
"yeaG",1276
"yeaH",331
"yeaI",4
"yeaJ",86
"yeaK",261
"yoaI",22
"yeaL",38
"yeaM",46
"yeaN",36
"yeaO",164
"yoaF",27
"yeaP",336
"yoaK",19
"yoaJ",13
"yeaQ",718
"yoaG",0
"yeaR",1
"leuE",19
"dmlR",120
"dmlA",80
"yeaV",8
"yeaW",6
"yeaX",22
"rnd",177
"fadD",122
"yeaY",181
"tsaB",185
"yoaA",198
"yoaB",433
"yoaC",110
"yoaH",79
"pabB",207
"nudL",152
"sdaA",158
"yoaD",53
"yoaE",470
"manX",2474
"manY",2246
"manZ",2549
"yobD",75
"mntP",4
"rlmA",123
"cspC",2569
"yobF",292
"yebO",217
"mgrB",27
"yobH",43
"kdgR",459
"yebQ",15
"htpX",901
"prc",1902
"proQ",1811
"msrC",754
"yebS",86
"yebT",371
"rsmF",140
"yebV",375
"yebW",22
"pphA",52
"ryeA",10
"sdsR",0
"yebY",234
"yebZ",327
"yobA",165
"holE",98
"yobB",142
"exoX",176
"ptrB",245
"yebE",73
"yebF",212
