"","x"
"yahB",78
"yahC",6
"yahD",11
"yahE",3
"yahF",21
"yahG",18
"yahI",13
"yahJ",117
"yahK",337
"yahL",8
"yahM",10
"yahN",16
"yahO",142
"prpR",22
"prpB",14
"prpC",9
"prpD",14
"prpE",19
"codB",850
"codA",1596
"cynR",51
"cynT",24
"cynS",9
"cynX",16
"lacA",12
"lacY",14
"lacZ",52
"lacI",238
"mhpR",181
"mhpA",23
"mhpB",10
"mhpC",18
"mhpD",19
"mhpF",33
"mhpE",37
"mhpT",25
"yaiL",132
"frmB",167
"frmA",454
"frmR",94
"yaiO",11
"yaiX",7
"insC1",0
"insD1",6
"yaiP",13
"yaiS",6
"tauA",20
"tauB",24
"tauC",12
"tauD",23
"hemB",532
"yaiT",114
"yaiV",22
"ampH",226
"sbmA",136
"yaiW",151
"yaiY",25
"yaiZ",23
"ddlA",318
"iraP",199
"phoA",247
"psiF",55
"yaiC",35
"proC",216
"yaiI",69
"aroL",836
"yaiA",380
"aroM",86
"yaiE",292
"ykiA",40
"rdgC",251
"mak",133
"araJ",87
"sbcC",374
"sbcD",146
"phoB",112
"phoR",92
"brnQ",347
"proY",230
"malZ",189
"acpH",82
"queA",237
"tgt",830
"yajC",918
"secD",2130
"secF",1072
"yajD",80
"tsx",995
"yajI",18
"nrdR",230
"ribD",625
"ribE",672
"nusB",770
"thiL",261
"pgpA",318
"yajO",335
"dxs",1053
"ispA",646
"xseB",162
"thiI",389
"yajL",184
"panE",219
"yajQ",807
"yajR",126
"cyoE",3179
"cyoD",1023
"cyoC",2059
"cyoB",8246
"cyoA",5107
"ampG",424
"yajG",488
"bolA",434
"tig",6183
"clpP",1387
"clpX",3063
"lon",2976
"hupB",2428
"ppiD",1855
"ybaV",20
"fadM",31
"queC",211
"ybaE",68
"cof",72
"ybaO",53
"mdlA",115
"mdlB",109
"glnK",24
"amtB",146
"tesB",169
"ybaY",404
"ybaZ",74
"ffs",85
"ybaA",31
"ylaB",94
"ylaC",176
"maa",169
"hha",357
"tomB",137
"acrB",2861
"acrA",1461
"acrR",98
"mscK",679
"ybaM",42
"priC",89
"ybaN",188
"apt",599
"dnaX",854
"ybaB",671
"recR",701
"htpG",1827
"adk",1546
"hemH",103
"aes",37
"gsk",360
"ybaL",489
"fsr",151
"ushA",615
"ybaK",164
"chiX",10
"ybaP",171
"ybaQ",138
"copA",929
"glsA",49
"ybaT",43
"cueR",129
"ybbJ",114
"qmcA",164
"fetA",107
"fetB",98
"ybbN",864
"ybbO",311
"tesA",207
"ybbA",86
"ybbP",178
"rhsD",102
"ybbC",30
"rhsH",35
"ybbD",10
"ylbI",4
"ylbG",23
"mnmH",65
"allS",10
"allA",6
"allR",556
"gcl",29
"hyi",13
"glxR",14
"ybbW",10
"allB",17
"ybbY",10
"glxK",36
"allE",95
"allC",47
"allD",17
"fdrA",13
"ylbE",5
"ylbF",10
"ybcF",76
"purK",1063
"purE",415
"lpxH",215
"ppiB",1663
"cysS",676
"ybcI",55
"ybcJ",160
"folD",711
"sfmA",4
"sfmC",9
"sfmD",28
"sfmH",5
"sfmF",5
"sfmZ",9
"argU",0
"intD",232
"xisD",1
"exoD",7
"peaD",1
"renD",39
"emrE",46
"ybcK",27
"ybcL",10
"ybcM",76
"ylcH",1
"ybcN",2
"ninE",0
"ybcO",1
"rusA",0
"ylcG",2
"quuD",7
"nmpC",2036
"essD",11
"rrrD",17
"rzpD",23
"rzoD",0
"borD",248
"ybcV",7
"ybcW",7
"ylcI",4
"nohD",4
"aaaD",1
"tfaD",3
"ybcY",24
"tfaX",4
"appY",59
"ompT",22164
"pauD",1
"envY",16
"ybcH",36
"nfrA",129
"nfrB",46
"cusS",126
"cusR",85
"cusC",63
"cusF",61
"cusB",65
"cusA",81
"pheP",198
"ybdG",183
"nfsB",364
"ybdF",50
"ybdJ",33
"ybdK",90
"sokE",1
"hokE",4
"entD",1413
"fepA",20036
"fes",1681
"ybdZ",427
"entF",12035
"fepE",95
"fepC",397
"fepG",219
"fepD",283
"entS",516
"fepB",876
"entC",5209
"entE",5776
"entB",3937
"entA",2607
"entH",1796
"cstA",1675
"ybdD",40
"ybdH",213
"ybdL",139
"ybdM",50
"ybdN",16
"ybdO",22
"dsbG",182
"ahpC",9909
"ahpF",1311
"uspG",264
"ybdR",48
"rnk",140
"rna",344
"citT",21
"citG",5
"citX",10
"citF",9
"citE",13
"citD",0
"citC",7
"citA",86
"citB",38
"dcuC",36
"pagP",23
"cspE",5847
"flc",67
"ybeM",56
"tatE",149
"lipA",474
"ybeF",33
"lipB",205
"ybeD",196
"dacA",790
"rlpA",987
"mrdB",241
"mrdA",423
"rlmH",212
"rsfS",218
"cobC",164
"nadD",297
"holA",448
"lptE",707
"leuS",3416
"ybeL",287
"ybeQ",58
"ybeR",3
"djlB",15
"ybeT",2
"ybeU",4
"djlC",35
"hscC",25
"rihA",186
"gltL",239
"gltK",137
"gltJ",177
"gltI",1302
"lnt",650
"ybeX",1733
"ybeY",292
"ybeZ",1125
"miaB",514
"ubiF",371
"glnX",119
"glnV",172
"metU",63
"glnW",179
"glnU",274
"leuW",281
"metT",4
"asnB",1206
"umpH",539
"nagC",771
"nagA",401
"nagB",275
"nagE",695
"glnS",2268
"chiP",17
"chiQ",8
"fur",1320
"uof",108
"fldA",742
"ybfE",46
"ybfF",172
"seqA",692
"pgm",2172
"ybfP",43
"ybfG",9
"ybfI",9
"potE",38
"speF",16
"ybfK",0
"kdpE",63
"kdpD",209
"kdpC",10
"kdpB",27
"kdpA",15
"kdpF",0
"ybfA",49
"rhsC",52
"ybfB",8
"rhsO",18
"ybfC",19
"ybfQ",3
"ybfL",9
"ybfD",8
"ybgA",70
"phr",143
"dtpD",116
"ybgI",667
"ybgJ",557
"ybgK",643
"ybgL",379
"nei",189
"abrB",91
"ybgO",39
"ybgP",5
"ybgQ",25
"ybgD",5
"gltA",9997
"sdhC",699
"sdhD",420
"sdhA",2770
"sdhB",1283
"sucA",9886
"sucB",5761
"sucC",6174
"sucD",5058
"mngR",86
"mngA",9
"mngB",107
"cydA",1036
"cydB",811
"cydX",55
"ybgE",96
"ybgC",169
"tolQ",457
"tolR",167
"tolA",540
"tolB",2396
"pal",4556
"ybgF",2327
"lysT",264
"valT",680
"lysW",151
"valZ",218
"lysY",60
"lysZ",75
"lysQ",2
"nadA",763
"pnuC",489
"zitB",163
"ybgS",79
"aroG",4301
"gpmA",7340
"galM",1147
"galK",517
"galT",322
"galE",361
"modF",1049
"modE",179
"acrZ",76
"modA",522
"modB",352
"modC",425
"ybhA",207
"pgl",737
"ybhD",40
"ybhH",5
"ybhI",12
"ybhJ",51
"ybhC",807
"ybhB",222
"bioA",311
"bioB",398
"bioF",234
"bioC",153
"bioD",163
"uvrB",547
"ybhK",180
"moaA",359
"moaB",344
"moaC",334
"moaD",94
"moaE",322
"ybhL",341
"ybhM",21
"ybhN",47
"clsB",108
"ybhP",58
"ybhQ",25
"ybhR",96
"ybhS",84
"ybhF",250
"ybhG",198
"ybiH",67
"rhlE",336
"ybiA",21
"dinG",226
"ybiB",439
"ybiC",1513
"ybiJ",138
"ybiI",330
"ybiX",2173
"fiu",22190
"mcbA",31
"rlmF",225
"ybiO",111
"glnQ",454
"glnP",393
"glnH",1682
"dps",3028
"rhtA",54
"ompX",4387
"opgE",161
"mntS",121
"mntR",193
"ybiR",182
"ldtB",907
"ybiT",807
"ybiU",131
"ybiV",201
"ybiW",52
"ybiY",13
"fsaA",51
"moeB",190
"moeA",425
"iaaA",876
"gsiA",1482
"gsiB",969
"gsiC",276
"gsiD",243
"yliE",212
"yliF",130
"rimO",291
"bssR",37
"yliI",71
"gstB",557
"dacC",399
"deoR",230
"ybjG",113
"mdfA",91
"ybjH",76
"ybjI",208
"ybjJ",94
"rcdA",26
"rybB",14
"ybjL",277
"ybjM",25
"grxA",22
"ybjC",31
"nfsA",288
"rimK",189
"ybjN",185
"potF",567
"potG",210
"potH",143
"potI",120
"ybjO",37
"rlmC",149
"artJ",1079
"artM",227
"artQ",207
"artI",675
"artP",289
"ybjP",378
"ybjQ",122
"amiD",238
"ybjS",299
"ybjT",472
"ltaE",501
"poxB",651
"hcr",40
"hcp",12
"ybjE",102
"aqpZ",31
"ybjD",347
"ybjX",679
"macA",269
"macB",286
"cspD",544
"clpS",409
"clpA",7192
"serW",3
"infA",871
"aat",150
"cydC",473
"cydD",382
"trxB",1636
"lrp",2178
"ftsK",2336
"lolA",586
"rarA",402
"serS",2640
"dmsA",43
"dmsB",14
"dmsC",33
"ycaC",133
"ycaD",118
"ycaM",23
"ycaN",50
"ycaK",22
"pflA",157
"pflB",9433
"focA",258
"ycaO",689
"ycaP",58
"serC",6744
"aroA",2987
"ycaL",49
"cmk",733
"rpsA",24827
"ihfB",1339
"ycaI",69
"msbA",771
"lpxK",245
"ycaQ",103
"ycaR",46
"kdsB",525
"ycbJ",80
"elyC",38
"smtA",287
"mukF",544
"mukE",532
"mukB",2707
"ldtD",622
"ycbK",1040
"ycbL",912
"aspC",4868
"ompF",46042
"asnS",3772
"pncB",1391
"pepN",2523
"ssuB",66
"ssuC",13
"ssuD",14
"ssuA",18
"ssuE",11
"elfA",4
"elfD",10
"elfC",44
"elfG",65
"ycbU",18
"ycbV",19
"ycbF",52
"pyrD",334
"zapC",161
"ycbX",373
"rlmL",644
"uup",629
"pqiA",156
"pqiB",241
"pqiC",86
"rmf",2492
"fabA",1354
"ycbZ",739
"matP",91
"ompA",44988
"sulA",144
"sxy",52
"yccS",309
"yccF",58
"helD",530
"mgsA",464
"yccT",16
"yccU",162
"hspQ",557
"rlmI",332
"yccX",54
"tusE",73
"yccA",1357
"serT",7
"hyaA",11
"hyaB",13
"hyaC",13
"hyaD",6
"hyaE",3
"hyaF",11
"cbdA",42
"cbdB",42
"cbdX",11
"appA",74
"etk",122
"etp",11
"gfcE",19
"gfcD",60
"gfcC",4
"gfcB",6
"gfcA",19
"cspH",8
"cspG",1865
"ymcE",36
"gnsA",54
"yccM",38
"torS",85
"torT",25
"torR",52
"torC",5
"torA",41
"torD",38
"cbpM",72
"cbpA",330
"yccE",26
"agp",176
"yccJ",326
"wrbA",541
"ymdF",34
"rutG",27
"rutF",11
"rutE",7
"rutD",8
"rutC",2
"rutB",5
"rutA",7
"rutR",61
"putA",410
"putP",770
"efeU",682
"efeO",1684
"efeB",1209
"phoH",817
"pgaD",52
"pgaC",18
"pgaB",21
"pgaA",38
"ycdT",104
"ymdE",0
"ycdU",18
"serX",1
"ghrA",627
"ycdX",532
"ycdY",489
"ycdZ",181
"csgG",158
"csgF",69
"csgE",70
"csgD",162
"csgB",3
"csgA",27
"csgC",14
"ymdA",331
"ymdB",309
"clsC",253
"opgC",110
"opgG",1700
"opgH",1613
"yceK",220
"msyB",299
"mdtG",58
"lpxL",151
"yceA",349
"yceI",270
"yceJ",27
"yceO",6
"solA",592
"bssS",244
"dinI",156
"pyrC",1498
"yceB",146
"grxB",452
"mdtH",49
"rimJ",273
"yceH",368
"yceM",319
"murJ",335
"flgN",1523
"flgM",725
"flgA",1241
"flgB",2051
"flgC",1981
"flgD",5200
"flgE",10615
"flgF",2815
"flgG",4079
"flgH",1347
"flgI",1419
"flgJ",994
"flgK",4932
"flgL",4399
"rne",4289
"yceQ",267
"rluC",278
"yceF",263
"psrD",67
"yceD",3948
"rpmF",3423
"plsX",1789
"fabH",1585
"fabD",2011
"fabG",3236
"acpP",5517
"fabF",3369
"pabC",95
"yceG",129
"tmk",214
"holB",201
"ycfH",420
"ptsG",7725
"fhuE",2745
"hinT",276
"ycfL",282
"lpoB",684
"thiK",168
"nagZ",343
"ycfP",440
"ndh",1026
"ycfJ",105
"ycfQ",463
"bhsA",34
"ldtC",126
"mfd",1324
"ycfT",20
"lolC",493
"lolD",221
"lolE",533
"nagK",405
"cobB",349
"ycfZ",19
"ymfA",28
"potD",1894
"potC",331
"potB",426
"potA",694
"pepT",316
"roxA",676
"phoQ",578
"phoP",603
"purB",1909
"hflD",453
"mnmA",907
"nudJ",99
"rluE",106
"icd",24792
"ymfD",38
"ymfE",16
"lit",80
"intE",43
"xisE",4
"ymfI",82
"ymfJ",32
"cohE",191
"croE",2
"ymfL",9
"ymfM",12
"oweE",4
"aaaE",16
"ymfR",0
"beeE",5
"jayE",8
"ymfQ",5
"stfP",4
"tfaP",12
"tfaE",16
"stfE",9
"pinE",5
"mcrA",42
"icdC",5
"iraM",12
"ycgX",19
"bluR",377
"bluF",324
"ycgZ",13
"ymgA",10
"ariR",10
"ymgC",8
"ycgG",17
"ymgF",5
"ycgH",89
"ymgD",45
"ymgG",32
"ymgI",2
"ymgJ",2
"ycgI",4
"minE",450
"minD",1307
"minC",808
"ycgJ",103
"pliG",104
"ycgL",153
"ycgM",267
"ycgN",126
"hlyE",14
"umuD",9
"umuC",59
"dsbB",280
"nhaB",638
"fadR",339
"ycgB",341
"dadA",278
"dadX",191
"cvrA",461
"ldcA",190
"emtA",447
"ycgR",2239
"ymgE",36
"ycgY",4
"treA",59
"dhaM",584
"dhaL",222
"dhaK",549
"dhaR",144
"ycgV",90
"ychF",864
"pth",123
"ychH",93
"dauA",145
"prs",3787
"ispE",495
"lolB",279
"hemA",437
"prfA",377
"prmC",109
"ychQ",40
"ychA",491
"kdsA",1033
"ldrA",0
"rdlA",37
"ldrB",5
"rdlB",1
"ldrC",0
"rdlC",1
"chaA",340
"chaB",20
"chaC",126
"ychN",242
"ychO",157
"narL",281
"narX",189
"narK",7
"narG",68
"narH",41
"narJ",18
"narI",18
"rttR",17
"tpr",0
"tyrV",126
"tyrT",52
"purU",1011
"ychJ",205
"rssA",345
"rssB",258
"galU",871
"hns",2723
"tdk",145
"insZ",50
"adhE",8791
"ychE",61
"oppA",26476
"oppB",2032
"oppC",1501
"oppD",1829
"oppF",1939
"yciU",287
"clsA",592
"yciY",53
"kch",137
"yciI",235
"tonB",1056
"yciA",78
"yciB",177
"yciC",181
"ompW",71
"yciE",47
"yciF",20
"yciG",13
"trpA",2150
"trpB",3082
"trpC",1978
"trpD",1891
"trpE",2157
"trpL",8
"yciV",220
"yciO",279
"yciQ",126
"rluB",488
"btuR",150
"yciK",228
"sohB",662
"yciN",111
"topA",2249
"cysB",573
"ymiA",6
"yciX",61
"acnA",1329
"ribA",402
"pgpB",119
"yciS",134
"yciM",326
"pyrF",277
"yciH",156
"osmB",60
"yciT",416
"yciZ",47
"gmr",206
"ymiB",8
"rnb",2709
"yciW",372
"fabI",3156
"ycjD",15
"sapF",161
"sapD",268
"sapC",85
"sapB",90
"sapA",338
"ymjA",58
"puuP",162
"puuA",603
"puuD",214
"puuR",215
"puuC",325
"puuB",193
"puuE",204
"pspF",104
"pspA",218
"pspB",24
"pspC",31
"pspD",39
"pspE",68
"ycjM",10
"ycjN",6
"ycjO",5
"ycjP",5
"ycjQ",29
"ycjR",24
"ycjS",19
"ycjT",32
"ycjU",1
"ycjV",8
"ompG",12
"ycjW",55
"ycjX",186
"ycjF",124
"tyrR",657
"tpx",3599
"ycjG",165
"mpaA",172
"ymjC",15
"ymjD",1
"ycjY",25
"pgrR",66
"mppA",231
"ynaI",92
"ynaJ",439
"uspE",989
"fnr",1962
"ogt",68
"abgT",26
"abgB",49
"abgA",31
"abgR",24
"mcaS",6
"smrA",80
"ydaM",222
"ydaN",203
"fnrS",17
"dbpA",130
"ttcA",369
"intR",67
"ydaQ",5
"ydaC",0
"ralA",0
"ralR",2
"recT",33
"recE",42
"racC",1
"ydaE",2
"kilR",3
"sieB",12
"ydaF",1
"ydaG",3
"racR",304
"ydaS",8
"ydaT",11
"ydaU",20
"ydaV",13
"ydaW",11
"rzpR",3
"rzoR",0
"trkG",127
"ynaK",7
"ydaY",14
"tmpR",10
"lomR",19
"stfR",47
"tfaR",1
"pinR",8
"ynaE",3
"ttcC",6
"uspF",166
"ompN",11
"micC",4
"pfo",635
"ydbJ",75
"hslJ",111
"ldhA",262
"ydbH",193
"ynbE",20
"ydbL",91
"feaR",26
"feaB",97
"tynA",38
"paaZ",9
"paaA",11
"paaB",2
"paaC",13
"paaD",7
"paaE",15
"paaF",15
"paaG",7
"paaH",28
"paaI",2
"paaJ",58
"paaK",75
"paaX",107
"paaY",86
"ynbG",2
"ydbA",626
"ydbC",63
"ydbD",27
"ynbA",2
"ynbB",13
"ynbC",21
"ynbD",63
"azoR",170
"hrpA",933
"ydcF",228
"aldA",1896
"gapC",1323
"cybB",208
"rydC",58
"ydcA",29
"hokB",18
"mokB",0
"sokB",0
"trg",525
"ydcI",529
"ydcJ",40
"opgD",533
"ydcH",29
"rimL",76
"ydcK",68
"tehA",75
"tehB",189
"ydcL",357
"insP",27
"insQ",188
"ydcO",35
"ydcN",16
"ydcP",437
"yncJ",22
"hicA",12
"hicB",63
"ydcR",166
"ydcS",43
"ydcT",21
"ydcU",24
"ydcV",24
"patD",140
"yncL",24
"ydcX",33
"ydcY",153
"ydcZ",113
"mnaT",212
"curA",130
"mcbR",49
"yncD",154
"yncE",6900
"ansP",66
"yncG",18
"yncH",4
"rhsE",6
"ydcD",16
"yncI",12
"ydcC",13
"pptA",28
"yddH",26
"nhoA",49
"yddE",188
"narV",14
"narW",6
"narY",34
"narZ",80
"narU",14
"yddK",14
"yddL",2
"yddG",60
"fdnG",25
"fdnH",3
"fdnI",31
"yddM",74
"adhP",220
"maeA",1522
"sra",352
"bdm",21
"osmC",482
"ddpF",120
"ddpD",17
"ddpC",17
"ddpB",11
"ddpA",25
"ddpX",8
"dosP",285
"dosC",355
"yddW",119
"gadC",189
"gadB",50
"pqqL",757
"yddB",678
"yddA",143
"ydeM",10
"ydeN",50
"ydeO",6
"safA",2
"ydeP",52
"ydeQ",8
"ydeR",5
"ydeS",7
"ydeT",13
"yneL",0
"hipA",195
"hipB",23
"yneO",244
"lsrK",63
"lsrR",95
"lsrA",16
"lsrC",8
"lsrD",17
"lsrB",22
"lsrF",38
"lsrG",18
"tam",89
"yneE",78
"uxaB",26
"yneF",43
"yneG",88
"glsB",148
"sad",174
"yneJ",60
"yneK",12
"ydeA",147
"marC",73
"marR",32
"marA",99
"marB",50
"eamA",303
"ydeE",61
"yneM",83
"mgrR",17
"dgcZ",33
"ydeI",13
"ydeJ",35
"dcp",1142
"ydfG",657
"rspR",281
"ydfZ",36
"ydfI",31
"ydfJ",600
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",21
"rspA",11
"ynfA",25
"ynfB",326
"speG",385
"ynfC",156
"ynfD",47
"ynfE",74
"ynfF",57
"ynfG",11
"ynfH",34
"dmsD",111
"clcB",26
"ynfK",58
"mlc",302
"ynfL",47
"ynfM",215
"asr",71
"ydgU",6
"ydgD",131
"mdtI",17
"mdtJ",37
"tqsA",98
"pntB",7925
"pntA",9326
"ydgH",1134
"ydgI",55
"folM",160
"ydgC",82
"rstA",258
"rstB",276
"tus",117
"fumC",270
"fumA",507
"manA",502
"ydgA",1388
"uidC",9
"uidB",8
"uidA",26
"uidR",164
"hdhA",398
"malI",63
"malX",51
"malY",182
"add",163
"ydgJ",538
"blr",26
"cnu",101
"ydgK",128
"rsxA",119
"rsxB",136
"rsxC",486
"rsxD",141
"rsxG",126
"rsxE",104
"nth",114
"dtpA",55
"gstA",326
"pdxY",360
"tyrS",1858
"pdxH",311
"mliC",21
"anmK",185
"slyB",1508
"slyA",525
"ydhI",38
"ydhJ",41
"ydhK",112
"sodC",158
"ydhF",203
"ydhL",9
"nemR",51
"nemA",214
"gloA",369
"rnt",170
"lhr",461
"grxD",432
"mepH",165
"sodB",184
"ydhP",110
"ynhF",16
"purR",880
"ydhB",118
"ydhC",52
"cfa",1640
"ribC",415
"mdtK",231
"ydhQ",495
"valV",0
"valW",17
"ydhR",385
"ydhS",140
"ydhT",31
"ydhU",25
"ydhX",19
"ydhW",18
"ydhV",21
"ydhY",5
"ydhZ",33
"pykF",3045
"lpp",20820
"ldtE",542
"sufE",314
"sufS",1388
"sufD",1730
"sufC",672
"sufB",1800
"sufA",448
"rydB",54
"ydiH",88
"menI",252
"ydiJ",1935
"ydiK",217
"rprA",2
"ydiL",4
"ydiM",9
"ydiN",5
"ydiB",14
"aroD",229
"ydiF",23
"ydiO",21
"ydiP",63
"ydiQ",11
"ydiR",15
"ydiS",18
"ydiT",4
"fadK",44
"ppsA",2560
"ppsR",307
"aroH",712
"ydiE",71
"ydiU",591
"ydiV",148
"nlpC",226
"btuD",250
"btuE",232
"btuC",122
"ihfA",1414
"pheT",4402
"pheS",2004
"pheM",15
"rplT",7731
"rpmI",9392
"infC",6919
"thrS",7690
"arpB",23
"yniD",6
"ydiY",272
"pfkB",120
"ydiZ",70
"yniA",242
"yniB",204
"yniC",192
"ydjM",18
"ydjN",2116
"ydjO",89
"cedA",17
"katE",821
"chbG",64
"chbF",42
"chbR",52
"chbA",16
"chbC",30
"chbB",34
"osmE",622
"nadE",1245
"cho",174
"ves",193
"spy",66
"astE",18
"astB",46
"astD",46
"astA",42
"astC",49
"xthA",301
"ydjX",35
"ydjY",13
"ydjZ",25
"ynjA",33
"ynjB",102
"ynjC",53
"ynjD",44
"ynjE",113
"ynjF",50
"nudG",188
"ynjH",105
"gdhA",9474
"ynjI",322
"topB",832
"selD",1117
"ydjA",467
"sppA",552
"ansA",379
"pncA",209
"ydjE",32
"ydjF",58
"ydjG",31
"ydjH",20
"ydjI",9
"ydjJ",16
"ydjK",12
"ydjL",19
"yeaC",286
"msrB",411
"gapA",24775
"yeaD",575
"yeaE",97
"mipA",1375
"yeaG",1064
"yeaH",247
"yeaI",16
"yeaJ",60
"yeaK",229
"yoaI",38
"yeaL",37
"yeaM",45
"yeaN",32
"yeaO",151
"yoaF",46
"yeaP",446
"yoaK",39
"yoaJ",9
"yeaQ",414
"yoaG",3
"yeaR",8
"leuE",23
"dmlR",101
"dmlA",66
"yeaV",14
"yeaW",12
"yeaX",20
"rnd",222
"fadD",213
"yeaY",199
"tsaB",246
"yoaA",257
"yoaB",414
"yoaC",90
"yoaH",54
"pabB",200
"nudL",134
"sdaA",158
"yoaD",54
"yoaE",380
"manX",2346
"manY",2063
"manZ",2289
"yobD",81
"mntP",21
"rlmA",110
"cspC",3189
"yobF",301
"yebO",252
"mgrB",54
"yobH",38
"kdgR",422
"yebQ",43
"htpX",831
"prc",2526
"proQ",2168
"msrC",716
"yebS",129
"yebT",352
"rsmF",180
"yebV",184
"yebW",6
"pphA",35
"ryeA",8
"sdsR",0
"yebY",294
"yebZ",416
"yobA",241
"holE",139
"yobB",100
"exoX",164
"ptrB",263
