"","x"
"sokE",0
"hokE",1
"entD",842
"fepA",18029
"fes",1583
"ybdZ",338
"entF",9897
"fepE",55
"fepC",343
"fepG",232
"fepD",292
"entS",560
"fepB",769
"entC",3367
"entE",5221
"entB",3153
"entA",2510
"entH",1411
"cstA",1280
"ybdD",44
"ybdH",117
"ybdL",84
"ybdM",24
"ybdN",10
"ybdO",8
"dsbG",108
"ahpC",7022
"ahpF",1146
"uspG",274
"ybdR",55
"rnk",145
"rna",261
"citT",12
"citG",2
"citX",3
"citF",2
"citE",11
"citD",0
"citC",4
"citA",83
"citB",32
"dcuC",13
"pagP",22
"cspE",3424
"flc",35
"ybeM",75
"tatE",179
"lipA",462
"ybeF",20
"lipB",194
"ybeD",244
"dacA",930
"rlpA",859
"mrdB",177
"mrdA",388
"rlmH",237
"rsfS",177
"cobC",114
"nadD",253
"holA",439
"lptE",603
"leuS",2739
"ybeL",208
"ybeQ",53
"ybeR",0
"djlB",10
"ybeT",0
"ybeU",2
"djlC",24
"hscC",12
"rihA",65
"gltL",225
"gltK",130
"gltJ",189
"gltI",1190
"lnt",644
"ybeX",1397
"ybeY",422
"ybeZ",1048
"miaB",467
"ubiF",315
"glnX",58
"glnV",99
"metU",80
"glnW",202
"glnU",257
"leuW",170
"metT",3
"asnB",1177
"umpH",505
"nagC",684
"nagA",445
"nagB",204
"nagE",498
"glnS",2060
"chiP",12
"chiQ",10
"fur",949
"uof",67
"fldA",652
"ybfE",42
"ybfF",100
"seqA",543
"pgm",2065
"ybfP",32
"ybfG",6
"ybfI",1
"potE",15
"speF",11
"ybfK",0
"kdpE",37
"kdpD",192
"kdpC",5
"kdpB",24
"kdpA",7
"kdpF",0
"ybfA",181
"rhsC",108
"ybfB",0
"rhsO",4
"ybfC",1
"ybfQ",1
"ybfL",7
"ybfD",2
"ybgA",35
"phr",109
"dtpD",93
"ybgI",768
"ybgJ",714
"ybgK",830
"ybgL",469
"nei",189
"abrB",108
"ybgO",19
"ybgP",6
"ybgQ",7
"ybgD",3
"gltA",4550
"sdhC",195
"sdhD",148
"sdhA",879
"sdhB",282
"sucA",3503
"sucB",2393
"sucC",2093
"sucD",1715
"mngR",53
"mngA",3
"mngB",60
"cydA",1693
"cydB",1217
"cydX",146
"ybgE",248
"ybgC",156
"tolQ",404
"tolR",179
"tolA",493
"tolB",2124
"pal",3579
"ybgF",1440
"lysT",194
"valT",408
"lysW",207
"valZ",178
"lysY",73
"lysZ",60
"lysQ",11
"nadA",639
"pnuC",509
"zitB",167
"ybgS",62
"aroG",3224
"gpmA",8072
"galM",1042
"galK",286
"galT",210
"galE",237
"modF",774
"modE",151
"acrZ",73
"modA",514
"modB",408
"modC",540
"ybhA",146
"pgl",783
"ybhD",27
"ybhH",0
"ybhI",3
"ybhJ",48
"ybhC",726
"ybhB",127
"bioA",149
"bioB",162
"bioF",137
"bioC",66
"bioD",68
"uvrB",436
"ybhK",159
"moaA",326
"moaB",267
"moaC",291
"moaD",71
"moaE",260
"ybhL",358
"ybhM",13
"ybhN",25
"clsB",57
"ybhP",51
"ybhQ",32
"ybhR",72
"ybhS",82
"ybhF",350
"ybhG",226
"ybiH",64
"rhlE",289
"ybiA",14
"dinG",173
"ybiB",395
"ybiC",1196
"ybiJ",110
"ybiI",257
"ybiX",1394
"fiu",11990
"mcbA",14
"rlmF",135
"ybiO",73
"glnQ",462
"glnP",417
"glnH",1376
"dps",1784
"rhtA",47
"ompX",9312
"opgE",94
"mntS",194
"mntR",162
"ybiR",145
"ldtB",934
"ybiT",721
"ybiU",106
"ybiV",179
"ybiW",36
"ybiY",13
"fsaA",56
"moeB",208
"moeA",416
"iaaA",635
"gsiA",1184
"gsiB",771
"gsiC",290
"gsiD",187
"yliE",73
"yliF",43
"rimO",256
"bssR",56
"yliI",58
"gstB",523
"dacC",832
"deoR",317
"ybjG",359
"mdfA",112
"ybjH",86
"ybjI",163
"ybjJ",149
"rcdA",25
"rybB",7
"ybjL",220
"ybjM",24
"grxA",25
"ybjC",21
"nfsA",305
"rimK",260
"ybjN",152
"potF",779
"potG",371
"potH",180
"potI",177
"ybjO",41
"rlmC",119
"artJ",755
"artM",185
"artQ",180
"artI",357
"artP",198
"ybjP",192
"ybjQ",106
"amiD",276
"ybjS",175
"ybjT",407
"ltaE",609
"poxB",436
"hcr",22
"hcp",5
"ybjE",84
"aqpZ",38
"ybjD",615
"ybjX",1894
"macA",179
"macB",229
"cspD",533
"clpS",207
"clpA",8874
"serW",7
"infA",677
"aat",169
"cydC",406
"cydD",407
"trxB",1414
"lrp",2092
"ftsK",2071
"lolA",520
"rarA",470
"serS",2547
"dmsA",26
"dmsB",8
"dmsC",19
"ycaC",61
"ycaD",138
"ycaM",8
"ycaN",32
"ycaK",14
"pflA",112
"pflB",7460
"focA",241
"ycaO",473
"ycaP",45
"serC",8342
"aroA",3485
"ycaL",39
"cmk",392
"rpsA",20927
"ihfB",1433
"ycaI",53
"msbA",716
"lpxK",263
"ycaQ",82
"ycaR",58
"kdsB",599
"ycbJ",75
"elyC",69
"smtA",229
"mukF",584
"mukE",424
"mukB",2528
"ldtD",867
"ycbK",817
"ycbL",1010
"aspC",4064
"ompF",16071
"asnS",3080
"pncB",1398
"pepN",2242
"ssuB",52
"ssuC",6
"ssuD",7
"ssuA",6
"ssuE",5
"elfA",9
"elfD",4
"elfC",27
"elfG",39
"ycbU",17
"ycbV",3
"ycbF",41
"pyrD",208
"zapC",201
"ycbX",444
"rlmL",472
"uup",494
"pqiA",129
"pqiB",224
"pqiC",92
"rmf",1810
"fabA",1300
"ycbZ",614
"matP",91
"ompA",58775
"sulA",83
"sxy",63
"yccS",293
"yccF",58
"helD",483
"mgsA",317
"yccT",24
"yccU",183
"hspQ",378
"rlmI",252
"yccX",44
"tusE",91
"yccA",2917
"serT",3
"hyaA",6
"hyaB",15
"hyaC",4
"hyaD",8
"hyaE",10
"hyaF",16
"cbdA",41
"cbdB",25
"cbdX",2
"appA",83
"etk",92
"etp",8
"gfcE",24
"gfcD",23
"gfcC",3
"gfcB",0
"gfcA",16
"cspH",2
"cspG",436
"ymcE",24
"gnsA",56
"yccM",24
"torS",60
"torT",16
"torR",42
"torC",3
"torA",16
"torD",26
"cbpM",117
"cbpA",241
"yccE",2
"agp",119
"yccJ",175
"wrbA",335
"ymdF",18
"rutG",21
"rutF",8
"rutE",5
"rutD",6
"rutC",3
"rutB",3
"rutA",2
"rutR",63
"putA",371
"putP",524
"efeU",282
"efeO",526
"efeB",346
"phoH",653
"pgaD",44
"pgaC",14
"pgaB",20
"pgaA",43
"ycdT",40
"ymdE",2
"ycdU",3
"serX",0
"ghrA",529
"ycdX",545
"ycdY",459
"ycdZ",164
"csgG",76
"csgF",34
"csgE",36
"csgD",109
"csgB",4
"csgA",15
"csgC",11
"ymdA",57
"ymdB",106
"clsC",160
"opgC",93
"opgG",1522
"opgH",1765
"yceK",141
"msyB",126
"mdtG",35
"lpxL",161
"yceA",334
"yceI",384
"yceJ",35
"yceO",13
"solA",556
"bssS",130
"dinI",153
"pyrC",1305
"yceB",140
"grxB",321
"mdtH",65
"rimJ",259
"yceH",422
"yceM",449
"murJ",284
"flgN",899
"flgM",436
"flgA",356
"flgB",520
"flgC",686
"flgD",1676
"flgE",3172
"flgF",1369
"flgG",1287
"flgH",530
"flgI",518
"flgJ",367
"flgK",3781
"flgL",3386
"rne",3865
"yceQ",179
"rluC",281
"yceF",221
"psrD",54
"yceD",2978
"rpmF",2759
"plsX",1435
"fabH",1361
"fabD",1548
"fabG",2757
"acpP",5289
"fabF",2692
"pabC",97
"yceG",108
"tmk",164
"holB",192
"ycfH",200
"ptsG",3882
"fhuE",2469
"hinT",245
"ycfL",273
"lpoB",504
"thiK",155
"nagZ",289
"ycfP",267
"ndh",808
"ycfJ",115
"ycfQ",330
"bhsA",20
"ldtC",332
"mfd",1230
"ycfT",7
"lolC",478
"lolD",244
"lolE",398
"nagK",446
"cobB",286
"ycfZ",33
"ymfA",27
"potD",1439
"potC",225
"potB",253
"potA",528
"pepT",456
"roxA",759
"phoQ",968
"phoP",914
"purB",1351
"hflD",354
"mnmA",631
"nudJ",76
"rluE",87
"icd",19737
"ymfD",12
"ymfE",7
"lit",37
"intE",20
"xisE",2
"ymfI",64
"ymfJ",28
"cohE",126
"croE",7
"ymfL",13
"ymfM",5
"oweE",2
"aaaE",12
"ymfR",0
"beeE",4
"jayE",1
"ymfQ",0
"stfP",2
"tfaP",1
"tfaE",8
"stfE",2
"pinE",0
"mcrA",28
"icdC",5
"iraM",5
"ycgX",9
"bluR",266
"bluF",235
"ycgZ",6
"ymgA",3
"ariR",5
"ymgC",5
"ycgG",13
"ymgF",1
"ycgH",38
"ymgD",38
"ymgG",27
"ymgI",0
"ymgJ",1
"ycgI",2
"minE",420
"minD",1188
"minC",694
"ycgJ",63
"pliG",505
"ycgL",130
"ycgM",361
"ycgN",132
"hlyE",8
"umuD",3
"umuC",36
"dsbB",374
"nhaB",522
"fadR",320
"ycgB",265
"dadA",181
"dadX",146
"cvrA",314
"ldcA",174
"emtA",356
"ycgR",1157
"ymgE",19
"ycgY",5
"treA",42
"dhaM",874
"dhaL",437
"dhaK",604
"dhaR",151
"ycgV",71
"ychF",678
"pth",108
"ychH",50
"dauA",100
"prs",2309
"ispE",447
"lolB",291
"hemA",396
"prfA",233
"prmC",100
"ychQ",26
"ychA",435
"kdsA",862
"ldrA",0
"rdlA",27
"ldrB",0
"rdlB",1
"ldrC",0
"rdlC",1
"chaA",1112
"chaB",21
"chaC",155
"ychN",195
"ychO",130
"narL",267
"narX",185
"narK",12
"narG",73
"narH",30
"narJ",5
"narI",10
"rttR",9
"tpr",0
"tyrV",41
"tyrT",41
"purU",644
"ychJ",144
"rssA",279
"rssB",198
"galU",850
"hns",3079
"tdk",119
"insZ",65
"adhE",5045
"ychE",23
"oppA",14986
"oppB",1197
"oppC",852
"oppD",1174
"oppF",1171
"yciU",252
"clsA",681
"yciY",45
"kch",102
"yciI",429
"tonB",1018
"yciA",55
"yciB",218
"yciC",228
"ompW",79
"yciE",11
"yciF",9
"yciG",5
"trpA",1383
"trpB",2077
"trpC",1305
"trpD",1187
"trpE",892
"trpL",14
"yciV",153
"yciO",170
"yciQ",102
"rluB",350
"btuR",163
"yciK",219
"sohB",779
"yciN",139
"topA",2249
"cysB",377
"ymiA",8
"yciX",31
"acnA",1040
"ribA",299
"pgpB",139
"yciS",156
"yciM",344
"pyrF",228
"yciH",117
"osmB",67
"yciT",333
"yciZ",33
"gmr",249
"ymiB",6
"rnb",1523
"yciW",149
"fabI",2589
"ycjD",19
"sapF",127
"sapD",184
"sapC",85
"sapB",97
"sapA",319
"ymjA",51
"puuP",70
"puuA",253
"puuD",111
"puuR",108
"puuC",164
"puuB",81
"puuE",86
"pspF",73
"pspA",192
"pspB",27
"pspC",41
"pspD",19
"pspE",85
"ycjM",3
"ycjN",0
"ycjO",3
"ycjP",2
"ycjQ",11
"ycjR",7
"ycjS",17
"ycjT",27
"ycjU",1
"ycjV",4
"ompG",1
"ycjW",44
"ycjX",243
"ycjF",207
"tyrR",600
"tpx",3779
"ycjG",169
"mpaA",197
"ymjC",4
"ymjD",1
"ycjY",12
"pgrR",52
"mppA",228
"ynaI",69
"ynaJ",367
"uspE",1171
"fnr",1778
"ogt",66
"abgT",25
"abgB",31
"abgA",17
"abgR",27
"mcaS",4
"smrA",45
"ydaM",111
"ydaN",192
"fnrS",12
"dbpA",131
"ttcA",228
"intR",36
"ydaQ",1
"ydaC",0
"ralA",0
"ralR",0
"recT",6
"recE",32
"racC",2
"ydaE",1
"kilR",0
"sieB",3
"ydaF",2
"ydaG",4
"racR",163
"ydaS",9
"ydaT",5
"ydaU",14
"ydaV",15
"ydaW",5
"rzpR",7
"rzoR",0
"trkG",62
"ynaK",3
"ydaY",9
"tmpR",16
"lomR",13
"stfR",37
"tfaR",0
"pinR",2
"ynaE",8
"ttcC",1
"uspF",121
"ompN",6
"micC",0
"pfo",740
"ydbJ",68
"hslJ",124
"ldhA",389
"ydbH",176
"ynbE",15
"ydbL",60
"feaR",28
"feaB",95
"tynA",19
"paaZ",8
"paaA",4
"paaB",3
"paaC",1
"paaD",3
"paaE",11
"paaF",7
"paaG",6
"paaH",12
"paaI",5
"paaJ",37
"paaK",70
"paaX",71
"paaY",74
"ynbG",2
"ydbA",349
"ydbC",43
"ydbD",14
"ynbA",1
"ynbB",0
"ynbC",23
"ynbD",43
"azoR",138
"hrpA",702
"ydcF",179
"aldA",521
"gapC",899
"cybB",245
"rydC",20
"ydcA",47
"hokB",14
"mokB",0
"sokB",0
"trg",402
"ydcI",353
"ydcJ",25
"opgD",717
"ydcH",39
"rimL",50
"ydcK",26
"tehA",80
"tehB",174
"ydcL",386
"insP",52
"insQ",179
"ydcO",26
"ydcN",16
"ydcP",325
"yncJ",25
"hicA",4
"hicB",55
"ydcR",142
"ydcS",20
"ydcT",16
"ydcU",22
"ydcV",13
"patD",90
"yncL",11
"ydcX",12
"ydcY",137
"ydcZ",148
"mnaT",183
"curA",108
"mcbR",33
"yncD",120
"yncE",10107
"ansP",88
"yncG",24
"yncH",0
"rhsE",5
"ydcD",1
"yncI",6
"ydcC",0
"pptA",14
"yddH",38
"nhoA",63
"yddE",164
"narV",10
"narW",6
"narY",18
"narZ",55
"narU",7
"yddK",0
"yddL",0
"yddG",44
"fdnG",11
"fdnH",5
"fdnI",8
"yddM",70
"adhP",192
"maeA",1449
"sra",277
"bdm",16
"osmC",326
"ddpF",83
"ddpD",13
"ddpC",7
"ddpB",4
"ddpA",33
"ddpX",5
"dosP",202
"dosC",234
"yddW",102
"gadC",152
"gadB",45
"pqqL",287
"yddB",238
"yddA",94
"ydeM",6
"ydeN",16
"ydeO",2
"safA",0
"ydeP",57
"ydeQ",5
"ydeR",6
"ydeS",10
"ydeT",22
"yneL",1
"hipA",119
"hipB",28
"yneO",201
"lsrK",64
"lsrR",62
"lsrA",12
"lsrC",12
"lsrD",6
"lsrB",16
"lsrF",28
"lsrG",10
"tam",58
"yneE",88
"uxaB",20
"yneF",34
"yneG",78
"glsB",129
"sad",185
"yneJ",50
"yneK",6
"ydeA",179
"marC",86
"marR",33
"marA",77
"marB",77
"eamA",246
"ydeE",68
"yneM",279
"mgrR",39
"dgcZ",102
"ydeI",19
"ydeJ",23
"dcp",922
"ydfG",807
"rspR",252
"ydfZ",29
"ydfI",18
"ydfJ",309
"ydfK",0
"pinQ",0
"tfaQ",0
"stfQ",0
"nohQ",0
"ynfO",0
"ydfO",0
"gnsB",0
"ynfN",0
"cspI",0
"rzpQ",0
"rzoQ",0
"rrrQ",0
"ydfR",0
"essQ",0
"cspB",0
"cspF",0
"quuQ",0
"ydfU",0
"rem",0
"hokD",0
"relE",0
"relB",0
"ydfV",0
"flxA",0
"intK",0
"ydfX",0
"dicC",0
"dicA",0
"ydfA",0
"ydfB",0
"ydfC",0
"dicF",0
"dicB",0
"ydfD",0
"ydfE",0
"intQ",0
"rspB",16
"rspA",8
"ynfA",15
"ynfB",319
"speG",440
"ynfC",127
"ynfD",61
"ynfE",57
"ynfF",34
"ynfG",9
"ynfH",39
"dmsD",142
"clcB",34
"ynfK",47
"mlc",213
"ynfL",34
"ynfM",111
"asr",60
"ydgU",2
"ydgD",140
"mdtI",16
"mdtJ",27
"tqsA",131
"pntB",10633
"pntA",11705
"ydgH",1067
"ydgI",43
"folM",134
"ydgC",58
"rstA",786
"rstB",728
"tus",115
"fumC",258
"fumA",296
"manA",444
"ydgA",1401
"uidC",3
"uidB",2
"uidA",6
"uidR",99
"hdhA",198
"malI",40
"malX",49
"malY",162
"add",201
"ydgJ",563
"blr",10
"cnu",30
"ydgK",122
"rsxA",112
"rsxB",128
"rsxC",420
"rsxD",80
"rsxG",71
"rsxE",61
"nth",92
"dtpA",68
"gstA",413
"pdxY",366
"tyrS",1761
"pdxH",305
"mliC",32
"anmK",208
"slyB",3340
"slyA",557
"ydhI",12
"ydhJ",49
"ydhK",64
"sodC",104
"ydhF",166
"ydhL",9
"nemR",37
"nemA",213
"gloA",372
"rnt",119
"lhr",449
"grxD",399
"mepH",94
"sodB",174
"ydhP",117
"ynhF",22
"purR",871
"ydhB",92
"ydhC",46
"cfa",951
"ribC",379
"mdtK",273
"ydhQ",479
"valV",0
"valW",5
"ydhR",219
"ydhS",92
"ydhT",35
"ydhU",15
"ydhX",18
"ydhW",11
"ydhV",8
"ydhY",1
"ydhZ",28
"pykF",2421
"lpp",17585
"ldtE",455
"sufE",302
"sufS",1137
"sufD",1344
"sufC",645
"sufB",1624
"sufA",233
"rydB",24
"ydiH",59
"menI",194
"ydiJ",1525
"ydiK",285
"rprA",0
"ydiL",0
"ydiM",0
"ydiN",1
"ydiB",4
"aroD",221
"ydiF",7
"ydiO",13
"ydiP",41
"ydiQ",5
"ydiR",13
"ydiS",12
"ydiT",2
"fadK",40
"ppsA",3179
"ppsR",249
"aroH",457
"ydiE",44
"ydiU",419
"ydiV",84
"nlpC",166
"btuD",224
"btuE",222
"btuC",111
"ihfA",1708
"pheT",3383
"pheS",1371
"pheM",38
"rplT",5650
"rpmI",4729
"infC",5458
"thrS",6151
"arpB",3
"yniD",5
"ydiY",149
"pfkB",88
"ydiZ",46
"yniA",190
"yniB",117
"yniC",175
"ydjM",11
"ydjN",912
"ydjO",46
"cedA",16
"katE",463
"chbG",68
"chbF",14
"chbR",30
"chbA",10
"chbC",17
"chbB",26
"osmE",495
"nadE",1093
"cho",126
"ves",152
"spy",91
"astE",7
"astB",29
"astD",21
"astA",14
"astC",27
"xthA",311
"ydjX",16
"ydjY",20
"ydjZ",22
"ynjA",34
"ynjB",108
"ynjC",61
"ynjD",37
"ynjE",101
"ynjF",26
"nudG",118
"ynjH",86
"gdhA",10737
"ynjI",267
"topB",907
"selD",1207
"ydjA",597
"sppA",663
"ansA",315
"pncA",216
"ydjE",12
"ydjF",43
"ydjG",11
"ydjH",8
"ydjI",4
"ydjJ",8
"ydjK",9
"ydjL",9
"yeaC",197
"msrB",206
"gapA",19545
"yeaD",507
"yeaE",105
"mipA",1282
"yeaG",810
"yeaH",220
"yeaI",3
"yeaJ",45
"yeaK",184
"yoaI",14
"yeaL",39
"yeaM",39
"yeaN",24
"yeaO",76
"yoaF",46
"yeaP",291
"yoaK",10
"yoaJ",9
"yeaQ",337
"yoaG",0
"yeaR",0
"leuE",17
"dmlR",62
"dmlA",32
"yeaV",3
"yeaW",8
"yeaX",18
"rnd",268
"fadD",130
"yeaY",158
"tsaB",176
"yoaA",220
"yoaB",337
"yoaC",58
"yoaH",57
"pabB",157
"nudL",107
"sdaA",201
"yoaD",42
"yoaE",262
"manX",1364
"manY",1258
"manZ",1418
"yobD",52
"mntP",7
"rlmA",138
"cspC",2678
"yobF",239
"yebO",766
"mgrB",102
"yobH",35
"kdgR",280
"yebQ",33
"htpX",1800
"prc",2190
"proQ",1881
"msrC",705
"yebS",103
"yebT",298
"rsmF",104
"yebV",94
"yebW",19
"pphA",21
"ryeA",4
"sdsR",0
"yebY",230
"yebZ",375
"yobA",227
"holE",65
"yobB",100
"exoX",161
"ptrB",223
"yebE",320
"yebF",140
"yebG",56
